BOR;AN;FI;FI_EJ;PERSO;SMUR_EFFPL;SMUR_EFFPA;SMUR_ETP;SMUR_COMSU;SAMU_EFFPL;SAMU_EFFPA;SAMU_ETP
SMURSAMU_P;2013;930100037;750712184;N9999;26;3;48.45;0;;;
SMURSAMU_P;2013;940000599;940110042;M9999;1;7;5.8;;;;
SMURSAMU_P;2013;940000599;940110042;N1220;;1;0.5;;;;
SMURSAMU_P;2013;940000599;940110042;N2120;;1;0.5;;;;
SMURSAMU_P;2013;940000599;940110042;N2223;4;;4;;;;
SMURSAMU_P;2013;940100027;750712184;M9999;12;12;17.7;0;6;39;19.7
SMURSAMU_P;2013;940100027;750712184;MREG;0;17;4.5;0;6;39;13.4
SMURSAMU_P;2013;940100027;750712184;N1220;1;1;1.8;0;1;1;1.8
SMURSAMU_P;2013;940100027;750712184;N2120;1;0;1;0;0;0;0
SMURSAMU_P;2013;940100027;750712184;N2223;23;0;23;0;0;0;0
SMURSAMU_P;2013;940100027;750712184;N2500;6;0;6;;0;0;0
SMURSAMU_P;2013;940100027;750712184;N9999;33;1;33.8;0;37;0;37
SMURSAMU_P;2013;950000307;950110015;M9999;6;6;8.47;0;0;0;0
SMURSAMU_P;2013;950000307;950110015;N2223;12;0;11.65;0;0;0;0
SMURSAMU_P;2013;950000307;950110015;N9999;13;0;11.69;0;0;0;0
SMURSAMU_P;2013;950000315;950001370;M9999;3;3;5.98;1;;;
SMURSAMU_P;2013;950000315;950001370;N1220;1;;0.25;1;;;
SMURSAMU_P;2013;950000315;950001370;N2223;8;2;6.08;1;;;
SMURSAMU_P;2013;950000315;950001370;N2500;;;0.02;;;;
SMURSAMU_P;2013;950000315;950001370;N9999;6;12;12.35;1;;;
SMURSAMU_P;2013;950000323;950013870;M9999;6;11;9.97;0;;;
SMURSAMU_P;2013;950000323;950013870;N1220;2;;1.8;0;;;
SMURSAMU_P;2013;950000323;950013870;N2223;11;1;11.7;0;;;
SMURSAMU_P;2013;950000323;950013870;N2500;1;;0.71;;;;
SMURSAMU_P;2013;950000323;950013870;N9999;15;1;14.62;0;;;
SMURSAMU_P;2013;950000331;950110049;M9999;7;;7;0;;;
SMURSAMU_P;2013;950000331;950110049;N2120;1;;0.04;;;;
SMURSAMU_P;2013;950000331;950110049;N2223;9;;8.85;;;;
SMURSAMU_P;2013;950000331;950110049;N2500;1;;0.25;;;;
SMURSAMU_P;2013;950000331;950110049;N9999;11;;9.64;;;;
SMURSAMU_P;2013;950000364;950110080;M1140;0;4;2.3;0;0;2;1.6
SMURSAMU_P;2013;950000364;950110080;M9999;5;16;13.65;0;5;5;7.6
SMURSAMU_P;2013;950000364;950110080;MREG;;;;0;5;5;5
SMURSAMU_P;2013;950000364;950110080;N1220;1;;0.5;0;22;;23.03
SMURSAMU_P;2013;950000364;950110080;N2120;1;;1;0;1;;1
SMURSAMU_P;2013;950000364;950110080;N2223;15;0;10.99;0;3;;2.99
SMURSAMU_P;2013;950000364;950110080;N2500;0;;;;3;;3.91
SMURSAMU_P;2013;950000364;950110080;N9999;32;;32.87;0;32;;32.92
SMURSAMU_P;2013;970100392;970100178;M9999;6;;6;1;;;
SMURSAMU_P;2013;970100392;970100178;N1220;1;;1;0;;;
SMURSAMU_P;2013;970100392;970100178;N2120;1;;0.2;1;;;
SMURSAMU_P;2013;970100392;970100178;N2223;6;;6;;;;
SMURSAMU_P;2013;970100392;970100178;N9999;11;;10.2;0;;;
SMURSAMU_P;2013;970100442;970100228;M9999;8;2;5.61;;3;2;3.62
SMURSAMU_P;2013;970100442;970100228;MREG;;;;;3;2;3.62
SMURSAMU_P;2013;970100442;970100228;N1220;;;;0;20;;20
SMURSAMU_P;2013;970100442;970100228;N2120;2;;2;;;;
SMURSAMU_P;2013;970100442;970100228;N2223;17;;17;0;;;
SMURSAMU_P;2013;970100442;970100228;N2500;17;;17;;;;
SMURSAMU_P;2013;970100442;970100228;N3120;;;;0;1;;1
SMURSAMU_P;2013;970211215;970211207;M9999;6;2;7.6;;3;1;3.8
SMURSAMU_P;2013;970211215;970211207;MREG;0;0;0;;3;1;3.8
SMURSAMU_P;2013;970211215;970211207;N1220;1;0;0.5;;1;0;0.5
SMURSAMU_P;2013;970211215;970211207;N2120;1;0;0.5;;1;0;0.5
SMURSAMU_P;2013;970211215;970211207;N2223;9;0;9;;0;0;0
SMURSAMU_P;2013;970211215;970211207;N2500;14;0;14;;0;0;0
SMURSAMU_P;2013;970211215;970211207;N9999;24;0;24;;1;0;0.5
SMURSAMU_P;2013;970300026;970302022;M9999;8;;8;1;7;;7
SMURSAMU_P;2013;970300026;970302022;MREG;;;;1;7;;7
SMURSAMU_P;2013;970300026;970302022;N1220;14;;9.35;0;1;;0.5
SMURSAMU_P;2013;970300026;970302022;N2120;1;;1;0;;;
SMURSAMU_P;2013;970300026;970302022;N2223;18;1;15.1;1;;;
SMURSAMU_P;2013;970300026;970302022;N2500;6;;5.43;;;;
SMURSAMU_P;2013;970300026;970302022;N9999;41;1;38.38;1;1;;0.5
SMURSAMU_P;2013;970400024;970408589;M1140;;;;1;;;
SMURSAMU_P;2013;970400024;970408589;M9999;11;;11;1;9;;9
SMURSAMU_P;2013;970400024;970408589;MREG;;;;1;9;;9
SMURSAMU_P;2013;970400024;970408589;N1220;;;;0;28;;27.5
SMURSAMU_P;2013;970400024;970408589;N2120;1;;1;0;;;
SMURSAMU_P;2013;970400024;970408589;N2223;22;;22;0;;;
SMURSAMU_P;2013;970400024;970408589;N9999;30;;30;0;28;;27.5
SMURSAMU_P;2013;970400057;970408589;M9999;9;;9;1;;;
SMURSAMU_P;2013;970400057;970408589;N1220;0;1;0.5;1;;;
SMURSAMU_P;2013;970400057;970408589;N2120;1;0;1;0;;;
SMURSAMU_P;2013;970400057;970408589;N2223;9;;9;1;;;
SMURSAMU_P;2013;970400057;970408589;N9999;10;1;10.5;0;;;
SMURSAMU_P;2013;970400065;970421038;M1140;0;0;0;1;0;0;0
SMURSAMU_P;2013;970400065;970421038;M9999;8;0;5.63;1;2;0;2
SMURSAMU_P;2013;970400065;970421038;MREG;0;0;0;1;2;0;2
SMURSAMU_P;2013;970400065;970421038;N2120;1;0;0.5;1;0;0;0
SMURSAMU_P;2013;970400065;970421038;N2223;14;0;13.37;1;0;0;0
SMURSAMU_P;2013;970400065;970421038;N9999;14;0;13.87;1;0;0;0
SMURSAMU_P;2013;970400073;970403606;M9999;4;2;5.08;;;;
SMURSAMU_P;2013;970400073;970403606;N1220;1;;0.25;;;;
SMURSAMU_P;2013;970400073;970403606;N2120;1;;0.21;;;;
SMURSAMU_P;2013;970400073;970403606;N2223;5;1;6.22;;;;
SMURSAMU_P;2013;970400073;970403606;N2500;1;;0.16;;;;
SMURSAMU_P;2013;970400073;970403606;N9999;7;1;6.84;;;;
SMURSAMU_P;2013;980500011;980500003;M9999;;;;1;;;
SMURSAMU_P;2013;980500011;980500003;N1220;2;;2;0;;;
SMURSAMU_P;2013;980500011;980500003;N2120;;;;1;;;
SMURSAMU_P;2013;980500011;980500003;N2223;;;;1;;;
SMURSAMU_P;2013;980500011;980500003;N2620;20;;18.76;1;;;
