BOR;AN;FI;FI_EJ;PERSO;EFFPL;EFFPA;ETP;MOD;COMSMUR
URGENCES_P;2013;660790387;660790379;N1220;5;;5;;
URGENCES_P;2013;660790387;660790379;N2120;1;;1;;
URGENCES_P;2013;660790387;660790379;N2500;4;;4;;
URGENCES_P;2013;660790387;660790379;NINF;15;5;17.44;;
URGENCES_P;2013;670000025;670780055;M9999;11;2;9.9;;0
URGENCES_P;2013;670000025;670780055;N1220;11;1;12.05;;0
URGENCES_P;2013;670000025;670780055;N2120;2;0;1.86;;0
URGENCES_P;2013;670000025;670780055;N2500;24;5;27.11;;
URGENCES_P;2013;670000025;670780055;N9999;102;15;113.63;;
URGENCES_P;2013;670000025;670780055;NINF;62;8;68.23;;0
URGENCES_P;2013;670000157;670780337;M9999;6;2;7.49;1;1
URGENCES_P;2013;670000157;670780337;N1220;9;3;10.44;2;1
URGENCES_P;2013;670000157;670780337;N2120;1;1;1.4;2;1
URGENCES_P;2013;670000157;670780337;N2500;15;2;17.55;;
URGENCES_P;2013;670000157;670780337;N2620;;;;1;1
URGENCES_P;2013;670000157;670780337;N3120;1;;1;;
URGENCES_P;2013;670000157;670780337;NINF;41;9;49.16;1;1
URGENCES_P;2013;670000165;670780345;M9999;5;0;5;;0
URGENCES_P;2013;670000165;670780345;N1220;2;0;2.16;;0
URGENCES_P;2013;670000165;670780345;N2120;1;0;0.67;;0
URGENCES_P;2013;670000165;670780345;N2500;5;1;5.1;;
URGENCES_P;2013;670000165;670780345;NINF;18;9;23.69;;0
URGENCES_P;2013;670000272;670780543;M9999;4;3;6.2;;0
URGENCES_P;2013;670000272;670780543;N1220;1;1;1.5;2;1
URGENCES_P;2013;670000272;670780543;N2120;;1;0.3;2;1
URGENCES_P;2013;670000272;670780543;N3120;;1;0.1;;
URGENCES_P;2013;670000272;670780543;NINF;4;10;8.5;;0
URGENCES_P;2013;670000397;670780691;M9999;7;4;8.12;;
URGENCES_P;2013;670000397;670780691;N1220;4;0;4;;0
URGENCES_P;2013;670000397;670780691;N2120;1;0;1;;0
URGENCES_P;2013;670000397;670780691;N2500;6;0;6;;
URGENCES_P;2013;670000397;670780691;N3120;0;1;0.5;;
URGENCES_P;2013;670000397;670780691;N9999;31;7;36.3;;
URGENCES_P;2013;670000397;670780691;NINF;20;6;24.8;;0
URGENCES_P;2013;670016237;670016211;M9999;5;;5;;
URGENCES_P;2013;670016237;670016211;N1220;3;1;3.75;;
URGENCES_P;2013;670016237;670016211;N2120;;1;1;;
URGENCES_P;2013;670016237;670016211;NINF;14;;14;;
URGENCES_P;2013;670780212;670014604;M9999;4;;4;;0
URGENCES_P;2013;670780212;670014604;N1220;1;4;3.33;;
URGENCES_P;2013;670780212;670014604;N2620;1;;0.42;;
URGENCES_P;2013;670780212;670014604;NINF;12;1;15.59;;
URGENCES_P;2013;670783273;670780055;M1140;5;1;4.6;;0
URGENCES_P;2013;670783273;670780055;M9999;21;9;16.3;;0
URGENCES_P;2013;670783273;670780055;N1220;15;3;15.37;;0
URGENCES_P;2013;670783273;670780055;N2120;2;0;1.5;;0
URGENCES_P;2013;670783273;670780055;N2500;27;5;32.13;;
URGENCES_P;2013;670783273;670780055;N9999;133;31;156.05;;
URGENCES_P;2013;670783273;670780055;NINF;69;18;82.88;;0
URGENCES_P;2013;680000197;680000049;M9999;4;1;4.5;;
URGENCES_P;2013;680000197;680000049;N1220;;3;2.25;;
URGENCES_P;2013;680000197;680000049;N2120;;1;0.5;;
URGENCES_P;2013;680000197;680000049;N2500;2;;2;;
URGENCES_P;2013;680000197;680000049;NINF;4;3;4.8;;
URGENCES_P;2013;680000320;680000643;M9999;4;2;5.63;;
URGENCES_P;2013;680000320;680000643;N1220;2;4;4.53;;
URGENCES_P;2013;680000320;680000643;N2120;1;;1;;
URGENCES_P;2013;680000320;680000643;N9999;14;10;20.38;;
URGENCES_P;2013;680000320;680000643;NINF;11;6;14.85;;
URGENCES_P;2013;680000544;680000395;M9999;4;2;5.29;;0
URGENCES_P;2013;680000544;680000395;N1220;1;2;2.67;;0
URGENCES_P;2013;680000544;680000395;N2120;1;;1;;0
URGENCES_P;2013;680000544;680000395;N2500;5;1;5.45;;
URGENCES_P;2013;680000544;680000395;N2620;1;;1;;0
URGENCES_P;2013;680000544;680000395;NINF;6;4;9.88;;0
URGENCES_P;2013;680000601;680000437;M3020;0;1;0.19;;
URGENCES_P;2013;680000601;680000437;M9999;8;0;5.33;;0
URGENCES_P;2013;680000601;680000437;N1220;2;;1.25;;
URGENCES_P;2013;680000601;680000437;N2120;1;;1;;
URGENCES_P;2013;680000601;680000437;N2500;5;1;6.09;;
URGENCES_P;2013;680000601;680000437;N2620;2;;2;;
URGENCES_P;2013;680000601;680000437;NINF;11;;10.5;;
URGENCES_P;2013;680000627;680000486;M1140;2;1;2.2;;0
URGENCES_P;2013;680000627;680000486;M9999;2;1;2.2;;0
URGENCES_P;2013;680000627;680000486;N1220;5;1;5.5;;0
URGENCES_P;2013;680000627;680000486;N2120;1;0;0.34;;0
URGENCES_P;2013;680000627;680000486;N2500;2;2;2.95;;
URGENCES_P;2013;680000627;680000486;N9999;18;7;20.08;;
URGENCES_P;2013;680000627;680000486;NINF;10;3;10.28;;0
URGENCES_P;2013;680000684;680000973;M3020;1;;1;;
URGENCES_P;2013;680000684;680000973;M9999;15;4;16.9;;1
URGENCES_P;2013;680000684;680000973;N1220;6;4;8.9;;
URGENCES_P;2013;680000684;680000973;N2120;1;;1;;
URGENCES_P;2013;680000684;680000973;N2500;4;2;5.6;;
URGENCES_P;2013;680000684;680000973;N9999;58;32;82.52;;
URGENCES_P;2013;680000684;680000973;NINF;35;25;54.21;;
URGENCES_P;2013;680000700;680001005;M9999;4;1;4.3;;
URGENCES_P;2013;680000700;680001005;N1220;1;3;3.05;;
URGENCES_P;2013;680000700;680001005;N2120;1;;0.4;;
URGENCES_P;2013;680000700;680001005;N9999;8;12;16;;
URGENCES_P;2013;680000700;680001005;NINF;6;9;12.55;;
URGENCES_P;2013;680001245;680000973;M1140;8;5;1.77;;
URGENCES_P;2013;680001245;680000973;M9999;8;5;1.77;;
URGENCES_P;2013;680001245;680000973;N1220;2;;1.5;;
URGENCES_P;2013;680001245;680000973;N2120;;1;0.08;;
URGENCES_P;2013;680001245;680000973;N2500;5;1;5.3;;
URGENCES_P;2013;680001245;680000973;N9999;12;8;15.85;;
URGENCES_P;2013;680001245;680000973;NINF;5;6;8.97;;
URGENCES_P;2013;680004546;680000486;M9999;20;6;8.51;1;1
URGENCES_P;2013;680004546;680000486;N1220;5;0;3.5;;
URGENCES_P;2013;680004546;680000486;N2120;2;0;2;;
URGENCES_P;2013;680004546;680000486;N2500;8;4;10.97;;
URGENCES_P;2013;680004546;680000486;N3120;1;0;0.25;;
URGENCES_P;2013;680004546;680000486;N9999;73;21;80.47;;
URGENCES_P;2013;680004546;680000486;NINF;41;13;46.15;2;1
URGENCES_P;2013;690000013;690780036;M9999;4;6;9.22;;
URGENCES_P;2013;690000013;690780036;N1220;4;;3.45;;
URGENCES_P;2013;690000013;690780036;N2120;1;;0.5;;
URGENCES_P;2013;690000013;690780036;N2500;6;;4.53;;
URGENCES_P;2013;690000013;690780036;N9999;17;3;17.23;;
URGENCES_P;2013;690000013;690780036;NINF;8;2;8.75;;
URGENCES_P;2013;690000575;690782222;M1140;7;2;6.7;;0
URGENCES_P;2013;690000575;690782222;M9999;18;5;19.26;1;1
URGENCES_P;2013;690000575;690782222;N1220;1;1;2;;0
URGENCES_P;2013;690000575;690782222;N2120;1;;0.25;;0
URGENCES_P;2013;690000575;690782222;N2500;17;6;21.5;;
URGENCES_P;2013;690000575;690782222;N3120;1;;0.75;;
URGENCES_P;2013;690000575;690782222;N9999;55;36;75.53;;
URGENCES_P;2013;690000575;690782222;NINF;36;29;50.98;1;1
URGENCES_P;2013;690000625;690782271;M9999;7;4;9.4;2;1
URGENCES_P;2013;690000625;690782271;N1220;3;;3;;0
URGENCES_P;2013;690000625;690782271;N2120;1;;0.84;;0
URGENCES_P;2013;690000625;690782271;N2500;3;1;3.11;;
URGENCES_P;2013;690000625;690782271;N9999;18;3;14.85;;
URGENCES_P;2013;690000625;690782271;NINF;14;2;10.9;2;1
URGENCES_P;2013;690007539;690781810;M1140;7;7;9.69;;
URGENCES_P;2013;690007539;690781810;M3020;;;0.08;;
URGENCES_P;2013;690007539;690781810;M9999;2;;2;;
URGENCES_P;2013;690007539;690781810;N1220;;1;1.08;;
URGENCES_P;2013;690007539;690781810;N2120;1;;1;;
URGENCES_P;2013;690007539;690781810;N2500;38;2;34.11;;
URGENCES_P;2013;690007539;690781810;N9999;119;19;113.33;;
URGENCES_P;2013;690007539;690781810;NINF;42;9;43.47;;
URGENCES_P;2013;690023411;690000252;M9999;9;;9;;
URGENCES_P;2013;690023411;690000252;N1220;2;;2;;
URGENCES_P;2013;690023411;690000252;N2120;;1;0.48;;
URGENCES_P;2013;690023411;690000252;N2500;4;;4;;
URGENCES_P;2013;690023411;690000252;N2620;1;;1;;
URGENCES_P;2013;690023411;690000252;NINF;5;4;8.99;;
URGENCES_P;2013;690780093;750821092;M9999;6;;5.59;;
URGENCES_P;2013;690780093;750821092;N1220;1;;1;;
URGENCES_P;2013;690780093;750821092;N2120;1;;1;;
URGENCES_P;2013;690780093;750821092;N2500;6;;5.2;;
URGENCES_P;2013;690780093;750821092;N2620;6;;5.71;;
URGENCES_P;2013;690780093;750821092;N9999;29;;26.27;;
URGENCES_P;2013;690780093;750821092;NINF;13;;11.36;;
URGENCES_P;2013;690780382;690000211;M9999;4;3;5;;
URGENCES_P;2013;690780382;690000211;N1220;4;0;4;;
URGENCES_P;2013;690780382;690000211;N2120;0;1;0.6;;
URGENCES_P;2013;690780382;690000211;N2500;0;3;1.25;;
URGENCES_P;2013;690780382;690000211;N3120;0;1;0.5;;
URGENCES_P;2013;690780382;690000211;N9999;11;6;13.75;;
URGENCES_P;2013;690780382;690000211;NINF;7;1;7.4;;
URGENCES_P;2013;690780390;690000229;M9999;5;;5;;
URGENCES_P;2013;690780390;690000229;N1220;2;;2;;
URGENCES_P;2013;690780390;690000229;N2120;1;;0.16;;
URGENCES_P;2013;690780390;690000229;N2500;3;;3;;
URGENCES_P;2013;690780390;690000229;NINF;9;2;10.05;;
URGENCES_P;2013;690780416;690031190;M9999;1;13;7.88;;
URGENCES_P;2013;690780416;690031190;N1220;5;1;5.82;;
URGENCES_P;2013;690780416;690031190;N2120;1;;1;;
URGENCES_P;2013;690780416;690031190;N2500;2;4;4.93;;
URGENCES_P;2013;690780416;690031190;NINF;12;6;15.81;;
URGENCES_P;2013;690780648;690036900;M9999;2;7;2.4;;
URGENCES_P;2013;690780648;690036900;N1220;3;2;3.4;;
URGENCES_P;2013;690780648;690036900;N2120;1;;1;;
URGENCES_P;2013;690780648;690036900;N2500;2;;2;;
URGENCES_P;2013;690780648;690036900;NINF;9;1;9.5;;
URGENCES_P;2013;690780655;690000377;M9999;1;4;1.8;;0
URGENCES_P;2013;690780655;690000377;N1220;2;;2;;0
URGENCES_P;2013;690780655;690000377;N2120;1;;1;;
URGENCES_P;2013;690780655;690000377;NINF;16;3;17.5;;0
URGENCES_P;2013;690782834;690000724;M9999;5;;4.5;;
URGENCES_P;2013;690782834;690000724;N1220;2;1;2.5;;
URGENCES_P;2013;690782834;690000724;N2120;1;;1;;
URGENCES_P;2013;690782834;690000724;N2500;1;;1;;
URGENCES_P;2013;690782834;690000724;NINF;16;;16;;
URGENCES_P;2013;690783154;690781810;M9999;9;;7.3;;0
URGENCES_P;2013;690783154;690781810;N1220;1;1;1.45;;0
URGENCES_P;2013;690783154;690781810;N2120;2;;1.75;;0
URGENCES_P;2013;690783154;690781810;N2500;58;;57.48;;
URGENCES_P;2013;690783154;690781810;N9999;140;3;139.69;;
URGENCES_P;2013;690783154;690781810;NINF;65;;64.62;;0
URGENCES_P;2013;690784137;690781810;M3020;1;;0.55;;
URGENCES_P;2013;690784137;690781810;M9999;8;1;8.59;;
URGENCES_P;2013;690784137;690781810;N1220;2;;1.5;;
URGENCES_P;2013;690784137;690781810;N2120;1;;0.83;;
URGENCES_P;2013;690784137;690781810;N2500;26;;25.58;;
URGENCES_P;2013;690784137;690781810;N9999;72;10;71.74;;
URGENCES_P;2013;690784137;690781810;NINF;34;8;35.23;;
URGENCES_P;2013;690784152;690781810;M9999;3;10;10.96;;0
URGENCES_P;2013;690784152;690781810;N1220;1;;0.71;;0
URGENCES_P;2013;690784152;690781810;N2120;2;;1.93;;0
URGENCES_P;2013;690784152;690781810;N2500;8;1;9.49;;
URGENCES_P;2013;690784152;690781810;N9999;37;7;42.49;;
URGENCES_P;2013;690784152;690781810;NINF;23;6;26.09;;0
URGENCES_P;2013;690805361;690805353;M1140;;;;;1
URGENCES_P;2013;690805361;690805353;M9999;8;15;14.26;;
URGENCES_P;2013;690805361;690805353;N1220;2;;1.73;;
URGENCES_P;2013;690805361;690805353;N2120;1;;0.88;;
URGENCES_P;2013;690805361;690805353;N2500;13;;14.63;;
URGENCES_P;2013;690805361;690805353;N2620;7;;6.88;;
URGENCES_P;2013;690805361;690805353;N3120;1;;0.8;;
URGENCES_P;2013;690805361;690805353;N9999;64;1;66.24;;
URGENCES_P;2013;690805361;690805353;NINF;42;1;42.12;;
URGENCES_P;2013;690807367;690003447;M9999;3;;3;;
URGENCES_P;2013;690807367;690003447;N1220;4;;4;;
URGENCES_P;2013;690807367;690003447;N9999;11;2;12.5;;
URGENCES_P;2013;690807367;690003447;NINF;7;2;8.5;;
URGENCES_P;2013;700000011;700780026;M9999;6;1;6.94;3;1
URGENCES_P;2013;700000011;700780026;N1220;;2;1.6;;
URGENCES_P;2013;700000011;700780026;N2500;8;;8;;
URGENCES_P;2013;700000011;700780026;N9999;18;7;22.42;;
URGENCES_P;2013;700000011;700780026;NINF;10;5;12.82;3;1
URGENCES_P;2013;700000029;700004591;M9999;0;13;11.5;3;1
URGENCES_P;2013;700000029;700004591;N1220;;3;2.5;;1
URGENCES_P;2013;700000029;700004591;N2120;0;1;0.45;3;1
URGENCES_P;2013;700000029;700004591;N2500;10;;10;;
URGENCES_P;2013;700000029;700004591;N9999;0;47;36.21;;
URGENCES_P;2013;700000029;700004591;NINF;0;32;23.26;3;1
URGENCES_P;2013;710010067;710780644;M9999;2;2;3.4;;
URGENCES_P;2013;710010067;710780644;N1220;;2;0.91;;1
URGENCES_P;2013;710010067;710780644;N2120;1;;1;;1
URGENCES_P;2013;710010067;710780644;N2500;4;2;4.9;;
URGENCES_P;2013;710010067;710780644;N9999;12;13;20.8;;
URGENCES_P;2013;710010067;710780644;NINF;7;8;14;;0
URGENCES_P;2013;710010786;710781451;M9999;3;4;6.08;2;1
URGENCES_P;2013;710010786;710781451;N1220;1;1;1.8;2;1
URGENCES_P;2013;710010786;710781451;N2120;1;0;1;2;1
URGENCES_P;2013;710010786;710781451;N2500;1;1;1.27;;
URGENCES_P;2013;710010786;710781451;N2620;5;2;6.63;2;1
URGENCES_P;2013;710010786;710781451;N9999;18;12;26.92;;
URGENCES_P;2013;710010786;710781451;NINF;10;8;15.42;2;1
URGENCES_P;2013;710978263;710780958;M9999;8;4;7.85;3;1
URGENCES_P;2013;710978263;710780958;N1220;2;1;2.3;;0
URGENCES_P;2013;710978263;710780958;N2120;;;;1;1
URGENCES_P;2013;710978263;710780958;N2500;;5;4.3;;
URGENCES_P;2013;710978263;710780958;NINF;28;6;32.65;1;1
URGENCES_P;2013;710978289;710780263;M9999;15;;15;;1
URGENCES_P;2013;710978289;710780263;N1220;9;2;9.8;;1
URGENCES_P;2013;710978289;710780263;N2120;2;;2;;1
URGENCES_P;2013;710978289;710780263;N2500;7;3;9.1;;
URGENCES_P;2013;710978289;710780263;N9999;63;11;70.4;;
URGENCES_P;2013;710978289;710780263;NINF;34;6;38.5;;1
URGENCES_P;2013;710978313;710976705;M9999;5;3;3.23;1;1
URGENCES_P;2013;710978313;710976705;N1220;1;1;1.41;1;1
URGENCES_P;2013;710978313;710976705;N2120;1;;1;1;1
URGENCES_P;2013;710978313;710976705;N2500;3;;2.8;;
URGENCES_P;2013;710978313;710976705;N2620;2;;2;1;1
URGENCES_P;2013;710978313;710976705;NINF;18;;11.4;1;1
URGENCES_P;2013;710978347;710781204;M9999;5;;5;;0
URGENCES_P;2013;710978347;710781204;N1220;5;1;5.72;;0
URGENCES_P;2013;710978347;710781204;N2120;1;;1;;0
URGENCES_P;2013;710978347;710781204;N2500;2;;2;;
URGENCES_P;2013;710978347;710781204;N9999;26;7;32.26;;
URGENCES_P;2013;710978347;710781204;NINF;15;6;20.25;;0
URGENCES_P;2013;720000033;720000025;M1140;;11;4.2;;0
URGENCES_P;2013;720000033;720000025;M9999;5;27;17.48;;0
URGENCES_P;2013;720000033;720000025;N1220;4;3;5.43;;0
URGENCES_P;2013;720000033;720000025;N2120;1;2;2.79;;0
URGENCES_P;2013;720000033;720000025;N2500;35;30;50.05;;
URGENCES_P;2013;720000033;720000025;NINF;58;33;78.51;;0
URGENCES_P;2013;720000124;720000066;M9999;2;2;3.74;;
URGENCES_P;2013;720000124;720000066;N1220;2;;2;;0
URGENCES_P;2013;720000124;720000066;N2500;3;;3;;
URGENCES_P;2013;720000124;720000066;N9999;11;;11;;
URGENCES_P;2013;720000124;720000066;NINF;6;;6;;0
URGENCES_P;2013;720000470;610780082;M9999;3;;3;2;1
URGENCES_P;2013;720000470;610780082;N1220;1;1;1.4;;0
URGENCES_P;2013;720000470;610780082;N2120;1;0;1;2;1
URGENCES_P;2013;720000470;610780082;N2500;7;2;8.12;;
URGENCES_P;2013;720000470;610780082;N9999;14;5;16.87;;
URGENCES_P;2013;720000470;610780082;NINF;5;3;6.75;;0
URGENCES_P;2013;720000520;720000140;M9999;2;23;4.08;;0
URGENCES_P;2013;720000520;720000140;N1220;1;;0.18;;0
URGENCES_P;2013;720000520;720000140;N2120;1;;0.33;;0
URGENCES_P;2013;720000520;720000140;N2500;7;;6.01;;
URGENCES_P;2013;720000520;720000140;N9999;18;2;15.01;;
URGENCES_P;2013;720000520;720000140;NINF;8;2;7.48;;0
URGENCES_P;2013;720001437;720006022;M9999;;8;4.35;;
URGENCES_P;2013;720001437;720006022;N1220;;2;1;;
URGENCES_P;2013;720001437;720006022;N2120;;1;1;;
URGENCES_P;2013;720001437;720006022;N2500;;10;4.86;;
URGENCES_P;2013;720001437;720006022;N2620;;2;0.15;;
URGENCES_P;2013;720001437;720006022;N3120;;1;0.15;;
URGENCES_P;2013;720001437;720006022;N9999;;30;16.27;;
URGENCES_P;2013;720001437;720006022;NINF;;14;9.11;;
URGENCES_P;2013;720016179;720016724;M9999;3;9;5.04;;0
URGENCES_P;2013;720016179;720016724;N1220;6;1;6.2;;0
URGENCES_P;2013;720016179;720016724;N2120;1;;1;;0
URGENCES_P;2013;720016179;720016724;N2500;11;2;12.68;;
URGENCES_P;2013;720016179;720016724;N2620;1;6;1.47;;0
URGENCES_P;2013;720016179;720016724;N3120;;1;0.69;;
URGENCES_P;2013;720016179;720016724;N9999;30;17;43.74;;
URGENCES_P;2013;720016179;720016724;NINF;10;11;19.63;;0
URGENCES_P;2013;720017748;720000561;M9999;6;;6;;
URGENCES_P;2013;720017748;720000561;N1220;6;;5;;
URGENCES_P;2013;720017748;720000561;N2120;1;;0.33;;
URGENCES_P;2013;720017748;720000561;N2500;5;;4.18;;
URGENCES_P;2013;720017748;720000561;N9999;21;2;19.93;;
URGENCES_P;2013;720017748;720000561;NINF;9;2;10.12;;
URGENCES_P;2013;730000031;730000015;M1140;4;1;0.5;;
URGENCES_P;2013;730000031;730000015;M9999;16;10;16;;
URGENCES_P;2013;730000031;730000015;N1220;7;5;11.17;;0
URGENCES_P;2013;730000031;730000015;N2120;2;1;2.34;;1
URGENCES_P;2013;730000031;730000015;N2500;28;3;29.1;;
URGENCES_P;2013;730000031;730000015;N9999;102;21;112.04;;
URGENCES_P;2013;730000031;730000015;NINF;46;8;48.07;;1
URGENCES_P;2013;730000049;730002839;M9999;9;0;4.5;1;1
URGENCES_P;2013;730000049;730002839;N1220;1;4;1.48;2;1
URGENCES_P;2013;730000049;730002839;N2120;0;1;0.24;2;1
URGENCES_P;2013;730000049;730002839;N2500;5;2;5.03;;
URGENCES_P;2013;730000049;730002839;N9999;7;22;15.38;;
URGENCES_P;2013;730000049;730002839;NINF;;15;7.62;1;1
URGENCES_P;2013;730000080;730780103;M9999;3;3;4.8;;1
URGENCES_P;2013;730000080;730780103;N1220;3;0;2.8;;1
URGENCES_P;2013;730000080;730780103;N2120;;1;0.8;;
URGENCES_P;2013;730000080;730780103;N2500;6;1;6.6;;
URGENCES_P;2013;730000080;730780103;N2620;3;0;1;;0
URGENCES_P;2013;730000080;730780103;NINF;14;2;10.79;3;1
URGENCES_P;2013;730000098;730780111;M9999;3;2;3.52;;
URGENCES_P;2013;730000098;730780111;N1220;1;1;1.73;;
URGENCES_P;2013;730000098;730780111;N2120;1;0;0.5;;
URGENCES_P;2013;730000098;730780111;N2500;13;1;8.77;;
URGENCES_P;2013;730000098;730780111;N2620;2;1;2.72;;
URGENCES_P;2013;730000098;730780111;N9999;28;7;25.25;;
URGENCES_P;2013;730000098;730780111;NINF;9;4;11.35;;
URGENCES_P;2013;730000247;730780525;M9999;9;8;5.26;1;1
URGENCES_P;2013;730000247;730780525;N1220;1;;1;1;1
URGENCES_P;2013;730000247;730780525;N2120;;1;0.25;1;
URGENCES_P;2013;730000247;730780525;N2500;6;;6;;
URGENCES_P;2013;730000247;730780525;N3120;;1;0.25;;
URGENCES_P;2013;730000247;730780525;NINF;11;3;8.1;1;1
URGENCES_P;2013;730000262;730002839;M9999;12;2;6.18;1;1
URGENCES_P;2013;730000262;730002839;N1220;3;3;4.19;2;1
URGENCES_P;2013;730000262;730002839;N2120;0;1;0.36;2;1
URGENCES_P;2013;730000262;730002839;N2500;3;3;5.34;;
URGENCES_P;2013;730000262;730002839;N9999;9;22;22.17;;
URGENCES_P;2013;730000262;730002839;NINF;2;14;10.22;1;1
URGENCES_P;2013;730004298;730010048;M9999;4;1;4.2;;
URGENCES_P;2013;730004298;730010048;N1220;2;;2;;
URGENCES_P;2013;730004298;730010048;N2120;1;;0.3;;
URGENCES_P;2013;730004298;730010048;N2500;2;;2;;
URGENCES_P;2013;730004298;730010048;N2620;2;;2;;
URGENCES_P;2013;730004298;730010048;N9999;17;;16.3;;
URGENCES_P;2013;730004298;730010048;NINF;10;;10;;
URGENCES_P;2013;740000237;740781133;M1140;10;1;1.63;;0
URGENCES_P;2013;740000237;740781133;M9999;26;13;16.79;3;1
URGENCES_P;2013;740000237;740781133;N1220;14;3;13.33;;0
URGENCES_P;2013;740000237;740781133;N2120;2;0;1.78;;0
URGENCES_P;2013;740000237;740781133;N2500;22;7;24.56;;
URGENCES_P;2013;740000237;740781133;N2620;8;0;7.33;;0
URGENCES_P;2013;740000237;740781133;N3120;1;0;1;;
URGENCES_P;2013;740000237;740781133;N9999;100;19;109.09;;
URGENCES_P;2013;740000237;740781133;NINF;47;10;53.03;;0
URGENCES_P;2013;740000294;740781208;M9999;1;;1;;
URGENCES_P;2013;740000294;740781208;N9999;;3;2.1;;
URGENCES_P;2013;740000294;740781208;NINF;;3;2.1;;
URGENCES_P;2013;740000302;740781216;M1140;0;0;0;2;1
URGENCES_P;2013;740000302;740781216;M9999;6;11;11.4;2;1
URGENCES_P;2013;740000302;740781216;N1220;3;2;4.3;2;1
URGENCES_P;2013;740000302;740781216;N2120;1;0;1;2;1
URGENCES_P;2013;740000302;740781216;N2500;4;5;8.5;;
URGENCES_P;2013;740000302;740781216;N2620;0;0;0;2;1
URGENCES_P;2013;740000302;740781216;N3120;0;1;0.5;;
URGENCES_P;2013;740000302;740781216;NINF;23;2;24.25;2;1
URGENCES_P;2013;740000328;740790381;M9999;13;2;9.38;3;1
URGENCES_P;2013;740000328;740790381;N1220;4;;2.48;;1
URGENCES_P;2013;740000328;740790381;N2120;2;;1.52;;1
URGENCES_P;2013;740000328;740790381;N2500;19;;10.05;;
URGENCES_P;2013;740000328;740790381;N9999;50;;34.24;;
URGENCES_P;2013;740000328;740790381;NINF;25;;20.19;;1
URGENCES_P;2013;740014345;740000617;M9999;6;;6;;
URGENCES_P;2013;740014345;740000617;N1220;2;2;3.39;;
URGENCES_P;2013;740014345;740000617;N2120;1;;1;;
URGENCES_P;2013;740014345;740000617;N2500;4;2;4.8;;
URGENCES_P;2013;740014345;740000617;NINF;6;4;8;;
URGENCES_P;2013;740780424;740000120;M9999;;1;0.01;;
URGENCES_P;2013;740780424;740000120;N1220;;1;0.01;;
URGENCES_P;2013;740780424;740000120;N2120;1;;0.01;;
URGENCES_P;2013;740780424;740000120;N2500;1;;0.01;;
URGENCES_P;2013;740781141;740790258;M1140;;4;0.98;;0
URGENCES_P;2013;740781141;740790258;M9999;6;20;15.88;2;1
URGENCES_P;2013;740781141;740790258;N1220;2;;1.5;;
URGENCES_P;2013;740781141;740790258;N2120;3;;2.22;;
URGENCES_P;2013;740781141;740790258;N2500;17;5;20.19;;
URGENCES_P;2013;740781141;740790258;N3120;1;0;0.3;;
URGENCES_P;2013;740781141;740790258;NINF;26;8;33.86;;
URGENCES_P;2013;740781224;740001839;M9999;13;8;17.31;1;1
URGENCES_P;2013;740781224;740001839;N1220;1;;0.4;2;1
URGENCES_P;2013;740781224;740001839;N2120;1;;1;2;1
URGENCES_P;2013;740781224;740001839;N2500;8;5;10.01;;
URGENCES_P;2013;740781224;740001839;N9999;48;22;58.43;;
URGENCES_P;2013;740781224;740001839;NINF;28;11;35.42;2;1
URGENCES_P;2013;750000481;750110025;M9999;6;4;0.98;;0
URGENCES_P;2013;750000481;750110025;N1220;2;1;2.59;;0
URGENCES_P;2013;750000481;750110025;N2120;1;;0.5;;0
URGENCES_P;2013;750000481;750110025;N2500;2;1;2.11;;
URGENCES_P;2013;750000481;750110025;N9999;13;2;12.39;;
URGENCES_P;2013;750000481;750110025;NINF;7;;6.2;;0
URGENCES_P;2013;750000523;750150120;M9999;9;7;12.1;;
URGENCES_P;2013;750000523;750150120;N1220;3;;4.83;;
URGENCES_P;2013;750000523;750150120;N2120;5;;3.77;;
URGENCES_P;2013;750000523;750150120;N2500;19;3;19.76;;
URGENCES_P;2013;750000523;750150120;N2620;10;;9.59;;
URGENCES_P;2013;750000523;750150120;N9999;77;11;83.3;;
URGENCES_P;2013;750000523;750150120;NINF;34;5;37.25;;
URGENCES_P;2013;750000549;750150229;M9999;15;8;5.51;;
URGENCES_P;2013;750000549;750150229;N1220;1;;0.5;;
URGENCES_P;2013;750000549;750150229;N2120;1;;1;;
URGENCES_P;2013;750000549;750150229;N2500;1;;0.85;;
