BOR;AN;FI;FI_EJ;UNI;LIT;JLI;SEJ;PAS;PAS0;JOU;pctEXT;IGC2med;EFFPL_MED;pct80;EFFPA_MED;ETP_MED;EFFPL_INFSP;EFFPA_INFSP;ETP_INFNS;EFFPL_INFNS;EFFPA_INFNS;ETP_INFSP;EFFPL_AID;EFFPA_AID;ETP_AID;EFFPL_KINE;EFFPA_KINE;ETP_KINE;EFFPA_APNM;EFFPL_APNM;ETP_APNM
REA;2013;640780482;640012209;SURVADU;6;2190;269;;;1695;;;2;;;2;4;1;;;;4.5;4;1;4.5;;;;;;
REA;2013;640780490;640000212;SURVADU;6;2190;364;;;1810;;;;;;;;;4;4;;;4;;4;;1;0.1;;;
REA;2013;640780938;640000451;SURVADU;6;2190;441;;;1516;;;;;7;0.2;;1;5.7;5;2;0.33;4;;4;;6;0.3;;;
REA;2013;640780946;640000469;AUTSI;6;2190;431;;;1364;;;;;16;3;;1;8.2;7;2;0.25;5;2;6.1;;6;0.2;4;;1
REA;2013;640780946;640000469;SITOT;6;2190;431;;;1364;;;;;;;;;;;;;;;;;;;;;
REA;2013;640780946;640000469;SURVADU;6;2190;515;;;1927;;;;;39;3;;1;6;5;2;0.25;4;1;3.9;;6;0.2;4;;1
REA;2013;640780987;640000493;SURVADU;6;2190;166;;;1123;;;;;;;;;5.67;5;1;;5;1;5.35;;;;;;
REA;2013;640781225;640000568;SITOT;8;2920;1142;;;3133;;;;;;;;;;;;;;;;;;;;;
REA;2013;640781225;640000568;SURVADU;6;2190;289;;;2533;;;;;;;;;5;5;;;5;;5;;;;;;
REA;2013;640781225;640000568;USIC;8;2920;1142;;;3133;;;;;;;;;10;10;;;4;;4;;;;;;
REA;2013;650000045;650780158;REAADU;6;2190;248;251;4;1426;31;46;5;27;0;2.54;11;1;2;2;0;11.18;7;1;8.53;0;0;0;0;2;0.65
REA;2013;650000045;650780158;SURVADU;6;2190;562;;;1670;;;2;;1;0.46;0;0;4.09;4;0;0.02;3;1;3.15;0;0;0;3;0;0.84
REA;2013;650000417;650783160;REAADU;12;4380;358;365;14;3652;11;41;7;26;;7;1;0;25.99;20;8;1;16;4;17.92;0;0;0;1;3;2.7
REA;2013;650000417;650783160;SITOT;14;5110;1394;;;4504;;;;;;;;;;;;;;;;;;;;;
REA;2013;650000417;650783160;SIUNV;4;1460;430;;;1202;;;;;1;0.3;;;6;6;;;4;1;4.85;;;;1;;0.8
REA;2013;650000417;650783160;USIC;10;3650;964;;;3302;;;;;;;1;0;15.36;13;3;0.4;10;1;9.53;0;0;0;3;1;2.67
REA;2013;650002579;650000243;SURVADU;6;2190;425;;;1944;;;;;14;3.5;;;6;6;;;6;;6;;;;;;
REA;2013;650780679;650000243;SITOT;8;2920;677;;;2463;;;;;;;;;;;;;;;;;;;;;
REA;2013;650780679;650000243;SURVADU;8;2920;353;;;2421;;;;;29;9.75;;;5;4;2;;3;1;3.8;;;;;;
REA;2013;650780679;650000243;USIC;8;2920;677;;;2463;;;;;;;;;;;;;;;;;;;;;
REA;2013;650784218;650780174;SURVADU;5;1825;555;;;1597;;;1;;1;0.62;1;;6.73;6;1;0.25;6;1;6.43;;;;;;
REA;2013;660000084;660780180;AUTSI;11;4015;336;;;3538;;;6;;2;6.3;;;;;;;;;;;;;;;
REA;2013;660000084;660780180;REAADU;24;8760;985;1012;50;7462;7;;28;12;;28;3;;61.9;56;6;2.42;41;6;45.27;;;;;;
REA;2013;660000084;660780180;SITOT;27;9855;2267;;;8418;;;;;;;;;;;;;;;;;;;;;
REA;2013;660000084;660780180;SIUNV;8;2920;1206;;;2597;;;6;;3;7.7;;;;;;;;;;;;;;;
REA;2013;660000084;660780180;SURVADU;11;4015;584;;;3689;;;2;;;2;;;;;;;;;;;;;;;
REA;2013;660000084;660780180;USIC;8;2920;725;;;2283;;;7;;7;7.9;1;;12.83;13;;1;7;;7.08;;;;;;
REA;2013;660006305;660006297;SURVADU;8;2920;159;;;956;;;;;;;6;;;;;5;4;;3.5;;;;;;
REA;2013;660780784;660000407;REAADU;8;2920;594;612;10;2730;7;;12;16;;12;1;;14;14;;1;8;;8;3;;3;1;;0.5
REA;2013;660780784;660000407;SITOT;8;2920;1047;;;2827;;;;;;;;;;;;;;;;;;;;;
REA;2013;660780784;660000407;SURVADU;9;3285;945;;;3879;;;12;;;12;1;;7.5;7;1;1;8;;8;3;;3;;;
REA;2013;660780784;660000407;USIC;8;2920;1047;;;2827;;;26;;;26;1;;8;8;;1;4;;4;3;;3;1;;0.5
REA;2013;660790387;660790379;SURVADU;11;4015;742;;;1832;;;;;;;1;;13.21;13;1;1;;1;0.68;;;;2;;0.69
REA;2013;670000025;670780055;AUTSI;7;2555;541;;;2050;;;2;;;1.2;0;0;17.31;14;4;0.1;3;1;3.42;0;0;0;0;2;2.28
REA;2013;670000025;670780055;REAADU;54;19710;2720;2885;148;16650;3;60;26;17;2;16.5;4;2;135.21;126;16;5.69;44;18;56.13;0;0;0;2;6;6.31
REA;2013;670000025;670780055;SITOT;32;11680;3048;;;9098;;;;;;;;;;;;;;;;;;;;;
REA;2013;670000025;670780055;SURVADU;35;12775;2034;;;11752;;;10;;;1.63;3;0;47.43;40;13;1.85;11;4;12.27;0;1;0.27;1;13;13.26
REA;2013;670000025;670780055;USIC;25;9125;2507;;;7048;;;5;;;;2;0;36.48;32;6;1.4;15;1;14.58;0;0;0;3;7;8.8
REA;2013;670000033;670780063;SURVADU;7;665;1029;;;1234;;;3;;;0.4;1;;8.75;8;1;1;;1;0.8;;;;;;
REA;2013;670000033;670780063;SURVENF;0;0;0;;;0;;;;;2;0.57;;;;;;;;;;;;;;;
REA;2013;670000082;670780147;SURVADU;7;2555;427;;;1397;;;;;;;1;1;17.25;16;3;1.8;4;;4;;;;;;
REA;2013;670000157;670780337;REAADU;15;5475;595;609;33;4301;10;;7;27;;6.66;2;;38.07;25;15;2;9;4;13.32;;;;3;1;3.59
REA;2013;670000157;670780337;SITOT;14;5110;1325;;;4005;;;;;;;;;;;;;;;;;;;;;
REA;2013;670000157;670780337;SURVADU;6;2190;458;;;1697;;;2;;;2;;;12;12;;;3;1;3.8;;;;;2;2
REA;2013;670000157;670780337;SURVENF;4;1460;215;;;1321;;;1;;;1;;;6;6;;;;;;;;;;;
REA;2013;670000157;670780337;USIC;14;5110;1325;;;4005;;;2;;1;2.3;;;29.86;19;15;;6;3;8.07;;;;3;3;3.3
REA;2013;670000165;670780345;REAADU;8;2920;274;285;22;1841;22;;4;28;0;4.5;1;0;18.54;15;9;0.73;7;3;8.67;0;0;0;2;5;5.77
REA;2013;670000165;670780345;SURVADU;8;2920;608;;;2069;;;0;;0;0.6;0;0;8.97;0;0;0.1;0;0;3.72;0;0;0;0;0;3.38
REA;2013;670000272;670780543;SURVADU;8;2920;794;;;2471;;;2;;3;3.4;;1;11.9;7;9;0.4;;2;0.8;;1;0.2;2;;1
REA;2013;670000397;670780691;REAADU;8;2920;262;285;12;2233;6;59;4;39;1;4.6;;1;20.5;16;7;0.6;6;2;7.6;;1;0.21;1;2;2.5
REA;2013;670000397;670780691;SURVADU;2;730;362;;;853;;;1;;;1;;1;3.4;;5;0.1;;;;;;;1;;0.3
REA;2013;670009109;670780055;SURVADU;8;2920;238;;;2038;;;;;;;0;0;11.98;7;7;0.73;5;1;4.42;0;0;0.11;2;4;4.68
REA;2013;670016237;670016211;SURVADU;7;2555;764;;;1658;;;;;;;;;13;12;1;;;1;1;;;;;1;1
REA;2013;670780113;670780055;SURVADU;4;1460;841;;;816;;;9;;;0.1;0;0;7.18;4;4;0;3;1;3.32;0;0;0;0;0;0
REA;2013;670780162;670000108;SURVADU;4;1460;264;;;925;;;;;;;1;;14.5;13;3;1;1;;0.75;;;;;;
REA;2013;670780170;670000116;SITOT;9;3285;853;;;2618;;;;;;;;;;;;;;;;;;;;;
REA;2013;670780170;670000116;SURVADU;16;5840;1561;;;4080;;;;;;;;1;13.4;8;8;0.8;2;3;4.4;;;;;3;3
REA;2013;670780170;670000116;USIC;9;3285;853;;;2618;;;;;;;;1;12.7;9;5;0.3;1;3;3.1;;;;;2;1
REA;2013;670780188;670014604;SURVADU;6;2190;382;;;1419;;;8;;;8;;;;;;;;;;;;;;;
REA;2013;670780212;670014604;SURVADU;6;2190;419;;;900;;;;;8;4;1;;11.08;10;3;1;;;;;;;;;
REA;2013;670780378;670000785;SURVADU;4;1460;342;;;841;;;;;;;;;16.2;15;2;;2;3;2.6;;;;1;4;3.8
REA;2013;670780386;670000199;SURVADU;12;4380;531;;;2884;;;;;;;1;4;1.39;;;4.78;;;0.23;;;;;;
REA;2013;670783273;670780055;AUTSI;51;18615;1014;;;8633;;;2;;6;4.05;0;0;23.79;19;6;1.08;0;1;0.8;0;0;0;0;5;4.99
REA;2013;670783273;670780055;REAADU;48;17520;1864;2007;434;15283;3;55;19;13;;15.3;3;0;125.5;104;28;4.49;39;8;44.45;4;1;3.68;1;28;30.71
REA;2013;670783273;670780055;REAENF;12;4380;503;547;105;2106;5;;5;;2;4.8;23;6;8.14;9;0;26.86;1;0;1;0;0;0;4;3;5.93
REA;2013;670783273;670780055;SITOT;63;22995;1837;;;12123;;;;;;;;;;;;;;;;;;;;;
REA;2013;670783273;670780055;SIUNV;12;4380;823;;;3490;;;8;;1;1.91;0;0;16.2;15;2;0;6;4;9.45;0;0;0;1;0;0.8
REA;2013;670783273;670780055;SURVADU;45;16425;1872;;;14617;;;19;;2;4.3;3;0;59.1;47;32;3.04;23;6;23.55;2;0;1.11;3;13;12.71
REA;2013;670783273;670780055;SURVENF;30;10950;1312;;;7423;;;19;;2;4.7;7;6;6.17;6;1;11.42;3;2;4.51;1;0;0.96;2;3;4.8
REA;2013;670783273;670780055;USIC;;;0;;;0;;;5;;;;;;;;;;;;;;;;;;
REA;2013;680000197;680000049;SURVADU;8;2920;637;;;2560;;;4;;2;2.8;1;;5.64;4;2;1;4;;4;;;;;;
REA;2013;680000320;680000643;SITOT;13;4745;1898;;;5589;;;;;;;;;;;;;;;;;;;;;
REA;2013;680000320;680000643;SURVADU;4;1460;325;;;851;;;;;;;;;4.5;4;1;;4;;4;;;;;;
REA;2013;680000320;680000643;USIC;13;4745;1898;;;5589;;;;;;;1;;25;24;2;1;5;;5;;;;;;
REA;2013;680000494;680000643;SURVADU;12;4380;1070;;;3001;;;13;;11;18;;;;;;;;;;;;;;;
REA;2013;680000544;680000395;SURVADU;7;2555;422;;;2228;;;1;;;0.2;;;12;13;;;3;;2.12;;;;;1;0.01
REA;2013;680000627;680000486;SURVENF;8;2920;838;;;1904;;;1;;0;0.7;3;3;9.04;5;6;5.22;3;1;3;0;1;0.65;1;3;1.63
REA;2013;680000684;680000973;AUTSI;8;2736;277;;;1901;;;;;;;;;;;;;;;;;;;;;
REA;2013;680000684;680000973;REAADU;34;12410;1209;1297;60;10171;0;;23;19;4;13.12;3;;93.31;81;17;3;15;1;14.15;;;;2;16;17.47
REA;2013;680000684;680000973;SITOT;18;6386;1483;;;4859;;;;;;;;;;;;;;;;;;;;;
REA;2013;680000684;680000973;SIUNV;4;1460;406;;;1211;;;6;;0;0.6;1;;6;19;6;0.1;16;9;4;;;;3;6;0.5
REA;2013;680000684;680000973;USIC;6;2190;800;;;1747;;;8;;0;1;;;18;11;8;;;;;;;;2;;0.84
REA;2013;680001195;680016011;SITOT;14;5110;1181;;;4134;;;;;;;;;;;;;;;;;;;;;
REA;2013;680001195;680016011;SURVADU;14;5110;1159;;;3974;;;;;;;;;13.8;13;2;;1;3;3.25;;;;;;
REA;2013;680001195;680016011;USIC;14;5110;1181;;;4134;;;2;;1;2;1;;22.49;15;15;1;1;4;3.5;;;;;1;1
REA;2013;680001245;680000973;SURVADU;8;2920;622;;;875;;;5;;2;0.54;;1;7.8;2;8;0.25;;;;;;;;;
REA;2013;680001245;680000973;SURVENF;9;3285;1091;;;2011;;;8;;5;0.54;1;3;11.14;4;10;2.38;4;;4;;;;1;1;1.96
REA;2013;680004546;680000486;AUTSI;4;1460;78;;;1201;;;3;;0;0.3;0;0;4.73;14;2;0;4;3;2.14;0;0;0;1;1;0.17
REA;2013;680004546;680000486;REAADU;40;14600;1631;1744;56;12188;7;41;14;18;1;14.1;5;0;89.63;72;25;4.04;35;6;40.19;4;0;3.26;4;3;4.68
REA;2013;680004546;680000486;SITOT;23;8395;2024;;;7028;;;;;;;;;;;;;;;;;;;;;
REA;2013;680004546;680000486;SIUNV;4;1460;314;;;1232;;;2;;0;0.6;0;0;1.86;1;1;0;2;0;2;1;0;0.16;0;0;0
REA;2013;680004546;680000486;SURVADU;38;13870;1744;;;12156;;;9;;1;2.4;5;0;36.33;34;14;2.05;27;10;17.41;1;0;0.64;2;3;2.32
REA;2013;680004546;680000486;USIC;15;5475;1632;;;4595;;;5;;0;1.5;1;1;24.89;12;15;1.17;9;1;10;1;0;0.05;2;1;1.73
REA;2013;690000427;750721334;SURVADU;4;1460;253;;;567;;;1;;;0.35;2;;;;;2;1;;0.2;;;;;1;0.15
REA;2013;690000575;690782222;REAADU;8;2920;257;273;11;2542;3;;4;25;1;4.05;1;;25.2;16;12;1;13;3;14.5;;;;;1;1
REA;2013;690000575;690782222;SITOT;12;4380;1002;;;3899;;;;;;;;;;;;;;;;;;;;;
REA;2013;690000575;690782222;SIUNV;6;2190;426;;;1938;;;;;;;;;;;;;;;;;;;;;
REA;2013;690000575;690782222;SURVADU;8;2920;605;;;2692;;;;;;;;;;;;;;;;;;;;;
REA;2013;690000575;690782222;SURVENF;4;1460;674;;;2630;;;;;;;;;;;;;;;;;;;;;
REA;2013;690000575;690782222;USIC;6;2190;576;;;1961;;;;;;;;;;;;;;;;;;;;;
REA;2013;690000880;690783220;AUTSI;;;134;;;2112;;;;;;;;;;;;;;;;;;;;;
REA;2013;690000880;690783220;SITOT;;;134;;;2112;;;;;;;;;;;;;;;;;;;;;
REA;2013;690000880;690783220;SURVADU;8;2920;547;;;2676;;;9;;5;1.09;0;0;6.7;7;1;0;4;1;4.99;5;1;0.7;0;0;0
REA;2013;690007539;690781810;REAENF;17;5670;940;1043;252;5504;26;;1;;;1;21;3;41.87;37;5;22.57;25;7;30.26;;;;2;;1.49
REA;2013;690007539;690781810;SURVENF;23;3863;1304;;;3831;;;;;;;;;2;2;;;1;;1;;;;;;
REA;2013;690019849;690781810;AUTSI;15;5475;183;;;4325;;;;;;;;;;;;;;;;;;;;;
REA;2013;690019849;690781810;SITOT;15;5475;183;;;4325;;;;;;;;;;;;;;;;;;;;;
REA;2013;690023239;690000146;SURVADU;6;1500;534;;;623;;;8;;4;0.07;3;1;3.8;4;;0.5;;1;0.57;;;;;;
REA;2013;690023411;690000252;SURVADU;8;2920;1475;;;6725;;;;;;;;;18;18;;;14;2;15.2;;;;;;
REA;2013;690780093;750821092;REAADU;8;2779;415;426;16;2667;28;38;3;29;;2.5;1;;12.17;21;;0.67;12;;8.07;0;;;;1;1
REA;2013;690780093;750821092;SURVADU;4;1389;163;;;417;;;2;;;1.24;1;;6.08;10;;0.33;6;;4.03;;;;;1;1
REA;2013;690780358;690000195;SURVADU;5;1825;145;;;1142;;;;;25;25;1;;2;2;;1;1;;1;;3;3;;;
REA;2013;690780366;690000203;SURVADU;4;1460;234;;;1031;;;9;;;1;;1;5;5;;0.25;1;1;1.7;;;;;;
REA;2013;690780382;690000211;SURVADU;4;1344;422;;;1502;;;5;;0;5;0;1;5;4;2;0.5;4;2;5;;4;0.5;0;1;1
REA;2013;690780390;690000229;SITOT;4;1460;416;;;1189;;;;;;;;;;;;;;;;;;;;;
REA;2013;690780390;690000229;SURVADU;8;2920;366;;;2547;;;;;;;;1;9.13;8;2;0.67;7;2;7;;1;0.25;;;
REA;2013;690780390;690000229;USIC;4;1460;416;;;1189;;;;;;;;1;4;3;1;0.33;3;1;3.51;;;;;;
REA;2013;690780416;690031190;SURVADU;8;2920;257;;;1246;;;0;;12;8.84;;1;4.8;4;1;0.3;3;1;3.2;;;;;;
REA;2013;690780648;690036900;AUTSI;6;2190;0;;;0;;;;;;;;1;10;10;;0.25;8;;4;;;;;;
REA;2013;690780648;690036900;REAADU;8;2920;881;906;11;4619;23;;;22;;;;1;12;10;2;0.5;8;;8;5;;5;;;
REA;2013;690780648;690036900;SITOT;14;5110;691;;;2552;;;;;;;;;;;;;;;;;;;;;
REA;2013;690780648;690036900;SURVADU;12;4380;496;;;2453;;;;;;;;1;6;4;2;0.25;8;;6;;;;;;
REA;2013;690780648;690036900;USIC;8;2920;691;;;2552;;;;;;;;;;;;;;;;;;;;;
REA;2013;690780655;690000377;SURVADU;4;328;167;;;646;;;;;;;;;1;;1;;;1;1;;;;;;
REA;2013;690780663;690000385;SURVADU;4;1241;118;;;660;;;6;;;6;;;;;;;;;;;;;;;
REA;2013;690782834;690000724;AUTSI;20;7300;682;;;1649;;;;;;;;;11;11;;;3;;3;2;;0.3;;;
REA;2013;690782834;690000724;REAADU;19;6935;671;723;26;6753;24;;4;28;;4;2;;36;36;;2;28;;28;2;;1.8;;2;1.8
REA;2013;690782834;690000724;SITOT;28;10220;1706;;;4104;;;;;;;;;;;;;;;;;;;;;
REA;2013;690782834;690000724;SURVADU;14;5110;1464;;;5327;;;;;;;;;7;7;;;5;;5;2;;0.5;;;
REA;2013;690782834;690000724;USIC;8;2920;1024;;;2455;;;;;;;;;7;7;;;6;;6;2;;0.3;;;
REA;2013;690783154;690781810;AUTSI;6;2002;441;;;2052;;;;;;1;;1;9.55;8;1;0.5;5;;6.99;;;0.33;;3;2.39
REA;2013;690783154;690781810;REAADU;41;12626;2172;2323;464;12437;19;;13;13;4;9.63;4;;99.09;105;12;2.93;79;2;62.64;;;4.96;2;22;17.73
REA;2013;690783154;690781810;SITOT;6;2002;441;;;2052;;;;;;;;;;;;;;;;;;;;;
REA;2013;690783154;690781810;SURVADU;30;6890;1695;;;6436;;;;;;;;;15.84;17;1;0.11;14;;11.79;;;0.59;1;2;4.19
REA;2013;690784137;690781810;AUTSI;53;13684;650;;;17052;;;;;;;;;;;;;;;;;;;;;
REA;2013;690784137;690781810;REAADU;30;8842;1610;1858;497;8524;14;;7;13;3;8.77;;;77.9;63;12;0.62;47;;44.08;2;;3.11;1;8;8.61
REA;2013;690784137;690781810;SITOT;53;13684;650;;;17052;;;;;;;;;;;;;;;;;;;;;
REA;2013;690784137;690781810;SURVADU;14;4393;940;;;4343;;;;;;;1;;16.92;16;3;1.01;15;;14.46;;;1.05;;4;3.28
REA;2013;690784152;690781810;AUTSI;6;2157;179;;;2213;;;1;;1;2.8;;;6.72;1;2;0.25;;;4.35;1;;0.21;;;1.89
REA;2013;690784152;690781810;REAADU;25;7539;985;1104;105;7306;30;;5;15;3;5.99;2;;63.34;78;8;1.6;50;2;41.22;6;;3.66;1;9;7.01
REA;2013;690784152;690781810;SITOT;16;4688;1240;;;4638;;;;;;;;;;;;;;;;;;;;;
REA;2013;690784152;690781810;SURVADU;13;3632;848;;;3645;;;;;;;;;16.2;;;0.65;;;6.68;;;1.25;;;2.95
REA;2013;690784152;690781810;USIC;10;2531;1061;;;2425;;;1;;;;1;;13.51;14;3;0.8;8;1;7.42;;;0.3;;1;1.31
REA;2013;690784178;690781810;REAADU;20;6364;656;737;100;6348;34;27;5;4;;6.3;2;;60.8;60;1;1.97;37;;36.94;;;;1;8;8.9
REA;2013;690784178;690781810;SITOT;12;2113;793;;;2001;;;;;;;;;;;;;;;;;;;;;
REA;2013;690784178;690781810;SIUNV;12;2113;793;;;2001;;;1;;1;1.95;;;2.47;;;;;;1.65;;;;;;1.84
REA;2013;690784178;690781810;SURVADU;10;2816;892;;;2746;;;;;;;;;;;;;;;;;;;;;
REA;2013;690784186;690781810;REAADU;20;6633;1542;1598;76;8060;20;;2;11;3;8.29;3;;58.14;79;4;2.07;32;1;23.36;;;;3;7;6.59
REA;2013;690784186;690781810;REAENF;13;3610;463;681;12;3940;24;;;;;0.93;;;17.51;;;5.48;1;;9.64;;;;;;2.24
REA;2013;690784186;690781810;SITOT;16;5044;1760;;;5025;;;;;;;;;;;;;;;;;;;;;
REA;2013;690784186;690781810;SURVADU;18;531;164;;;534;;;;;;;;;12.55;3;;0.14;6;;5.5;;;;;1;1.17
REA;2013;690784186;690781810;SURVENF;6;2190;477;;;2243;;;;;;;;;3.77;;;3.63;;;3.37;;;;;;0.66
REA;2013;690784186;690781810;USIC;16;5044;1760;;;5025;;;1;;4;;1;;23.52;32;;0.75;27;;19.83;;;;;5;4.23
REA;2013;690793468;690002068;AUTSI;6;2190;500;;;1063;;;10;;2;;1;;6;10;35;0.43;6;7;3.3;6;2;7.3;;;
REA;2013;690793468;690002068;REAADU;8;2920;296;315;9;2796;23;;10;30;2;;1;;18.7;10;35;0.57;6;7;9.8;6;2;7.3;;;
REA;2013;690793468;690002068;SITOT;12;4380;1020;;;2366;;;;;;;;;;;;;;;;;;;;;
REA;2013;690793468;690002068;SURVADU;6;2190;254;;;617;;;4;;2;;1;;5.25;15;17;0.18;4;8;0.2;6;2;7.3;;;
REA;2013;690793468;690002068;USIC;6;2190;520;;;1303;;;6;;11;;1;;4.4;2;10;0.15;5;6;5.2;6;2;7.3;;;
REA;2013;690805361;690805353;REAADU;12;4380;539;565;39;4036;10;42;6;26;;4.47;2;;28.6;47;1;0.64;24;;15.4;1;;0.75;;4;1.8
REA;2013;690805361;690805353;SITOT;8;2920;1100;;;2258;;;;;;;;;;;;;;;;;;;;;
REA;2013;690805361;690805353;SURVADU;10;3650;857;;;2481;;;6;;;1;2;;11.25;47;1;0.32;24;;1.26;;1;0.3;1;2;1.02
REA;2013;690805361;690805353;USIC;8;2920;1100;;;2258;;;;;5;1;2;;8.27;47;1;0.53;24;;6.72;;1;0.45;;4;1.2
REA;2013;690807367;690003447;SURVADU;8;2920;733;;;1584;;;9;;;9;;;;;;;;;;;;;;;
REA;2013;700000011;700780026;SURVADU;9;3285;835;;;2080;;;2;;1;2.1;;;6.6;5;2;;4;2;5.6;;;;;1;1
REA;2013;700000029;700004591;REAADU;10;3650;296;307;9;3309;5;;8;15;1;8.5;1;;23.61;18;13;0.5;13;3;13.47;;;;1;4;4.01
REA;2013;700000029;700004591;SITOT;8;2920;1143;;;2447;;;;;;;;;;;;;;;;;;;;;
REA;2013;700000029;700004591;SURVADU;6;2190;887;;;3948;;;;;;;;;6.22;;;0.5;;;3.92;;;;;;0.94
REA;2013;700000029;700004591;USIC;8;2920;1143;;;2447;;;4;;2;4.46;1;;8.95;6;3;0.5;8;1;8.5;;;;;;
REA;2013;700780174;700000052;SURVADU;4;1460;84;;;196;;;4;;;4;1;;6;6;;0.5;3;;3;;2;1;;4;4
REA;2013;710006859;710000118;SURVADU;5;1825;387;;;1597;;;;;;;;;5;5;;;2;4;4.8;;;;7;;0.9
REA;2013;710010067;710780644;SURVADU;8;2920;418;;;2253;;;;;;;9;4;;;;12.32;2;2;3.67;;;;;;
REA;2013;710010786;710781451;SURVADU;4;1460;274;;;1071;;;0;;2;0.35;0;1;3.53;0;19;0.2;0;14;2.59;0;3;0.1;8;0;1.43
REA;2013;710780917;710000274;SURVADU;18;6570;1591;;;4874;;;10;;;10;;;10.43;6;27;;6;15;7.48;;;;;;
REA;2013;710781824;710000464;SURVADU;5;1825;1756;;;1948;;;17;;11;2.04;3;;1.06;20;;0.33;16;1;0.86;;4;0.44;;8;0.42
REA;2013;710978263;710780958;AUTSI;2;116;26;;;286;;;;;;;;;;;;;;;;;;;;;
REA;2013;710978263;710780958;REAADU;14;4500;468;481;28;4162;19;;9;29;;6.5;1;0;39.08;41;7;1;20;4;20.28;0;0;0;1;5;3.35
REA;2013;710978263;710780958;SITOT;14;4496;1463;;;3259;;;;;;;;;;;;;;;;;;;;;
REA;2013;710978263;710780958;SIUNV;4;1460;688;;;1358;;;5;;;1;;;;;;;;;;;;;;;
REA;2013;710978263;710780958;SURVADU;8;2920;565;;;1728;;;8;;;2.2;;;7.34;7;0;;3;0;2.93;;;;0;3;2.46
REA;2013;710978263;710780958;USIC;8;2920;749;;;1615;;;6;;;2.3;;;22.14;19;4;;8;1;8.87;;;;3;2;4.22
REA;2013;710978289;710780263;REAADU;14;5110;568;588;22;4087;5;;7;27;1;7.73;;1;38;30;10;0.8;19;3;21.2;;;;;6;4.2
REA;2013;710978289;710780263;SITOT;8;2920;777;;;1988;;;;;;;;;;;;;;;;;;;;;
REA;2013;710978289;710780263;USIC;8;2920;777;;;1988;;;;;;;;;10;6;5;;8;2;9.6;;;;;1;0.5
REA;2013;710978313;710976705;SITOT;6;2190;430;;;1563;;;;;;;;;;;;;;;;;;;;;
REA;2013;710978313;710976705;SURVADU;6;2190;313;;;1984;;;1;;3;2.03;7;5;1.9;2;1;6.82;8;4;5.18;;;;1;4;2.03
REA;2013;710978313;710976705;USIC;6;2190;430;;;1563;;;1;;;0.08;1;;6.15;7;6;0.5;7;4;4.18;;;;1;2;0.83
REA;2013;710978347;710781204;SURVADU;;;673;;;1842;;;;;;;;;8.37;6;3;;7;;5.41;;;;;1;0.99
REA;2013;720000033;720000025;REAADU;17;6205;663;688;45;5074;12;42;1;13;8;5.17;1;;32.33;27;15;1;24;14;32.33;;;;1;2;2.5
REA;2013;720000033;720000025;REAENF;4;1460;93;94;8;375;10;;;;1;0.55;;;;;;;;;;;;;;;
REA;2013;720000033;720000025;SITOT;15;5475;1865;;;4095;;;;;;;;;;;;;;;;;;;;;
REA;2013;720000033;720000025;SIUNV;4;1460;684;;;1092;;;;;5;1.5;;;13.14;6;16;;;5;3.64;;;;1;;0.8
REA;2013;720000033;720000025;SURVADU;13;4745;788;;;3889;;;3;;1;2.5;;1;22.51;1;56;0.8;;1;0.4;;;;1;1;1.46
REA;2013;720000033;720000025;SURVENF;4;1460;230;;;826;;;;;6;0.27;;;;;;;;;;;;;;;
REA;2013;720000033;720000025;USIC;11;4015;1181;;;3003;;;;;4;1.25;;1;16.14;9;9;0.83;6;5;10.14;;;;2;;1.69
REA;2013;720000199;720000595;SURVADU;12;4380;763;;;3903;;;;;;;;;;;;;;;;;;;;;
REA;2013;720016179;720016724;SURVADU;4;1460;354;;;1320;;;;;;;;;5.91;4;2;;2;5;4.75;;;;;;
REA;2013;720017748;720000561;SITOT;12;4380;1229;;;4331;;;;;;;;;;;;;;;;;;;;;
REA;2013;720017748;720000561;SURVADU;12;4380;959;;;3654;;;11;;;11;1;;10.72;8;4;0.33;6;1;6.41;;;;;;
REA;2013;720017748;720000561;USIC;12;4380;1229;;;4331;;;14;;;14;1;;10.14;9;2;0.33;6;;5.5;;;;;;
REA;2013;730000031;730000015;REAADU;18;6570;771;812;67;5536;12;;7;20;;7;1;;46.41;39;9;1;21;6;26.42;;;;4;9;8.73
REA;2013;730000031;730000015;SITOT;14;5110;1654;;;3848;;;;;;;;;;;;;;;;;;;;;
REA;2013;730000031;730000015;SIUNV;6;2190;436;;;1750;;;2;;;0.82;;;;;;;;;;;;;;;
REA;2013;730000031;730000015;SURVADU;10;3650;797;;;3258;;;3;;;3;;1;15.35;13;3;0.71;13;1;12.84;;;;4;4;2.62
REA;2013;730000031;730000015;SURVENF;4;1460;456;;;1296;;;;;;;1;2;4.23;3;2;2.25;;;;;;;;;
REA;2013;730000031;730000015;USIC;8;2920;1218;;;2098;;;3;;;3;;;;;;;;;;;;;;;
REA;2013;730000049;730002839;SURVADU;4;416;197;;;351;;;3;;;0.07;0;1;1.73;8;0;0.25;6;2;2.08;0;2;0.01;0;0;0.16
REA;2013;730000080;730780103;SURVADU;4;1460;347;;;1231;;;1;;;1;;;4.58;3;3;;2;;1.5;1;;0.25;;;
REA;2013;730000098;730780111;SURVADU;4;1460;332;;;1019;;;4;;2;2.46;1;0;5.64;6;1;0.5;5;0;4.12;2;0;0.1;0;0;0
