BOR;AN;FI;FI_EJ;PERSO;EFFPL;EFFPA;ETP;GAR;AST;DISU;DISHU
IMAGES_P;2013;750803447;750712184;NAUT;29;3;31.58;;;;
IMAGES_P;2013;750803454;750712184;M1160;7;3;7.7;0;0;1;1
IMAGES_P;2013;750803454;750712184;N4130;31;7;29.6;1;0;;
IMAGES_P;2013;750803454;750712184;N4160;3;3;3;;;;
IMAGES_P;2013;750803454;750712184;NAUT;10;2;10.6;;;;
IMAGES_P;2013;750808578;750813032;M1160;1;;1;0;1;;
IMAGES_P;2013;750808578;750813032;N4130;2;1;2.5;0;1;;
IMAGES_P;2013;750808578;750813032;NAUT;1;;0.7;;;;
IMAGES_P;2013;760000018;760780023;M1160;2;3;4.27;0;1;0;0
IMAGES_P;2013;760000018;760780023;N4130;19;6;23.02;1;1;;
IMAGES_P;2013;760000018;760780023;N4160;2;0;2;;;;
IMAGES_P;2013;760000018;760780023;NAUT;10;3;12.37;;;;
IMAGES_P;2013;760000042;760780056;M1160;;4;0.4;0;0;0;0
IMAGES_P;2013;760000042;760780056;N4130;2;3;4.6;0;1;;
IMAGES_P;2013;760000141;760780239;M1160;1;;1;;;0;0
IMAGES_P;2013;760000141;760780239;N4130;4;4;7.22;;;;
IMAGES_P;2013;760000141;760780239;N4160;1;;1;;;;
IMAGES_P;2013;760000141;760780239;NAUT;7;1;5.81;;;;
IMAGES_P;2013;760000158;760780239;M1160;18;19;12.36;1;1;1;1
IMAGES_P;2013;760000158;760780239;N4130;92;31;112.05;;0;;
IMAGES_P;2013;760000158;760780239;N4160;4;0;4.16;;;;
IMAGES_P;2013;760000158;760780239;NAUT;46;9;44.53;;;;
IMAGES_P;2013;760000166;760780247;M1160;1;6;3.35;0;0;0;0
IMAGES_P;2013;760000166;760780247;M1210;6;;5;0;0;;
IMAGES_P;2013;760000166;760780247;N4130;22;6;25.49;0;0;;
IMAGES_P;2013;760000166;760780247;N4160;2;1;2.91;;;;
IMAGES_P;2013;760000166;760780247;NAUT;11;7;15.65;;;;
IMAGES_P;2013;760000356;760780726;M1160;3;1;1.7;1;1;0;0
IMAGES_P;2013;760000356;760780726;N4130;3;2;3.24;;;;
IMAGES_P;2013;760000356;760780726;NAUT;7;2;4.01;;;;
IMAGES_P;2013;760000364;760780734;M1160;0;6;1.75;0;1;0;0
IMAGES_P;2013;760000364;760780734;N4130;8;1;8.93;;1;;
IMAGES_P;2013;760000364;760780734;NAUT;4;0;2.53;;;;
IMAGES_P;2013;760000372;760780742;M1160;;4;1;0;0;0;0
IMAGES_P;2013;760000372;760780742;N4130;6;2;6.6;1;0;;
IMAGES_P;2013;760000372;760780742;N4160;1;;1;;;;
IMAGES_P;2013;760000372;760780742;NAUT;4;1;4.8;;;;
IMAGES_P;2013;760000463;760024042;M1160;5;3;6;1;1;;
IMAGES_P;2013;760000463;760024042;N4130;16;14;26.24;;;;
IMAGES_P;2013;760000463;760024042;N4160;2;0;2;;;;
IMAGES_P;2013;760000463;760024042;NAUT;14;6;18.46;;;;
IMAGES_P;2013;760780510;760000257;M1160;12;;12;1;1;;
IMAGES_P;2013;760780510;760000257;N4130;10;;;;;;
IMAGES_P;2013;760783159;760000851;M1160;0;2;0.09;0;0;0;0
IMAGES_P;2013;760783522;760780239;M1160;2;5;3.35;0;;;0
IMAGES_P;2013;760783522;760780239;N4130;7;8;12.6;;;;
IMAGES_P;2013;760783522;760780239;N4160;1;;1;;;;
IMAGES_P;2013;760783522;760780239;NAUT;13;3;14.66;;;;
IMAGES_P;2013;760805770;760780726;M1160;12;6;12.58;1;1;1;0
IMAGES_P;2013;760805770;760780726;N4130;35;23;47.46;;;;
IMAGES_P;2013;760805770;760780726;NAUT;21;7;22.49;;;;
IMAGES_P;2013;760921809;760000273;M1160;10;;8;;1;;
IMAGES_P;2013;770000131;770110013;M1160;4;1;4.3;1;0;;
IMAGES_P;2013;770000131;770110013;N4130;13;4;17;;;;
IMAGES_P;2013;770000131;770110013;N4160;1;;0.08;;;;
IMAGES_P;2013;770000131;770110013;NAUT;4;2;6.17;;;;
IMAGES_P;2013;770000149;770110021;M1160;6;3;7.1;0;1;1;0
IMAGES_P;2013;770000149;770110021;N4130;16;3;12.55;1;0;;
IMAGES_P;2013;770000149;770110021;N4160;1;;0.33;;;;
IMAGES_P;2013;770000149;770110021;NAUT;10;1;3.55;;;;
IMAGES_P;2013;770000156;770110054;M1160;7;5;8.3;0;1;0;0
IMAGES_P;2013;770000156;770110054;N4130;24;2;25.29;1;;;
IMAGES_P;2013;770000156;770110054;N4160;2;;2;;;;
IMAGES_P;2013;770000156;770110054;NAUT;15;4;19.59;;;;
IMAGES_P;2013;770000164;770110062;M1160;1;2;2.08;;;;
IMAGES_P;2013;770000164;770110062;N4130;12;2;12.1;;;;
IMAGES_P;2013;770000164;770110062;NAUT;5;;5;;;;
IMAGES_P;2013;770000172;770110070;M1160;4;1;3.6;;1;;
IMAGES_P;2013;770000172;770110070;N4130;13;2;10.25;;;;
IMAGES_P;2013;770000172;770110070;N4160;1;;0.6;;;;
IMAGES_P;2013;770000172;770110070;NAUT;5;;4.5;;;;
IMAGES_P;2013;770000214;770130052;M1160;2;3;3.85;0;1;0;0
IMAGES_P;2013;770000214;770130052;N4130;8;1;8.5;;1;;
IMAGES_P;2013;770000214;770130052;N4160;1;;1;;;;
IMAGES_P;2013;770000214;770130052;NAUT;3;1;3.9;;;;
IMAGES_P;2013;770000420;770700029;N4130;;1;0.73;0;0;;
IMAGES_P;2013;770000446;770700185;M1160;9;4;11.57;1;0;0;0
IMAGES_P;2013;770000446;770700185;N4130;27;13;34.8;1;0;;
IMAGES_P;2013;770000446;770700185;N4160;1;;1.75;;;;
IMAGES_P;2013;770000446;770700185;NAUT;11;7;18;;;;
IMAGES_P;2013;770019032;770170017;M1160;7;5;9.7;1;0;;
IMAGES_P;2013;770019032;770170017;N4130;26;5;29.53;;;;
IMAGES_P;2013;770019032;770170017;N4160;1;;1;;;;
IMAGES_P;2013;770019032;770170017;NAUT;12;3;12.49;;;;
IMAGES_P;2013;770150019;770019792;M1160;1;2;2.37;0;;0;0
IMAGES_P;2013;770150019;770019792;N4130;5;0;5;0;1;;
IMAGES_P;2013;770150019;770019792;N4160;1;0;1;;;;
IMAGES_P;2013;770150019;770019792;NAUT;1;0;1.23;;;;
IMAGES_P;2013;770150027;750720575;N4130;;1;0.38;0;0;;
IMAGES_P;2013;770300010;770004299;M1160;;3;1.58;;;1;1
IMAGES_P;2013;770300010;770004299;N4130;2;;2;0;1;;
IMAGES_P;2013;770300010;770004299;N4160;1;;1;;;;
IMAGES_P;2013;770300010;770004299;NAUT;3;;3;;;;
IMAGES_P;2013;770300135;770000289;M1160;4;;4;;1;;
IMAGES_P;2013;770300135;770000289;N4160;2;;2;;;;
IMAGES_P;2013;770300135;770000289;NAUT;3;;3;;;;
IMAGES_P;2013;770700011;750042590;M1160;1;;0.2;0;0;0;0
IMAGES_P;2013;770700011;750042590;N4130;1;;1.46;0;0;;
IMAGES_P;2013;770700011;750042590;NAUT;1;;1;;;;
IMAGES_P;2013;770803989;770000925;N4130;;1;0.17;;;;
IMAGES_P;2013;780000287;780110011;M1160;6;0;5.61;1;0;0;0
IMAGES_P;2013;780000287;780110011;N4130;16;10;21.64;;;;
IMAGES_P;2013;780000287;780110011;N4160;2;;1.1;;;;
IMAGES_P;2013;780000287;780110011;NAUT;10;3;10.64;;;;
IMAGES_P;2013;780000295;780002697;M1160;2;4;3.43;1;0;0;0
IMAGES_P;2013;780000295;780002697;N4130;12;1;12.78;1;0;;
IMAGES_P;2013;780000295;780002697;N4160;1;;0.25;;;;
IMAGES_P;2013;780000295;780002697;NAUT;6;4;7.31;;;;
IMAGES_P;2013;780000303;780110037;M1160;;1;0.5;0;0;0;0
IMAGES_P;2013;780000303;780110037;N4130;2;;2.09;0;0;;
IMAGES_P;2013;780000311;780001236;M1160;9;3;9.71;1;1;;
IMAGES_P;2013;780000311;780001236;N4130;32;3;32.35;;;;
IMAGES_P;2013;780000311;780001236;N4160;;;0.08;;;;
IMAGES_P;2013;780000311;780001236;NAUT;9;2;12.08;;;;
IMAGES_P;2013;780000329;780110052;M1160;2;4;4.1;1;1;0;0
IMAGES_P;2013;780000329;780110052;N4130;15;2;16.4;1;0;;
IMAGES_P;2013;780000329;780110052;N4160;1;;1;;;;
IMAGES_P;2013;780000329;780110052;NAUT;14;5;17.19;;;;
IMAGES_P;2013;780000337;780001236;M1160;6;;3.35;0;0;;
IMAGES_P;2013;780000337;780001236;M1210;1;1;1.52;0;0;;
IMAGES_P;2013;780000337;780001236;N4130;25;4;23.9;0;0;;
IMAGES_P;2013;780000337;780001236;N4160;;;0.5;;;;
IMAGES_P;2013;780000337;780001236;NAUT;10;1;10.59;;;;
IMAGES_P;2013;780000352;780110094;M1160;;3;1.8;0;0;0;0
IMAGES_P;2013;780000352;780110094;N4130;1;3;3.3;0;0;;
IMAGES_P;2013;780000352;780110094;NAUT;;1;0.8;;;;
IMAGES_P;2013;780000378;780130027;M1160;1;2;1.13;0;0;0;0
IMAGES_P;2013;780000378;780130027;N4130;4;;4;0;0;;
IMAGES_P;2013;780000378;780130027;NAUT;;3;1.94;;;;
IMAGES_P;2013;780000386;780021788;M1160;;1;0.3;0;0;0;0
IMAGES_P;2013;780000386;780021788;N4130;1;;1;0;0;;
IMAGES_P;2013;780000436;780150041;M1160;;3;1.31;;1;0;0
IMAGES_P;2013;780000436;780150041;N4130;;5;4.7;0;1;;
IMAGES_P;2013;780000436;780150041;NAUT;2;;1.5;;;;
IMAGES_P;2013;780001657;780530010;M1160;;1;0.2;0;0;;
IMAGES_P;2013;780008298;750043994;N4130;;1;0.5;0;0;;
IMAGES_P;2013;780140018;750005068;N4130;;1;0.86;0;0;;
IMAGES_P;2013;780150017;750005068;M1160;;2;0.15;0;0;;
IMAGES_P;2013;780150017;750005068;N4130;;1;0.3;0;0;;
IMAGES_P;2013;780150066;780808614;M1160;1;;1;0;0;0;0
IMAGES_P;2013;780150066;780808614;N4130;2;;1.32;0;1;;
IMAGES_P;2013;780150066;780808614;N4160;1;;0.5;;;;
IMAGES_P;2013;780300075;780000485;M1160;;3;2;1;0;0;0
IMAGES_P;2013;780300075;780000485;N4130;2;1;2.8;;1;;
IMAGES_P;2013;780300406;780018032;M1160;;10;;0;1;0;0
IMAGES_P;2013;780300406;780018032;M1210;;2;;0;0;;
IMAGES_P;2013;780300406;780018032;N4130;11;;10.95;0;1;;
IMAGES_P;2013;780300406;780018032;NAUT;7;;6.59;;;;
IMAGES_P;2013;780300422;780002259;M1160;;;;;1;;
IMAGES_P;2013;780300422;780002259;N4130;9;;9;;1;;
IMAGES_P;2013;780300422;780002259;N4160;1;;1;;;;
IMAGES_P;2013;780300422;780002259;NAUT;7;;7;;;;
IMAGES_P;2013;780300455;780000717;M1160;;6;6;0;1;0;0
IMAGES_P;2013;780300455;780000717;N4130;11;;11;0;1;;
IMAGES_P;2013;780300455;780000717;N4160;1;;1;;;;
IMAGES_P;2013;780630026;750803900;NAUT;;1;0.85;;;;
IMAGES_P;2013;780800256;780110078;M1160;10;6;12.65;1;0;0;0
IMAGES_P;2013;780800256;780110078;M1210;1;2;2.06;1;0;;
IMAGES_P;2013;780800256;780110078;N4130;28;14;39.7;0;1;;
IMAGES_P;2013;780800256;780110078;N4160;2;0;2;;;;
IMAGES_P;2013;780800256;780110078;NAUT;16;0;14.8;;;;
IMAGES_P;2013;780825816;780003638;M1160;;1;0.05;0;0;0;0
IMAGES_P;2013;780825816;780003638;N4130;;1;0.6;0;0;;
IMAGES_P;2013;790000087;790000012;M1160;5;5;5.25;0;1;0;0
IMAGES_P;2013;790000087;790000012;N4130;28;10;34.97;0;1;;
IMAGES_P;2013;790000087;790000012;N4160;1;;1;;;;
IMAGES_P;2013;790000087;790000012;NAUT;19;5;22.01;;;;
IMAGES_P;2013;790000095;790006654;M1160;3;;2.04;0;1;0;0
IMAGES_P;2013;790000095;790006654;N4130;10;1;10.57;1;0;;
IMAGES_P;2013;790000095;790006654;N4160;1;;0.4;;;;
IMAGES_P;2013;790000095;790006654;NAUT;4;7;6.23;;;;
IMAGES_P;2013;790000103;790006654;M1160;2;2;0.4;0;1;0;0
IMAGES_P;2013;790000103;790006654;N4130;5;2;4.81;1;0;;
IMAGES_P;2013;790000103;790006654;N4160;1;;0.2;;;;
IMAGES_P;2013;790000103;790006654;NAUT;1;3;0.46;;;;
IMAGES_P;2013;790000681;790002497;M1160;7;;7;0;0;0;0
IMAGES_P;2013;790000681;790002497;N4130;;1;0.56;0;0;;
IMAGES_P;2013;790003537;790006654;M1160;2;2;2.6;0;1;0;0
IMAGES_P;2013;790003537;790006654;N4130;8;4;10.1;1;0;;
IMAGES_P;2013;790003537;790006654;N4160;1;;0.4;;;;
IMAGES_P;2013;790003537;790006654;NAUT;8;2;7.73;;;;
IMAGES_P;2013;800000143;800000028;M1160;4;0;4.63;1;0;0;0
IMAGES_P;2013;800000143;800000028;N4130;16;4;19.15;1;0;;
IMAGES_P;2013;800000143;800000028;N4160;1;0;1.67;;;;
IMAGES_P;2013;800000143;800000028;NAUT;12;4;12.86;;;;
IMAGES_P;2013;800000184;800000036;M1160;;3;0.7;0;0;0;0
IMAGES_P;2013;800000184;800000036;N4130;1;1;1.91;0;0;;
IMAGES_P;2013;800000184;800000036;NAUT;2;1;2.2;;;;
IMAGES_P;2013;800000192;800000044;M1160;15;8;15.49;1;1;1;1
IMAGES_P;2013;800000192;800000044;N4130;34;11;39.32;1;0;;
IMAGES_P;2013;800000192;800000044;N4160;2;;2;;;;
IMAGES_P;2013;800000192;800000044;NAUT;26;4;28.91;;;;
IMAGES_P;2013;800000200;800000051;M1160;;2;1.05;0;0;;
IMAGES_P;2013;800000200;800000051;N4130;1;2;2.4;;;;
IMAGES_P;2013;800000200;800000051;NAUT;1;2;2;;;;
IMAGES_P;2013;800000226;800000069;M1160;;8;0.87;0;;;
IMAGES_P;2013;800000226;800000069;N4130;4;1;5.59;0;1;;
IMAGES_P;2013;800000226;800000069;NAUT;2;2;2.1;;;;
IMAGES_P;2013;800000275;800000077;M1160;3;;1.84;0;1;0;0
IMAGES_P;2013;800000275;800000077;N4130;2;;2;;1;;
IMAGES_P;2013;800000275;800000077;NAUT;1;;0.3;;;;
IMAGES_P;2013;800000390;800000085;M1160;1;4;3.28;0;0;1;1
IMAGES_P;2013;800000390;800000085;N4130;7;1;6.66;0;1;;
IMAGES_P;2013;800000432;800000093;M1160;2;6;2.6;0;1;;
IMAGES_P;2013;800000432;800000093;N4130;6;2;7.6;0;1;;
IMAGES_P;2013;800000432;800000093;NAUT;2;2;2.5;;;;
IMAGES_P;2013;800000507;800000135;N4130;;1;0.3;0;0;;
IMAGES_P;2013;800000614;800000044;N4130;0;;;1;;;
IMAGES_P;2013;800002610;800000044;M1160;3;3;2.38;1;1;0;0
IMAGES_P;2013;800002610;800000044;N4130;3;1;3.04;0;1;;
IMAGES_P;2013;800002610;800000044;NAUT;4;1;3.98;;;;
IMAGES_P;2013;800006124;800000044;M1160;5;2;5.24;1;1;1;1
IMAGES_P;2013;800006124;800000044;M1210;1;1;1.3;1;1;;
IMAGES_P;2013;800006124;800000044;N4130;30;4;32.23;0;1;;
IMAGES_P;2013;800006124;800000044;N4160;2;;2;;;;
IMAGES_P;2013;800006124;800000044;NAUT;28;8;33.31;;;;
IMAGES_P;2013;800009920;800003071;M1160;1;2;2;0;1;;
IMAGES_P;2013;800009920;800003071;N4130;0;5;0.33;0;0;;
IMAGES_P;2013;800013179;800013138;N4130;;1;0.2;0;0;;
IMAGES_P;2013;800015729;800015679;N4130;4;1;4.25;;1;;
IMAGES_P;2013;800015729;800015679;NAUT;1;;1;;;;
IMAGES_P;2013;810000224;810000471;M1160;7;1;7.5;0;1;0;0
IMAGES_P;2013;810000224;810000471;M1210;7;1;7.5;0;1;;
IMAGES_P;2013;810000232;810099903;N4130;;1;0.6;0;0;;
IMAGES_P;2013;810000448;810099945;M1160;2;;2;0;0;0;0
IMAGES_P;2013;810000448;810099945;N4130;2;;2;0;0;;
IMAGES_P;2013;810000448;810099945;N4160;;1;0.1;;;;
IMAGES_P;2013;810000448;810099945;NAUT;1;2;1.9;;;;
IMAGES_P;2013;810000505;810000331;M1160;6;0;5.51;;;;
IMAGES_P;2013;810000505;810000331;M1210;2;0;2;;;;
IMAGES_P;2013;810000505;810000331;N4130;18;9;23.61;;;;
IMAGES_P;2013;810000505;810000331;NAUT;7;8;12.62;;;;
IMAGES_P;2013;810000513;810000349;M1160;1;;0.03;;;;
IMAGES_P;2013;810000521;810000380;M1160;5;;5;0;1;1;1
IMAGES_P;2013;810000521;810000380;N4130;17;2;18.74;1;1;;
IMAGES_P;2013;810000521;810000380;N4160;2;;1.34;;;;
IMAGES_P;2013;810000521;810000380;NAUT;4;7;8.04;;;;
IMAGES_P;2013;810000562;810000455;M1160;1;;0.17;0;0;0;0
IMAGES_P;2013;810000562;810000455;N4130;4;5;7.74;0;1;;
IMAGES_P;2013;810000562;810000455;N4160;1;;0.5;;;;
IMAGES_P;2013;810000562;810000455;NAUT;1;1;1.28;;;;
IMAGES_P;2013;820000032;820000016;M1160;2;1;1.7;0;1;0;0
IMAGES_P;2013;820000032;820000016;N4130;17;4;19.41;;1;;
IMAGES_P;2013;820000032;820000016;N4160;1;;1;;;;
IMAGES_P;2013;820000032;820000016;NAUT;6;1;5.89;;;;
IMAGES_P;2013;820000040;820000081;M1160;7;3;9.4;;;;
IMAGES_P;2013;820000040;820000081;N4130;3;1;3.91;;1;;
IMAGES_P;2013;820000057;820000131;M1160;7;3;8.5;;;;
IMAGES_P;2013;820000057;820000131;M1210;7;;3.5;;;;
IMAGES_P;2013;820000883;820004950;M1160;;4;1.8;0;1;0;0
IMAGES_P;2013;820000883;820004950;N4130;7;6;11.67;0;1;;
IMAGES_P;2013;820000883;820004950;NAUT;6;;4.18;;;;
IMAGES_P;2013;820002350;820000578;N4130;0;1;0.22;0;0;;
IMAGES_P;2013;830000279;830100517;M1160;2;1;1.96;0;1;0;0
IMAGES_P;2013;830000279;830100517;N4130;9;;8.73;0;1;;
IMAGES_P;2013;830000279;830100517;N4160;1;;1;;;;
IMAGES_P;2013;830000279;830100517;NAUT;3;;2.99;;;;
IMAGES_P;2013;830000287;830100525;M1160;4;;3.67;0;1;0;0
IMAGES_P;2013;830000287;830100525;N4130;18;3;20.25;1;0;;
IMAGES_P;2013;830000287;830100525;N4160;1;1;1.3;;;;
IMAGES_P;2013;830000287;830100525;NAUT;12;;11.58;;;;
IMAGES_P;2013;830000295;830100533;M1160;4;2;5.95;0;1;1;0
IMAGES_P;2013;830000295;830100533;N4130;10;6;16.38;1;0;;
IMAGES_P;2013;830000295;830100533;N4160;1;0;1;;;;
IMAGES_P;2013;830000295;830100533;NAUT;5;2;7.4;;;;
IMAGES_P;2013;830000303;830100541;N4130;2;;2;0;0;;
IMAGES_P;2013;830000311;830100566;M1160;4;3;4.9;0;1;;
IMAGES_P;2013;830000311;830100566;M1210;1;;1;0;0;;
IMAGES_P;2013;830000311;830100566;N4130;21;8;27.32;1;0;;
IMAGES_P;2013;830000311;830100566;N4160;2;;2;;;;
IMAGES_P;2013;830000337;830100590;N4130;2;1;2.5;1;;;
IMAGES_P;2013;830000337;830100590;N4160;0;1;0.8;;;;
IMAGES_P;2013;830000345;830100616;M1160;11;;9.1;;;0;0
IMAGES_P;2013;830000345;830100616;M1210;4;;3.6;;;;
IMAGES_P;2013;830000345;830100616;N4130;33;15;56.56;1;0;;
IMAGES_P;2013;830000345;830100616;N4160;;4;4.74;;;;
IMAGES_P;2013;830000345;830100616;NAUT;16;7;22.62;;;;
IMAGES_P;2013;830016556;830000451;N4130;;1;0.1;0;0;;
IMAGES_P;2013;830100012;750712184;M1160;1;;0.1;0;0;0;0
IMAGES_P;2013;830100012;750712184;N4130;1;;1;0;;;
IMAGES_P;2013;830100012;750712184;NAUT;1;;0.5;;;;
IMAGES_P;2013;830100137;310021399;NAUT;2;;2;;;;
IMAGES_P;2013;830100251;830000063;M1160;;7;1.4;0;;0;0
IMAGES_P;2013;830100251;830000063;N4130;3;;3;0;0;;
IMAGES_P;2013;830100319;750052425;M1160;;39;7.8;0;1;;
IMAGES_P;2013;830100319;750052425;N4130;10;2;8.72;0;1;;
IMAGES_P;2013;830100319;750052425;NAUT;;1;0.66;;;;
IMAGES_P;2013;830100392;830000154;M1160;3;;1.5;0;1;;
IMAGES_P;2013;830100558;690781810;M1160;0;1;1;0;0;0;0
IMAGES_P;2013;830100558;690781810;N4130;1;3;2.89;1;1;;
IMAGES_P;2013;830100558;690781810;N4160;1;;0.68;;;;
IMAGES_P;2013;830100558;690781810;NAUT;1;;2.04;;;;
IMAGES_P;2013;830100574;750821092;M1160;6;2;6.4;1;1;0;0
IMAGES_P;2013;830100574;750821092;M1210;3;;3;0;0;;
IMAGES_P;2013;830100574;750821092;N4130;27;2;28.6;;;;
IMAGES_P;2013;830100574;750821092;N4160;3;2;3;;;;
IMAGES_P;2013;830100574;750821092;NAUT;17;1;17.8;;;;
IMAGES_P;2013;830100608;830100616;M1160;2;;1.8;;;0;0
IMAGES_P;2013;830100608;830100616;N4130;8;4;11.93;1;;;
IMAGES_P;2013;830100608;830100616;N4160;0;1;0.95;;;;
IMAGES_P;2013;830100608;830100616;NAUT;3;1;3.37;;;;
IMAGES_P;2013;830100632;250002284;N4130;1;;1;0;0;;
IMAGES_P;2013;830100855;830000493;M1160;;4;0.15;0;0;0;0
IMAGES_P;2013;830100855;830000493;N4130;;5;0.42;0;0;;
IMAGES_P;2013;830200523;830210084;M1160;3;;3;0;1;0;0
IMAGES_P;2013;830200523;830210084;N4130;3;;3;0;1;;
IMAGES_P;2013;830200523;830210084;N4160;1;;1;;;;
IMAGES_P;2013;830200523;830210084;NAUT;3;;3;;;;
IMAGES_P;2013;840000285;840000608;M1160;0;2;1;0;1;0;0
IMAGES_P;2013;840000285;840000608;N4130;0;2;2;0;1;;
IMAGES_P;2013;840000285;840000608;NAUT;1;3;1.5;;;;
IMAGES_P;2013;840000327;840000640;M1160;0;1;0.2;0;1;0;0
IMAGES_P;2013;840000327;840000640;N4130;0;1;0.4;;1;;
IMAGES_P;2013;840000343;840000012;N4130;3;1;3.8;0;1;;
IMAGES_P;2013;840000343;840000012;NAUT;1;;1;;;;
IMAGES_P;2013;840000350;840000657;M1160;;21;4;0;0;0;0
IMAGES_P;2013;840000350;840000657;N4130;7;;7;0;0;;
IMAGES_P;2013;840000350;840000657;N4160;1;;1;;;;
IMAGES_P;2013;840000350;840000657;NAUT;4;;4;;;;
IMAGES_P;2013;840000418;840004659;M1160;1;1;1.2;0;1;0;0
IMAGES_P;2013;840000418;840004659;N4130;5;;5;0;1;;
IMAGES_P;2013;840000418;840004659;NAUT;1;2;2.65;;;;
IMAGES_P;2013;840000483;840000087;M1160;1;2;2.35;0;1;1;0
IMAGES_P;2013;840000483;840000087;N4130;9;3;11.2;0;1;;
IMAGES_P;2013;840000483;840000087;N4160;0;;0.2;;;;
IMAGES_P;2013;840000483;840000087;NAUT;6;3;6.88;;;;
IMAGES_P;2013;840000491;130041916;M1160;;1;0.89;0;0;;
IMAGES_P;2013;840000491;130041916;N4130;3;0;3.98;0;0;;
IMAGES_P;2013;840000491;130041916;NAUT;4;0;2.45;;;;
IMAGES_P;2013;840000525;840000111;N4130;3;;3.1;0;0;;
IMAGES_P;2013;840000533;840000129;M1160;;1;0.2;0;0;0;1
IMAGES_P;2013;840000533;840000129;N4130;;;;0;1;;
IMAGES_P;2013;840000533;840000129;N4160;4;;3.19;;;;
IMAGES_P;2013;840000533;840000129;NAUT;;1;0.2;;;;
IMAGES_P;2013;840000541;840000137;M1160;;1;0.3;0;0;;
IMAGES_P;2013;840000541;840000137;N4130;1;1;1.5;0;0;;
IMAGES_P;2013;840001861;840006597;M1160;4;2;4.45;0;1;;
IMAGES_P;2013;840001861;840006597;M1210;4;0;3.89;0;0;;
IMAGES_P;2013;840001861;840006597;N4130;33;21;45.44;1;0;;
IMAGES_P;2013;840001861;840006597;N4160;4;;4;;;;
IMAGES_P;2013;840001861;840006597;NAUT;35;6;38.49;;;;
IMAGES_P;2013;840013312;840003685;M1160;4;;4;0;0;0;0
IMAGES_P;2013;840013312;840003685;N4130;5;1;4.05;0;1;;
IMAGES_P;2013;840013312;840003685;N4160;1;0;0.3;;;;
IMAGES_P;2013;840013312;840003685;NAUT;8;0;4.72;;;;
IMAGES_P;2013;850000118;850013244;M1160;;10;5;0;1;;
IMAGES_P;2013;850000142;850000019;M1160;9;2;10.08;0;1;;
IMAGES_P;2013;850000142;850000019;M1210;2;1;2.4;0;0;;
IMAGES_P;2013;850000142;850000019;N4130;31;20;42.46;;;;
IMAGES_P;2013;850000142;850000019;N4160;2;1;2.5;;;;
IMAGES_P;2013;850000142;850000019;NAUT;20;20;31.61;;;;
IMAGES_P;2013;850000175;850009010;M1160;3;1;3.27;0;1;0;0
IMAGES_P;2013;850000175;850009010;N4130;;16;15.13;1;0;;
IMAGES_P;2013;850000175;850009010;N4160;;1;0.95;;;;
IMAGES_P;2013;850000175;850009010;NAUT;5;5;8.61;;;;
IMAGES_P;2013;850000209;850000019;M1160;2;;2.3;0;0;0;0
IMAGES_P;2013;850000209;850000019;N4130;10;1;11.89;1;0;;
IMAGES_P;2013;850000209;850000019;N4160;;1;0.5;;;;
IMAGES_P;2013;850000209;850000019;NAUT;5;1;5.63;;;;
IMAGES_P;2013;850000225;850000019;M1160;;1;0.3;0;1;0;0
IMAGES_P;2013;850000225;850000019;N4130;2;2;3.21;0;1;;
IMAGES_P;2013;850000241;850000084;M1160;5;0;3.75;0;1;0;0
IMAGES_P;2013;850000241;850000084;N4130;12;8;19.53;0;0;;
IMAGES_P;2013;850000241;850000084;N4160;1;;1;;;;
IMAGES_P;2013;850000241;850000084;NAUT;8;1;8.93;;;;
IMAGES_P;2013;850000258;850000092;M1160;;1;0.1;0;0;0;0
IMAGES_P;2013;850000258;850000092;N4130;1;1;1.9;0;0;;
IMAGES_P;2013;850000258;850000092;NAUT;;1;0.1;;;;
IMAGES_P;2013;850000357;440041895;N4130;;1;0.2;0;0;;
IMAGES_P;2013;850000647;850011453;N4130;;2;0.72;0;0;;
IMAGES_P;2013;850009630;850000035;N4130;2;1;2.75;0;1;;
IMAGES_P;2013;860000017;860780048;M1160;;2;0.4;0;0;;
IMAGES_P;2013;860000017;860780048;N4130;2;2;3.6;0;0;;
IMAGES_P;2013;860000017;860780048;N4160;;1;0.8;;;;
IMAGES_P;2013;860000025;860780063;M1160;4;;4.05;0;1;0;0
IMAGES_P;2013;860000025;860780063;N4130;14;4;14.17;1;0;;
IMAGES_P;2013;860000025;860780063;N4160;1;;1;;;;
IMAGES_P;2013;860000025;860780063;NAUT;5;;3.42;;;;
IMAGES_P;2013;860000033;860780071;M1160;2;1;2.11;0;0;0;0
IMAGES_P;2013;860000033;860780071;N4130;3;3;5.62;0;1;;
IMAGES_P;2013;860000033;860780071;N4160;1;;1;;;;
IMAGES_P;2013;860000033;860780071;NAUT;3;1;3.26;;;;
IMAGES_P;2013;860000058;860780097;M1160;2;1;2.2;0;1;;
IMAGES_P;2013;860000058;860780097;N4130;5;1;5.8;0;1;;
IMAGES_P;2013;860000058;860780097;N4160;1;;0.75;;;;
IMAGES_P;2013;860000223;860013077;M1160;15;6;11.65;0;1;1;1
IMAGES_P;2013;860000223;860013077;M1210;5;1;3.85;0;0;;
IMAGES_P;2013;860000223;860013077;N4130;64;46;94.43;0;1;;
IMAGES_P;2013;860000223;860013077;N4160;5;1;5.63;;;;
IMAGES_P;2013;860000223;860013077;NAUT;6;1;6.47;;;;
