BOR;AN;FI;FI_EJ;PN_A1;PN_A2;PN_A3;PN_A4;PN_A5;PN_A6;PN_A7;PN_A8;PN_A9;PN_A10;PN_A11;PN_A12;PN_A13;PN_A14;PN_A15;PN_A16;PN_A17;PN_A18;PN_A19;PN_A20;PN_A21;PN_A22;PN_A23;PN_A24;PN_A25;PN_A26;PN_A27;PN_A28;PN_A29;PN_B25;PN_A30;PN_A31;PN_A32;PN_A33;PN_A34;PN_B30;PN_B31;PN_B32;PN_B33;PN_B34;PN_C30;PN_C31;PN_C32;PN_C33;PN_C34;PN_A35;PN_A36;PN_A37;PN_A38;PN_A39;PN_A40;PN_A41;PN_A42;PN_A43;PN_A44;PN_A45;PN_A46;PN_A47;PN_A48;PN_A49;PN_A50;PN_A51;PN_A53;PN_A54;PN_A55;PN_A56;PN_A57;PN_A58;PN_A59;PN_A60;PN_A61;PN_A62;PN_A63;PN_A64;PN_A65;PN_A66
PN;2013;580971349;580002129;0.3;0.01;;0;;;;0;0;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2013;580972008;580000628;1;0.15;;0;;;;0;0;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2013;580972610;580780054;0.3;0.1;;0;;;;0;0;;;;;;;;0;;;0;;;1;7;0;7;0;0;;;;;;;;;;;;;0.05;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2013;580972636;580780971;0.45;0.18;8204;0;;;;1;0;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;1;5263;235;7;3;0;;;;
PN;2013;580972644;580781136;0.2;0.1;;0;;;;;0;;;;;;;;0;;;0;;;1;39;1;25;17;1;;;;;;;;1;1;;1;1;0.03;0.03;;1;1;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2013;580972651;580780047;0.2;;;0;;;;0;0;;;;;;;;0;;;0;;;1;1;0;41;41;0;;;1;1;;2;1;;;;;;0.03;0.03;;0.2;0.1;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2013;580972669;580780070;0.5;0.07;73;0;;;;0;0;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2013;580972677;580780088;0.5;0.2;;0;;;;0;0;;;;;;;;0;;;0;;;1;64;0;52;29;0;17;;1;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2013;580972685;580780096;1;0;;0;;;;0;0;;;;;;;;0;;;0;;;1;1;0;166;134;0;100;;;;;;;1;1;;;;0.08;0.08;;;;0;;;;0;;;;0;;;;0;;;0;;1;;235;20;1;553;146;5;;0;;;;
PN;2013;580972693;580780039;3.52;1.8;6;1;1;267;0;0;1;140;1011;;;65;909;1;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;1;1.4;1;0.85;71;;1;37;;15;0.45;1;197;;0.45;0.2
PN;2013;590000014;590780052;1.4;0.35;31;0;;;;0;0;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;1;2.4;2069;1655;1;1243;466;10;1.25;0;;;;
PN;2013;590000097;590780185;;;;0;;;;0;0;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;1;10;2;1;0;;;0;;0;;;;0;;;;;0;;;;
PN;2013;590000105;590780193;;;31;1;;;1;1;1;1326;17684;348;7145;8050;2313;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;1;27;2313;0;;0;;;;0;;;;;0;;;;
PN;2013;590000113;590053120;0.5;0.2;;0;;;;0;0;;;;;;;;0;;;0;;;1;170;0;120;37;1;60;;1;0;;0;0;1;1;;1;1;0.2;0.1;;0.3;0.3;1;10;94;3080;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2013;590000121;590780227;2.43;;8;1;1.5;32;0;0;0;;;;;;;;0;;;0;;;1;1;1;699;312;0;;;1;;;;;;;;;;;;;;;1;12;75;3862;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2013;590000188;590780334;1.15;0.3;4;0;;;;0;0;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;1;1.05;0;;;;1;191;100;1;1.2;1;1685;0;4.7;1
PN;2013;590000337;590781415;2.96;1;13;1;2.2;172;1;0;1;103;3151;307;947;522;318;1;0;;;0;;;1;2;0;254;223;0;90;;0;;;0;;0;;;0;;0;;;0;;0;;;;0;;;;0;;;;1;;246;1;3.01;1;5.5;973;376;1;1451;550;30;2.1;1;164;;0.1;
PN;2013;590000428;590781605;3.33;1;30;1;3.02;140;0;1;0;;;;;;;;0;;;0;;;1;191;0;230;172;0;60;;;;;;;;;;1;1;0.1;;;0.5;0.5;0;;;;0;;;;0;;;;0;;;0;;1;1;350;96;1;495;189;10;1;0;;;;
PN;2013;590000436;590781621;0.66;0;;1;0.93;;;;0;;;;;;;;0;;;0;;;1;148;0;131;45;0;60;;;1;;;1;;1;;;;;0.2;;;0.2;0;;;;0;;;;0;;;;0;;;0;;0;;;;1;;;;0.75;0;;;;
PN;2013;590000444;590781639;0.25;0.1;;0;;;;0;0;;;;;;;;0;;;0;;;1;82;1;67;27;0;;;1;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2013;590000451;590781647;0.25;0.06;0;0;;;;0;0;;;;;;;0;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;1;20;254;7066;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2013;590000469;590781662;1;0.4;0;1;1;;0;0;0;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2013;590000477;590781670;1;0.1;;0;;;;0;0;;;;;;;;0;;;0;;;1;5;1;822;261;1;;;;;;;;1;1;;1;1;0.6;0.6;;0.3;0.3;1;12;126;4080;0;;;;1;5;10;1;0;;;0;;0;;;;1;25;;;;0;;;;
PN;2013;590000527;590781795;0;0;11;1;0.75;15;0;0;0;;;;;;;;0;;;0;;;1;92;0;73;34;0;73;;1;1;;;;;;;;;0.1;0.1;;;;0;;;;0;;;;0;;;;0;;;0;;1;2.7;451;142;1;2444;965;20;2.25;0;;;;
PN;2013;590000535;590781803;2.67;1.6;;1;1;77;0;1;1;398;6127;613;341;1509;;;0;;;1;299;129;1;6;0;;;1;130;;0;;0;;;0;;0;;;0;;0;1;;0;;;;0;;;;0;;;;0;;;0;;1;2.84;1214;459;1;340;152;23;0.92;0;;;;
PN;2013;590000543;590781811;0.1;0.3;55;0;;;;0;0;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;1;15;13;1;0;;;0;;0;;;;1;32;31;7;0.05;0;;;;
PN;2013;590000592;590782165;1;0;11;1;0;107;0;0;0;;;;;;;;0;;;0;;;1;585;0;365;29;0;80;;0;0;;;;1;1;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2013;590000600;590782207;0.9;0.6;;0;;;;0;0;;;;;;;;0;;;0;;;1;1;1;355;113;1;60;;;;;;;;1;;;2;;0.2;;;0.6;0;;;;0;;;;1;6;1;1;0;;;0;;1;;1568;991;1;7570;1937;;;0;;;;
PN;2013;590000618;590782215;3.88;2;27;1;8.15;;;1;1;425;4129;48;1580;982;891;3;0;;;0;;;1;1129;1;840;393;1;90;;7;4;3;;;3;3;;5;2;1.05;0.8;0.25;2.05;1.5;0;;;;1;20;13;7121;0;;;;0;;;1;1;0;;;;0;;;;;1;264;0;0.25;
PN;2013;590000691;590782439;1;0.2;20;1;1.2;64;0;1;0;;;;;;;;0;;;0;;;1;1;0;222;70;0;60;;1;;;1;1;;;;;;0.1;;;0.1;0.1;0;;;;0;;;;0;;;;0;;;0;;0;;;;1;110;62;15;0.1;0;;;;
PN;2013;590000758;590782637;3;0.9;;1;1.3;41;0;0;0;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;1;1.5;0;;;;0;;;;;0;;;;
PN;2013;590000766;590782645;1;0.1;;0;;;;;0;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2013;590000774;590782652;0.5;0;6;1;1.23;25;0;0;0;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;1;1;495;45;1;1218;653;;5.4;0;;;;
PN;2013;590000782;590782660;1;0.3;;1;2.97;76;0;1;0;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2013;590000790;590782678;1;0.2;;0;;;;0;0;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2013;590001004;590783239;2.5;1.39;;1;;101;1;1;1;389;4100;490;3075;1193;;2;0;;;0;;;1;179;0;148;144;0;;;1;1;;;;;;;;;;;;;;0;;;;1;15;5;4730;0;;;;0;;;0;;1;2.1;1359;1480;1;11994;1744;;2.5;0;;;;
PN;2013;590001418;590034740;1;0.2;;1;2;;0;1;0;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;1;4.8;260;9;1;4462;729;;;0;;;;
PN;2013;590001442;590784245;0.75;0.25;;0;;;;0;0;;;;;;;;0;;;0;;;1;1;1;421;200;0;;;2;1;;1;;;;;2;2;0.5;0.2;;1.2;0.7;0;;;;0;;;;1;7;1;1;1;;;0;;0;;;;1;748;;15;8;0;;;;
PN;2013;590001582;590785663;0.5;0.1;;0;;;;0;0;;;;;;;;0;;;0;;;1;341;1;260;81;0;90;;1;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2013;590001749;590788956;0.5;;;0;;;;0;0;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2013;590005245;;0.3;0.2;;0;;;;0;0;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2013;590006607;590780193;;;21;1;;;1;1;0;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;1;6194;1543;16.95;7.45
PN;2013;590006896;590000519;0.7;0.2;;0;;;;0;0;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2013;590008041;590008033;1;0.2;;0;;;;;0;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2013;590015418;590799995;1.3;0.25;;0;;;;0;0;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2013;590016408;590016358;0.01;0.02;;0;;;;0;0;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2013;590023438;590799995;1.3;0.25;;0;;;;0;0;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2013;590024618;590799995;1.3;0.25;;0;;;;0;0;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2013;590024659;590799995;1.3;0.25;;0;;;;0;0;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2013;590025128;620001834;0.2;0.05;;0;;;;0;0;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;1;0.5;0;;;;0;;;;;0;;;;
PN;2013;590031738;590799995;1.3;0.25;;0;;;;0;0;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2013;590032108;590024469;0.33;0;;0;;;;0;0;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2013;590032199;590024469;1.33;0;;0;;;;0;0;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2013;590035200;590799995;1.3;0.25;;0;;;;0;0;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2013;590035838;590000485;0.9;0.2;;0;;;;0;0;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2013;590040267;590782678;;;;0;;;;0;0;;;;;;;;0;;;1;553;170;1;922;1;553;170;1;105;;;;;1;;;;1;;;;;0.15;1;;1;15;152;4593;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2013;590040317;590799995;1.3;0.25;;0;;;;0;0;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2013;590040325;590799995;1.3;0.25;;0;;;;0;0;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2013;590043469;590024469;0.33;;;0;;;;0;0;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2013;590044640;590799995;1.3;0.25;;0;;;;0;0;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2013;590044665;750720575;0.5;0.06;;0;;;;0;0;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2013;590045407;590780193;;;9;1;;;1;1;0;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;1;;0;;;;0;;;;;0;;;;
PN;2013;590045514;590799995;1.3;0.25;;0;;;;0;0;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2013;590045951;590799995;1.3;0.25;;0;;;;0;0;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2013;590046124;590799995;0.25;0.25;;0;;;;0;0;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2013;590046520;590046512;;;8;0;;;;0;0;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2013;590046751;590799995;1.3;0.25;;0;;;;0;0;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2013;590046769;590799995;1.3;0.25;;0;;;;0;0;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2013;590047361;590799995;1.3;0.25;;0;;;;0;0;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2013;590047718;590780052;;;23;0;;;;0;0;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;1;;;;1;475;120;10;1;0;;;;
PN;2013;590047866;590799995;1.3;0.25;;0;;;;0;0;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2013;590047874;590799995;1.3;0.25;;0;;;;0;0;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2013;590049565;780020715;0.1;0.1;;0;;;;0;0;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;1;10;2;1;0;;;0;;0;;;;0;;;;;0;;;;
PN;2013;590052056;590051801;0;0;1312;0;;;;0;0;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2013;590053955;;0.35;0.2;;0;;;;0;0;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2013;590780128;590000063;0.3;0.4;;0;;;;0;0;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2013;590780250;590053955;0.3;0.2;;0;;;;0;0;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2013;590780268;590053955;1;0.2;;0;;;;0;0;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;1;;;;1;300;273;8;;0;;;;
PN;2013;590780284;590051801;2.32;0.48;1239;0;;;;0;0;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2013;590780342;590053955;0.2;0.2;;0;;;;0;0;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2013;590780383;590000204;1;;3;0;;;;0;0;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;1;0.2;0;;;;0;;;;;0;;;;
PN;2013;590781571;590000402;1.5;0.2;;0;;;;0;0;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2013;590781951;590053955;0.5;0.2;;0;;;;0;0;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2013;590782181;590039863;0.04;0.01;;0;;;;0;0;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2013;590782256;590000659;0.14;0.01;;0;;;;0;0;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;1;;0;;;;0;;;;;0;;;;
PN;2013;590782280;590004552;0.85;0.17;;0;;;;0;0;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2013;590782298;590000675;0.76;0.39;;0;;;;;0;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2013;590782496;590000139;0.33;0.2;;0;;;;0;0;;;;;;;;0;;;0;;;1;16;1;16;16;1;7;;;;;1;1;3;1;;2;;1;0.3;;1.3;1;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2013;590782546;590000733;0.35;1;;0;;;;;0;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2013;590782553;590000741;1;0;7;0;;;;0;0;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;1;0.15;1;;56;;0;;;;;0;;;;
PN;2013;590782611;750719239;0.13;0.09;;0;;;;0;0;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2013;590782694;750034589;0.15;0.1;;0;;;;0;0;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2013;590783171;590000980;0.6;0.1;;0;;;;0;0;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2013;590783189;590004552;1.15;0.22;;0;;;;0;0;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;1;12;134;4058;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2013;590784484;590001467;0.55;0.1;;0;;;;0;0;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2013;590784864;590780193;;;10;1;;;1;1;0;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;1;;0;;;;0;;;;;0;;;;
PN;2013;590784898;590780193;;;6;1;;;1;1;0;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2013;590784914;590799995;1.3;0.25;;0;;;;0;0;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2013;590785341;750005068;0.1;0.05;;0;;;;0;0;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2013;590785374;620001834;1;0.1;;0;;;;0;0;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2013;590785424;930019484;0.1;0.1;;0;;;;;0;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2013;590786984;620020859;0.15;0;;0;;;;0;0;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2013;590787529;590782215;;;;0;;;;1;0;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;1;0.25;233;37;1;255;155;3;;0;;;;
PN;2013;590787586;590780193;;;9;1;;;1;1;0;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;1;;;;
PN;2013;590788964;590001756;0.8;0.1;;0;;;;0;0;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2013;590790473;620020859;0.1;0.01;;0;;;;0;0;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2013;590790655;590002218;1;0.2;;0;;;;;0;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2013;590791091;590780193;;;1;1;;;1;1;0;;;;;;;;0;;;0;;;1;1;1;588;262;0;115;;;;;1;;3;3;;5;1;1.3;1.3;;4.1;0.6;1;12;122;4062;1;13;6;2884;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2013;590791109;590002234;0.1;0.1;;0;;;;0;0;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2013;590791729;590781902;2.85;1;;0;;;;0;0;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2013;590796975;590780193;12;3.3;12;1;;;1;1;0;;;;;;;;0;;;1;2423;736;1;2;1;2463;736;1;90;;5;;5;3;1;1;;;8;2;4.08;;3.18;10.15;3.7;0;;;;0;;;;0;;;;0;;;1;;1;;511;;1;2286;933;13;;0;;;;
PN;2013;590797346;620020859;0.15;0;;0;;;;0;0;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2013;590797353;590051801;2.32;0.48;4333;1;1.7;699;0;0;0;;;;;;;;0;;;0;;;1;1;1;331;178;0;;;1;;1;1;1;;;;3;;0.7;;0.7;2.2;1;0;;;;0;;;;0;;;;0;;;1;1.8;0;;;;1;1000;150;;0.6;1;282;;0.2;0.2
PN;2013;590797387;590805628;0.51;0.1;;0;;;;0;0;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2013;590801106;590782421;;;15;1;1.7;283;0;0;0;;;;;;;;0;;;0;;;1;2;1;522;168;0;150;;2;2;0;3;1;2;1;1;1;0;0.6;0.4;0.2;1.8;0.5;0;;;;0;;;;0;;;;0;;;1;1.2;0;;;;0;;;;;0;;;;
PN;2013;590804696;590781902;2.85;1;23;1;1;143;0;0;0;;;;;;;;0;;;0;;;1;1;1;755;427;1;20;;1;1;;2;1;;;;3;;0.43;0.43;;2.84;1;0;;;;0;;;;0;;;;1;38;671;1;0.7;1;3.33;927;295;1;1709;531;10;2.8;0;;;;
