BOR;AN;FI;FI_EJ;DIS;PART;NB_SECT;NB_DIF;INT;NB_CONS;CAP_HTP;CAP_PFT;CAP_AAT;CAP_ACP;CAP_CCU;CAP_HAD;CAP_HDJ;CAP_HDN;NB_AT;SEJ_HTP;JOU_HTP;JOU_PFT;JOU_AAT;JOU_ACP;JOU_CCU;JOU_HAD;JOU_ST;VEN_HDJ;VEN_HDN;VEN_AT;NB_CMP_PA;NB_CMP_PL;NB_CATTP;ACT_CMP;ACT_CATTP;ACT_AD;ACT_EMS;ACT_UHS;ACT_EME;ACT_UCSA;FIL_TOT;FIL_AMB;FIL_TPL;FIL_PLA;EFFPL_PKT;EFFPA_PKT;ETP_PKT;EFFPL_MED;EFFPA_MED;ETP_MED;GAR_SEN;AST_SEN;EFFPL_PNM;EFFPA_PNM;ETP_PNM;ETP_INF;ETP_AID;ETP_PSY;ETP_ASS;ETP_REE;ETP_EDU;HPLEFFPL_PKT;HPLEFFPA_PKT;HPLETP_PKT;HPLEFFPL_MED;HPLEFFPA_MED;HPLETP_MED;HPLEFFPL_PNM;HPLEFFPA_PNM;HPLETP_PNM;HPLETP_INF;HPLETP_AID;HPLETP_PSY;HPLETP_ASS;HPLETP_REE;HPLETP_EDU
PSY;2013;610000028;610780025;PEN;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;5072;;;;;794;775;17;;4;0;0.6;0;0;0;;;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0
PSY;2013;610000028;610780025;TOT;1;;4;1;4;179;24;;;;;125;9;0;1328;59292;4632;;;;;108;20391;91;0;0;18;16;66437;12654;26203;2119;7277;728;;11236;;;;15;9;20.9;5;4;7.3;;;445;70;493.41;251.26;71.2;41.09;;14.93;38.43;12;2;7.83;4;3;3.58;234;17;232.07;126.91;57.34;2.16;;0;4.9
PSY;2013;610788325;610780165;GEN;;1;;;;38;;;;;;35;2;;512;11999;;;;;;10;7085;15;;;4;1;20782;560;1754;798;6442;68;;3116;3088;281;;6;2;5.4;0;0;0;;;73;21;104.97;67.92;18.68;6.34;2;1;0;6;2;5.4;0;0;0;114;21;104.97;67.92;18.68;6.34;2;1;0
PSY;2013;610788325;610780165;TOT;1;;;0;;38;;;;;;35;2;;512;11999;;;;;;10;7085;15;;;4;1;20782;560;1754;798;6442;68;;3116;3088;281;;6;2;5.4;;;0;;;73;21;104.97;67.92;18.68;6.34;2;1;0;6;2;5.4;;;0;114;21;104.97;67.92;18.68;6.34;2;1;0
PSY;2013;620000034;620100057;GEN;;3;;;;90;10;;;8;;36;8;0;1704;30889;1726;;;1253;;;3779;302;912;;1;1;15643;5258;10906;319;4047;;;4280;1262;1112;31;9;4;10.9;;;;0;1;160;22;156.54;110.8;12.04;4.69;2.8;1;2;9;0;5.9;;1;0.5;97;17;105.95;80.45;9.69;1.8;2.8;;1
PSY;2013;620000034;620100057;INF;;1;;;;;;;;;;;;0;;;;;;;;;;;242;;4;2;11799;2946;112;0;395;194;;1256;1249;53;0;;2;0.8;;;;0;1;13;17;18.17;13.48;2;7.6;0.8;4.95;7.82;;;;;;;;;;;;;;;
PSY;2013;620000034;620100057;PEN;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2305;;;;;;5;1.2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PSY;2013;620000034;620100057;TOT;1;;1;1;1;90;10;;;8;;36;8;0;1704;30889;1726;;;1253;;;3779;302;1154;;5;3;27442;8204;11018;319;4442;194;2305;5536;;;;9;11;12.9;;;;;;173;39;174.71;124.28;14.04;12.29;3.6;5.95;9.82;9;;5.9;;1;0.5;97;17;105.95;80.45;9.69;1.8;2.8;;1
PSY;2013;620000059;620100073;GEN;;1;;;;20;4;;;;;;;1;50;6882;979;;;;;;;;380;;1;1;3423;1393;948;9;12;;;492;382;26;19;2;;2;;;;0;1;7;5;8.69;4.5;0;0.7;2.34;1;0;;;;;;;22;3;23.28;6;3;0;0.33;0;2
PSY;2013;620000059;620100073;TOT;1;;;0;;20;4;;;;;;;1;50;6882;979;;;;;;;;380;;1;1;3423;1393;948;9;12;;;492;382;26;19;2;;2;;;;;;7;5;8.69;4.5;0;0.7;2.34;1;0;;;;;;;22;3;23.28;6;3;0;0.33;0;2
PSY;2013;620000240;620100677;GEN;;2;;;;90;;12;;;;20;6;;1061;28310;;3451;;;;;5115;131;;;;1;13204;5352;4264;854;43;;;3877;3755;621;36;10;2;10.77;;;;;1;143;31;172.58;123.02;10.85;6.85;3.85;0.23;4.52;9;2;7.88;;;;111;20;123.8;88.18;10.77;1.58;1.57;0.23;2.24
PSY;2013;620000240;620100677;INF;;1;;;;;;;;;;15;;;;;;;;;;;91;;;;;2;14524;2203;1027;3;29;364;;2151;2151;;0;6;2;6.78;;;;;;33;19;35.59;6.43;0;6.86;2.93;9.51;5.39;;;;;;;;;;;;;;;
PSY;2013;620000240;620100677;TOT;1;;1;0;;90;;12;;;;35;6;;1061;28310;;3451;;;;;5206;131;;;;3;27728;7555;5291;857;72;364;;5989;5869;629;;16;4;17.55;;;;;;176;50;208.17;129.45;10.85;13.71;6.78;9.74;9.91;9;2;7.88;;;;111;20;123.8;88.18;10.77;1.58;1.57;0.23;2.24
PSY;2013;620000257;620100685;GEN;;2;;;;96;;;;;;50;4;1;616;32903;;;;404;;;10099;790;3492;1;1;1;5672;2646;14508;;1069;;;1929;1071;858;27;8;1;8.83;1;0;1;0;1;130;21;143.56;114.96;16.08;4.74;5.6;3.8;0;8;1;8.83;1;0;1;130;21;143.56;114.96;16.08;4.74;5.6;3.8;0
PSY;2013;620000257;620100685;INF;;1;;;;;;;;;;16;;1;;;;;;;;;5114;;4334;6;1;1;33357;4801;1793;675;525;825;;2295;1983;;;4;1;3.48;0;0;0;0;1;34;11;40.06;15.36;0;5;1.8;6.38;9.41;4;1;3.48;0;0;0;34;11;40.06;15.36;0;5;1.8;6.38;9.41
PSY;2013;620000257;620100685;TOT;1;;;0;;96;;;;;;66;4;2;616;32903;;;;404;;;15213;790;7826;7;2;2;39029;7447;16301;675;1594;825;;4224;3054;858;27;12;2;12.31;1;;1;;;164;32;183.62;130.32;16.08;9.74;7.4;10.18;9.41;12;2;12.31;1;;1;164;32;183.62;130.32;16.08;9.74;7.4;10.18;9.41
PSY;2013;620000281;620101287;GEN;;7;;;;371;26;9;;;;80;2;1;4315;115901;9706;943;;;;;12579;256;2623;4;13;10;48524;31915;21623;3070;4220;152;;11361;8189;2729;116;30;5;32.3;11;6;9.45;1;1;464;129;551.39;415.9;95.08;14.13;12.85;12.86;3.57;27;5;29.8;7;0;7;384;101;440.08;320.94;95.08;4.5;6.92;10.35;2.29
PSY;2013;620000281;620101287;INF;;2;;;;15;;;;;;60;2;;177;3620;;;;;;;5586;83;;;8;10;27185;8309;2985;61;1566;2665;;6123;6022;122;1;9;3;11.4;1;1;1.1;1;1;83;64;126.33;67.24;11.77;12.1;5.75;16.2;13.27;9;3;11.4;1;1;1.1;27;14;36.75;27.3;7.8;0.6;;0.05;1
PSY;2013;620000281;620101287;PEN;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;12292;;;;;1971;1907;;;0;1;0.2;0;0;0;;;4;5;8.25;5.45;;2.8;;;;0;1;0.2;0;0;0;;;;;;;;;
PSY;2013;620000281;620101287;TOT;1;;4;1;5;386;26;9;;;;140;4;1;4492;119521;9706;943;;;;;18165;339;2623;4;21;20;75709;40224;36900;3131;5786;2817;;19117;16118;2851;117;39;9;43.9;12;7;10.55;;;551;198;685.97;488.59;106.85;29.03;18.6;29.06;16.84;36;9;41.4;8;1;8.1;411;115;476.83;348.24;102.88;5.1;6.92;10.4;3.29
PSY;2013;620000323;620101337;GEN;;2;;;;80;5;7;;;;15;;;;20653;947;1427;;;;;3313;;;;1;1;20237;5190;3214;;2642;;;2742;275;2021;5;4;1;5.53;;1;0.48;0;1;11;2;11.93;;;;;;;;;;;;;104;19;118.12;;;;;;
PSY;2013;620000323;620101337;INF;;1;;;;;;;;;;;;;;;;;;;922;;;;;;;1;2752;968;;;1816;942;;1712;1712;;;1;;1;;;;;;6;5;11.3;;;;;;;;;;;;;;;;;;;;;
PSY;2013;620000323;620101337;TOT;1;;0;0;0;80;5;7;;;;15;;;;20653;947;1427;;;922;;3313;;;;1;2;22989;6158;3214;;4458;942;;4454;1987;2021;5;5;1;6.53;;1;0.48;;;17;7;23.23;;;;;;;;;;;;;104;19;118.12;;;;;;
PSY;2013;620000638;;GEN;;1;;;;48;;;;;;;;;64;16056;;;;;;;;;;;;;;;;;;;;116;83;99;;;3;1.5;;;;0;0;24;4;26.6;5.6;4;0.5;;;16.5;;;;;;;;;;;;;;;
PSY;2013;620000638;;TOT;0;;;0;;48;;;;;;;;;64;16056;;;;;;;;;;;;;;;;;;;;116;83;99;;;3;1.5;;;;;;24;4;26.6;5.6;4;0.5;;;16.5;;;;;;;;;;;;;;;
PSY;2013;620000653;620103440;GEN;;2;;;;80;15;24;;;;20;1;;930;25359;5304;7284;;;;;2500;253;0;;2;1;15360;8544;18803;1208;1011;;;2845;2122;785;;12;1;12.5;;;;0;1;104;48;137.96;103.2;4.71;5.5;;6.5;3;12;1;12.5;;;;104;48;137.96;103.2;4.71;5.5;;6.5;3
PSY;2013;620000653;620103440;INF;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;1;;;;;;;;;;;;;;;;;;;;;;;;
PSY;2013;620000653;620103440;TOT;1;;0;0;;80;15;24;;;;20;1;;930;25359;5304;7284;;;;;2500;253;0;;2;1;15360;8544;18803;1208;1011;;;2845;2122;785;;12;1;12.5;;;;;;104;48;137.96;103.2;4.71;5.5;;6.5;3;12;1;12.5;;;;104;48;137.96;103.2;4.71;5.5;;6.5;3
PSY;2013;620001834;;GEN;;1;;;;44;;15;13;;;20;;;;14350;;2755;3128;;;;3890;;;;2;1;12834;876;;;;;;2196;1849;281;;;;;1;1;1.1;0;1;;;;;;;;;;;;;;;;;;;;;;;;
PSY;2013;620001834;;TOT;1;;1;0;;44;;15;13;;;20;;;;14350;;2755;3128;;;;3890;;;;2;1;12834;876;;;;;;2196;;;;;;;1;1;1.1;;;;;;;;;;;;;;;;;;;;;;;;;;
PSY;2013;620002154;620112607;GEN;;0;;;;30;;;;;;;;;68;9914;;;;;;;;;;;;;;;;;;;;35;;;;;4;0.4;;3;0.15;;;33;1;32.2;11.05;19.99;;;;1;;4;0.4;;3;0.15;33;1;32.2;11.05;19.99;;;;1
PSY;2013;620002154;620112607;INF;;2;;;;5;;;;5;;52;2;;986;1217;;;;721;;;3317;103;;;8;;21709;;259;40;279;735;;2703;;;;8;2;9.17;;3;0.05;;;81;32;101.4;34.26;14.78;12.9;2.2;11.83;19.91;2;;0.7;;3;0.05;29;1;25.3;13.46;8.6;0.83;0.36;0.5;1
PSY;2013;620002154;620112607;TOT;1;;5;0;;35;;;;5;;52;2;;1054;11131;;;;721;;;3317;103;;;8;;21709;;259;40;279;735;;2738;;;;8;6;9.57;;3;0.2;;;114;33;133.6;45.31;34.77;12.9;2.2;11.83;20.91;2;4;1.1;;3;0.2;62;2;57.5;24.51;28.59;0.83;0.36;0.5;2
PSY;2013;620003202;620103432;GEN;;1;;;;45;;;;;;60;;;633;15060;;;;;;;11847;;;4;1;1;3003;2691;2430;23;1338;;;1256;613;442;10;2;1;2.26;3;;2.08;1;1;63;27;79.27;57.59;11.04;2;1.75;2.58;0;1;2;2.06;2;1;1.98;43;17;54.08;40.39;7.74;1;1.75;;
PSY;2013;620003202;620103432;TOT;1;;0;0;;45;;;;;;60;;;633;15060;;;;;;;11847;;;4;1;1;3003;2691;2430;23;1338;;;1256;;;;2;1;2.26;3;;2.08;;;63;27;79.27;57.59;11.04;2;1.75;2.58;0;1;2;2.06;2;1;1.98;43;17;54.08;40.39;7.74;1;1.75;;
PSY;2013;620003475;620100685;GEN;;;;;;9;;;;;;;;;179;2349;;;;;;;;;;;;;;;;;;;;145;;145;;3;1;3.6;;1;0.2;;;31;9;34.9;24.5;1.5;2.5;2.95;;;;;;;;;;;;;;;;;
PSY;2013;620003475;620100685;TOT;0;;;0;;9;;;;;;;;;179;2349;;;;;;;;;;;;;;;;;;;;145;;;;3;1;3.6;;1;0.2;;;31;9;34.9;24.5;1.5;2.5;2.95;;;;;;;;;;;;;;;;;
PSY;2013;620018143;620100057;INF;;1;;;;4;;;;;;10;2;;156;1031;;;;;;;573;10;;;1;1;2354;693;13;;173;9;;1256;1249;53;0;1;2;2.1;;;;0;1;16;19;27.02;11.67;2;1.75;0.88;1.56;3.8;1;1;1.6;;;;13;8;18.75;8.02;2;0.06;0.88;1;1.51
PSY;2013;620018143;620100057;TOT;1;;;0;;4;;;;;;10;2;;156;1031;;;;;;;573;10;;;1;1;2354;693;13;;173;9;;1256;1249;53;0;1;2;2.1;;;;;;16;19;27.02;11.67;2;1.75;0.88;1.56;3.8;1;1;1.6;;;;13;8;18.75;8.02;2;0.06;0.88;1;1.51
PSY;2013;620024349;620024299;GEN;;;;;;65;;;;;;15;;;;24424;;;;;;;6227;;;;;;;;;;;;;841;304;713;;;7;1.25;;1;0.1;0;0;49;2;42.66;24.98;13.15;3.14;;1.41;;;7;1.25;;1;0.1;;;;;;;;;
PSY;2013;620024349;620024299;INF;;;;;;15;;;;;;;;;;3041;;;;;;;;;;;;;;;;;;;;84;;87;;;7;1.25;;1;0.1;0;0;11;1;9.85;5.76;3.03;0.72;;0.32;;;7;1.25;;1;0.1;;;;;;;;;
PSY;2013;620024349;620024299;TOT;0;;;0;;80;;;;;;15;;;;27465;;;;;;;6227;;;;;;;;;;;;;925;304;800;;;7;2.5;;1;0.2;;;60;3;52.51;30.74;16.18;3.86;;1.73;;;7;2.5;;1;0.2;;;;;;;;;
PSY;2013;620025387;620025361;GEN;;;;;;58;;;;;;15;;;;20685;;;;;;;6324;;;;;;;;;;;;;814;;814;;;5;1;;4;0.8;0;0;33;6;39.13;19.11;15.46;2.93;;1.63;;;5;1;;4;0.8;28;5;33.43;17.12;12.34;2.93;;1.04;
PSY;2013;620025387;620025361;INF;;;;;;5;;;;;;;;;;2201;;;;;;;;;;;;;;;;;;;;72;;72;;;5;1;;4;0.8;0;0;3;1;3.36;1.64;1.33;0.25;;0.08;;;5;1;;4;0.8;3;1;3.36;1.64;1.33;0.25;;0.08;
PSY;2013;620025387;620025361;TOT;0;;;0;;63;;;;;;15;;;;22886;;;;;;;6324;;;;;;;;;;;;;886;;886;;;5;2;;4;1.6;;;36;7;42.49;20.75;16.79;3.18;;1.71;;;5;2;;4;1.6;31;6;36.79;18.76;13.67;3.18;;1.12;
PSY;2013;620100347;590039863;GEN;;;;;;85;;;;;;15;;;;21338;;;;;;;51;;;;;;;;;;;;;611;;;;3;2;3.25;;1;0.71;0;0;81;22;76.82;39.64;6;1.83;1;1.56;1.35;;;;;;;;;;;;;;;
PSY;2013;620100347;590039863;TOT;0;;;0;;85;;;;;;15;;;;21338;;;;;;;51;;;;;;;;;;;;;611;;;;3;2;3.25;;1;0.71;;;81;22;76.82;39.64;6;1.83;1;1.56;1.35;;;;;;;;;;;;;;;
PSY;2013;620105973;590039863;INF;;;;;;26;;;;;;;;;;6167;;;;;;;;;;;;;;;;;;;;18;;;;;2;0.2;6;1;1.07;0;0;41;4;31.07;7.5;19.6;;0.22;2.31;1.44;;;;;;;;;;;;;;;
PSY;2013;620105973;590039863;TOT;0;;;0;;26;;;;;;;;;;6167;;;;;;;;;;;;;;;;;;;;18;;;;;2;0.2;6;1;1.07;;;41;4;31.07;7.5;19.6;;0.22;2.31;1.44;;;;;;;;;;;;;;;
PSY;2013;630000412;630780997;GEN;;1;;;;;;;;;;5;;;;;;;;;;;1666;;;;1;;3112;;528;118;232;;;363;323;;;;1;0.03;;;;0;0;6;6;6;6;1;1.8;0.8;;;;;;;;;;;;;;;;;
PSY;2013;630000412;630780997;TOT;1;;0;0;;;;;;;;5;;;;;;;;;;;1666;;;;1;;3112;;528;118;232;;;363;323;;;;1;0.03;;;;;;6;6;6;6;1;1.8;0.8;;;;;;;;;;;;;;;;;
PSY;2013;630000446;630781029;GEN;;1;;;;31;1;;;;;13;2;1;453;8788;0;;;;;;6507;64;178;;1;1;17501;208;1884;354;378;81;;2580;;;;0;0;0;4;1;3.64;;;30;10;36.66;24.5;1.8;3.6;1;0;0;0;0;0;4;0;4;30;0;30;20;1;1;1;0;0
PSY;2013;630000446;630781029;INF;;3;;;;;;;;;;;;;;;;;;;;;;;;;3;;;;;;;;;;;;;0;0;0;1;0;1;;;6;1;6.7;0;0;3;0;2;1;0;0;0;1;0;1;6;0;6;0;0;3;0;2;1
PSY;2013;630000446;630781029;TOT;1;;0;0;0;31;1;;;;;13;2;1;453;8788;0;;;;;;6507;64;178;;4;1;17501;208;1884;354;378;81;;2580;2273;307;3;0;0;0;5;1;4.64;;;36;11;43.36;24.5;1.8;6.6;1;2;1;0;0;0;5;0;5;36;0;36;20;1;4;1;2;1
PSY;2013;630780195;630786754;GEN;;5;;;;304;;;;;;284;;;3073;98803;;;;;;12;44858;;;1;21;2;46816;12207;10899;3486;1352;4;;7386;;1789;46;27;10;32.59;1;4;2.8;;;418;61;460.92;343.46;91.16;12.4;11.9;2;11.9;;;10.32;;;2.36;293;38;319.92;214.26;85.36;11.2;9.1;;
PSY;2013;630780195;630786754;INF;;1;;;;16;;;;;;36;;;178;2960;;;;;;;3915;;;1;2;;8244;;12;466;3;109;;1125;;41;;6;;5;;;;;;50;17;56.35;29.7;2.6;6;0.9;4.15;19.15;;;3.15;;;;27;8;32.35;12.8;1;6;0.9;4.15;7.5
PSY;2013;630780195;630786754;PEN;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;6259;;;;;739;;;;;;1.1;;;;;;;;;;;;;;;;;1.1;;;;;;;;;;;;
PSY;2013;630780195;630786754;TOT;1;;12;1;0;320;;;;;;320;;;3251;101763;;;;;;12;48773;;;2;24;2;55060;12207;17170;3952;1355;113;;9127;;1822;46;33;10;38.69;1;4;2.8;;;468;78;517.27;373.16;93.76;18.4;12.8;6.15;31.05;;;14.57;;;2.36;320;46;352.27;227.06;86.36;17.2;10;4.15;7.5
PSY;2013;630780401;630000172;GEN;;;;;;109;;;;;;20;11;;;37389;;;;;;;7536;4103;;;;;;;;;;;;1005;207;798;;;8;4.3;;;2.8;0;0;;;;31.68;18.43;1.83;;0.6;0.95;;;;;;;;;;;;;;;
PSY;2013;630780401;630000172;TOT;0;;;0;;109;;;;;;20;11;;;37389;;;;;;;7536;4103;;;;;;;;;;;;1005;;;;;8;4.3;;;2.8;;;;;;31.68;18.43;1.83;;0.6;0.95;;;;;;;;;;;;;;;
PSY;2013;630781417;630000578;GEN;;;;;;68;;;;;;10;;;620;24355;;;;;;;1729;;;;;;;;;;;;;517;;;;;;;;;;;;26;1;;17.8;8;1;0.2;;;5;;;;;;;;;;;;;;
PSY;2013;630781417;630000578;TOT;0;;;0;;68;;;;;;10;;;620;24355;;;;;;;1729;;;;;;;;;;;;;517;;;;;;;;;;;;26;1;;17.8;8;1;0.2;;;5;;;;;;;;;;;;;;
PSY;2013;630781771;630780989;GEN;;2;;;;177;0;0;0;0;0;28;;6;1733;53293;0;0;0;0;0;67;9868;;1016;;10;6;16401;1016;1838;587;5777;;;6112;4644;1311;9;24;14;25.45;4;4;5.61;;1;157;43;181.55;84.09;69.99;4.97;;;;;;;;;;;;;;;;;;
PSY;2013;630781771;630780989;INF;;3;;;;12;0;;;0;;43;;;148;2638;0;;;0;0;70;7328;;;1;5;;6256;;55;7;3;103;;1325;1029;98;;5;8;6.51;;;;;1;44;11;50.7;22.05;9;5.31;;;;;;;;;;;;;;;;;;
PSY;2013;630781771;630780989;TOT;1;;;0;;189;0;0;0;0;0;71;;6;1881;55931;0;0;0;0;0;137;17196;;1016;1;15;6;22657;1016;1893;594;5780;103;;7430;;;;29;22;31.96;4;4;5.61;;;201;54;232.25;106.14;78.99;10.28;;;;;;;;;;;;;;;;;;
PSY;2013;630781821;750043994;GEN;;;;;;108;;;;;;20;;;1606;39157;;;;;;;7440;;;;;;;;;;;;;980;;850;;8;;;;8;;0;1;37;26;49.4;27.35;15.77;1.6;;3.7;0.98;8;;;;8;;34;18;44.13;24.85;14.27;1.1;;3.1;0.81
PSY;2013;630781821;750043994;TOT;0;;;0;;108;;;;;;20;;;1606;39157;;;;;;;7440;;;;;;;;;;;;;980;;850;;8;;;;8;;;;37;26;49.4;27.35;15.77;1.6;;3.7;0.98;8;;;;8;;34;18;44.13;24.85;14.27;1.1;;3.1;0.81
PSY;2013;640000162;640780417;GEN;;3;;;;8;;;;;;;;;390;2349;;;;;;;;;;;;;;;;;;;;373;0;373;;0;0;0.25;;;;0;1;18;11;19.16;17.28;;1.25;0.52;;;0;0;0.25;;;;18;7;16.6;15.22;;0.75;0.52;;
PSY;2013;640000162;640780417;INF;;1;;;;8;;;;;;32;;;97;1396;;;;;;;5455;;;;2;5;7597;1143;;;;;;759;689;74;;5;3;6.04;0;0;0.58;0;1;52;17;51.72;25.43;1.55;5.67;1.17;9.31;8.51;1;0;0.6;0;0;0.5;20;3;17.61;16.31;0.22;1;;;
PSY;2013;640000162;640780417;PEN;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;0.25;;3;0.8;;;5;6;5.37;4.37;;1;;;;;0;0;;0;0;0;0;0;;;;;;
PSY;2013;640000162;640780417;TOT;1;;1;1;;16;;;;;;32;;;487;3745;;;;;;;5455;;;;2;5;7597;1143;;;;;;1132;;;;5;4;6.54;;3;1.38;;;75;31;76.25;47.08;1.55;7.92;1.69;9.31;8.51;1;0;0.85;;0;0.5;38;10;34.21;31.53;0.22;1.75;0.52;;
PSY;2013;640000436;640780862;GEN;;4;;;;298;;;;18;;183;32;1;2105;96816;0;0;0;4987;0;47;26407;4942;853;9;27;24;72419;25962;16528;13579;2067;21;;10462;8212;1921;93;30;4;32.5;;;;1;0;575;78;634.95;385.84;84.6;14.81;12.82;8.29;4.94;30;4;32.5;;;;340;42;372.81;218.68;67.91;2;7.95;1.61;
PSY;2013;640000436;640780862;INF;;2;;;;29;3;;;;;56;2;;189;6235;32;;;0;0;58;5880;1;0;6;12;11;43585;4830;1412;89;619;267;;3939;3510;128;1;12;;12;;;;0;0;195;30;179.07;83.11;4.06;18.82;6.1;23.66;8.45;12;;12;;;;40;9;46.38;25.52;4.06;1;1;0.5;1.52
PSY;2013;640000436;640780862;PEN;;;;;;;;;;;;;;;0;0;;;;;;;;;0;;;;;;;;;;7683;593;554;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PSY;2013;640000436;640780862;TOT;1;;6;1;;327;3;;;18;;239;34;1;2294;103051;32;0;0;4987;0;105;32287;4943;853;15;39;35;116004;30792;17940;13668;2686;288;7683;14631;12070;1977;95;42;4;44.5;;;;;;770;108;814.02;468.95;88.66;33.63;18.92;31.95;13.39;42;4;44.5;;;;380;51;419.19;244.2;71.97;3;8.95;2.11;1.52
PSY;2013;640007019;;GEN;;;;;;73;;;;;;;;;549;24352;;;;;;;;;;;;;;;;;;;;354;;;;3;1;3.34;;5;1;0;1;52;;36.59;19.19;4.77;0.06;;;1;;;;;;;;;;;;;;;
PSY;2013;640007019;;TOT;0;;;0;;73;;;;;;;;;549;24352;;;;;;;;;;;;;;;;;;;;354;;;;3;1;3.34;;5;1;;;52;;36.59;19.19;4.77;0.06;;;1;;;;;;;;;;;;;;;
PSY;2013;640017521;640790374;GEN;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;7531;;;;;;438;438;;;;1;0.35;;;;0;0;;10;4.42;;;1;;3.42;;;;;;;;;;;;;;;;
PSY;2013;640017521;640790374;TOT;0;;;0;;;;;;;;;;;;;;;;;;;;;;;;1;;7531;;;;;;438;438;;;;1;0.35;;;;;;;10;4.42;;;1;;3.42;;;;;;;;;;;;;;;;
PSY;2013;640780334;640000147;GEN;;;;;;60;;;;;;15;;;;20284;;;;;;;1202;;;;;;;;;;;;;619;;619;;3;;;1;;1;;;27;2;24.35;18.04;5.31;;;1;;3;;;1;;;;;;;;;;;
PSY;2013;640780334;640000147;TOT;0;;;0;;60;;;;;;15;;;;20284;;;;;;;1202;;;;;;;;;;;;;619;;;;3;;;1;;1;;;27;2;24.35;18.04;5.31;;;1;;3;;;1;;;;;;;;;;;
PSY;2013;640780409;640000154;GEN;;;;;;49;;;;;;;;;913;17628;;;;;;;;;;;;;;;;;;;;666;;;;;4;2.5;;;;;;16;3;17.23;10.72;6;0.34;0.17;;;;4;2.5;;;;16;3;17.23;10.72;6;0.34;0.17;;
PSY;2013;640780409;640000154;TOT;0;;;0;;49;;;;;;;;;913;17628;;;;;;;;;;;;;;;;;;;;666;;;;;4;2.5;;;;;;16;3;17.23;10.72;6;0.34;0.17;;;;4;2.5;;;;16;3;17.23;10.72;6;0.34;0.17;;
PSY;2013;640781365;640014601;GEN;;;;;;40;;;;;;15;;;622;15063;;;;;;;2269;;;;;;;;;;;;;490;;457;;;2;1.14;;4;1.4;0;0;14;9;16.31;9.57;6.15;1;0;0.51;0.8;;;;;;;;;;;;;;;
PSY;2013;640781365;640014601;TOT;0;;;0;;40;;;;;;15;;;622;15063;;;;;;;2269;;;;;;;;;;;;;490;;;;;2;1.14;;4;1.4;;;14;9;16.31;9.57;6.15;1;0;0.51;0.8;;;;;;;;;;;;;;;
PSY;2013;640781399;640000683;GEN;;;;;;51;;;;;;;;;579;17756;;;;;;;;;;;;;;;;;;;;544;;544;;3;;;;1;1;0;0;8;15;21.14;15.2;2.99;1.46;;;;;;;;;;;;;;;;;;
PSY;2013;640781399;640000683;TOT;0;;;0;;51;;;;;;;;;579;17756;;;;;;;;;;;;;;;;;;;;544;;;;3;;;;1;1;;;8;15;21.14;15.2;2.99;1.46;;;;;;;;;;;;;;;;;;
PSY;2013;640784278;640780417;GEN;;3;;;;115;;;;;;20;10;;1887;34942;;;;;;9;2909;242;;;14;4;50119;11143;8307;1012;5843;8;;4970;3670;1028;29;8;4;9.42;5;1;5.47;1;1;185;34;178.49;152.92;11.59;5.03;5.55;1.04;2;8;4;6.35;5;1;4.27;135;24;125.16;104.27;10.59;2.32;5.55;0.08;2
PSY;2013;640784278;640780417;INF;;0;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;0.83;;;0.05;;;4;3;5.61;1.25;;2;;1.36;1;;;;;;;0;0;0;;;;;;
PSY;2013;640784278;640780417;PEN;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;2107;;;;;342;342;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PSY;2013;640784278;640780417;TOT;1;;3;1;;115;;;;;;20;10;;1887;34942;;;;;;9;2909;242;;;15;4;50119;11143;10414;1012;5843;8;;5952;4431;1401;29;9;4;10.25;5;1;5.52;;;189;37;184.1;154.17;11.59;7.03;5.55;2.4;3;8;4;6.35;5;1;4.27;135;24;125.16;104.27;10.59;2.32;5.55;0.08;2
PSY;2013;650000060;650780174;GEN;;3;;;;251;;;16;;;84;3;6;2602;80984;;;5298;;;0;10992;211;10519;;14;6;64328;3010;17570;2198;7052;3;;9480;7328;1585;37;16;2;16.08;7;3;8.22;1;1;340;76;394.22;307.62;21.91;12.91;13.87;0.52;0.17;13;1;8.33;7;3;6.17;234;44;243.95;198.03;19.07;8.16;10.61;;
PSY;2013;650000060;650780174;INF;;1;;;;14;7;;;;;69;0;6;372;2610;814;;;;;57;5357;24;2820;;8;6;14219;6471;466;204;30;186;;2015;1753;91;;4;2;5.4;;1;0.8;1;1;80;28;91.27;48.41;1.25;11.83;4.51;6.56;15.77;4;;1.3;;1;0.8;36;3;21.22;14.12;1.09;0.75;0.7;;4.13
