BOR;AN;FI;FI_EJ;DISCI;ETP_SAL;ETP_HU;ETP_MAD;ETP_INT
Q21;2013;060019288;060017019;9999;34.68;;;
Q21;2013;060019627;060019551;2000;0;0;0;1
Q21;2013;060019627;060019551;2100;0;0;0;1
Q21;2013;060019627;060019551;9999;0;0;0;1
Q21;2013;060019676;060790540;2000;0.58;;;
Q21;2013;060019676;060790540;2100;0.58;;;
Q21;2013;060019676;060790540;9999;0.58;;;
Q21;2013;060019684;060790540;2000;0.19;;;
Q21;2013;060019684;060790540;2100;0.19;;;
Q21;2013;060019684;060790540;9999;0.19;;;
Q21;2013;060021201;060000155;2000;3.3;;;
Q21;2013;060021201;060000155;2400;3.3;;;
Q21;2013;060021201;060000155;9999;3.3;;;
Q21;2013;060021276;060790540;2000;0.52;;;
Q21;2013;060021276;060790540;2100;0.52;;;
Q21;2013;060021276;060790540;9999;0.52;;;
Q21;2013;060021342;060003621;2000;0;0;0;0
Q21;2013;060021342;060003621;2100;0;0;0;0
Q21;2013;060021342;060003621;9999;0;0;0;0
Q21;2013;060021417;060000221;2000;2.68;;;
Q21;2013;060021417;060000221;2100;2.68;;;
Q21;2013;060021417;060000221;9999;2.68;;;
Q21;2013;060021631;060017019;2000;5.87;;;
Q21;2013;060021631;060017019;2100;5.87;;;
Q21;2013;060021631;060017019;9999;5.87;;;
Q21;2013;060780145;060000049;2000;4.87;;;1
Q21;2013;060780145;060000049;2400;4.87;;;1
Q21;2013;060780145;060000049;9999;4.87;;;1
Q21;2013;060780186;060006939;2000;2;;;
Q21;2013;060780186;060006939;2400;2;;;
Q21;2013;060780186;060006939;9999;2;;;
Q21;2013;060780277;750043994;2000;6.39;;;
Q21;2013;060780277;750043994;2400;6.39;;;
Q21;2013;060780277;750043994;9999;6.39;;;
Q21;2013;060780343;060000171;2000;1.16;;;
Q21;2013;060780343;060000171;2400;1.16;;;
Q21;2013;060780343;060000171;9999;1.16;;;
Q21;2013;060780350;920000395;2000;1.6;;;
Q21;2013;060780350;920000395;2400;1.6;;;
Q21;2013;060780350;920000395;9999;1.6;;;
Q21;2013;060780392;060000205;2000;1.99;;;
Q21;2013;060780392;060000205;2400;1.99;;;
Q21;2013;060780392;060000205;9999;1.99;;;
Q21;2013;060780442;060000213;1000;1;;;
Q21;2013;060780442;060000213;2000;;;;
Q21;2013;060780442;060000213;2100;;;;
Q21;2013;060780442;060000213;2200;;;;
Q21;2013;060780442;060000213;9999;1;;;
Q21;2013;060780459;010783009;2000;4.5;;0.02;
Q21;2013;060780459;010783009;2400;4.5;;0.02;
Q21;2013;060780459;010783009;9999;4.5;;0.02;
Q21;2013;060780491;060790797;2000;0.82;;;
Q21;2013;060780491;060790797;2100;0.82;;;
Q21;2013;060780491;060790797;9999;0.82;;;
Q21;2013;060780517;060000239;2000;3.49;;;
Q21;2013;060780517;060000239;2100;3.49;;;
Q21;2013;060780517;060000239;9999;3.49;;;
Q21;2013;060780525;060000247;2000;1.57;;;
Q21;2013;060780525;060000247;2200;1.57;;;
Q21;2013;060780525;060000247;9999;1.57;;;
Q21;2013;060780541;060000262;2000;3.08;;;
Q21;2013;060780541;060000262;2200;3.08;;;
Q21;2013;060780541;060000262;9999;3.08;;;
Q21;2013;060780558;750720575;2000;6.22;;;
Q21;2013;060780558;750720575;2400;6.22;;;
Q21;2013;060780558;750720575;9999;6.22;;;
Q21;2013;060780590;060000270;2000;1.36;;;
Q21;2013;060780590;060000270;2100;1.36;;;
Q21;2013;060780590;060000270;9999;1.36;;;
Q21;2013;060780665;060000312;2000;1.65;;;
Q21;2013;060780665;060000312;2100;0.85;;;
Q21;2013;060780665;060000312;2400;0.8;;;
Q21;2013;060780665;060000312;9999;1.65;;;
Q21;2013;060780699;060000346;2000;0.5;;;
Q21;2013;060780699;060000346;2100;0.5;;;
Q21;2013;060780699;060000346;9999;0.5;;;
Q21;2013;060780715;060000361;2000;4.55;;;1
Q21;2013;060780715;060000361;2100;4.55;;;1
Q21;2013;060780715;060000361;9999;4.55;;;1
Q21;2013;060780723;060004959;2000;1.71;;;
Q21;2013;060780723;060004959;2100;1.71;;;
Q21;2013;060780723;060004959;9999;1.71;;;
Q21;2013;060780749;060000395;2000;1.45;;;
Q21;2013;060780749;060000395;2200;;;;
Q21;2013;060780749;060000395;2400;1.45;;;
Q21;2013;060780749;060000395;9999;1.45;;;
Q21;2013;060780756;060000403;2000;0.8;;;
Q21;2013;060780756;060000403;2100;0.8;;;
Q21;2013;060780756;060000403;9999;0.8;;;
Q21;2013;060780947;060800174;2000;38.86;1;;19
Q21;2013;060780947;060800174;2100;32.92;0.85;;15.5
Q21;2013;060780947;060800174;2200;5.94;0.15;;3.5
Q21;2013;060780947;060800174;9999;38.86;1;;19
Q21;2013;060780996;630786754;2000;52.74;;;10
Q21;2013;060780996;630786754;2200;52.74;;;10
Q21;2013;060780996;630786754;9999;52.74;;;10
Q21;2013;060781200;060000635;2000;1.24;;;
Q21;2013;060781200;060000635;2100;1.24;;;
Q21;2013;060781200;060000635;9999;1.24;;;
Q21;2013;060781374;060000718;2000;5.35;;;3
Q21;2013;060781374;060000718;2400;5.35;;;3
Q21;2013;060781374;060000718;9999;5.35;;;3
Q21;2013;060781929;060000858;2000;0.94;;;
Q21;2013;060781929;060000858;2200;0.94;;;
Q21;2013;060781929;060000858;9999;0.94;;;
Q21;2013;060785003;060785011;2000;130.39;22.73;;55.73
Q21;2013;060785003;060785011;2100;121.22;20.68;;47.58
Q21;2013;060785003;060785011;2200;9.17;2.05;;8.15
Q21;2013;060785003;060785011;9999;130.39;22.73;;55.73
Q21;2013;060785219;060001468;2000;2.48;;;
Q21;2013;060785219;060001468;2100;2.48;;;
Q21;2013;060785219;060001468;9999;2.48;;;
Q21;2013;060785227;060001476;2000;3.26;;;
Q21;2013;060785227;060001476;2400;3.26;;;
Q21;2013;060785227;060001476;9999;3.26;;;
Q21;2013;060785243;060001484;2000;2.34;;;
Q21;2013;060785243;060001484;2300;2.34;;;
Q21;2013;060785243;060001484;9999;2.34;;;
Q21;2013;060788957;060785011;1000;6.69;1;;0.82
Q21;2013;060788957;060785011;2000;44.9;3.04;;19.18
Q21;2013;060788957;060785011;2100;35.89;2.54;;12.84
Q21;2013;060788957;060785011;2400;8.31;0;;6.34
Q21;2013;060788957;060785011;2500;0.7;0.5;;0
Q21;2013;060788957;060785011;9999;51.59;4.04;;20
Q21;2013;060789195;060785011;2000;214.77;38.65;;104.2
Q21;2013;060789195;060785011;2100;211.81;38.33;;104.2
Q21;2013;060789195;060785011;2400;2.96;0.32;;0
Q21;2013;060789195;060785011;9999;214.77;38.65;;104.2
Q21;2013;060789674;130037815;2000;8.98;;;7
Q21;2013;060789674;130037815;2400;8.98;;;7
Q21;2013;060789674;130037815;9999;8.98;;;7
Q21;2013;060790177;060785011;2000;4.06;0;;0
Q21;2013;060790177;060785011;2100;1.86;0;;0
Q21;2013;060790177;060785011;2400;2;0;;0
Q21;2013;060790177;060785011;2500;0.2;0;;0
Q21;2013;060790177;060785011;9999;4.06;0;;0
Q21;2013;060790631;060791761;2000;0.2;;;
Q21;2013;060790631;060791761;2500;0.2;;;
Q21;2013;060790631;060791761;9999;0.2;;;
Q21;2013;060790862;060001997;2000;1.79;;;
Q21;2013;060790862;060001997;2400;1.79;;;
Q21;2013;060790862;060001997;9999;1.79;;;
Q21;2013;060791811;750826638;2000;20.34;;;
Q21;2013;060791811;750826638;2100;17.14;;;
Q21;2013;060791811;750826638;2400;3.2;;;
Q21;2013;060791811;750826638;9999;20.34;;;
Q21;2013;060791860;060790797;2000;0.33;;;
Q21;2013;060791860;060790797;2100;0.33;;;
Q21;2013;060791860;060790797;9999;0.33;;;
Q21;2013;060792090;060790540;2000;0.66;;;
Q21;2013;060792090;060790540;2100;0.66;;;
Q21;2013;060792090;060790540;9999;0.66;;;
Q21;2013;060792736;060790540;2000;0.17;;;
Q21;2013;060792736;060790540;2100;0.17;;;
Q21;2013;060792736;060790540;9999;0.17;;;
Q21;2013;060792926;060022951;2000;;;;
Q21;2013;060792926;060022951;2100;;;;
Q21;2013;060792926;060022951;9999;;;;
Q21;2013;060793239;750826638;2000;1.55;;;1
Q21;2013;060793239;750826638;2500;1.55;;;1
Q21;2013;060793239;750826638;9999;1.55;;;1
Q21;2013;060794013;060790797;2000;19.09;;;2
Q21;2013;060794013;060790797;2100;19.09;;;2
Q21;2013;060794013;060790797;9999;19.09;;;2
Q21;2013;060794021;060780988;2000;1;;;
Q21;2013;060794021;060780988;2400;0.5;;;
Q21;2013;060794021;060780988;2500;0.5;;;
Q21;2013;060794021;060780988;9999;1;;;
Q21;2013;060798881;060798873;2000;2.75;;;
Q21;2013;060798881;060798873;2400;2.75;;;
Q21;2013;060798881;060798873;9999;2.75;;;
Q21;2013;060800166;060780608;2000;1.21;;;
Q21;2013;060800166;060780608;2100;1.21;;;
Q21;2013;060800166;060780608;9999;1.21;;;
Q21;2013;060800174;;2000;5.26;;;
Q21;2013;060800174;;2200;5.26;;;
Q21;2013;060800174;;9999;5.26;;;
Q21;2013;060800182;060002912;2000;4.79;;;1
Q21;2013;060800182;060002912;2400;4.79;;;1
Q21;2013;060800182;060002912;9999;4.79;;;1
Q21;2013;060800687;060000221;2000;1;0;0;0
Q21;2013;060800687;060000221;2400;1;0;0;0
Q21;2013;060800687;060000221;9999;1;0;0;0
Q21;2013;060801016;060790540;2000;0.37;;;
Q21;2013;060801016;060790540;2100;0.37;;;
Q21;2013;060801016;060790540;9999;0.37;;;
Q21;2013;070000013;070002878;1000;0.37;;;
Q21;2013;070000013;070002878;2000;44.23;;;
Q21;2013;070000013;070002878;2100;44.23;;;
Q21;2013;070000013;070002878;9999;44.6;;;
Q21;2013;070000021;070780101;2000;0.47;;;
Q21;2013;070000021;070780101;2100;0.22;;;
Q21;2013;070000021;070780101;2400;0.25;;;
Q21;2013;070000021;070780101;2500;;;;
Q21;2013;070000021;070780101;9999;0.47;;;
Q21;2013;070000039;070780119;2000;0.25;;;
Q21;2013;070000039;070780119;2100;0.15;;;
Q21;2013;070000039;070780119;2400;0.1;;;
Q21;2013;070000039;070780119;9999;0.25;;;
Q21;2013;070000047;070780127;1000;0.71;;;
Q21;2013;070000047;070780127;2000;0.67;;;
Q21;2013;070000047;070780127;2100;;;;
Q21;2013;070000047;070780127;2400;0.17;;;
Q21;2013;070000047;070780127;2500;0.5;;;
Q21;2013;070000047;070780127;9999;1.38;;;
Q21;2013;070000062;070005558;2000;1.3;;;
Q21;2013;070000062;070005558;2100;0.65;;;
Q21;2013;070000062;070005558;2400;0.65;;;
Q21;2013;070000062;070005558;9999;1.3;;;
Q21;2013;070000070;070780150;2000;0.8;;;
Q21;2013;070000070;070780150;2100;0.4;;;
Q21;2013;070000070;070780150;2400;0.4;;;
Q21;2013;070000070;070780150;9999;0.8;;;
Q21;2013;070000096;070780184;2000;3.33;;;
Q21;2013;070000096;070780184;2100;1.93;;;
Q21;2013;070000096;070780184;2400;1.4;;;
Q21;2013;070000096;070780184;9999;3.33;;;
Q21;2013;070000112;070780218;2000;0.29;;;
Q21;2013;070000112;070780218;2100;0.29;;;
Q21;2013;070000112;070780218;9999;0.29;;;
Q21;2013;070000146;070004742;2000;1.2;;;
Q21;2013;070000146;070004742;2100;0.7;;;
Q21;2013;070000146;070004742;2400;0.5;;;
Q21;2013;070000146;070004742;9999;1.2;;;
Q21;2013;070000179;070780358;1000;5.36;0;1;0
Q21;2013;070000179;070780358;2000;72.92;0;0;21.92
Q21;2013;070000179;070780358;2100;71.18;0;0;20.81
Q21;2013;070000179;070780358;2400;1.74;0;0;1.11
Q21;2013;070000179;070780358;9999;78.28;0;1;21.92
Q21;2013;070000187;070780366;2000;0.96;;0.05;
Q21;2013;070000187;070780366;2100;0.31;;;
Q21;2013;070000187;070780366;2400;0.65;;0.05;
Q21;2013;070000187;070780366;9999;0.96;;0.05;
Q21;2013;070000195;070780374;1000;1.02;;;
Q21;2013;070000195;070780374;2000;3.66;;;0.49
Q21;2013;070000195;070780374;2100;2.66;;;0.49
Q21;2013;070000195;070780374;2400;1;;;
Q21;2013;070000195;070780374;9999;4.68;;;0.49
Q21;2013;070000203;070780382;1000;0.67;;;
Q21;2013;070000203;070780382;2000;0.75;;;
Q21;2013;070000203;070780382;2100;;;;
Q21;2013;070000203;070780382;2400;0.75;;;
Q21;2013;070000203;070780382;9999;1.42;;;
Q21;2013;070000484;070005566;2000;7.15;0;;0
Q21;2013;070000484;070005566;2100;0.4;0;;0
Q21;2013;070000484;070005566;2400;6.75;0;;0
Q21;2013;070000484;070005566;9999;7.15;0;;0
Q21;2013;070000609;070005566;1000;13.55;0;;0
Q21;2013;070000609;070005566;2000;75.7;0;;7.87
Q21;2013;070000609;070005566;2100;73.7;0;;7.87
Q21;2013;070000609;070005566;2300;1;0;;0
Q21;2013;070000609;070005566;2400;1;0;;0
Q21;2013;070000609;070005566;9999;89.25;0;;7.87
Q21;2013;070004726;380793802;2000;1.5;;;
Q21;2013;070004726;380793802;2100;1.5;;;
Q21;2013;070004726;380793802;9999;1.5;;;
Q21;2013;070006168;300012267;2000;1;;;
Q21;2013;070006168;300012267;2400;1;;;
Q21;2013;070006168;300012267;9999;1;;;
Q21;2013;070006804;070005566;2000;1;;;
Q21;2013;070006804;070005566;2400;1;;;
Q21;2013;070006804;070005566;9999;1;;;
Q21;2013;070780168;070000088;2000;;;;
Q21;2013;070780168;070000088;2100;;;;
Q21;2013;070780168;070000088;9999;;;;
Q21;2013;070780226;300012267;2000;2.88;;;
Q21;2013;070780226;300012267;2400;2.88;;;
Q21;2013;070780226;300012267;9999;2.88;;;
Q21;2013;070780234;750721300;2000;1.01;;;
Q21;2013;070780234;750721300;2400;1.01;;;
Q21;2013;070780234;750721300;9999;1.01;;;
Q21;2013;070780242;070000120;2000;1.4;;;
Q21;2013;070780242;070000120;2400;1.4;;;
Q21;2013;070780242;070000120;9999;1.4;;;
Q21;2013;070780317;630786754;1000;1.29;;;
Q21;2013;070780317;630786754;2000;42.67;;0.25;
Q21;2013;070780317;630786754;2200;42.67;;0.25;
Q21;2013;070780317;630786754;9999;43.96;;0.25;
Q21;2013;070780390;070000211;2000;0.3;;;0.5
Q21;2013;070780390;070000211;2400;0.3;;;0.5
Q21;2013;070780390;070000211;9999;0.3;;;0.5
Q21;2013;070780408;070000229;2000;0.64;;;
Q21;2013;070780408;070000229;2100;0.64;;;
Q21;2013;070780408;070000229;9999;0.64;;;
Q21;2013;070780424;070000245;1000;1.2;;;
Q21;2013;070780424;070000245;2000;0.73;;;0.17
Q21;2013;070780424;070000245;2100;0.73;;;0.17
Q21;2013;070780424;070000245;9999;1.93;;;0.17
Q21;2013;070783824;070002878;2000;1.18;;;
Q21;2013;070783824;070002878;2400;1.18;;;
Q21;2013;070783824;070002878;9999;1.18;;;
Q21;2013;070784517;070002878;2000;0.7;;;
Q21;2013;070784517;070002878;2500;0.7;;;
Q21;2013;070784517;070002878;9999;0.7;;;
Q21;2013;070784897;750820680;2000;0.31;;;
Q21;2013;070784897;750820680;2400;0.31;;;
Q21;2013;070784897;750820680;9999;0.31;;;
Q21;2013;070786231;690796552;2000;0.11;;;
Q21;2013;070786231;690796552;2100;0.11;;;
Q21;2013;070786231;690796552;9999;0.11;;;
Q21;2013;070786249;690796552;2000;0.27;;;
Q21;2013;070786249;690796552;2100;0.27;;;
Q21;2013;070786249;690796552;9999;0.27;;;
Q21;2013;080000110;080000037;2000;48.51;0;0;10
Q21;2013;080000110;080000037;2100;45.51;0;0;10
Q21;2013;080000110;080000037;2400;2;0;0;0
Q21;2013;080000110;080000037;2500;1;0;0;0
Q21;2013;080000110;080000037;9999;48.51;0;0;10
Q21;2013;080000136;080000342;2000;1;;;
Q21;2013;080000136;080000342;2400;1;;;
Q21;2013;080000136;080000342;9999;1;;;
Q21;2013;080000219;080001969;1000;2.34;;;
Q21;2013;080000219;080001969;2000;21.3;;2.65;1
Q21;2013;080000219;080001969;2100;20.35;;2.65;1
Q21;2013;080000219;080001969;2400;0.9;;;
Q21;2013;080000219;080001969;2500;0.05;;;
Q21;2013;080000219;080001969;9999;23.64;;2.65;1
Q21;2013;080000250;540019726;2000;3.32;0.1;0.2;2
Q21;2013;080000250;540019726;2400;3.32;0.1;0.2;2
Q21;2013;080000250;540019726;9999;3.32;0.1;0.2;2
Q21;2013;080000268;540019726;2000;1.29;0.03;0;0
Q21;2013;080000268;540019726;2400;1.29;0.03;0;0
Q21;2013;080000268;540019726;9999;1.29;0.03;0;0
Q21;2013;080000276;080001969;2000;5.24;;;0
Q21;2013;080000276;080001969;2100;4.64;;;0
Q21;2013;080000276;080001969;2400;0.6;;;0
Q21;2013;080000276;080001969;9999;5.24;;;0
Q21;2013;080000284;080000060;2000;1.11;;;
Q21;2013;080000284;080000060;2100;0.44;;;
Q21;2013;080000284;080000060;2400;0.67;;;
Q21;2013;080000284;080000060;9999;1.11;;;
Q21;2013;080000300;080000078;2000;0.2;;;
Q21;2013;080000300;080000078;2100;0.2;;;
Q21;2013;080000300;080000078;9999;0.2;;;
Q21;2013;080000318;080000086;1000;0.4;;;
Q21;2013;080000318;080000086;2000;25.1;;;9.79
Q21;2013;080000318;080000086;2200;25.1;;;9.79
Q21;2013;080000318;080000086;9999;25.5;;;9.79
Q21;2013;080000425;080000615;1000;1.2;;;
Q21;2013;080000425;080000615;2000;132.84;;;42.65
Q21;2013;080000425;080000615;2100;132.84;;;42.65
Q21;2013;080000425;080000615;9999;134.04;;;42.65
Q21;2013;080002140;540019726;2000;0.74;0.02;0.1;0
Q21;2013;080002140;540019726;2400;0.74;0.02;0.1;0
Q21;2013;080002140;540019726;9999;0.74;0.02;0.1;0
Q21;2013;080003635;080000615;2000;3.48;;;
Q21;2013;080003635;080000615;2100;0.26;;;
Q21;2013;080003635;080000615;2400;1.17;;;
Q21;2013;080003635;080000615;2500;2.05;;;
Q21;2013;080003635;080000615;9999;3.48;;;
Q21;2013;080008279;080001969;2000;0.2;;;
Q21;2013;080008279;080001969;2300;0.2;;;
Q21;2013;080008279;080001969;9999;0.2;;;
Q21;2013;080009350;080000086;2000;0.94;;;0
Q21;2013;080009350;080000086;2400;0.94;;;0
Q21;2013;080009350;080000086;9999;0.94;;;0
Q21;2013;080009392;510007081;2000;;;;
Q21;2013;080009392;510007081;2100;;;;
Q21;2013;080009392;510007081;9999;;;;
Q21;2013;080009814;080000615;2000;3.16;;;
Q21;2013;080009814;080000615;2100;3.16;;;
Q21;2013;080009814;080000615;9999;3.16;;;
Q21;2013;080010267;080010242;2000;1.7;;;
Q21;2013;080010267;080010242;2300;1.7;;;
Q21;2013;080010267;080010242;9999;1.7;;;
Q21;2013;080010465;080010242;2000;;;;
Q21;2013;080010465;080010242;2100;;;;
Q21;2013;080010465;080010242;9999;;;;
Q21;2013;080010473;080010242;2000;;;;
Q21;2013;080010473;080010242;2100;;;;
Q21;2013;080010473;080010242;9999;;;;
Q21;2013;090000019;090180019;2000;2.63;;;
Q21;2013;090000019;090180019;2400;2.63;;;
Q21;2013;090000019;090180019;9999;2.63;;;
Q21;2013;090000175;090781774;1000;18.11;;;
Q21;2013;090000175;090781774;2000;98.15;;;23.46
Q21;2013;090000175;090781774;2100;95.91;;;21.01
Q21;2013;090000175;090781774;2300;1.38;;;1
Q21;2013;090000175;090781774;2400;0.86;;;1.45
Q21;2013;090000175;090781774;9999;116.26;;;23.46
Q21;2013;090000183;090781816;1000;2.81;;0.55;
Q21;2013;090000183;090781816;2000;48.62;;;9
Q21;2013;090000183;090781816;2100;28.14;;;5
Q21;2013;090000183;090781816;2200;15.88;;;2
Q21;2013;090000183;090781816;2400;4.6;;;2
Q21;2013;090000183;090781816;9999;51.43;;0.55;9
Q21;2013;090000217;090782251;2000;1.02;;;
Q21;2013;090000217;090782251;2400;1.02;;;
Q21;2013;090000217;090782251;9999;1.02;;;
Q21;2013;090001629;090780107;1000;1.7;;0.5;
Q21;2013;090001629;090780107;2000;5.16;;;
Q21;2013;090001629;090780107;2100;2.76;;;
Q21;2013;090001629;090780107;2400;2.4;;;
Q21;2013;090001629;090780107;9999;6.86;;0.5;
Q21;2013;090002478;090002429;2000;0.6;;;
Q21;2013;090002478;090002429;2300;0.6;;;
Q21;2013;090002478;090002429;9999;0.6;;;
Q21;2013;090002833;310000633;2000;;;;
Q21;2013;090002833;310000633;2100;;;;
Q21;2013;090002833;310000633;9999;;;;
Q21;2013;090002841;090781774;2000;1.08;;;2.04
Q21;2013;090002841;090781774;2400;1.08;;;2.04
Q21;2013;090002841;090781774;9999;1.08;;;2.04
Q21;2013;090784125;310000633;2000;;;;
Q21;2013;090784125;310000633;2100;;;;
Q21;2013;090784125;310000633;9999;;;;
Q21;2013;090784679;310000633;2000;;;;
Q21;2013;090784679;310000633;2100;;;;
Q21;2013;090784679;310000633;9999;;;;
Q21;2013;100000082;100001148;2000;1;;;
Q21;2013;100000082;100001148;2100;1;;;
Q21;2013;100000082;100001148;9999;1;;;
Q21;2013;100000090;100000017;2000;172.84;;1;64.65
Q21;2013;100000090;100000017;2100;172.84;;1;64.65
Q21;2013;100000090;100000017;9999;172.84;;1;64.65
Q21;2013;100000108;100000033;2000;29.66;;;6
Q21;2013;100000108;100000033;2200;29.66;;;6
Q21;2013;100000108;100000033;9999;29.66;;;6
Q21;2013;100000116;100000041;1000;0.7;;;
Q21;2013;100000116;100000041;2000;1.2;;;
Q21;2013;100000116;100000041;2100;;;;
Q21;2013;100000116;100000041;2400;0.6;;;
Q21;2013;100000116;100000041;2500;0.6;;;
Q21;2013;100000116;100000041;9999;1.9;;;
Q21;2013;100000124;100009075;2000;0;;;0
Q21;2013;100000124;100009075;2100;0;;;0
Q21;2013;100000124;100009075;9999;0;;;0
Q21;2013;100000140;100000058;1000;0.89;;;
Q21;2013;100000140;100000058;2000;1.35;;;
Q21;2013;100000140;100000058;2100;0.15;;;
Q21;2013;100000140;100000058;2400;0.35;;;
Q21;2013;100000140;100000058;2500;0.85;;;
Q21;2013;100000140;100000058;9999;2.24;;;
Q21;2013;100000199;100006279;2000;30.3;;;3
Q21;2013;100000199;100006279;2100;29.7;;;3
Q21;2013;100000199;100006279;2300;0.6;;;
Q21;2013;100000199;100006279;9999;30.3;;;3
Q21;2013;100000801;100006279;2000;3;;;
Q21;2013;100000801;100006279;2100;0.5;;;
Q21;2013;100000801;100006279;2400;2;;;
Q21;2013;100000801;100006279;2500;0.5;;;
Q21;2013;100000801;100006279;9999;3;;;
Q21;2013;100002351;100000561;2000;3;0;0;0
Q21;2013;100002351;100000561;2100;3;0;0;0
Q21;2013;100002351;100000561;9999;3;0;0;0
Q21;2013;100006493;100000017;2000;4.32;;;
Q21;2013;100006493;100000017;2400;3.22;;;
Q21;2013;100006493;100000017;2500;1.1;;;
Q21;2013;100006493;100000017;9999;4.32;;;
Q21;2013;100007285;140017617;2000;2.6;0;0;0
Q21;2013;100007285;140017617;2400;2.6;0;0;0
Q21;2013;100007285;140017617;9999;2.6;0;0;0
Q21;2013;100007699;100006279;2000;0.8;;;
Q21;2013;100007699;100006279;2300;0.8;;;
Q21;2013;100007699;100006279;9999;0.8;;;
Q21;2013;100008903;100007335;1000;0.1;;;
Q21;2013;100008903;100007335;2000;1.5;;;
Q21;2013;100008903;100007335;2300;1.5;;;
Q21;2013;100008903;100007335;9999;1.6;;;
Q21;2013;100009083;750721235;2000;4;0;0;0
Q21;2013;100009083;750721235;2400;4;0;0;0
Q21;2013;100009083;750721235;9999;4;0;0;0
Q21;2013;100009364;100000017;2000;4.67;;;0.31
Q21;2013;100009364;100000017;2100;4.67;;;0.31
Q21;2013;100009364;100000017;9999;4.67;;;0.31
Q21;2013;100009380;100000017;2000;0.49;;;
Q21;2013;100009380;100000017;2100;0.49;;;
Q21;2013;100009380;100000017;9999;0.49;;;
Q21;2013;110000023;110780061;1000;13.93;;;0.49
Q21;2013;110000023;110780061;2000;142.82;;;33.04
Q21;2013;110000023;110780061;2100;142.82;;;33.04
Q21;2013;110000023;110780061;9999;156.75;;;33.53
Q21;2013;110000049;110780087;1000;0.1;;;
Q21;2013;110000049;110780087;2000;14.76;;;
Q21;2013;110000049;110780087;2100;10.87;;;
Q21;2013;110000049;110780087;2400;2.13;;;
Q21;2013;110000049;110780087;2500;1.76;;;
Q21;2013;110000049;110780087;9999;14.86;;;
Q21;2013;110000056;110780137;1000;1;;;
Q21;2013;110000056;110780137;2000;96.97;;2.41;24.19
Q21;2013;110000056;110780137;2100;96.97;;2.41;24.19
Q21;2013;110000056;110780137;9999;97.97;;2.41;24.19
Q21;2013;110000189;110780707;2000;3.7;;;
Q21;2013;110000189;110780707;2100;2.2;;;
Q21;2013;110000189;110780707;2400;1.5;;;
Q21;2013;110000189;110780707;9999;3.7;;;
Q21;2013;110000247;110780772;2000;6.74;;;
