BOR;AN;FI;FI_EJ;DISCI;DIREC;DIRSI;ADMIN;DRSNI;ADMTO;CADRE;INFSP;INFNS;AIDES;ASHAU;PSYCH;SAGFE;REEDU;SOITO;EDUCS;ASSIS;EDUTO;PHLAB;TECHN;ETPPNM
Q24;2013;130783871;130001548;2400;3;;13.12;;16.12;2.5;16.89;;21.09;;0.5;;28.07;69.05;;1;1;;16.92;103.09
Q24;2013;130783871;130001548;9999;3;;13.12;;16.12;2.5;16.89;;21.09;;0.5;;28.07;69.05;;1;1;;16.92;103.09
Q24;2013;130783962;130001415;1000;;;10;;10;;;;;;;;;;;;;;;10
Q24;2013;130783962;130001415;2000;;1;;0.5;1.5;1;26;0.5;12.8;18;;;;58.3;;;;;2.7;62.5
Q24;2013;130783962;130001415;2100;;1;;0.5;1.5;1;26;0.5;12.8;18;;;;58.3;;;;;2.7;62.5
Q24;2013;130783962;130001415;9999;;1;10;0.5;11.5;1;26;0.5;12.8;18;;;;58.3;;;;;2.7;72.5
Q24;2013;130784051;130037823;1000;11.54;1;56.01;;68.55;;;;;;;;;;;0.64;0.64;;7.26;76.45
Q24;2013;130784051;130037823;2000;;;;;;22.54;217.05;3.64;134.14;71.49;1;;0.73;450.59;;;;16.53;;467.12
Q24;2013;130784051;130037823;2100;;;;;;22.54;211.36;3.64;128.95;71.49;1;;;438.98;;;;16.53;;455.51
Q24;2013;130784051;130037823;2400;;;;;;;5.69;;5.19;;;;0.73;11.61;;;;;;11.61
Q24;2013;130784051;130037823;9999;11.54;1;56.01;;68.55;22.54;217.05;3.64;134.14;71.49;1;;0.73;450.59;;0.64;0.64;16.53;7.26;543.57
Q24;2013;130784226;130804032;1000;1;;4;;5;;;;;;;;;;;;;;;5
Q24;2013;130784226;130804032;2000;;;2.75;;2.75;;6.62;;5;2;1;;;14.62;;0.5;0.5;3;;20.87
Q24;2013;130784226;130804032;2100;;;2.75;;2.75;;6.62;;5;2;1;;;14.62;;0.5;0.5;3;;20.87
Q24;2013;130784226;130804032;9999;1;;6.75;;7.75;;6.62;;5;2;1;;;14.62;;0.5;0.5;3;;25.87
Q24;2013;130784234;130786049;1000;4.44;1.15;152.36;0;157.95;11.48;22.62;4;39.42;34.15;1.44;0;10.52;123.63;4.86;13.47;18.33;67.57;162.62;530.1
Q24;2013;130784234;130786049;2000;0;0;0;0;0;23.66;290.33;25.68;164.55;62.3;38.23;0;22.45;627.2;12.83;7.72;20.55;0;0;647.75
Q24;2013;130784234;130786049;2100;0;0;0;0;0;13.66;130.36;20.6;77.61;38.9;10.36;0;12.92;304.41;2.9;1.81;4.71;0;0;309.12
Q24;2013;130784234;130786049;2200;0;0;0;0;0;8;139.87;5.08;55.35;15.04;27.2;0;8.97;259.51;9.93;5.91;15.84;0;0;275.35
Q24;2013;130784234;130786049;2400;0;0;0;0;0;2;20.1;0;31.59;8.36;0.67;0;0.56;63.28;0;0;0;0;0;63.28
Q24;2013;130784234;130786049;9999;4.44;1.15;152.36;0;157.95;35.14;312.95;29.68;203.97;96.45;39.67;0;32.97;750.83;17.69;21.19;38.88;67.57;162.62;1177.85
Q24;2013;130784291;130001696;2000;;;8.9;;8.9;;25.47;;17.09;16.3;2.86;;1.4;63.12;3.86;1;4.86;0.68;1.7;79.26
Q24;2013;130784291;130001696;2200;;;8.9;;8.9;;25.47;;17.09;16.3;2.86;;1.4;63.12;3.86;1;4.86;0.68;1.7;79.26
Q24;2013;130784291;130001696;9999;;;8.9;;8.9;;25.47;;17.09;16.3;2.86;;1.4;63.12;3.86;1;4.86;0.68;1.7;79.26
Q24;2013;130784481;130001787;2000;0.4;;5.1;;5.5;6;42.8;;10.8;;0.2;;0.5;60.3;;0.5;0.5;5;;71.3
Q24;2013;130784481;130001787;2100;0.4;;5.1;;5.5;6;42.8;;10.8;;0.2;;0.5;60.3;;0.5;0.5;5;;71.3
Q24;2013;130784481;130001787;9999;0.4;;5.1;;5.5;6;42.8;;10.8;;0.2;;0.5;60.3;;0.5;0.5;5;;71.3
Q24;2013;130784549;130001811;2000;4;1;3.6;;8.6;1;12.8;;2;8;2;;2;27.8;;1;1;;2;39.4
Q24;2013;130784549;130001811;2200;4;1;3.6;;8.6;1;12.8;;2;8;2;;2;27.8;;1;1;;2;39.4
Q24;2013;130784549;130001811;9999;4;1;3.6;;8.6;1;12.8;;2;8;2;;2;27.8;;1;1;;2;39.4
Q24;2013;130784580;750043994;2000;1;;5;;6;1;18.78;;18.62;14.12;0.5;;1;54.02;;;;1.9;9.72;71.64
Q24;2013;130784580;750043994;2400;1;;5;;6;1;18.78;;18.62;14.12;0.5;;1;54.02;;;;1.9;9.72;71.64
Q24;2013;130784580;750043994;9999;1;;5;;6;1;18.78;;18.62;14.12;0.5;;1;54.02;;;;1.9;9.72;71.64
Q24;2013;130784598;130001852;2000;2.2;;22.95;;25.15;4.71;31.73;;63.09;19;3.14;;34.9;156.57;3.4;3.16;6.56;1.83;25.29;215.4
Q24;2013;130784598;130001852;2400;2.2;;22.95;;25.15;4.71;31.73;;63.09;19;3.14;;34.9;156.57;3.4;3.16;6.56;1.83;25.29;215.4
Q24;2013;130784598;130001852;9999;2.2;;22.95;;25.15;4.71;31.73;;63.09;19;3.14;;34.9;156.57;3.4;3.16;6.56;1.83;25.29;215.4
Q24;2013;130784606;130001860;2000;3.83;;5.95;;9.78;4;44.42;;27.12;;2.49;;0.53;78.56;;1;1;2.25;12.57;104.16
Q24;2013;130784606;130001860;2200;3.83;;5.95;;9.78;4;44.42;;27.12;;2.49;;0.53;78.56;;1;1;2.25;12.57;104.16
Q24;2013;130784606;130001860;9999;3.83;;5.95;;9.78;4;44.42;;27.12;;2.49;;0.53;78.56;;1;1;2.25;12.57;104.16
Q24;2013;130784697;130001902;2000;0.5;0.6;5.55;;6.65;1;15.8;;4.95;9.29;1.5;;0.92;33.46;1.23;0.5;1.73;1.13;2;44.97
Q24;2013;130784697;130001902;2200;0.5;0.6;5.55;;6.65;1;15.8;;4.95;9.29;1.5;;0.92;33.46;1.23;0.5;1.73;1.13;2;44.97
Q24;2013;130784697;130001902;9999;0.5;0.6;5.55;;6.65;1;15.8;;4.95;9.29;1.5;;0.92;33.46;1.23;0.5;1.73;1.13;2;44.97
Q24;2013;130784713;130038847;1000;5.75;1;77.25;;84;;;;;;;;;;;1;1;24.55;17.42;126.97
Q24;2013;130784713;130038847;2000;;;;;;14.07;153.45;8.26;115;25.61;2.22;24.36;1.17;344.14;;;;;;344.14
Q24;2013;130784713;130038847;2100;;;;;;14.07;153.45;8.26;115;25.61;2.22;24.36;1.17;344.14;;;;;;344.14
Q24;2013;130784713;130038847;9999;5.75;1;77.25;;84;14.07;153.45;8.26;115;25.61;2.22;24.36;1.17;344.14;;1;1;24.55;17.42;471.11
Q24;2013;130784812;130001985;2000;0;0;5.18;0;5.18;0;10.67;0;1.91;0;2.03;0;0.8;15.41;0.49;0.8;1.29;0;1;22.88
Q24;2013;130784812;130001985;2400;0;0;5.18;0;5.18;0;10.67;0;1.91;0;2.03;0;0.8;15.41;0.49;0.8;1.29;0;1;22.88
Q24;2013;130784812;130001985;9999;0;0;5.18;0;5.18;0;10.67;0;1.91;0;2.03;0;0.8;15.41;0.49;0.8;1.29;0;1;22.88
Q24;2013;130784903;130002041;1000;1.5;;13.08;;14.58;;;;;;;;;;;;;;3.88;18.46
Q24;2013;130784903;130002041;2000;;;;;;1;14.16;5.6;11.5;10;0.44;;0.69;43.39;;0.3;0.3;1.5;;45.19
Q24;2013;130784903;130002041;2100;;;;;;0.5;8.68;5.6;6.4;6;0.22;;0.34;27.74;;0.15;0.15;1;;28.89
Q24;2013;130784903;130002041;2400;;;;;;0.5;5.48;;5.1;4;0.22;;0.35;15.65;;0.15;0.15;0.5;;16.3
Q24;2013;130784903;130002041;9999;1.5;;13.08;;14.58;1;14.16;5.6;11.5;10;0.44;;0.69;43.39;;0.3;0.3;1.5;3.88;63.65
Q24;2013;130784911;750052375;2000;1;;5;;6;1;12;;17;7;0.43;;2.36;39.79;;0.5;0.5;;;46.29
Q24;2013;130784911;750052375;2400;1;;5;;6;1;12;;17;7;0.43;;2.36;39.79;;0.5;0.5;;;46.29
Q24;2013;130784911;750052375;9999;1;;5;;6;1;12;;17;7;0.43;;2.36;39.79;;0.5;0.5;;;46.29
Q24;2013;130784952;130014228;2000;;;1.72;;1.72;1;7.23;;7.54;10.26;;;2;28.03;;;;;6.1;35.85
Q24;2013;130784952;130014228;2400;;;1.72;;1.72;1;7.23;;7.54;10.26;;;2;28.03;;;;;6.1;35.85
Q24;2013;130784952;130014228;9999;;;1.72;;1.72;1;7.23;;7.54;10.26;;;2;28.03;;;;;6.1;35.85
Q24;2013;130785355;130002157;1000;11.75;;57.96;;69.71;6.7;21.07;6.14;8.81;37.4;;;4;84.12;0.5;;0.5;17.05;8.21;179.59
Q24;2013;130785355;130002157;2000;;;16.26;;16.26;9.1;113.84;3.86;57.04;54.18;0.41;;0.85;239.28;;;;0.69;;256.23
Q24;2013;130785355;130002157;2100;;;16.26;;16.26;9.1;113.84;3.86;57.04;54.18;0.41;;0.85;239.28;;;;0.69;;256.23
Q24;2013;130785355;130002157;9999;11.75;;74.22;;85.97;15.8;134.91;10;65.85;91.58;0.41;;4.85;323.4;0.5;;0.5;17.74;8.21;435.82
Q24;2013;130785363;130042930;1000;3;1;46.98;;50.98;6.19;3.72;0.6;1.48;49.29;;;2.34;63.62;;1;1;6.89;24.65;147.14
Q24;2013;130785363;130042930;2000;;;12.19;;12.19;4.44;100.55;0.4;43.88;5.46;;;0.71;155.44;;;;6.45;34.64;208.72
Q24;2013;130785363;130042930;2100;;;12.19;;12.19;4.44;100.55;0.4;43.88;5.46;;;0.71;155.44;;;;6.45;34.64;208.72
Q24;2013;130785363;130042930;9999;3;1;59.17;;63.17;10.63;104.27;1;45.36;54.75;;;3.05;219.06;;1;1;13.34;59.29;355.86
Q24;2013;130785389;130002173;1000;1;;;;1;;;;;;;;;;;;;;;1
Q24;2013;130785389;130002173;2000;;1;17.43;;18.43;5;32.28;15.3;20.56;;;;5;78.14;;0.25;0.25;5;3;104.82
Q24;2013;130785389;130002173;2100;;0.5;16;;16.5;3;24.28;15.3;13.56;;;;;56.14;;;;3;2;77.64
Q24;2013;130785389;130002173;2300;;;;;;;;;;;;;;;;;;2;1;3
Q24;2013;130785389;130002173;2400;;0.5;1.43;;1.93;2;8;;7;;;;5;22;;0.25;0.25;;;24.18
Q24;2013;130785389;130002173;9999;1;1;17.43;;19.43;5;32.28;15.3;20.56;;;;5;78.14;;0.25;0.25;5;3;105.82
Q24;2013;130785462;130002207;2000;2;;11.4;;13.4;1;14.9;;30.53;19.02;;;0.58;66.03;;0.61;0.61;1.31;10.4;91.75
Q24;2013;130785462;130002207;2400;2;;11.4;;13.4;1;14.9;;30.53;19.02;;;0.58;66.03;;0.61;0.61;1.31;10.4;91.75
Q24;2013;130785462;130002207;9999;2;;11.4;;13.4;1;14.9;;30.53;19.02;;;0.58;66.03;;0.61;0.61;1.31;10.4;91.75
Q24;2013;130785652;130014228;1000;14.71;1;114.87;;130.58;8.2;6.73;;;132.31;3.04;;;150.28;;6.84;6.84;;105.96;393.66
Q24;2013;130785652;130014228;2000;;;170.63;;170.63;29.02;429.69;35.28;256.19;227.22;2.52;74.72;22.79;1077.43;;;;127.59;2.29;1377.94
Q24;2013;130785652;130014228;2100;;;169.45;;169.45;28.02;426.69;35.28;256.19;227.22;2.52;74.72;22.79;1073.43;;;;127.59;1.29;1371.76
Q24;2013;130785652;130014228;2300;;;1.18;;1.18;1;3;;;;;;;4;;;;;1;6.18
Q24;2013;130785652;130014228;9999;14.71;1;285.5;;301.21;37.22;436.42;35.28;256.19;359.53;5.56;74.72;22.79;1227.71;;6.84;6.84;127.59;108.25;1771.6
Q24;2013;130785678;130002249;1000;3;;24.22;;27.22;;;;;;;;;;;;;3;19.96;50.18
Q24;2013;130785678;130002249;2000;;;7.69;;7.69;6.6;88.01;;51.23;39.11;0.4;;1;186.35;;;;6.59;;200.63
Q24;2013;130785678;130002249;2100;;;7.69;;7.69;6.6;88.01;;51.23;39.11;0.4;;1;186.35;;;;6.59;;200.63
Q24;2013;130785678;130002249;9999;3;;31.91;;34.91;6.6;88.01;;51.23;39.11;0.4;;1;186.35;;;;9.59;19.96;250.81
Q24;2013;130785975;310021340;2000;0.5;;6.6;;7.1;1;12.9;;18.6;12.35;0.56;;0.8;46.21;;0.8;0.8;0.8;1;55.91
Q24;2013;130785975;310021340;2400;0.5;;6.6;;7.1;1;12.9;;18.6;12.35;0.56;;0.8;46.21;;0.8;0.8;0.8;1;55.91
Q24;2013;130785975;310021340;9999;0.5;;6.6;;7.1;1;12.9;;18.6;12.35;0.56;;0.8;46.21;;0.8;0.8;0.8;1;55.91
Q24;2013;130785983;130002306;2000;7.5;;11.41;;18.91;2.18;24.25;;22.04;6.15;0.23;;4.93;59.78;;0.8;0.8;2.28;30.57;112.34
Q24;2013;130785983;130002306;2400;7.5;;11.41;;18.91;2.18;24.25;;22.04;6.15;0.23;;4.93;59.78;;0.8;0.8;2.28;30.57;112.34
Q24;2013;130785983;130002306;9999;7.5;;11.41;;18.91;2.18;24.25;;22.04;6.15;0.23;;4.93;59.78;;0.8;0.8;2.28;30.57;112.34
Q24;2013;130786015;130002322;2000;1;;2;;3;1;22.18;;1.25;;1.13;;1.2;26.76;1;0.53;1.53;0.7;9.75;41.74
Q24;2013;130786015;130002322;2200;1;;2;;3;1;22.18;;1.25;;1.13;;1.2;26.76;1;0.53;1.53;0.7;9.75;41.74
Q24;2013;130786015;130002322;9999;1;;2;;3;1;22.18;;1.25;;1.13;;1.2;26.76;1;0.53;1.53;0.7;9.75;41.74
Q24;2013;130786023;130002330;2000;2.8;;5.4;;8.2;2;14.17;;14.5;15.41;;;4.5;50.58;;0.5;0.5;1.3;2;62.58
Q24;2013;130786023;130002330;2400;2.8;;5.4;;8.2;2;14.17;;14.5;15.41;;;4.5;50.58;;0.5;0.5;1.3;2;62.58
Q24;2013;130786023;130002330;9999;2.8;;5.4;;8.2;2;14.17;;14.5;15.41;;;4.5;50.58;;0.5;0.5;1.3;2;62.58
Q24;2013;130786296;130002421;2000;2.58;;4.11;;6.69;0.5;14.34;;16.11;16.48;0.3;;0.5;48.23;;0.3;0.3;0.71;1;56.93
Q24;2013;130786296;130002421;2400;2.58;;4.11;;6.69;0.5;14.34;;16.11;16.48;0.3;;0.5;48.23;;0.3;0.3;0.71;1;56.93
Q24;2013;130786296;130002421;9999;2.58;;4.11;;6.69;0.5;14.34;;16.11;16.48;0.3;;0.5;48.23;;0.3;0.3;0.71;1;56.93
Q24;2013;130786361;130002447;1000;1;;50.75;;51.75;;;;6.62;1.4;;;;8.02;;;;8.35;13.56;81.68
Q24;2013;130786361;130002447;2000;;;2.18;;2.18;6.99;138.2;2.92;84.68;65.81;;;0.49;299.09;;;;1.85;2;305.12
Q24;2013;130786361;130002447;2100;;;2.18;;2.18;6.99;138.2;2.92;84.68;65.81;;;0.49;299.09;;;;1.85;2;305.12
Q24;2013;130786361;130002447;9999;1;;52.93;;53.93;6.99;138.2;2.92;91.3;67.21;;;0.49;307.11;;;;10.2;15.56;386.8
Q24;2013;130786445;130002488;1000;1;1;14.4;;16.4;;;;;15;;;;15;;;;;3;34.4
Q24;2013;130786445;130002488;2000;;;;;;2;15.5;14.59;29.68;;1;30.53;;93.3;;;;3.5;;96.8
Q24;2013;130786445;130002488;2100;;;;;;2;15.5;14.59;29.68;;1;30.53;;93.3;;;;3.5;;96.8
Q24;2013;130786445;130002488;9999;1;1;14.4;;16.4;2;15.5;14.59;29.68;15;1;30.53;;108.3;;;;3.5;3;131.2
Q24;2013;130786742;750821092;1000;11.5;1;100.86;0;113.36;2.55;1;0;3;3;0;0;0;9.55;0;0;0;0;59;181.91
Q24;2013;130786742;750821092;2000;0;0;51.61;0;51.61;14.65;180.08;27.02;147.84;60.86;2;0;17.22;449.67;0;0;0;72.3;7;580.58
Q24;2013;130786742;750821092;2100;0;0;49.35;0;49.35;12.2;170.73;27.02;138.89;54.78;0;0;7.86;411.48;0;0;0;70.56;6.86;538.25
Q24;2013;130786742;750821092;2200;0;0;2.06;0;2.06;1;8;0;6.01;4.04;2;0;0.3;21.35;0;0;0;0.39;0.03;23.83
Q24;2013;130786742;750821092;2400;0;0;0.2;0;0.2;1.45;1.35;0;2.94;2.04;0;0;9.06;16.84;0;0;0;1.35;0.11;18.5
Q24;2013;130786742;750821092;9999;11.5;1;152.47;0;164.97;17.2;181.08;27.02;150.84;63.86;2;0;17.22;459.22;0;0;0;72.3;66;762.49
Q24;2013;130786890;130001688;2000;1;;3.55;;4.55;1;8.5;;;4.27;1;;;14.77;5.5;0.75;6.25;;3;28.57
Q24;2013;130786890;130001688;2200;1;;3.55;;4.55;1;8.5;;;4.27;1;;;14.77;5.5;0.75;6.25;;3;28.57
Q24;2013;130786890;130001688;9999;1;;3.55;;4.55;1;8.5;;;4.27;1;;;14.77;5.5;0.75;6.25;;3;28.57
Q24;2013;130786924;130037815;2000;9.87;;33.62;;43.49;9.08;37.22;;73.6;30.1;1.69;;44.29;195.98;2.01;2;4.01;7.39;42.68;293.55
Q24;2013;130786924;130037815;2400;9.87;;33.62;;43.49;9.08;37.22;;73.6;30.1;1.69;;44.29;195.98;2.01;2;4.01;7.39;42.68;293.55
Q24;2013;130786924;130037815;9999;9.87;;33.62;;43.49;9.08;37.22;;73.6;30.1;1.69;;44.29;195.98;2.01;2;4.01;7.39;42.68;293.55
Q24;2013;130786932;130002660;1000;0.75;;6;;6.75;;;;;;;;;;;;;;4;10.75
Q24;2013;130786932;130002660;2000;;;;;;1;12;;15;;0.49;;15.35;43.84;1.28;0.98;2.26;1.27;;47.37
Q24;2013;130786932;130002660;2400;;;;;;1;12;;15;;0.49;;15.35;43.84;1.28;0.98;2.26;1.27;;47.37
Q24;2013;130786932;130002660;9999;0.75;;6;;6.75;1;12;;15;;0.49;;15.35;43.84;1.28;0.98;2.26;1.27;4;58.12
Q24;2013;130786973;130002702;2000;2;;3.58;;5.58;1;11.84;;7;;2;;1;22.84;;1;1;;8.37;37.79
Q24;2013;130786973;130002702;2200;2;;3.58;;5.58;1;11.84;;7;;2;;1;22.84;;1;1;;8.37;37.79
Q24;2013;130786973;130002702;9999;2;;3.58;;5.58;1;11.84;;7;;2;;1;22.84;;1;1;;8.37;37.79
Q24;2013;130787369;130002777;2000;1;;6.8;;7.8;1;1;;1;6.5;0.5;;22.6;32.6;1;0.5;1.5;;2;43.9
Q24;2013;130787369;130002777;2400;1;;6.8;;7.8;1;1;;1;6.5;0.5;;22.6;32.6;1;0.5;1.5;;2;43.9
Q24;2013;130787369;130002777;9999;1;;6.8;;7.8;1;1;;1;6.5;0.5;;22.6;32.6;1;0.5;1.5;;2;43.9
Q24;2013;130789159;750043994;2000;2;1;7.88;;10.88;1;18;;18;15;0.2;;0.8;53;;;;2.2;0.2;66.28
Q24;2013;130789159;750043994;2100;0.4;0.4;1.8;;2.6;0.5;6;;6;3;;;0.4;15.9;;;;1.1;0.2;19.8
Q24;2013;130789159;750043994;2400;1.6;0.6;6.08;;8.28;0.5;12;;12;12;0.2;;0.4;37.1;;;;1.1;;46.48
Q24;2013;130789159;750043994;9999;2;1;7.88;;10.88;1;18;;18;15;0.2;;0.8;53;;;;2.2;0.2;66.28
Q24;2013;130789357;130002843;2000;1.75;;26;;27.75;3.14;18.76;;38.44;19.54;0.1;;29.37;109.35;1;0.35;1.35;2.85;31.15;172.45
Q24;2013;130789357;130002843;2400;1.75;;26;;27.75;3.14;18.76;;38.44;19.54;0.1;;29.37;109.35;1;0.35;1.35;2.85;31.15;172.45
Q24;2013;130789357;130002843;9999;1.75;;26;;27.75;3.14;18.76;;38.44;19.54;0.1;;29.37;109.35;1;0.35;1.35;2.85;31.15;172.45
Q24;2013;130790157;130789316;1000;;;15.49;;15.49;;;;;;;;;;;;;1.5;1.5;18.49
Q24;2013;130790157;130789316;2000;;;;;;8.49;113.37;;24.57;29.8;19.46;;8.35;204.04;12.08;9.66;21.74;;;225.78
Q24;2013;130790157;130789316;2200;;;;;;8.39;101.67;;11.93;23.95;19.26;;8.35;173.55;12.08;9.66;21.74;;;195.29
Q24;2013;130790157;130789316;2400;;;;;;0.1;11.7;;12.64;5.85;0.2;;;30.49;;;;;;30.49
Q24;2013;130790157;130789316;9999;;;15.49;;15.49;8.49;113.37;;24.57;29.8;19.46;;8.35;204.04;12.08;9.66;21.74;1.5;1.5;244.27
Q24;2013;130798002;130004807;2000;3;1;7.17;;11.17;1.03;29.93;;31.06;;1;;1.45;64.47;0.17;1;1.17;0.64;30;107.45
Q24;2013;130798002;130004807;2200;3;1;7.17;;11.17;1.03;29.93;;31.06;;1;;1.45;64.47;0.17;1;1.17;0.64;30;107.45
Q24;2013;130798002;130004807;9999;3;1;7.17;;11.17;1.03;29.93;;31.06;;1;;1.45;64.47;0.17;1;1.17;0.64;30;107.45
Q24;2013;130798358;130041916;1000;0.42;;1.51;;1.93;;;;0.12;;;;;0.12;;;;;4.55;6.6
Q24;2013;130798358;130041916;2000;;;;;;1.6;9.88;;28.35;9.58;0.35;;1.74;51.5;0.52;0.26;0.78;;;52.28
Q24;2013;130798358;130041916;2500;;;;;;1.6;9.88;;28.35;9.58;0.35;;1.74;51.5;0.52;0.26;0.78;;;52.28
Q24;2013;130798358;130041916;9999;0.42;;1.51;;1.93;1.6;9.88;;28.47;9.58;0.35;;1.74;51.62;0.52;0.26;0.78;;4.55;58.88
Q24;2013;130802143;130804396;2000;0.87;;9.3;;10.17;5.76;13.54;;13.29;1;1;;0.91;35.5;0.33;0.76;1.09;;1;47.76
Q24;2013;130802143;130804396;2300;0.87;;9.3;;10.17;5.76;13.54;;13.29;1;1;;0.91;35.5;0.33;0.76;1.09;;1;47.76
Q24;2013;130802143;130804396;9999;0.87;;9.3;;10.17;5.76;13.54;;13.29;1;1;;0.91;35.5;0.33;0.76;1.09;;1;47.76
Q24;2013;130802549;130006562;2000;0.05;;0.05;;0.1;0.1;;;;;;;;0.1;;;;0.15;;0.35
Q24;2013;130802549;130006562;2100;0.05;;0.05;;0.1;0.1;;;;;;;;0.1;;;;0.15;;0.35
Q24;2013;130802549;130006562;9999;0.05;;0.05;;0.1;0.1;;;;;;;;0.1;;;;0.15;;0.35
Q24;2013;130804032;;2000;0.7;;2.07;;2.77;;4.5;;;;1.35;;0.85;6.7;6;0.7;6.7;;2.94;19.11
Q24;2013;130804032;;2200;0.7;;2.07;;2.77;;4.5;;;;1.35;;0.85;6.7;6;0.7;6.7;;2.94;19.11
Q24;2013;130804032;;9999;0.7;;2.07;;2.77;;4.5;;;;1.35;;0.85;6.7;6;0.7;6.7;;2.94;19.11
Q24;2013;130804297;130786049;1000;2.89;0.3;106.29;;109.48;3.03;13.02;11.8;23.95;11.39;0.16;;0.01;63.36;0.72;0;0.72;60.96;87.5;322.02
Q24;2013;130804297;130786049;2000;;;;;;16.56;188.98;171.86;170.78;66.84;14.75;3.25;4.95;637.97;6.8;;6.8;;;644.77
Q24;2013;130804297;130786049;2100;;;;;;16.56;188.98;171.86;170.78;66.84;14.75;3.25;4.95;637.97;6.8;;6.8;;;644.77
Q24;2013;130804297;130786049;9999;2.89;0.3;106.29;;109.48;19.59;202;183.66;194.73;78.23;14.91;3.25;4.96;701.33;7.52;0;7.52;60.96;87.5;966.79
Q24;2013;130806011;130001183;2000;0.57;;8.85;;9.42;2;17.93;;6.54;10.3;1.54;;1;39.31;;0.5;0.5;0.24;5.19;54.66
Q24;2013;130806011;130001183;2200;0.57;;8.85;;9.42;2;17.93;;6.54;10.3;1.54;;1;39.31;;0.5;0.5;0.24;5.19;54.66
Q24;2013;130806011;130001183;9999;0.57;;8.85;;9.42;2;17.93;;6.54;10.3;1.54;;1;39.31;;0.5;0.5;0.24;5.19;54.66
Q24;2013;130806029;130006794;2000;;;1.68;;1.68;0.8;3.5;;1;2;;;;7.3;;;;;;8.98
Q24;2013;130806029;130006794;2100;;;1.68;;1.68;0.8;3.5;;1;2;;;;7.3;;;;;;8.98
Q24;2013;130806029;130006794;9999;;;1.68;;1.68;0.8;3.5;;1;2;;;;7.3;;;;;;8.98
Q24;2013;130806078;130016058;2000;0.5;;4.46;;4.96;;;;;;;;;;;;;;;4.96
Q24;2013;130806078;130016058;2100;0.5;;4.46;;4.96;;;;;;;;;;;;;;;4.96
Q24;2013;130806078;130016058;9999;0.5;;4.46;;4.96;;;;;;;;;;;;;;;4.96
Q24;2013;130806417;130006810;2000;0.09;;0.28;;0.37;0.09;;;;0.89;0.01;;;0.99;;;;0.17;0.23;1.76
Q24;2013;130806417;130006810;2100;0.09;;0.28;;0.37;0.09;;;;0.89;0.01;;;0.99;;;;0.17;0.23;1.76
Q24;2013;130806417;130006810;9999;0.09;;0.28;;0.37;0.09;;;;0.89;0.01;;;0.99;;;;0.17;0.23;1.76
Q24;2013;130808843;130002157;2000;0.25;;1;;1.25;1;4.99;;8.12;4.42;0.2;;0.71;19.44;;0.5;0.5;;;21.19
Q24;2013;130808843;130002157;2500;0.25;;1;;1.25;1;4.99;;8.12;4.42;0.2;;0.71;19.44;;0.5;0.5;;;21.19
Q24;2013;130808843;130002157;9999;0.25;;1;;1.25;1;4.99;;8.12;4.42;0.2;;0.71;19.44;;0.5;0.5;;;21.19
Q24;2013;130809015;130001928;1000;4;1;48.9;;53.9;0.65;22.6;;54;6;2.8;;3.4;89.45;5;3;8;5;64.79;221.14
Q24;2013;130809015;130001928;2000;;;;;;5.5;43.4;;74.3;30.5;3.4;;5.9;163;;;;;;163
Q24;2013;130809015;130001928;2100;;;;;;1.75;13;;13;9;1.2;;1.9;39.85;;;;;;39.85
Q24;2013;130809015;130001928;2300;;;;;;0.1;5.8;;;;;;;5.9;;;;;;5.9
Q24;2013;130809015;130001928;2400;;;;;;1.7;8;;17;8;1.2;;3.5;39.4;;;;;;39.4
Q24;2013;130809015;130001928;2500;;;;;;1.95;16.6;;44.3;13.5;1;;0.5;77.85;;;;;;77.85
Q24;2013;130809015;130001928;9999;4;1;48.9;;53.9;6.15;66;;128.3;36.5;6.2;;9.3;252.45;5;3;8;5;64.79;384.14
Q24;2013;130809809;130007156;2000;;;2;;2;0.9;17.9;;7;;;;0.2;26;;;;1.7;;29.7
Q24;2013;130809809;130007156;2100;;;2;;2;0.9;17.9;;7;;;;0.2;26;;;;1.7;;29.7
Q24;2013;130809809;130007156;9999;;;2;;2;0.9;17.9;;7;;;;0.2;26;;;;1.7;;29.7
Q24;2013;130809981;920000395;2000;1;;4.6;;5.6;1.79;12.08;;15;11;0.25;;6.74;46.86;;0.68;0.68;1.32;1.03;55.49
Q24;2013;130809981;920000395;2400;1;;4.6;;5.6;1.79;12.08;;15;11;0.25;;6.74;46.86;;0.68;0.68;1.32;1.03;55.49
Q24;2013;130809981;920000395;9999;1;;4.6;;5.6;1.79;12.08;;15;11;0.25;;6.74;46.86;;0.68;0.68;1.32;1.03;55.49
Q24;2013;130810104;130001415;2000;;;;;;;;;;;;;;;;;;0.1;;0.1
Q24;2013;130810104;130001415;2100;;;;;;;;;;;;;;;;;;0.1;;0.1
Q24;2013;130810104;130001415;9999;;;;;;;;;;;;;;;;;;0.1;;0.1
Q24;2013;130810740;130007362;1000;1;1;43.57;;45.57;;;;;16.2;0.22;;1.15;17.57;;;;;10.97;74.11
Q24;2013;130810740;130007362;2000;;;7.34;;7.34;6.78;83.18;2;60.01;36.14;;;;188.11;;;;4.5;;199.95
Q24;2013;130810740;130007362;2100;;;7.34;;7.34;6.78;83.18;2;60.01;36.14;;;;188.11;;;;4.5;;199.95
