BOR;AN;FI;FI_EJ;PERSO;EFFPL;EFFPAS;ETP;GAR;AST
BLOCS_P;2013;340782036;340780477;NAUT;1;1;3.3;0;
BLOCS_P;2013;340782036;340780477;N9999;35;10;42.1;;
BLOCS_P;2013;340782085;340780477;M200H;18;1;5.47;1;1
BLOCS_P;2013;340782085;340780477;N2200;25;10;31.83;1;1
BLOCS_P;2013;340782085;340780477;N2320;15;4;18.32;1;1
BLOCS_P;2013;340782085;340780477;N2510;18;8;24.5;;
BLOCS_P;2013;340782085;340780477;N4160;4;;3.5;1;1
BLOCS_P;2013;340782085;340780477;NAUT;;;1.8;;
BLOCS_P;2013;340782085;340780477;N9999;58;22;76.45;;
BLOCS_P;2013;340785161;340780477;M200H;11;;6.59;1;1
BLOCS_P;2013;340785161;340780477;N2200;31;4;35.47;;
BLOCS_P;2013;340785161;340780477;N2310;40;13;48.82;;
BLOCS_P;2013;340785161;340780477;N2320;27;11;35.32;;
BLOCS_P;2013;340785161;340780477;N2510;39;10;46.41;;
BLOCS_P;2013;340785161;340780477;N4130;4;1;4.5;;
BLOCS_P;2013;340785161;340780477;N4160;4;1;4.35;;
BLOCS_P;2013;340785161;340780477;NAUT;2;;3.42;;
BLOCS_P;2013;340785161;340780477;N9999;143;39;173.94;;
BLOCS_P;2013;340796663;340780477;M200H;10;2;6.13;1;
BLOCS_P;2013;340796663;340780477;N2200;12;3;13.18;0;1
BLOCS_P;2013;340796663;340780477;N2310;1;;1;0;1
BLOCS_P;2013;340796663;340780477;N2320;13;1;13.55;0;1
BLOCS_P;2013;340796663;340780477;N2510;10;1;10.67;0;1
BLOCS_P;2013;340796663;340780477;N4160;1;;1;0;1
BLOCS_P;2013;340796663;340780477;N9999;36;5;38.4;;
BLOCS_P;2013;350000121;350000303;M1030;27;;27;1;1
BLOCS_P;2013;350000121;350000303;M200H;65;;65;0;1
BLOCS_P;2013;350000121;350000303;N2200;36;40;66.92;0;1
BLOCS_P;2013;350000121;350000303;N2310;7;2;8.5;0;0
BLOCS_P;2013;350000121;350000303;N2320;2;2;3;0;1
BLOCS_P;2013;350000121;350000303;N2510;2;2;3.34;0;0
BLOCS_P;2013;350000121;350000303;N4160;3;;3;0;0
BLOCS_P;2013;350000121;350000303;N9999;47;46;81.76;;
BLOCS_P;2013;350000139;350001137;M1030;11;6;11.65;1;1
BLOCS_P;2013;350000139;350001137;M200H;10;6;11.41;0;1
BLOCS_P;2013;350000139;350001137;N2200;7;8;12.85;0;1
BLOCS_P;2013;350000139;350001137;N2310;9;2;10.49;0;1
BLOCS_P;2013;350000139;350001137;N2320;9;13;19.85;0;1
BLOCS_P;2013;350000139;350001137;N2510;5;4;8.68;0;0
BLOCS_P;2013;350000139;350001137;NAUT;7;9;11.61;0;0
BLOCS_P;2013;350000139;350001137;N9999;37;36;63.48;;
BLOCS_P;2013;350000147;350000022;M100H;7;3;1.88;0;1
BLOCS_P;2013;350000147;350000022;M1030;9;2;9.9;1;0
BLOCS_P;2013;350000147;350000022;M200H;12;3;4.69;0;1
BLOCS_P;2013;350000147;350000022;N2200;5;4;8.4;1;1
BLOCS_P;2013;350000147;350000022;N2310;12;6;16.5;1;1
BLOCS_P;2013;350000147;350000022;N2320;12;6;16.7;1;1
BLOCS_P;2013;350000147;350000022;N2510;10;9;18.2;0;1
BLOCS_P;2013;350000147;350000022;N4160;1;1;1.8;0;0
BLOCS_P;2013;350000147;350000022;N9999;39;25;59.8;;
BLOCS_P;2013;350000154;350000030;M100H;;2;0.1;0;0
BLOCS_P;2013;350000154;350000030;M1030;2;2;1.89;1;0
BLOCS_P;2013;350000154;350000030;M200H;8;;1.75;0;1
BLOCS_P;2013;350000154;350000030;N2200;3;8;7.78;0;0
BLOCS_P;2013;350000154;350000030;N2310;10;2;9.74;1;0
BLOCS_P;2013;350000154;350000030;N2320;4;9;9.6;0;1
BLOCS_P;2013;350000154;350000030;N2510;5;;3.82;0;0
BLOCS_P;2013;350000154;350000030;N4160;1;1;0.99;0;0
BLOCS_P;2013;350000154;350000030;NAUT;12;4;5.85;0;0
BLOCS_P;2013;350000154;350000030;N9999;34;23;36.79;;
BLOCS_P;2013;350000162;350000048;M100H;1;0;0.18;0;1
BLOCS_P;2013;350000162;350000048;M1030;6;0;4.73;1;0
BLOCS_P;2013;350000162;350000048;M200H;3;1;1;0;1
BLOCS_P;2013;350000162;350000048;N2200;3;2;4.37;1;1
BLOCS_P;2013;350000162;350000048;N2310;5;0;6.14;1;0
BLOCS_P;2013;350000162;350000048;N2320;4;4;7.2;1;1
BLOCS_P;2013;350000162;350000048;N2510;4;1;4.69;0;1
BLOCS_P;2013;350000162;350000048;N4160;1;0;0.64;0;0
BLOCS_P;2013;350000162;350000048;NAUT;2;0;1.37;0;0
BLOCS_P;2013;350000162;350000048;N9999;18;7;23.77;;
BLOCS_P;2013;350000188;350000055;M100H;4;1;1.93;0;1
BLOCS_P;2013;350000188;350000055;M1030;5;;3.3;0;1
BLOCS_P;2013;350000188;350000055;M200H;4;;1.1;0;1
BLOCS_P;2013;350000188;350000055;N2200;5;1;5.4;0;1
BLOCS_P;2013;350000188;350000055;N2310;12;2;9.26;0;1
BLOCS_P;2013;350000188;350000055;N2320;3;5;6.9;0;1
BLOCS_P;2013;350000188;350000055;N2510;5;;4.8;0;1
BLOCS_P;2013;350000188;350000055;N4160;1;;1;0;0
BLOCS_P;2013;350000188;350000055;N9999;25;8;26.36;;
BLOCS_P;2013;350000196;350000311;M100H;5;;4.7;;
BLOCS_P;2013;350000196;350000311;M1030;6;;6;;0
BLOCS_P;2013;350000196;350000311;M200H;23;;19.6;;0
BLOCS_P;2013;350000196;350000311;N2200;16;7;19.1;;0
BLOCS_P;2013;350000196;350000311;N2510;1;1;1.7;;0
BLOCS_P;2013;350000196;350000311;N4160;1;;1;;0
BLOCS_P;2013;350000196;350000311;N9999;17;8;20.8;;
BLOCS_P;2013;350000337;350000246;N2200;5;5;2.39;0;0
BLOCS_P;2013;350000337;350000246;N4130;1;1;0.29;0;0
BLOCS_P;2013;350000337;350000246;N4160;1;1;0.29;0;0
BLOCS_P;2013;350000337;350000246;NAUT;;1;0.33;0;0
BLOCS_P;2013;350000337;350000246;N9999;6;7;3.01;;
BLOCS_P;2013;350000741;350005179;M100H;16;0;2.78;1;1
BLOCS_P;2013;350000741;350005179;M1030;53;0;51.95;1;0
BLOCS_P;2013;350000741;350005179;M200H;62;0;39.36;0;1
BLOCS_P;2013;350000741;350005179;N2200;35;8;42.17;;
BLOCS_P;2013;350000741;350005179;N2310;6;0;5.15;;
BLOCS_P;2013;350000741;350005179;N2320;47;23;61.84;;
BLOCS_P;2013;350000741;350005179;N2510;52;6;58.72;;
BLOCS_P;2013;350000741;350005179;N4160;5;0;5.7;;
BLOCS_P;2013;350000741;350005179;NAUT;7;1;6.3;;
BLOCS_P;2013;350000741;350005179;N9999;147;38;174.18;;
BLOCS_P;2013;350002192;220020739;M100H;;21;4.2;;1
BLOCS_P;2013;350002192;220020739;M1030;1;3;2.5;;1
BLOCS_P;2013;350002192;220020739;M200H;;31;6.2;;1
BLOCS_P;2013;350002192;220020739;N2200;6;3;8.64;0;1
BLOCS_P;2013;350002192;220020739;N2310;1;1;1.5;0;
BLOCS_P;2013;350002192;220020739;N2320;4;1;4.8;0;1
BLOCS_P;2013;350002192;220020739;N2510;1;;1;0;0
BLOCS_P;2013;350002192;220020739;N4160;1;;1;0;0
BLOCS_P;2013;350002192;220020739;NAUT;5;1;5.5;0;0
BLOCS_P;2013;350002192;220020739;N9999;17;6;21.44;;
BLOCS_P;2013;350002564;350046199;M100H;;3;0.1;0;0
BLOCS_P;2013;350002564;350046199;N2200;;3;0.3;0;0
BLOCS_P;2013;350002564;350046199;N2510;;1;0.15;0;0
BLOCS_P;2013;350002564;350046199;N9999;;4;0.45;;
BLOCS_P;2013;350002812;350023503;M1030;0;10;2;0;0
BLOCS_P;2013;350002812;350023503;M200H;1;7;3.55;0;1
BLOCS_P;2013;350002812;350023503;N2200;1;3;3.91;0;0
BLOCS_P;2013;350002812;350023503;N2310;1;2;1.94;0;0
BLOCS_P;2013;350002812;350023503;N2320;0;4;2.41;0;0
BLOCS_P;2013;350002812;350023503;N2510;3;0;2.56;0;0
BLOCS_P;2013;350002812;350023503;N4160;1;0;0.7;0;0
BLOCS_P;2013;350002812;350023503;N9999;5;9;10.82;;
BLOCS_P;2013;350005146;350000733;M100H;6;1;6.5;;
BLOCS_P;2013;350005146;350000733;M1030;10;3;11.5;;
BLOCS_P;2013;350005146;350000733;M200H;28;4;28.8;;
BLOCS_P;2013;350005146;350000733;N2200;24;8;30.5;;1
BLOCS_P;2013;350005146;350000733;N2310;2;;2;;
BLOCS_P;2013;350005146;350000733;N2320;4;2;4.99;;1
BLOCS_P;2013;350005146;350000733;N2510;1;2;2.33;;0
BLOCS_P;2013;350005146;350000733;N4160;1;;1;;
BLOCS_P;2013;350005146;350000733;NAUT;3;1;4;;0
BLOCS_P;2013;350005146;350000733;N9999;34;13;43.82;;
BLOCS_P;2013;350007084;350005179;M100H;3;0;0.46;1;0
BLOCS_P;2013;350007084;350005179;M1030;17;0;14.14;1;0
BLOCS_P;2013;350007084;350005179;M200H;30;0;11.69;0;1
BLOCS_P;2013;350007084;350005179;N2200;10;1;11.07;;
BLOCS_P;2013;350007084;350005179;N2320;10;7;15.49;;
BLOCS_P;2013;350007084;350005179;N2510;11;1;11.99;;
BLOCS_P;2013;350007084;350005179;N4160;1;0;1;;
BLOCS_P;2013;350007084;350005179;NAUT;4;1;6.59;;
BLOCS_P;2013;350007084;350005179;N9999;35;10;45.14;;
BLOCS_P;2013;360000129;360000269;M1030;5;;5;;
BLOCS_P;2013;360000129;360000269;M200H;6;1;6;;
BLOCS_P;2013;360000129;360000269;N2200;16;;16;;
BLOCS_P;2013;360000129;360000269;N2320;1;;1;;
BLOCS_P;2013;360000129;360000269;N2510;10;;10;;
BLOCS_P;2013;360000129;360000269;N4160;1;;1;;
BLOCS_P;2013;360000129;360000269;N9999;27;;27;;
BLOCS_P;2013;360000137;360000053;M100H;;;0.62;;
BLOCS_P;2013;360000137;360000053;M1030;8;;4.05;;
BLOCS_P;2013;360000137;360000053;M200H;;;5.46;;
BLOCS_P;2013;360000137;360000053;N2200;31;6;30.04;;
BLOCS_P;2013;360000137;360000053;N2310;12;3;14.4;;
BLOCS_P;2013;360000137;360000053;N2320;4;1;4.75;;
BLOCS_P;2013;360000137;360000053;N2510;4;;4;;
BLOCS_P;2013;360000137;360000053;N4130;32;4;35.1;;
BLOCS_P;2013;360000137;360000053;N4160;2;;2;;
BLOCS_P;2013;360000137;360000053;NAUT;31;14;41.5;;
BLOCS_P;2013;360000137;360000053;N9999;114;28;129.79;;
BLOCS_P;2013;360000160;360000079;M100H;1;;0.2;0;0
BLOCS_P;2013;360000160;360000079;M1030;2;;2.12;0;1
BLOCS_P;2013;360000160;360000079;M200H;1;6;0.6;0;1
BLOCS_P;2013;360000160;360000079;N2200;2;;2;0;1
BLOCS_P;2013;360000160;360000079;N2310;5;;5;1;0
BLOCS_P;2013;360000160;360000079;N2320;3;2;4.6;0;1
BLOCS_P;2013;360000160;360000079;N4160;1;;0.4;0;0
BLOCS_P;2013;360000160;360000079;N9999;10;2;11.6;;
BLOCS_P;2013;370000051;370000028;M100H;1;7;;0;1
BLOCS_P;2013;370000051;370000028;M1030;2;1;;0;1
BLOCS_P;2013;370000051;370000028;M200H;8;6;;0;1
BLOCS_P;2013;370000051;370000028;N2200;11;1;11.2;0;0
BLOCS_P;2013;370000051;370000028;N2310;2;0;2;;0
BLOCS_P;2013;370000051;370000028;N2510;0;1;0.5;0;0
BLOCS_P;2013;370000051;370000028;N4160;1;0;1;0;0
BLOCS_P;2013;370000051;370000028;NAUT;5;1;5.23;0;0
BLOCS_P;2013;370000051;370000028;N9999;18;3;18.93;;
BLOCS_P;2013;370000085;370000077;M1030;13;;6.5;0;1
BLOCS_P;2013;370000085;370000077;M200H;25;;16;0;0
BLOCS_P;2013;370000085;370000077;N2200;21;15;31.59;0;1
BLOCS_P;2013;370000085;370000077;N2310;;4;2.7;;1
BLOCS_P;2013;370000085;370000077;N2320;3;;2.62;0;1
BLOCS_P;2013;370000085;370000077;N2510;9;6;15;0;0
BLOCS_P;2013;370000085;370000077;N4160;1;;1;;1
BLOCS_P;2013;370000085;370000077;NAUT;;1;0.5;0;0
BLOCS_P;2013;370000085;370000077;N9999;33;26;52.41;;
BLOCS_P;2013;370000093;370000192;M1030;13;;6.5;;
BLOCS_P;2013;370000093;370000192;M200H;27;;23.5;;
BLOCS_P;2013;370000093;370000192;N2200;16;11;25.39;;
BLOCS_P;2013;370000093;370000192;N2310;4;;3.5;;
BLOCS_P;2013;370000093;370000192;N2320;;1;0.68;;
BLOCS_P;2013;370000093;370000192;N2510;7;5;11.29;;
BLOCS_P;2013;370000093;370000192;N4160;2;;1.5;0;0
BLOCS_P;2013;370000093;370000192;NAUT;6;;5.9;;
BLOCS_P;2013;370000093;370000192;N9999;33;17;46.76;;
BLOCS_P;2013;370000499;370000481;M1030;5;1;6.08;1;0
BLOCS_P;2013;370000499;370000481;N2200;5;5;9.19;;
BLOCS_P;2013;370000499;370000481;N2310;8;1;10;;
BLOCS_P;2013;370000499;370000481;N2320;4;5;7.33;;
BLOCS_P;2013;370000499;370000481;N2510;0;0;0.07;;
BLOCS_P;2013;370000499;370000481;NAUT;12;2;14.24;;
BLOCS_P;2013;370000499;370000481;N9999;29;13;40.83;;
BLOCS_P;2013;370000531;370000606;N2200;1;2;1.74;;
BLOCS_P;2013;370000531;370000606;N2310;1;3;2.46;;
BLOCS_P;2013;370000531;370000606;N2510;2;;2;;
BLOCS_P;2013;370000531;370000606;NAUT;1;1;1.22;;
BLOCS_P;2013;370000531;370000606;N9999;5;6;7.42;;
BLOCS_P;2013;370000861;370000481;M1030;19;4;14.9;1;
BLOCS_P;2013;370000861;370000481;N2200;16;8;21.5;;
BLOCS_P;2013;370000861;370000481;N2310;29;6;32.01;;
BLOCS_P;2013;370000861;370000481;N2320;14;10;22.44;;
BLOCS_P;2013;370000861;370000481;N2510;10;1;10.62;;
BLOCS_P;2013;370000861;370000481;NAUT;36;2;36.14;;
BLOCS_P;2013;370000861;370000481;N9999;105;27;122.71;;
BLOCS_P;2013;370000879;370000564;M1030;1;2;2.7;0;1
BLOCS_P;2013;370000879;370000564;M200H;5;6;2.3;0;1
BLOCS_P;2013;370000879;370000564;N2200;3;3;5.75;0;0
BLOCS_P;2013;370000879;370000564;N2310;3;2;4.6;0;0
BLOCS_P;2013;370000879;370000564;N2320;3;1;3.8;0;0
BLOCS_P;2013;370000879;370000564;N2510;4;2;5.39;0;0
BLOCS_P;2013;370000879;370000564;NAUT;;2;0.48;0;0
BLOCS_P;2013;370000879;370000564;N9999;13;10;20.02;;
BLOCS_P;2013;370000903;370000614;M1030;3;;0.06;0;1
BLOCS_P;2013;370000903;370000614;M200H;4;5;4.97;0;1
BLOCS_P;2013;370000903;370000614;N2200;1;5;3.93;0;0
BLOCS_P;2013;370000903;370000614;N2310;6;;5.63;1;0
BLOCS_P;2013;370000903;370000614;N2320;3;3;5.58;0;1
BLOCS_P;2013;370000903;370000614;N2510;6;1;3.79;0;0
BLOCS_P;2013;370000903;370000614;N4160;1;;0.83;0;0
BLOCS_P;2013;370000903;370000614;NAUT;;1;0.35;0;0
BLOCS_P;2013;370000903;370000614;N9999;16;10;19.28;;
BLOCS_P;2013;370004467;370000481;M1030;21;8;21.3;1;0
BLOCS_P;2013;370004467;370000481;N2200;50;29;70.93;;
BLOCS_P;2013;370004467;370000481;N2310;38;7;38.28;;
BLOCS_P;2013;370004467;370000481;N2320;21;11;31.43;;
BLOCS_P;2013;370004467;370000481;N2510;25;4;27.14;;
BLOCS_P;2013;370004467;370000481;N4130;6;0;6;;
BLOCS_P;2013;370004467;370000481;NAUT;44;7;48.37;;
BLOCS_P;2013;370004467;370000481;N9999;184;58;222.15;;
BLOCS_P;2013;370007569;370007528;M1030;13;0;13;1;1
BLOCS_P;2013;370007569;370007528;M200H;32;22;43;0;1
BLOCS_P;2013;370007569;370007528;N2200;37;6;39.25;0;1
BLOCS_P;2013;370007569;370007528;N2320;2;;2;0;1
BLOCS_P;2013;370007569;370007528;N2510;18;2;19.6;0;
BLOCS_P;2013;370007569;370007528;N4160;4;;4;0;
BLOCS_P;2013;370007569;370007528;NAUT;13;2;14.15;0;
BLOCS_P;2013;370007569;370007528;N9999;70;10;75;;
BLOCS_P;2013;380000026;380780031;M100H;2;;0.75;0;0
BLOCS_P;2013;380000026;380780031;N2310;;1;0.6;0;0
BLOCS_P;2013;380000026;380780031;N2320;;1;0.75;0;0
BLOCS_P;2013;380000026;380780031;N9999;;2;1.35;;
BLOCS_P;2013;380000034;380780049;M1030;12;1;12.12;1;0
BLOCS_P;2013;380000034;380780049;M200H;13;2;3.49;0;1
BLOCS_P;2013;380000034;380780049;N2200;13;2;13.69;;
BLOCS_P;2013;380000034;380780049;N2310;9;2;10.93;0;1
BLOCS_P;2013;380000034;380780049;N2320;5;3;7.33;0;1
BLOCS_P;2013;380000034;380780049;N2510;6;4;9;0;1
BLOCS_P;2013;380000034;380780049;NAUT;1;;1;;
BLOCS_P;2013;380000034;380780049;N9999;34;11;41.95;;
BLOCS_P;2013;380000042;380780056;M100H;;1;0.45;0;0
BLOCS_P;2013;380000042;380780056;M1030;;3;0.21;0;0
BLOCS_P;2013;380000042;380780056;N2200;;1;0.38;0;0
BLOCS_P;2013;380000042;380780056;N2510;1;;0.5;0;0
BLOCS_P;2013;380000042;380780056;N4160;1;;0.05;0;0
BLOCS_P;2013;380000042;380780056;NAUT;;1;0.44;0;0
BLOCS_P;2013;380000042;380780056;N9999;1;2;1.32;;
BLOCS_P;2013;380000067;380780080;M100H;;;;1;1
BLOCS_P;2013;380000067;380780080;M1030;43;19;53.71;1;1
BLOCS_P;2013;380000067;380780080;M200H;;;;1;1
BLOCS_P;2013;380000067;380780080;N2200;90;50;125.55;;
BLOCS_P;2013;380000067;380780080;N2310;64;16;72.39;;
BLOCS_P;2013;380000067;380780080;N2320;31;12;40.93;;
BLOCS_P;2013;380000067;380780080;N2510;14;3;16.72;;
BLOCS_P;2013;380000067;380780080;N4130;6;1;6.85;;
BLOCS_P;2013;380000067;380780080;NAUT;124;24;136.87;;
BLOCS_P;2013;380000067;380780080;N9999;329;106;399.31;;
BLOCS_P;2013;380000091;380780171;M100H;;2;0.1;0;0
BLOCS_P;2013;380000091;380780171;N4130;2;1;2.8;0;0
BLOCS_P;2013;380000091;380780171;N9999;2;1;2.8;;
BLOCS_P;2013;380000174;380781435;M100H;10;12;4.73;0;1
BLOCS_P;2013;380000174;380781435;M1030;4;1;3.78;1;0
BLOCS_P;2013;380000174;380781435;M200H;6;4;2.13;0;1
BLOCS_P;2013;380000174;380781435;N2200;9;6;12.47;0;0
BLOCS_P;2013;380000174;380781435;N2310;7;1;6.96;1;
BLOCS_P;2013;380000174;380781435;N2320;3;2;4.69;0;1
BLOCS_P;2013;380000174;380781435;N2510;9;5;12.77;0;0
BLOCS_P;2013;380000174;380781435;N4160;1;;1.24;0;0
BLOCS_P;2013;380000174;380781435;NAUT;6;2;5.91;0;0
BLOCS_P;2013;380000174;380781435;N9999;34;16;42.8;;
BLOCS_P;2013;380000406;380784751;M100H;2;2;0.47;0;1
BLOCS_P;2013;380000406;380784751;M1030;7;3;5.19;1;0
BLOCS_P;2013;380000406;380784751;M200H;5;1;2.48;1;0
BLOCS_P;2013;380000406;380784751;N2200;6;13;16.21;1;0
BLOCS_P;2013;380000406;380784751;N2310;9;2;10.35;1;0
BLOCS_P;2013;380000406;380784751;N2320;3;7;7.82;1;0
BLOCS_P;2013;380000406;380784751;N2510;3;0;2.08;1;0
BLOCS_P;2013;380000406;380784751;N4160;0;0;0;0;1
BLOCS_P;2013;380000406;380784751;NAUT;11;0;10.51;1;0
BLOCS_P;2013;380000406;380784751;N9999;32;22;46.97;;
BLOCS_P;2013;380012658;380012609;M100H;;19;1;1;1
BLOCS_P;2013;380012658;380012609;M1030;7;11;7.8;1;1
BLOCS_P;2013;380012658;380012609;M200H;5;40;5.5;1;1
BLOCS_P;2013;380012658;380012609;N2200;17;8;23.4;;1
BLOCS_P;2013;380012658;380012609;N2310;9;1;9.8;1;0
BLOCS_P;2013;380012658;380012609;N2320;7;5;10.6;;1
BLOCS_P;2013;380012658;380012609;N4130;5;;5;0;1
BLOCS_P;2013;380012658;380012609;N4160;3;1;3.8;0;1
BLOCS_P;2013;380012658;380012609;NAUT;15;1;15.8;0;0
BLOCS_P;2013;380012658;380012609;N9999;53;15;64.6;;
BLOCS_P;2013;380013037;380013011;M100H;;8;4;0;0
BLOCS_P;2013;380013037;380013011;M1030;;4;1.9;0;0
BLOCS_P;2013;380013037;380013011;N2200;;8;5.6;0;0
BLOCS_P;2013;380013037;380013011;N2510;;3;2.4;0;0
BLOCS_P;2013;380013037;380013011;N9999;;11;8;;
BLOCS_P;2013;380780197;380798173;M100H;3;5;4.1;0;1
BLOCS_P;2013;380780197;380798173;M1030;10;2;11;1;0
BLOCS_P;2013;380780197;380798173;M200H;15;4;17;0;1
BLOCS_P;2013;380780197;380798173;N2200;;11;4.5;;1
BLOCS_P;2013;380780197;380798173;N2310;1;3;2.93;;1
BLOCS_P;2013;380780197;380798173;N2320;17;6;18.56;;1
BLOCS_P;2013;380780197;380798173;N2510;2;6;2.92;;0
BLOCS_P;2013;380780197;380798173;NAUT;7;2;8.57;;0
BLOCS_P;2013;380780197;380798173;N9999;27;28;37.48;;
BLOCS_P;2013;380780270;380798165;M100H;;;;0;1
BLOCS_P;2013;380780270;380798165;M1030;3;18;12;0;1
BLOCS_P;2013;380780270;380798165;M200H;23;22;33.4;0;1
BLOCS_P;2013;380780270;380798165;N2200;16;7;16.02;;1
BLOCS_P;2013;380780270;380798165;N2310;;3;3;0;
BLOCS_P;2013;380780270;380798165;N2510;3;1;3.61;;0
BLOCS_P;2013;380780270;380798165;N4160;;1;0.8;0;
BLOCS_P;2013;380780270;380798165;NAUT;11;;7.86;0;0
BLOCS_P;2013;380780270;380798165;N9999;30;11;30.49;;
BLOCS_P;2013;380780288;380795203;M100H;0;1;0.1;0;0
BLOCS_P;2013;380780288;380795203;M1030;5;0;5;0;1
BLOCS_P;2013;380780288;380795203;M200H;18;6;21;0;1
BLOCS_P;2013;380780288;380795203;N2200;5;2;6.2;0;0
BLOCS_P;2013;380780288;380795203;N2310;3;5;6.29;0;0
BLOCS_P;2013;380780288;380795203;N2320;1;2;2.5;0;1
BLOCS_P;2013;380780288;380795203;N2510;1;;1;0;0
BLOCS_P;2013;380780288;380795203;N4160;1;;0.86;0;0
BLOCS_P;2013;380780288;380795203;NAUT;4;;3.82;0;0
BLOCS_P;2013;380780288;380795203;N9999;14;9;19.81;;
BLOCS_P;2013;380781450;380798140;M100H;;4;1;;1
BLOCS_P;2013;380781450;380798140;M1030;;4;2;;1
BLOCS_P;2013;380781450;380798140;M200H;5;3;5.6;;1
BLOCS_P;2013;380781450;380798140;N2200;2;3;4.2;0;1
BLOCS_P;2013;380781450;380798140;N2310;;3;1.8;0;0
BLOCS_P;2013;380781450;380798140;N2320;1;;1;0;1
BLOCS_P;2013;380781450;380798140;N2510;1;1;1.7;0;1
BLOCS_P;2013;380781450;380798140;N4160;1;;1;0;0
BLOCS_P;2013;380781450;380798140;N9999;4;7;8.7;;
BLOCS_P;2013;380782722;380780080;M1030;4;2;5.46;0;1
BLOCS_P;2013;380782722;380780080;M200H;2;;1.9;0;1
BLOCS_P;2013;380782722;380780080;N2200;12;3;12.47;;
BLOCS_P;2013;380782722;380780080;N2310;7;1;8.06;;
BLOCS_P;2013;380782722;380780080;N2320;5;;7.48;;
BLOCS_P;2013;380782722;380780080;N2510;4;;4;;
BLOCS_P;2013;380782722;380780080;NAUT;10;1;8.95;;
BLOCS_P;2013;380782722;380780080;N9999;38;5;40.96;;
BLOCS_P;2013;380785956;380795211;M1030;13;;13;1;0
BLOCS_P;2013;380785956;380795211;M200H;39;;39;0;1
BLOCS_P;2013;380785956;380795211;N2200;33;4;37;0;0
BLOCS_P;2013;380785956;380795211;N2320;2;;2;0;0
BLOCS_P;2013;380785956;380795211;N2510;7;;7;0;0
BLOCS_P;2013;380785956;380795211;N4160;1;;1;;0
BLOCS_P;2013;380785956;380795211;NAUT;11;;11;0;0
BLOCS_P;2013;380785956;380795211;N9999;53;4;57;;
BLOCS_P;2013;380786442;380798025;M100H;33;39;52.5;1;1
BLOCS_P;2013;380786442;380798025;M1030;20;;20;1;
BLOCS_P;2013;380786442;380798025;M200H;25;16;33;1;1
BLOCS_P;2013;380786442;380798025;N2200;25;25;47.94;1;
BLOCS_P;2013;380786442;380798025;N2310;7;8;13.15;;
BLOCS_P;2013;380786442;380798025;N2320;;1;0.86;1;
BLOCS_P;2013;380786442;380798025;N2510;9;1;9.93;;
BLOCS_P;2013;380786442;380798025;N4130;2;;2;;1
BLOCS_P;2013;380786442;380798025;N4160;2;1;2.9;0;0
BLOCS_P;2013;380786442;380798025;NAUT;23;;23;0;
BLOCS_P;2013;380786442;380798025;N9999;66;35;96.88;;
BLOCS_P;2013;390000040;390780146;M100H;2;;2;0;0
BLOCS_P;2013;390000040;390780146;M1030;6;0;6;1;0
BLOCS_P;2013;390000040;390780146;M200H;12;5;13;0;1
BLOCS_P;2013;390000065;390780161;M1030;1;;3.47;1;
BLOCS_P;2013;390000065;390780161;M200H;4;2;4.31;;1
BLOCS_P;2013;390000065;390780161;N2200;4;;4.47;;1
BLOCS_P;2013;390000065;390780161;N2310;5;1;4.51;;1
BLOCS_P;2013;390000065;390780161;N2320;3;;3.42;;1
BLOCS_P;2013;390000065;390780161;N2510;1;1;1.9;;1
BLOCS_P;2013;390000065;390780161;NAUT;2;0;2;;0
BLOCS_P;2013;390000065;390780161;N9999;15;2;16.3;;
BLOCS_P;2013;390000214;390780591;M100H;1;;0.06;;
BLOCS_P;2013;390000214;390780591;N2200;1;;0.06;;
BLOCS_P;2013;390000214;390780591;N9999;1;;0.06;;
BLOCS_P;2013;390000222;390780609;M100H;35;18;42.57;0;1
BLOCS_P;2013;390000222;390780609;M1030;0;1;0.73;1;0
BLOCS_P;2013;390000222;390780609;M200H;9;10;10.39;0;1
BLOCS_P;2013;390000222;390780609;N2200;2;4;5.06;0;1
BLOCS_P;2013;390000222;390780609;N2310;11;3;12.52;0;1
BLOCS_P;2013;390000222;390780609;N2320;7;5;10.48;0;1
BLOCS_P;2013;390000222;390780609;N2510;2;0;2;0;0
BLOCS_P;2013;390000222;390780609;N4160;1;;1;0;0
BLOCS_P;2013;390000222;390780609;NAUT;4;;4;0;0
BLOCS_P;2013;390000222;390780609;N9999;26;12;34.06;;
BLOCS_P;2013;390780559;390000180;M100H;0;4;2;0;1
BLOCS_P;2013;390780559;390000180;M1030;2;0;2;0;1
BLOCS_P;2013;390780559;390000180;M200H;2;1;2.2;0;1
BLOCS_P;2013;390780559;390000180;N2200;2;4;5.2;0;1
BLOCS_P;2013;390780559;390000180;N2320;1;;1;0;1
BLOCS_P;2013;390780559;390000180;N9999;3;4;6.2;;
BLOCS_P;2013;390780575;390000198;M100H;4;2;5.7;0;0
BLOCS_P;2013;390780575;390000198;M1030;3;;3;0;0
BLOCS_P;2013;390780575;390000198;M200H;8;5;9.7;0;0
BLOCS_P;2013;390780575;390000198;N2200;8;4;10.41;0;0
BLOCS_P;2013;390780575;390000198;N2320;2;;2;0;1
BLOCS_P;2013;390780575;390000198;N2510;1;1;1.66;0;0
BLOCS_P;2013;390780575;390000198;N4160;1;;1;0;0
BLOCS_P;2013;390780575;390000198;N9999;11;5;14.07;;
