BOR;AN;FI;FI_EJ;RESTO1;RESTO2;RESTO3;RESTO4;RESTO5;BLANC1;BLANC2;BLANC3;BLANC4;BLANC5;NETTO1;NETTO2;NETTO3;NETTO4;NETTO5;INFOR1;INFOR2;INFOR3;INFOR4;INFOR5;ASSMED;ASSMED1;ASSMED2;FED;GCS;EJ_GCS1;EJ_GCS2;EJ_GCS3;EJ_GCS4;EJ_GCS5;ET1_GCS1;ET1_GCS2;ET1_GCS3;ET1_GCS4;ET1_GCS5;ET2_GCS1;ET2_GCS2;ET2_GCS3;ET2_GCS4;ET2_GCS5;ET3_GCS1;ET3_GCS2;ET3_GCS3;ET3_GCS4;ET3_GCS5;ET4_GCS1;ET4_GCS2;ET4_GCS3;ET4_GCS4;ET4_GCS5;ET5_GCS1;ET5_GCS2;ET5_GCS3;ET5_GCS4;ET5_GCS5;SITE_GCS
ORG;2013;060019288;060017019;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;;;;;1;060017019;;;;;060019288;;;;;060021631;;;;;;;;;;;;;;;;;;;;0
ORG;2013;060019627;060019551;;;;0;;0;;1;0;;0;;1;0;;0;;1;0;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0
ORG;2013;060019676;060790540;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;1;0;0;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0
ORG;2013;060019684;060790540;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;1;0;0;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0
ORG;2013;060021201;060000155;1;0;0;0;0;0;0;1;0;0;1;0;0;0;0;1;0;0;0;0;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0
ORG;2013;060021276;060790540;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;1;0;1;0;0;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0
ORG;2013;060021342;060003621;0;0;0;0;;0;0;1;0;;0;0;1;0;;0;0;1;0;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0
ORG;2013;060021417;060000221;;;;;1;;;0;;;1;;;;;;;;;1;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0
ORG;2013;060021631;060017019;;;;;1;;;;;1;;;;;1;;;;;1;;;;;1;060017019;;;;;060019288;;;;;060021631;;;;;;;;;;;;;;;;;;;;0
ORG;2013;060022845;060790797;;;1;;;;;1;;;1;;1;;;1;;1;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0
ORG;2013;060780145;060000049;1;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;1;0;0;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0
ORG;2013;060780186;060006939;1;0;0;0;;0;0;1;0;;1;0;0;0;;1;0;0;0;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0
ORG;2013;060780277;750043994;1;0;0;0;0;0;0;1;0;0;1;0;0;0;0;1;0;0;0;0;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0
ORG;2013;060780343;060000171;1;1;0;0;0;0;0;1;0;0;1;0;0;0;0;1;1;0;0;0;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0
ORG;2013;060780350;920000395;1;;0;0;;0;;1;0;;1;;0;0;;0;;0;0;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0
ORG;2013;060780392;060000205;1;1;0;0;0;0;0;1;0;0;1;0;0;0;0;1;1;0;0;0;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0
ORG;2013;060780442;060000213;1;0;0;0;0;0;0;1;0;0;1;0;0;0;0;1;0;1;0;0;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0
ORG;2013;060780459;010783009;1;0;0;0;1;0;1;1;0;0;1;0;0;0;0;0;0;1;0;0;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0
ORG;2013;060780491;060790797;0;0;1;0;0;0;0;1;0;0;1;0;1;0;0;0;1;1;0;0;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0
ORG;2013;060780517;060000239;1;1;0;1;0;0;0;1;0;0;1;1;0;0;0;1;1;0;0;0;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0
ORG;2013;060780525;060000247;1;;;;;0;;1;;;1;;;;;1;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0
ORG;2013;060780541;060000262;1;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0
ORG;2013;060780558;750720575;1;0;0;0;0;0;0;1;0;0;1;0;0;0;0;1;0;0;0;0;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0
ORG;2013;060780590;060000270;;;1;;;;;1;;;1;;;;;;;1;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0
ORG;2013;060780665;060000312;;;;;1;;;1;;;1;;;;;;;;;1;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0
ORG;2013;060780699;060000346;0;0;0;0;0;0;0;1;0;0;1;0;1;0;0;1;0;0;0;0;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0
ORG;2013;060780715;060000361;1;0;0;1;0;0;0;1;0;0;1;0;0;0;0;1;0;0;1;0;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0
ORG;2013;060780723;060004959;0;1;0;0;;0;0;1;0;;1;0;0;0;;1;0;1;0;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0
ORG;2013;060780749;060000395;0;0;1;0;0;0;0;1;0;0;1;0;0;0;0;1;0;1;0;0;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0
ORG;2013;060780756;060000403;;;0;;;;;0;;;;1;;;;;1;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0
ORG;2013;060780947;060800174;0;0;1;0;0;1;0;1;0;0;1;0;1;0;0;1;0;1;0;0;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0
ORG;2013;060780996;630786754;1;0;0;0;0;1;0;0;0;0;1;0;1;0;0;1;0;0;0;0;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0
ORG;2013;060781200;060000635;1;0;0;0;0;0;0;1;0;0;1;0;0;0;0;1;0;0;0;0;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0
ORG;2013;060781374;060000718;0;0;1;0;0;0;0;1;0;0;1;0;0;0;0;0;0;1;0;0;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0
ORG;2013;060781929;060000858;0;0;1;0;0;0;0;1;0;0;1;0;0;0;0;1;0;0;0;0;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0
ORG;2013;060785003;060785011;1;;;;;1;;;;;1;;;;;1;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0
ORG;2013;060785219;060001468;0;0;1;0;0;0;0;1;0;0;1;0;0;0;0;0;0;1;0;0;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0
ORG;2013;060785227;060001476;0;;1;;;0;;1;;;1;;0;;;0;;1;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0
ORG;2013;060785243;060001484;0;0;;0;0;0;0;;0;0;0;0;1;0;0;1;0;1;0;0;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0
ORG;2013;060788957;060785011;1;;;1;;1;;;1;;1;;1;;;1;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0
ORG;2013;060789195;060785011;1;;;;;1;;;;;1;;;;;1;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0
ORG;2013;060789674;130037815;1;;1;;;1;;1;;;1;;1;;;1;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0
ORG;2013;060790177;060785011;1;;;;;1;;;;;1;;;;;1;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0
ORG;2013;060790631;060791761;1;0;1;0;0;1;0;0;0;0;1;0;0;0;0;1;0;1;0;0;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0
ORG;2013;060790680;060780897;0;1;;;;;1;;;;1;;;;;1;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0
ORG;2013;060790862;060001997;1;;;;;1;;;;;1;;;;;0;;1;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0
ORG;2013;060791811;750826638;1;0;0;1;0;1;0;1;1;0;1;0;1;0;0;1;0;0;0;0;;;;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0
ORG;2013;060791860;060790797;0;;1;;;0;;1;;;1;;1;;;1;;1;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0
ORG;2013;060792736;060790540;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;1;0;0;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0
ORG;2013;060792850;060790797;;;;;;;;;;;;;;;;1;;1;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0
ORG;2013;060792900;060790797;;;1;;;;;1;;;1;;;;;1;;1;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0
ORG;2013;060792926;060022951;1;;;;;1;;;;;1;;;;;1;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0
ORG;2013;060793239;750826638;0;0;0;0;1;0;0;1;0;0;1;0;1;0;0;0;0;0;0;1;;;;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0
ORG;2013;060794013;060790797;0;0;1;0;0;0;0;1;0;0;1;0;1;0;0;0;1;1;0;0;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0
ORG;2013;060794021;060780988;0;1;0;0;0;0;1;0;0;0;1;0;1;0;0;1;0;0;0;0;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0
ORG;2013;060798881;060798873;1;0;0;0;0;0;0;1;0;0;1;0;0;0;0;1;0;0;0;0;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0
ORG;2013;060800166;060780608;0;0;1;0;0;0;0;1;0;0;;0;1;0;0;0;0;1;0;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0
ORG;2013;060800182;060002912;1;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;1;0;0;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0
ORG;2013;060800687;060000221;;;1;;;;;1;;;1;;;;;1;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0
ORG;2013;060801016;060790540;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;1;0;0;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0
ORG;2013;070000013;070002878;1;;;1;;1;;;1;;1;;1;;;1;;;;;;;;;1;130014525;;;;;070002878;;;;;070005566;;;;;260000047;;;;;;;;;;;;;;;
ORG;2013;070000021;070780101;1;0;0;0;0;1;0;1;0;0;1;0;0;0;0;1;1;0;1;0;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0
ORG;2013;070000039;070780119;1;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;1;0;0;;;;;1;260000047;;;;;070002878;;;;;070005566;;;;;;;;;;;;;;;;;;;;
ORG;2013;070000047;070780127;1;0;0;1;0;1;1;0;0;0;1;0;1;0;0;1;1;0;0;0;;;;;0;260018858;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1
ORG;2013;070000062;070005558;1;0;0;0;0;1;0;1;0;0;1;0;0;0;0;0;0;1;0;0;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0
ORG;2013;070000070;070780150;1;0;0;1;0;1;0;1;0;0;1;0;0;0;0;1;0;1;0;0;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0
ORG;2013;070000096;070780184;1;0;0;0;0;1;0;1;0;0;1;0;0;0;0;1;0;1;0;0;;;;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0
ORG;2013;070000112;070780218;1;0;0;0;0;0;0;1;0;1;1;0;0;0;0;0;1;0;0;1;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0
ORG;2013;070000146;070004742;1;;0;0;;0;;1;0;;1;;0;0;;1;;0;0;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0
ORG;2013;070000179;070780358;1;0;0;1;0;1;0;0;1;0;1;0;0;0;0;1;0;0;0;0;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0
ORG;2013;070000187;070780366;1;;;1;;1;;1;;;1;;;;;1;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0
ORG;2013;070000195;070780374;1;0;0;1;;1;0;0;1;;1;0;1;0;;1;0;0;0;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0
ORG;2013;070000203;070780382;1;0;0;0;0;1;0;0;1;0;1;0;0;0;0;1;0;0;0;0;;;;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0
ORG;2013;070000484;070005566;1;;;;;;1;;;;1;;;;;1;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0
ORG;2013;070000609;070005566;1;;;;;;1;;;;1;;;;;1;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0
ORG;2013;070004726;380793802;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;1;0;1;0;0;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0
ORG;2013;070006804;070005566;1;;;;;;1;;;;1;;;;;1;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0
ORG;2013;070780168;070000088;1;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;1;0;0;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0
ORG;2013;070780226;300012267;1;;;;;0;;1;;;1;;;;;;;1;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0
ORG;2013;070780234;750721300;1;0;0;0;0;0;0;1;0;0;1;0;0;0;0;1;0;0;0;0;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0
ORG;2013;070780242;070000120;1;;0;0;;0;;1;1;;1;;0;0;;0;;0;0;1;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0
ORG;2013;070780317;630786754;1;0;1;1;0;1;0;1;1;0;1;0;1;0;0;1;0;1;0;0;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0
ORG;2013;070780390;070000211;1;;;;;1;;1;;;1;;;;;0;;1;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0
ORG;2013;070780408;070000229;0;0;1;0;0;0;0;1;0;0;1;0;0;0;0;1;0;0;0;0;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0
ORG;2013;070780424;070000245;;;1;;;1;;1;;;1;;;;;1;1;1;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0
ORG;2013;070783824;070002878;1;;;1;;1;;;1;;1;;1;;;1;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0
ORG;2013;070784517;070002878;1;;;1;;1;;;1;;1;;1;;;1;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0
ORG;2013;070784897;750820680;;;1;;;1;;1;;;1;;;;;1;;;;1;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0
ORG;2013;070786231;690796552;;;;;;0;0;1;0;0;0;0;1;0;0;1;0;1;0;0;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0
ORG;2013;070786249;690796552;;;;;;0;0;1;0;0;0;0;1;0;0;1;0;1;0;0;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0
ORG;2013;080000110;080000037;1;1;1;0;0;0;1;1;0;0;1;0;1;0;0;1;1;1;0;0;;;;0;1;080010242;;;;;080010473;;;;;080010465;;;;;080010267;;;;;080010481;;;;;;;;;;
ORG;2013;080000136;080000342;;;;;1;;1;;;;1;;;;;1;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0
ORG;2013;080000219;080001969;0;1;1;0;0;0;1;0;0;0;1;0;1;0;0;1;1;1;0;0;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0
ORG;2013;080000250;540019726;1;0;0;1;0;0;0;1;0;0;1;0;1;0;0;1;0;1;0;0;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0
ORG;2013;080000268;540019726;1;0;1;0;0;0;0;1;0;0;1;0;1;0;0;1;0;1;0;0;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0
ORG;2013;080000276;080001969;0;1;1;0;0;1;1;0;1;0;1;0;1;0;0;1;1;1;0;0;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0
ORG;2013;080000284;080000060;1;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;;;;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0
ORG;2013;080000300;080000078;1;0;0;0;0;1;0;1;0;0;1;0;1;0;0;1;0;1;0;0;;;;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0
ORG;2013;080000318;080000086;0;1;1;0;0;1;0;0;0;0;1;0;1;0;0;1;0;1;0;0;;;;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0
ORG;2013;080000425;080000615;1;1;0;0;0;0;1;0;0;0;1;0;0;0;0;1;0;1;1;0;;;;1;1;080010242;;;;;080010473;;;;;080010465;;;;;080010267;;;;;080010481;;;;;;;;;;
ORG;2013;080002140;540019726;1;0;1;0;0;1;0;1;0;0;1;0;1;0;0;1;0;1;0;0;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0
ORG;2013;080003635;080000615;1;1;0;0;0;0;1;0;0;0;1;0;0;0;0;1;0;1;1;0;;;;1;1;080010242;;;;;080010473;;;;;080010465;;;;;080010267;;;;;080010481;;;;;;;;;;
ORG;2013;080005846;510000953;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0
ORG;2013;080006034;510000953;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0
ORG;2013;080008279;080001969;0;0;0;0;0;1;1;0;0;0;1;0;0;0;0;1;1;0;0;0;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0
ORG;2013;080008568;510000953;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0
ORG;2013;080009350;080000086;0;1;1;0;0;1;0;0;0;0;1;0;1;0;0;1;0;1;0;0;;;;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0
ORG;2013;080009392;510007081;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1
ORG;2013;080009814;080000615;1;1;0;0;0;0;1;0;0;0;1;0;0;0;0;1;0;1;1;0;;;;1;1;080010242;;;;;080010473;;;;;080010465;;;;;080010267;;;;;080010481;;;;;;;;;;0
ORG;2013;080010267;080010242;;;1;;;;1;1;;;;;1;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0
ORG;2013;080010465;080010242;;1;;;;;1;;;;;;1;;;1;;1;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0
ORG;2013;080010473;080010242;;1;1;;;;1;1;;;;;1;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0
ORG;2013;090000019;090180019;1;0;0;1;0;1;0;1;0;0;1;0;0;0;0;0;0;1;0;0;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0
ORG;2013;090000175;090781774;1;0;0;1;0;1;0;0;1;0;1;0;1;0;0;1;0;1;1;0;;;;;1;090003278;;;;;090000175;;;;;090781816;;;;;;;;;;;;;;;;;;;;0
ORG;2013;090000183;090781816;1;0;0;1;0;1;0;0;1;0;1;0;1;0;0;1;0;1;1;0;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1
ORG;2013;090000217;090782251;1;0;0;0;0;1;0;1;0;0;1;0;0;0;0;0;0;1;0;0;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0
ORG;2013;090001629;090780107;1;0;0;1;;0;0;1;0;;1;0;0;0;;1;0;1;0;;;;;1;1;090002817;;;;;090003161;;;;;;;;;;;;;;;;;;;;;;;;;0
ORG;2013;090002478;090002429;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0
ORG;2013;090002833;310000633;0;0;1;;0;0;0;0;;1;0;0;1;;0;1;0;0;;0;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0
ORG;2013;090784125;310000633;0;0;1;0;0;0;0;0;0;1;0;0;1;0;0;1;0;0;0;0;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0
ORG;2013;090784679;310000633;0;0;1;0;0;0;0;0;0;1;0;0;1;0;0;1;0;0;0;0;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0
ORG;2013;100000082;100001148;0;0;1;0;0;0;0;1;0;0;1;0;0;0;0;1;0;0;0;0;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0
ORG;2013;100000090;100000017;0;0;1;0;0;0;0;1;0;0;1;0;0;0;;1;0;1;0;0;;;;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0
ORG;2013;100000108;100000033;0;1;0;0;0;1;0;0;1;0;1;0;1;0;0;1;0;1;0;0;;;;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0
ORG;2013;100000116;100000041;1;0;0;1;0;1;0;1;0;0;1;0;0;0;0;0;0;1;0;0;;;;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0
ORG;2013;100000124;100009075;0;;1;;;0;;1;;;1;;;;;1;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0
ORG;2013;100000140;100000058;1;0;0;0;0;1;1;0;0;0;1;0;1;0;0;0;1;1;0;0;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0
ORG;2013;100000157;100009075;;;1;;;;;1;;;1;;;;;1;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0
ORG;2013;100000199;100006279;1;0;0;1;0;1;0;1;0;0;1;0;0;0;0;1;0;1;0;0;;;;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0
ORG;2013;100000801;100006279;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;;;;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0
ORG;2013;100002351;100000561;1;;;;;0;;1;;;1;;;;;1;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0
ORG;2013;100005958;510000953;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0
ORG;2013;100006493;100000017;0;0;1;0;0;0;0;1;0;0;1;0;0;0;0;;0;1;0;0;;;;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0
ORG;2013;100006550;510000953;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0
ORG;2013;100007285;140017617;1;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1
ORG;2013;100007699;100006279;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;;;;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0
ORG;2013;100008903;100007335;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;1;0;0;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0
ORG;2013;100009083;750721235;0;1;1;0;0;0;0;1;0;0;0;0;1;0;0;0;1;1;0;0;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0
ORG;2013;100009133;510000953;0;0;0;0;0;0;0;1;0;0;0;0;1;0;;0;0;1;0;0;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0
ORG;2013;100009364;100000017;0;0;1;0;0;0;0;1;0;0;1;0;0;0;0;0;0;1;0;0;;;;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0
ORG;2013;100009380;100000017;0;0;1;0;0;0;0;1;0;0;1;0;0;0;0;0;0;1;0;0;;;;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0
ORG;2013;110000023;110780061;1;;1;;;0;;;;;0;;1;;;1;;;1;;;;;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0
ORG;2013;110000049;110780087;1;;;;;1;;1;1;;1;;;;;1;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0
ORG;2013;110000056;110780137;1;0;0;1;;1;0;1;0;;1;0;1;0;;1;0;1;0;;;;;3;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0
ORG;2013;110000189;110780707;1;;;;;1;;;;;1;1;;;;1;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0
ORG;2013;110000247;110780772;1;0;0;0;0;1;0;0;0;0;1;0;1;0;0;1;0;1;0;0;;;;1;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0
ORG;2013;110000262;110781010;1;0;0;0;0;1;0;1;0;0;1;0;1;0;0;0;0;1;0;0;;;;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0
ORG;2013;110002953;110780137;1;0;0;1;;1;0;1;0;;1;0;1;0;;1;0;1;0;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0
ORG;2013;110003118;310012638;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0
ORG;2013;110004413;340000264;;;1;;;;;1;;1;;;1;;;1;;;;;;;;;1;340019587;;;;;340019603;;;;;;;;;;;;;;;;;;;;;;;;;0
ORG;2013;110004421;340000264;;;1;;;;;1;;1;;;1;;;1;;;;;;;;;1;340019587;;;;;340019603;;;;;;;;;;;;;;;;;;;;;;;;;0
ORG;2013;110004439;340000264;;;1;;;;;1;;1;;;1;;;1;;;;;;;;;1;340019587;;;;;340019603;;;;;;;;;;;;;;;;;;;;;;;;;0
