BOR;AN;FI;FI_EJ;DIM_A1;DIM_A2;DIM_A3;DIM_A4;DIM_A5;DIM_A6;DIM_A7;DIM_A8;DIM_A9;DIM_A10;DIM_A11;DIM_A12;DIM_A13;DIM_A14;DIM_A15;DIM_A16;DIM_A17;DIM_A18;DIM_A19;DIM_A20;DIM_A21;DIM_A22;DIM_A23;DIM_A24;DIM_A25
INFOMED;2013;630780369;630000164;;1;;;;;;;;;;;0;0;0;1;1;0;1;;;1;;1;
INFOMED;2013;630780401;630000172;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;1;1;1;1;0;;0.07;0.03
INFOMED;2013;630780526;630009991;;;;;;;1;;;;;;0;0;0;0;0;1;1;1;0;0;;0.1;0.15
INFOMED;2013;630780559;870015336;0;0;0;0;0;0;;;1;;;;0;0;0;0;0;1;0;0;1;0;;0.3;0.1
INFOMED;2013;630781417;630000578;;;;;;;;;;0;1;0;1;0;0;0;0;;;;;0;;2;1
INFOMED;2013;630781755;630011518;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0.5;0.25
INFOMED;2013;630781821;750043994;;;;;;;;;;0;1;0;0;0;0;0;0;0;0;0;1;1;750043994;0.2;0.1
INFOMED;2013;630781839;630000826;0;1;0;;;;;;;0;0;1;0;0;;0;0;0;;;0;0;;2;0.7
INFOMED;2013;630783108;630000867;;1;;;;;;;;;;;;;1;1;1;0;;;;1;;1;
INFOMED;2013;640000162;640780417;1;;;1;;;1;;;1;;;0;0;0;0;0;1;1;1;0;0;;2.8;2.92
INFOMED;2013;640000402;640780813;;;1;1;;;;1;;;;;0;0;0;0;0;1;1;0;0;0;;1.8;1
INFOMED;2013;640000410;640780821;0;1;0;;;;1;0;0;;;;0;0;0;0;0;1;1;1;1;0;;2.8;0.2
INFOMED;2013;640000428;640780839;;;;;;;0;0;1;;;;0;0;0;0;0;0;0;0;0;0;;0;0.45
INFOMED;2013;640000436;640780862;;;;;;;;;;1;0;0;0;0;0;0;0;1;1;1;0;0;;1.8;0.8
INFOMED;2013;640000600;640781290;0;1;0;1;0;0;0;1;0;;;;0;0;0;0;0;1;1;0;0;0;;4.11;1.63
INFOMED;2013;640005336;640017612;0;0;1;;;;;;;;;;0;0;0;0;0;1;1;1;0;0;;;
INFOMED;2013;640005591;750043994;;;;;;;1;0;0;;;;0;0;0;0;0;1;1;1;1;0;;0.1;0.1
INFOMED;2013;640007019;;;;;;;;;;;;;1;0;0;0;0;0;1;1;1;0;0;;0.1;0.1
INFOMED;2013;640010518;640010468;;;;;;;;1;;;;;0;0;1;1;1;0;;;;;;0.3;0
INFOMED;2013;640013298;640011508;;;;0;0;1;;;;;;;0;0;0;0;0;1;1;1;1;0;;0.6;0.25
INFOMED;2013;640013520;640017612;0;0;1;;;;;;;;;;0;0;0;0;0;1;1;1;0;0;;;
INFOMED;2013;640017521;640790374;;;;;;;;;;0;0;1;0;0;1;1;1;0;0;0;0;0;;0;0.1
INFOMED;2013;640017646;640017638;;;1;;;;;;;;;;0;0;0;0;0;0;0;0;1;1;;0.67;0
INFOMED;2013;640017679;640017612;0;0;1;;;;;;;;;;0;0;0;0;0;1;1;1;0;0;;;
INFOMED;2013;640780185;640000089;;;;;;;;;1;;;;0;0;1;1;1;1;1;1;0;0;;0.8;0.1
INFOMED;2013;640780227;330056540;;;;;;;0;0;1;;;;0;0;0;0;0;1;0;1;1;0;;;
INFOMED;2013;640780334;640000147;;;;;;;;;;0;;;1;0;0;0;0;0;;;1;0;;0.1;0.1
INFOMED;2013;640780433;640012209;0;0;1;;;;;;;;;;0;0;0;0;0;;0;0;;1;640780482;1.88;0.9
INFOMED;2013;640780482;640012209;0;0;1;;;;;;;;;;0;0;0;0;0;0;;;0;1;640780482;3.55;0.9
INFOMED;2013;640780490;640000212;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;1;0;0;1;640780482;2;0.25
INFOMED;2013;640780557;640000238;0;;;;;;1;;;;;;1;1;0;1;1;1;1;1;0;0;;0.8;0.06
INFOMED;2013;640780623;640000287;1;;;0;0;0;1;;;0;0;0;1;0;1;1;1;0;0;1;1;0;;;
INFOMED;2013;640780631;640000295;;;;;;;1;0;0;;;;1;1;0;0;1;0;;;0;0;;0.4;0.3
INFOMED;2013;640780649;640000303;;;;;;;0;0;1;;;;0;0;0;0;0;0;;;1;0;;0.2;0.2
INFOMED;2013;640780672;640000337;1;;;;;;1;;;;;;1;0;0;1;1;1;0;1;0;0;;1;0.15
INFOMED;2013;640780714;750720427;;;;;;;0;0;1;;;;0;0;0;0;0;1;1;1;1;0;;0.2;0.2
INFOMED;2013;640780789;640012209;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;;;0;1;;1;0.2
INFOMED;2013;640780904;750721334;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;1;1;0;0;0;0;0;;0.2;0.05
INFOMED;2013;640780938;640000451;;;1;;;;;;;;;;0;0;1;1;1;1;1;0;1;0;;2;0.25
INFOMED;2013;640780946;640000469;0;0;1;;;;;;;;;;0;0;1;1;1;1;1;0;1;0;;3;0.25
INFOMED;2013;640780987;640000493;0;0;1;;;;;;;;;;0;0;0;1;1;1;1;0;0;1;;0.91;
INFOMED;2013;640781225;640000568;;;1;0;0;0;;;1;0;0;0;0;0;0;0;0;1;1;1;1;0;;2.79;0.78
INFOMED;2013;640781308;640000618;;;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;1;0;;0.5;0.1
INFOMED;2013;640781332;640017612;0;0;1;;;;;;;;;;0;0;0;0;0;1;1;1;0;0;;0.05;0.42
INFOMED;2013;640787149;640001681;0;0;0;0;0;0;0;0;1;0;0;0;1;1;1;1;1;1;1;0;;0;;0.71;0.02
INFOMED;2013;640787156;640001699;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;1;1;0;1;0;;0.1;0.1
INFOMED;2013;640789624;640016614;;;;;;;1;;;;;;0;0;0;0;0;1;1;1;1;0;;;0.06
INFOMED;2013;640789699;640003570;;;;1;;;;;;0;;;0;0;0;0;0;1;1;1;1;0;;;0.2
INFOMED;2013;640790150;750712184;;;;;;;;1;;;;;0;0;0;0;0;0;;;1;0;;2;0.5
INFOMED;2013;640792305;640000626;;;;;;;;;1;;;;0;0;0;0;0;;;;;1;640000428;0.2;0.1
INFOMED;2013;650000045;650780158;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;1;1;;0;;2.66;0.48
INFOMED;2013;650000052;650780166;1;0;0;0;0;0;1;0;0;0;0;0;0;0;1;1;1;1;1;0;1;1;650780166;1;
INFOMED;2013;650000060;650780174;;;;;;;;;;1;0;0;0;0;0;0;0;1;1;1;0;0;;0.38;0.23
INFOMED;2013;650000078;650780190;;;;;;;0;1;0;;;;1;1;1;1;1;0;1;0;0;0;;1;0
INFOMED;2013;650000417;650783160;0;1;0;;;;0;1;0;;;;0;0;0;0;0;0;1;0;0;1;650780158;;2
INFOMED;2013;650002579;650000243;0;0;1;0;0;0;0;0;1;0;0;0;1;0;0;1;1;1;1;0;0;1;;1.75;
INFOMED;2013;650780398;750005068;;;;;;;0;1;0;;;;1;0;1;1;1;1;1;0;0;0;;0.9;
INFOMED;2013;650780679;650000243;0;0;1;0;0;0;0;0;1;0;0;0;1;0;0;1;1;1;1;0;0;0;;2.25;
INFOMED;2013;650780729;650000276;;;;;;;;;;;;1;0;0;0;0;0;0;0;0;0;0;;0.15;0.1
INFOMED;2013;650784218;650780174;0;0;1;;;;;;;0;0;0;0;0;0;0;0;1;1;1;0;0;;1.8;0.8
INFOMED;2013;660000084;660780180;1;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;;11;1.5
INFOMED;2013;660000092;660780198;;;;;;;;;;1;0;0;0;0;0;0;0;1;1;0;0;0;;2;1
INFOMED;2013;660000365;;;;;;;;;;;0;1;0;0;0;0;0;0;0;0;0;0;0;;0.2;0.2
INFOMED;2013;660000605;660786799;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;1;0.5
INFOMED;2013;660006305;660006297;;;1;;;;;;;;;;0;0;0;0;0;1;1;0;1;0;;2;0.6
INFOMED;2013;660006990;340019363;0;1;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;0;0;0;1;0;;0.4;0.05
INFOMED;2013;660007006;340019363;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;1;1;0;;0.45;0.05
INFOMED;2013;660780099;660000043;;;;;;;;;1;;;;0;0;0;0;0;1;1;1;1;0;;0.2;0.1
INFOMED;2013;660780156;340015171;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;;;0;0;;0.8;
INFOMED;2013;660780214;660000118;0;0;0;0;0;0;0;0;0;1;1;;0;0;0;1;1;1;1;0;0;0;;0.4;0.1
INFOMED;2013;660780347;660000183;;;;;;;0;0;1;;;;0;0;0;0;0;0;0;0;0;0;;0.7;0.2
INFOMED;2013;660780628;660000282;0;0;1;;;;;;;;;;0;0;0;0;0;1;1;0;1;0;;1;0.1
INFOMED;2013;660780669;660000324;0;0;1;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;;1;0.05
INFOMED;2013;660780743;660000373;;;;;;;1;0;0;;;;0;0;0;0;0;0;0;0;0;0;;0.5;0.1
INFOMED;2013;660780776;660000399;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;1;0;;4;0.5
INFOMED;2013;660780784;660000407;0;0;1;;;;;;;;;;0;0;0;0;0;1;1;1;1;0;;5;0.75
INFOMED;2013;660780842;660000431;;;;;;;0;0;1;;;;0;0;0;0;0;0;0;0;0;0;;0.4;0.1
INFOMED;2013;660781097;660000506;;;;;;;0;0;1;;;;0;0;0;0;0;1;1;1;1;0;;0.2;0.1
INFOMED;2013;660790387;660790379;0;0;1;0;0;1;0;0;1;0;0;0;0;0;0;0;0;1;1;0;0;0;;3;1
INFOMED;2013;670000025;670780055;1;0;0;1;0;0;1;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;670000025;6.1;5.4
INFOMED;2013;670000033;670780063;0;1;0;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;;5.06;2.13
INFOMED;2013;670000058;670013366;;;;;;;;;;1;0;0;0;0;0;0;0;0;;;0;0;;1;1
INFOMED;2013;670000082;670780147;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;;3;0.3
INFOMED;2013;670000157;670780337;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;;3.6;1.6
INFOMED;2013;670000165;670780345;;1;1;;;;1;;;;;;0;0;0;0;0;1;1;0;0;0;;7.08;1
INFOMED;2013;670000215;680000643;;;;;;;;;;;;;;;;;;;;;;;;1;0.2
INFOMED;2013;670000249;680000643;;;;;;;;;;;;;0;0;0;1;1;0;;;0;1;670780337;0;1
INFOMED;2013;670000272;670780543;0;1;0;0;0;0;0;0;1;;;;0;0;0;0;0;1;1;0;1;0;;1.5;1
INFOMED;2013;670000306;670780584;;1;;0;0;0;0;1;0;0;0;0;0;0;1;1;1;1;1;1;0;1;670000306;0.5;0
INFOMED;2013;670000397;670780691;0;1;0;;;;;;;;;;0;0;0;0;0;1;1;1;0;0;;2.6;1
INFOMED;2013;670000405;670780709;1;;;;;;;;;;;;0;0;0;0;0;;;;;0;;;0.1
INFOMED;2013;670000603;670781152;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;;;0;1;670000397;0.8;0.5
INFOMED;2013;670005479;670000652;;;;;1;;;;;;;;0;0;0;1;1;0;;;;0;;;
INFOMED;2013;670008838;670000785;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;1;1;1;1;0;1;;1;1.02
INFOMED;2013;670013754;;1;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;;2.23;1
INFOMED;2013;670014430;670001734;1;0;0;1;0;0;1;0;0;1;0;0;1;1;1;1;1;1;1;1;1;1;;;
INFOMED;2013;670014992;670780139;;;;;;;0;1;0;;;;0;0;1;1;1;0;0;0;0;0;;;
INFOMED;2013;670016237;670016211;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;1;0;0;0;;3;0.33
INFOMED;2013;670780162;670000108;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;;3;0.3
INFOMED;2013;670780170;670000116;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;1;0;0;0;;3.6;0.6
INFOMED;2013;670780378;670000785;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;0;0;0;;2.65;0.05
INFOMED;2013;670780386;670000199;0;0;1;;;;;;;;;;;;;;;0;0;0;1;0;;1;0.3
INFOMED;2013;670780600;750050759;;;;;;;;;1;;;;0;0;0;1;1;;1;0;0;;;0.2;0.25
INFOMED;2013;670797539;670014604;0;0;1;0;0;1;0;0;1;;;;0;0;0;0;1;0;0;0;0;0;;3;2
INFOMED;2013;680000031;680000171;;;;;;;1;0;0;;;;0;0;1;1;1;0;0;0;0;1;;;0.1
INFOMED;2013;680000122;680000346;;;1;;;;;;1;;;;;;;;;;;;;1;;1;0.1
INFOMED;2013;680000130;680000353;;;;;;;1;0;0;;;;0;0;0;1;1;0;0;0;0;1;680001328;1.51;0
INFOMED;2013;680000189;680000643;;;;;;;0;0;1;;;;0;0;0;0;0;1;1;1;0;0;;0.3;0.1
INFOMED;2013;680000197;680000049;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;1;0;0;0;;0.5;0.5
INFOMED;2013;680000320;680000643;;;1;;;;;;;;;;0;0;1;1;1;0;0;0;0;0;;2.7;0.5
INFOMED;2013;680000494;680000643;;;1;;;;;;;;;;0;0;1;1;1;0;0;0;0;0;;2.6;0.5
INFOMED;2013;680000544;680000395;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;1;0;1;0;;0.86;0.2
INFOMED;2013;680000577;680000411;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;1;1;1;680001179;1;0.1
INFOMED;2013;680000601;680000437;0;1;0;;;;0;1;0;;;;0;0;0;0;0;1;1;0;0;1;680000486;2.46;0.3
INFOMED;2013;680000627;680000486;1;0;1;;;;1;0;0;1;0;0;0;0;0;0;0;1;1;0;0;0;;;2.5
INFOMED;2013;680000684;680000973;1;;;;;;1;;;1;;;0;0;0;0;0;1;1;0;0;0;;7.16;4
INFOMED;2013;680000726;680012648;;;;;;;0;0;1;0;0;1;1;1;1;1;1;0;;;0;0;;0.03;0.06
INFOMED;2013;680000742;680001054;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;1;1;0;1;670000397;0.01;0.05
INFOMED;2013;680000833;680001138;;;;;;;0;1;0;;;;0;0;1;1;1;1;1;0;0;1;680001112;0.3;0.1
INFOMED;2013;680000874;680001179;1;;;;;;;;;1;;;0;0;0;0;0;1;0;;1;0;;1;0.8
INFOMED;2013;680001195;680016011;0;1;0;;;;1;0;0;;;;0;0;0;0;0;1;1;;0;0;;2.6;1
INFOMED;2013;680001294;680000890;;;;;;;;;;;1;;0;0;0;0;0;0;0;0;0;0;;0.4;0.2
INFOMED;2013;680001328;750005068;;;;;;;1;0;0;;;;0;0;0;0;0;1;1;0;0;0;;2;0.5
INFOMED;2013;680017829;680017811;;;;0;0;1;;;;;;;;;;;;0;;;;;;;0.05
INFOMED;2013;690000013;690780036;0;1;0;0;0;;0;1;0;0;0;0;0;0;0;0;0;1;1;0;1;0;;1;1
INFOMED;2013;690000021;690780044;;;1;;;;;;1;;;;0;0;0;0;0;1;0;1;1;0;;0.67;0.3
INFOMED;2013;690000047;690780069;0;;;;;;0;;;;;;0;0;0;1;0;0;0;0;0;0;;0.2;0.1
INFOMED;2013;690000088;690780101;0;0;1;;;;0;1;0;1;0;0;0;0;0;0;0;1;1;0;0;0;;6.72;1.5
INFOMED;2013;690000096;690780119;;;;;;;;;;1;0;0;0;0;0;0;0;1;1;0;0;0;;1.7;1
INFOMED;2013;690000245;690780432;1;0;0;;;;1;0;0;;;;0;0;0;0;0;0;0;0;0;0;;0.8;0.25
INFOMED;2013;690000336;690780564;;;;;;;;;;0;1;0;1;0;1;1;0;0;0;0;0;1;690002092;1;0.5
INFOMED;2013;690000401;750000218;;;;;;;0;0;1;;;;0;0;0;0;0;0;0;0;0;1;420011728;0.9;0.2
INFOMED;2013;690000427;750721334;;1;;0;0;0;;1;;0;0;0;1;0;1;1;1;0;0;0;0;0;;1;0.44
INFOMED;2013;690000575;690782222;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;1;0;0;0;;;
INFOMED;2013;690000583;690782230;;;1;;;;1;;;;;;;;;1;1;0;;;0;1;690038476;0.04;0.4
INFOMED;2013;690000591;690782248;;;1;0;0;0;;1;1;0;;;0;0;0;1;1;0;0;1;;1;690038476;0.4;0.1
INFOMED;2013;690000609;690010749;1;0;0;0;0;0;1;0;0;0;0;0;0;0;1;1;1;0;0;0;0;0;;;
INFOMED;2013;690000625;690782271;;;1;;;;;1;;;;;0;0;0;0;0;0;;;0;0;;0.5;0.3
INFOMED;2013;690000633;690010749;1;0;0;;;;1;0;0;;;;0;0;1;1;1;0;0;0;0;0;;;
INFOMED;2013;690000641;690782297;;;;;;;1;0;0;;;;0;0;1;1;1;0;0;0;0;1;;0.25;
INFOMED;2013;690000773;690782925;;;1;;;;;;1;;;;0;0;0;0;0;0;0;0;1;0;;1;0.6
INFOMED;2013;690000880;690783220;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;;6.07;1
INFOMED;2013;690001524;690787338;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;1;1;0;;0;0;0;;0.4;
INFOMED;2013;690002092;010783009;;;;;;;;;;0;0;1;0;0;0;0;0;0;;;1;0;;1;0.5
INFOMED;2013;690004718;690796552;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;0;0;;0.01;0.01
INFOMED;2013;690006721;010783009;0;0;;0;0;;0;0;1;0;0;;0;0;1;1;1;1;1;0;0;0;;0.1;0.05
INFOMED;2013;690007539;690781810;0;1;0;;;;;;;;;;0;0;0;0;1;0;;;0;0;;5.37;1.63
INFOMED;2013;690010848;690000450;;;;;;;1;1;1;;;;0;0;0;0;0;0;;;0;0;;;
INFOMED;2013;690012109;690027008;0;0;0;;;;0;1;0;;;;0;0;0;0;0;1;0;0;;1;;;0.1
INFOMED;2013;690022009;690796552;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;0;0;;0.01;0.01
INFOMED;2013;690022959;690000732;0;0;1;;;;;;;;;;0;0;1;1;1;0;0;0;0;0;;1.5;0
INFOMED;2013;690023239;690000146;0;0;1;;;;;;;;;;0;0;0;0;0;1;0;0;0;0;;1;0.15
INFOMED;2013;690023411;690000252;;1;;;;;;;;;;;0;0;0;0;0;1;0;0;0;0;;4.2;0.5
INFOMED;2013;690025366;690000450;;;;;;;1;1;1;;;;0;0;0;0;0;0;;;0;;;;
INFOMED;2013;690029186;690027099;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;
INFOMED;2013;690030119;750043994;;;;;;;0;1;0;;;;0;0;0;0;0;0;0;0;0;0;;0.2;0.2
INFOMED;2013;690030333;690030325;;;;;;;1;;;;;;0;0;0;0;0;1;1;0;1;0;;0.1;0.03
INFOMED;2013;690031513;690000278;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;690780499;;1
INFOMED;2013;690780093;750821092;0;0;1;;;;0;0;1;0;0;1;0;0;0;0;0;1;1;0;0;0;;2.5;1
INFOMED;2013;690780150;690000104;0;0;1;;;;1;0;0;;;;1;1;0;0;0;0;0;0;0;0;;0.1;0.4
INFOMED;2013;690780200;690000112;0;1;0;;;;0;1;0;;;;1;1;1;1;1;0;;;1;0;;;0.1
INFOMED;2013;690780226;690000138;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;1;0;;0.91;0.06
INFOMED;2013;690780259;690030457;0;0;1;;;;;;;;;;1;0;0;1;1;0;0;1;1;0;;0.2;0.2
INFOMED;2013;690780358;690000195;0;0;1;;;;;;;;;;0;0;0;0;0;1;1;;0;0;;4.9;0.1
INFOMED;2013;690780366;690000203;;;1;;;;;;;;;;0;0;0;0;0;1;1;0;0;0;;2;0.2
INFOMED;2013;690780382;690000211;;;1;;;;;;;;;;0;0;0;0;0;1;1;1;1;1;;1.5;0.15
INFOMED;2013;690780390;690000229;;;1;;;;;;;;;;;;;1;1;0;0;0;1;0;;3;0.1
INFOMED;2013;690780481;920000395;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;;0.28;
INFOMED;2013;690780499;690000278;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;1;010780294;0;1
INFOMED;2013;690780507;750052276;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;;;0.2
INFOMED;2013;690780523;750047938;;;;;;;;;;0;1;0;0;0;0;0;0;0;0;0;1;0;;0.2;0.2
INFOMED;2013;690780549;750043994;;;;;;;;;;0;0;1;0;0;0;0;0;1;1;0;0;1;750043994;0.25;0.5
INFOMED;2013;690780648;690036900;0;0;1;;;;;;;;;;0;0;0;0;0;0;0;0;;0;;3;
INFOMED;2013;690780655;690000377;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;1;0;0;;;2;
INFOMED;2013;690780663;690000385;1;;;;;;;;;;;;0;0;0;0;0;0;;;0;0;;;
INFOMED;2013;690781026;690029723;;;;;;;1;0;0;;;;0;0;0;0;0;1;1;1;0;0;;0.6;0.6
INFOMED;2013;690781737;750721334;;;1;;;;;;1;;;;0;0;0;0;0;0;;;;0;;0.4;0.15
INFOMED;2013;690781836;690006598;1;;;;;;;;;;;;0;0;0;0;0;1;0;0;1;1;690006598;0.5;0.3
INFOMED;2013;690782420;690793633;;;;;;;1;;;;;;0;0;1;1;1;0;;;;0;;0.2;0.2
INFOMED;2013;690782834;690000724;0;0;1;;;;;;;;;;0;0;0;0;0;0;;;1;0;;4;0.5
INFOMED;2013;690783154;690781810;0;1;0;;;;0;1;0;;;;0;0;0;0;1;0;;;0;0;;10.05;3.27
INFOMED;2013;690784137;690781810;0;1;0;;;;0;1;0;;;;0;0;0;0;1;0;;;0;0;;11.42;4.69
INFOMED;2013;690784152;690781810;0;1;0;;;;;;;;;;0;0;0;0;1;0;;;0;0;;7.16;3.25
INFOMED;2013;690784178;690781810;0;1;0;;;;0;1;0;;;;0;0;0;0;1;0;;;0;0;;1.16;0.53
INFOMED;2013;690784186;690781810;0;1;0;;;;0;1;0;;;;0;0;0;0;1;0;;;0;0;;4.62;3.03
INFOMED;2013;690784194;690781810;0;1;0;;;;0;1;0;;;;0;0;0;0;1;0;;;0;0;;1.1;0.74
INFOMED;2013;690784202;690781810;0;1;0;;;;0;1;0;;;;0;0;0;0;1;0;;;0;0;;1.02;0.18
INFOMED;2013;690784244;750721334;;;;;;;;;1;;;;0;0;0;0;0;0;;;;0;;0.4;0.05
INFOMED;2013;690787452;690781810;0;1;0;0;1;0;;;;;;;0;0;0;0;1;0;;;0;0;;1.08;0.19
INFOMED;2013;690787478;690781810;0;1;0;;;;0;1;0;;;;0;0;0;0;1;0;;;0;0;;1.05;0.65
INFOMED;2013;690788930;690001623;;;;;;1;;;;;;;0;0;0;0;0;0;;;0;0;;1.2;0.7
INFOMED;2013;690790480;690006598;;;;;;;1;0;0;;;;0;0;0;1;1;0;0;0;0;1;690006598;0.16;0.05
INFOMED;2013;690793468;690002068;0;0;1;;;;;;;;;;0;0;0;0;0;1;1;0;0;0;;3.52;0.5
INFOMED;2013;690796727;;;;;;;;;;;1;;;0;0;0;0;0;0;;;0;0;;2.4;1
INFOMED;2013;690799283;690796552;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;0;0;;0.01;0.01
INFOMED;2013;690804018;690796552;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;0;0;;0.01;0.01
INFOMED;2013;690805361;690805353;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;0;0;;1.69;1
INFOMED;2013;690807367;690003447;;1;;;;;;;;;;;0;0;0;0;0;0;0;0;1;0;;2;0.1
INFOMED;2013;700000011;700780026;0;0;1;;;;0;0;1;;;;0;0;0;0;0;1;1;0;0;0;;1.8;0.5
INFOMED;2013;700000029;700004591;1;;;0;0;0;1;;;0;0;0;0;0;0;0;0;;1;;0;0;;1.95;1
INFOMED;2013;700000045;250006335;;;;;;;0;0;1;;;;0;0;0;1;0;0;0;0;0;0;;0;0.15
INFOMED;2013;700004377;250006335;;;;;;;1;0;0;;;;0;0;1;1;1;0;0;0;0;1;390000172;0.1;0
INFOMED;2013;700780042;250006335;;;;;;;1;;;;;;0;0;0;0;0;0;0;0;0;0;;0;0.3
INFOMED;2013;700780075;700004096;;;;;;;;;;1;0;0;0;0;0;0;0;1;1;0;0;0;;3.8;0.9
INFOMED;2013;700780174;700000052;;;1;;;;;;;;;;0;0;0;0;0;1;1;0;0;0;;3;0.05
INFOMED;2013;700784887;750018699;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;1;1;0;0;0;0;;1.05;0.07
INFOMED;2013;710002288;750721334;;;;;;;;1;;;;;0;0;0;0;0;0;0;0;0;0;;;0.05
INFOMED;2013;710006859;710000118;;;1;;;;;;1;;;;0;0;0;0;0;0;0;0;0;0;;1.5;0.6
INFOMED;2013;710010067;710780644;;1;;;;1;;;1;;;;0;0;0;0;0;1;1;0;0;1;;2.3;1
INFOMED;2013;710010786;710781451;0;0;1;;;;0;0;1;;;;0;0;0;0;0;1;1;1;1;0;;1.7;0.1
INFOMED;2013;710780081;710010695;0;0;0;0;0;0;;;1;0;0;0;0;0;0;0;0;1;1;1;0;0;;0.2;0.1
INFOMED;2013;710780917;710000274;;;1;;;1;;;1;0;0;0;0;0;0;0;0;0;0;0;1;0;;4.37;0.1
INFOMED;2013;710781139;750721334;;;;;;;0;1;0;;;;0;0;0;0;0;0;0;0;0;1;890000250;0.5;0.25
INFOMED;2013;710781410;710000373;0;0;1;;;;;;;;;;0;0;0;0;0;0;;;1;0;;0.81;0.4
INFOMED;2013;710781824;710000464;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;;;;0;;2.5;0.1
INFOMED;2013;710977307;710977299;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;;;0.1
INFOMED;2013;710978107;710781592;;;1;;;;;;;;;;;;;;;;;;;;;;
INFOMED;2013;710978180;710781360;0;0;1;;;;0;0;1;;;;0;0;0;0;0;0;0;0;0;0;;1;0.3
INFOMED;2013;710978198;710781386;;;;;;;;;1;;;;0;0;0;0;0;0;;;0;1;710781360;;
INFOMED;2013;710978255;710781568;0;;;;;;0;;;;;;0;0;0;0;0;0;;;1;1;210780581;;0.14
INFOMED;2013;710978263;710780958;0;0;1;0;0;1;0;0;1;0;0;0;0;0;0;0;0;1;1;0;0;0;;3.6;1
INFOMED;2013;710978289;710780263;0;0;1;0;1;0;0;0;1;1;0;0;0;0;0;0;0;1;1;;1;0;;;
INFOMED;2013;710978313;710976705;1;0;0;;;;1;0;0;;;;0;0;0;0;0;1;1;0;1;0;;2.8;0.9
INFOMED;2013;710978347;710781204;;1;;1;;;;1;;;1;;0;0;0;0;0;0;0;0;0;0;;3;0.45
