BOR;AN;FI;FI_EJ;PERSO;EFFPL;EFFPA;ETP;GAR;AST
DIALYSE_P;2013;130034093;130006562;M1110;;1;0.1;0;1
DIALYSE_P;2013;130034093;130006562;N4100;;3;0.1;;
DIALYSE_P;2013;130034093;130006562;NAUT;;2;0.1;;
DIALYSE_P;2013;130034093;130006562;N9999;;6;0.3;;
DIALYSE_P;2013;130034531;130001787;M1110;2;1;2.2;1;1
DIALYSE_P;2013;130034531;130001787;N4100;;3;0.3;;
DIALYSE_P;2013;130034531;130001787;NAUT;;6;2.2;;
DIALYSE_P;2013;130034531;130001787;NCINF;18;4;14.9;;
DIALYSE_P;2013;130034531;130001787;N9999;20;14;19.6;;
DIALYSE_P;2013;130034556;130016058;M1110;;3;0.1;0;0
DIALYSE_P;2013;130034556;130016058;NAUT;;4;1.1;;
DIALYSE_P;2013;130034556;130016058;NCINF;;7;1.72;;
DIALYSE_P;2013;130034556;130016058;N9999;;14;2.92;;
DIALYSE_P;2013;130034614;130006810;M1110;;1;0.8;;
DIALYSE_P;2013;130034614;130006810;N2500;;1;0.02;;
DIALYSE_P;2013;130034614;130006810;N4100;;2;0.62;;
DIALYSE_P;2013;130034614;130006810;NAUT;3;3;3.52;;
DIALYSE_P;2013;130034614;130006810;NCINF;;5;2.13;;
DIALYSE_P;2013;130034614;130006810;N9999;3;12;7.09;;
DIALYSE_P;2013;130035215;130001415;M1110;;1;0.2;0;1
DIALYSE_P;2013;130035215;130001415;N2500;2;;1.5;;
DIALYSE_P;2013;130035215;130001415;N4100;1;;0.5;;
DIALYSE_P;2013;130035215;130001415;NCINF;2;1;2.25;;
DIALYSE_P;2013;130035215;130001415;N9999;5;2;4.45;;
DIALYSE_P;2013;130035223;130001415;M1110;;1;0.2;0;1
DIALYSE_P;2013;130035223;130001415;N2500;1;;1;;
DIALYSE_P;2013;130035223;130001415;N4100;;2;0.2;;
DIALYSE_P;2013;130035223;130001415;NAUT;;1;0.1;;
DIALYSE_P;2013;130035223;130001415;NCINF;2;;2;;
DIALYSE_P;2013;130035223;130001415;N9999;3;4;3.5;;
DIALYSE_P;2013;130035959;130006810;M1110;1;;1;;
DIALYSE_P;2013;130035959;130006810;N4100;;;0.25;;
DIALYSE_P;2013;130035959;130006810;NAUT;1;1;1.17;;
DIALYSE_P;2013;130035959;130006810;NCINF;;4;1.63;;
DIALYSE_P;2013;130035959;130006810;N9999;2;5;4.05;;
DIALYSE_P;2013;130036650;130016058;M1110;;3;0.2;0;0
DIALYSE_P;2013;130036650;130016058;NAUT;;4;1.23;;
DIALYSE_P;2013;130036650;130016058;NCINF;;9;1.93;;
DIALYSE_P;2013;130036650;130016058;N9999;;16;3.36;;
DIALYSE_P;2013;130038003;130029218;M1110;2;1;2.9;0;1
DIALYSE_P;2013;130038003;130029218;N2500;8;;7.37;;
DIALYSE_P;2013;130038003;130029218;N4100;;1;0.67;;
DIALYSE_P;2013;130038003;130029218;NAUT;;1;0.9;;
DIALYSE_P;2013;130038003;130029218;NCINF;15;6;18.37;;
DIALYSE_P;2013;130038003;130029218;N9999;25;9;30.21;;
DIALYSE_P;2013;130038045;130006562;M1110;;2;0.3;0;1
DIALYSE_P;2013;130038045;130006562;N4100;;3;0.5;;
DIALYSE_P;2013;130038045;130006562;NAUT;1;3;1.2;;
DIALYSE_P;2013;130038045;130006562;NCINF;;2;1;;
DIALYSE_P;2013;130038045;130006562;N9999;1;10;3;;
DIALYSE_P;2013;130781867;130000813;M1110;;3;1.5;0;0
