BOR;AN;FI;FI_EJ;PERSO;PRESTA;MAD;FI1;FI2
Q26;2013;850000175;850009010;M1000;1;1;850000019;850000084
Q26;2013;850000175;850009010;M1010;1;0;;
Q26;2013;850000175;850009010;M2000;1;1;850000019;
Q26;2013;850000175;850009010;N2000;1;0;;
Q26;2013;850000191;850000043;M1010;0;1;850000175;440000560
Q26;2013;850000191;850000043;M3000;0;1;850000175;
Q26;2013;850000191;850000043;N1000;0;1;850000175;
Q26;2013;850000191;850000043;N2000;0;1;850000175;
Q26;2013;850000191;850000043;N3000;0;1;850000175;
Q26;2013;850000191;850000043;N5000;0;1;850000175;
Q26;2013;850000209;850000019;M1010;1;0;;
Q26;2013;850000209;850000019;N2000;1;0;;
Q26;2013;850000225;850000019;M1000;1;;;
Q26;2013;850000225;850000019;N2000;1;;;
Q26;2013;850000241;850000084;M1000;0;1;850000019;
Q26;2013;850000241;850000084;N2000;1;0;;
Q26;2013;850000357;440041895;N2000;1;0;;
Q26;2013;850000357;440041895;N4000;0;1;440043123;
Q26;2013;850000399;750005068;N2000;1;0;;
Q26;2013;850000399;750005068;N4000;1;0;;
Q26;2013;850000647;850011453;N1000;;1;850021668;
Q26;2013;850001116;850020280;M1000;0;1;490000676;
Q26;2013;850001116;850020280;N5000;1;0;;
Q26;2013;850002395;850005042;N2000;0;1;850000118;
Q26;2013;850002403;750721334;N2000;1;0;;
Q26;2013;850003377;850009010;N2000;1;0;;
Q26;2013;850006008;850005968;N2000;1;1;850000019;
Q26;2013;850006008;850005968;N5000;1;0;;
Q26;2013;850009630;850000035;M1000;1;1;790000012;850000142
Q26;2013;850009630;850000035;N3000;0;1;850000647;
Q26;2013;850017310;850009010;M1010;1;0;;
Q26;2013;850022013;850000100;N2000;1;0;;
Q26;2013;860000025;860780063;M1000;1;1;860000033;860000223
Q26;2013;860000025;860780063;M1010;1;0;;
Q26;2013;860000025;860780063;M3000;0;1;860000017;860000223
Q26;2013;860000025;860780063;N1000;0;1;860000033;860000017
Q26;2013;860000025;860780063;N2000;1;1;860000033;
Q26;2013;860000025;860780063;N5000;1;0;;
Q26;2013;860000033;860780071;M1000;0;1;860000025;
Q26;2013;860000033;860780071;M1010;0;1;370000606;
Q26;2013;860000033;860780071;M2000;0;1;860000025;860000223
Q26;2013;860000033;860780071;M3000;0;1;860000025;860000223
Q26;2013;860000033;860780071;N1000;0;1;860000025;
Q26;2013;860000033;860780071;N3000;0;1;860000025;
Q26;2013;860000058;860780097;M1000;1;1;860000223;360000160
Q26;2013;860000058;860780097;M2000;0;1;860000223;
Q26;2013;860000058;860780097;M3000;0;1;860000223;160000311
Q26;2013;860000058;860780097;N1000;0;1;860000223;
Q26;2013;860000058;860780097;N2000;1;0;;
Q26;2013;860000223;860013077;M1000;1;1;860000058;860000017
Q26;2013;860000223;860013077;M1010;0;1;790000087;
Q26;2013;860000223;860013077;M3000;0;1;860000017;
Q26;2013;860000223;860013077;N2000;1;1;860784891;
Q26;2013;860000223;860013077;N4000;0;1;860000058;
Q26;2013;860005768;860000348;N2000;1;0;;
Q26;2013;860008929;860008879;N1000;0;1;860010321;
Q26;2013;860009208;860009158;N5000;1;0;;
Q26;2013;860011014;860013077;M1010;;1;790000012;
Q26;2013;860011014;860013077;N2000;1;0;;
Q26;2013;860011410;860012913;M2000;1;0;;
Q26;2013;860011410;860012913;N4000;1;0;;
Q26;2013;860780311;860010750;N2000;1;0;;
Q26;2013;860782598;860000348;N2000;1;0;;
Q26;2013;860785682;860780063;N2000;1;0;;
Q26;2013;860790419;860003110;N1000;0;1;860010321;
Q26;2013;860791268;310021365;N2000;1;0;;
Q26;2013;860793405;860793397;N2000;1;0;;
Q26;2013;870000064;870000015;M1000;1;1;190000042;870014503
Q26;2013;870000064;870000015;M1010;1;1;870000031;
Q26;2013;870000064;870000015;M2000;0;1;230780041;
Q26;2013;870000064;870000015;M3000;0;1;870002466;
Q26;2013;870000064;870000015;N1000;0;1;870014503;
Q26;2013;870000064;870000015;N2000;0;1;870002466;870014503
Q26;2013;870000064;870000015;N4000;0;1;870002466;
Q26;2013;870000098;870000023;N2000;1;;870000023;
Q26;2013;870000171;870015336;N2000;1;0;;
Q26;2013;870000270;870000031;M1000;0;1;870000015;
Q26;2013;870000270;870000031;M2000;0;1;870000015;
Q26;2013;870000270;870000031;M3000;0;1;870000015;
Q26;2013;870000270;870000031;N2000;0;1;870000015;
Q26;2013;870000403;870014503;N2000;1;0;;
Q26;2013;870000411;870017415;N1000;;1;870000288;
Q26;2013;870000411;870017415;N2000;1;;;
Q26;2013;870000551;870014503;N2000;1;0;;
Q26;2013;870002060;870017415;N2000;1;;;
Q26;2013;870004231;870004074;N2000;1;0;;
Q26;2013;870006137;870002466;M2000;;1;870000015;
Q26;2013;870006137;870002466;M3000;;1;870000015;190000059
Q26;2013;870006137;870002466;N2000;;1;870000015;870000031
Q26;2013;870007358;870016722;N2000;1;0;;
Q26;2013;870008042;870000015;N2000;1;0;;
Q26;2013;870014859;870000015;M2000;0;1;870000023;190000059
Q26;2013;870016631;870016722;M1000;0;1;870000031;870006137
Q26;2013;870016631;870016722;N2000;1;1;870000031;
Q26;2013;870016631;870016722;N3000;0;1;870000031;
Q26;2013;880000021;880007059;M1000;1;0;;
Q26;2013;880000021;880007059;M1010;1;0;;
Q26;2013;880000021;880007059;N2000;1;1;880780119;
Q26;2013;880000039;880780069;M1010;0;1;880780077;
Q26;2013;880000039;880780069;N1000;0;1;880780077;
Q26;2013;880000039;880780069;N2000;0;1;880780077;880780093
Q26;2013;880000039;880780069;N4000;0;1;880780077;
Q26;2013;880000039;880780069;N5000;0;1;880780077;
Q26;2013;880000047;880780077;M1000;1;;;
Q26;2013;880000047;880780077;N1000;0;1;680000973;880780325
Q26;2013;880000047;880780077;N2000;0;1;540023264;880780069
Q26;2013;880000047;880780077;N5000;0;1;880780069;
Q26;2013;880000054;880007299;N2000;1;1;880780119;
Q26;2013;880000062;880780093;M1010;0;1;540023264;
Q26;2013;880000062;880780093;N2000;1;1;880780119;880007059
Q26;2013;880000062;880780093;N5000;1;0;;
Q26;2013;880000104;880780259;N2000;1;0;;
Q26;2013;880000112;880780267;M1000;0;1;880000021;
Q26;2013;880000112;880780267;M3000;1;;;
Q26;2013;880000112;880780267;N2000;1;1;880000021;
Q26;2013;880000112;880780267;N3000;;1;880000021;
Q26;2013;880000112;880780267;N5000;;1;880780341;
Q26;2013;880000138;880006325;M1010;1;;;
Q26;2013;880000138;880006325;N2000;;1;880007299;
Q26;2013;880000138;880006325;N3000;0;1;880007299;
Q26;2013;880000138;880006325;N4000;;1;880000021;
Q26;2013;880000153;880780309;N1000;;1;880780358;
Q26;2013;880000153;880780309;N2000;;1;880780358;
Q26;2013;880000179;880780325;N1000;0;1;880000047;
Q26;2013;880000179;880780325;N2000;0;1;880000047;
Q26;2013;880000179;880780325;N3000;0;1;880000047;
Q26;2013;880000179;880780325;N4000;0;1;880000047;
Q26;2013;880000195;880780341;N5000;0;1;880780267;
Q26;2013;880000211;880780366;N3000;0;1;880000047;
Q26;2013;880000211;880780366;N4000;0;1;880000047;
Q26;2013;880006606;750047367;N2000;1;;;
Q26;2013;880780507;880000237;M1010;1;;;
Q26;2013;890000169;890000151;N2000;1;0;;
Q26;2013;890000250;750721334;M3000;0;1;710781139;
Q26;2013;890000250;750721334;N2000;0;1;890000417;
Q26;2013;890000292;890006315;M1010;1;0;;
Q26;2013;890000292;890006315;N2000;1;0;;
Q26;2013;890000300;890000193;M1010;0;1;890975543;
Q26;2013;890000300;890000193;N2000;1;1;890975543;
Q26;2013;890000300;890000193;N5000;1;0;;
Q26;2013;890002298;890000672;N2000;1;;;
Q26;2013;890002389;890000730;N1000;1;;;
Q26;2013;890002389;890000730;N2000;1;;;
Q26;2013;890002389;890000730;N3000;1;;;
Q26;2013;890002389;890000730;N5000;1;;;
Q26;2013;890975501;890000466;N1000;0;1;890000417;
Q26;2013;890975527;890000037;N2000;1;0;;
Q26;2013;890975535;890000409;M1000;0;1;890975527;
Q26;2013;890975535;890000409;M2000;0;1;890975527;
Q26;2013;890975535;890000409;M3000;0;1;890975527;
Q26;2013;890975535;890000409;N2000;0;1;890975527;
Q26;2013;890975543;890000417;M1000;0;1;890970569;
Q26;2013;890975543;890000417;M2000;0;1;890970569;
Q26;2013;890975543;890000417;M3000;1;1;890970569;890000037
Q26;2013;890975550;890970569;M1000;1;0;;
Q26;2013;890975550;890970569;M1010;1;0;;
Q26;2013;890975550;890970569;M3000;1;0;;
Q26;2013;890975550;890970569;N2000;1;0;;
Q26;2013;890975568;890000433;M1000;1;1;890000037;210780581
Q26;2013;890975568;890000433;M1010;1;1;210780581;
Q26;2013;890975568;890000433;N2000;1;1;890000037;
Q26;2013;900000035;900000019;N2000;1;0;;
Q26;2013;900000647;900004698;M1000;0;1;900000167;
Q26;2013;900000647;900004698;M2000;0;1;900000167;
Q26;2013;900000647;900004698;N2000;1;0;;
Q26;2013;900002429;700004096;N1000;0;1;900002429;
Q26;2013;900002429;700004096;N2000;0;1;900002429;
Q26;2013;900002429;700004096;N3000;0;1;900002429;
Q26;2013;900002429;700004096;N5000;0;1;900002429;
Q26;2013;910000090;750806853;N5000;;1;910150010;
Q26;2013;910000272;910110014;N2000;1;0;;
Q26;2013;910000272;910110014;N5000;1;0;;
Q26;2013;910000280;910019447;M1000;1;;770000214;
Q26;2013;910000280;910019447;M3000;1;;910000272;
Q26;2013;910000280;910019447;N2000;1;0;;
Q26;2013;910000298;910110055;M1000;;1;910110063;910019454
Q26;2013;910000298;910110055;M2000;;1;910110063;
Q26;2013;910000298;910110055;N2000;1;;;
Q26;2013;910000306;910110063;M1000;;1;750000549;
Q26;2013;910000306;910110063;M2000;;1;910110055;
Q26;2013;910000306;910110063;N2000;1;1;910110055;
Q26;2013;910000322;910140011;N1000;1;0;;
Q26;2013;910000322;910140011;N2000;1;0;;
Q26;2013;910000322;910140011;N5000;1;0;;
Q26;2013;910000330;910140029;N2000;;1;910150069;
Q26;2013;910000330;910140029;N3000;;1;910000322;
Q26;2013;910001973;910019447;M3000;0;1;910000272;
Q26;2013;910001973;910019447;N2000;1;;;
Q26;2013;910009349;940000060;N2000;1;0;;
Q26;2013;910009919;910009869;N2000;1;0;;
Q26;2013;910015965;750043994;N2000;1;0;;
Q26;2013;910018423;910019454;N1000;;1;910110055;910000306
Q26;2013;910140037;750720914;N5000;1;0;;
Q26;2013;910150010;910014919;M1000;0;1;750100075;
Q26;2013;910150010;910014919;N1000;1;0;;
Q26;2013;910150010;910014919;N2000;1;0;;
Q26;2013;910150010;910014919;N4000;1;0;;
Q26;2013;910150028;750811184;N2000;1;;;
Q26;2013;910150069;910000033;N2000;1;0;;
Q26;2013;910150069;910000033;N5000;1;0;;
Q26;2013;910150085;910009539;N2000;1;0;;
Q26;2013;910300177;910000462;N2000;1;0;;
Q26;2013;910300219;910003888;N1000;1;0;;
Q26;2013;910300219;910003888;N2000;1;0;;
Q26;2013;910300219;910003888;N3000;1;0;;
Q26;2013;910300326;910000553;M1010;1;0;;
Q26;2013;910300326;910000553;N2000;1;0;;
Q26;2013;910500040;910009539;N1000;1;0;;
Q26;2013;910500040;910009539;N2000;1;0;;
Q26;2013;910803543;910017615;M1000;1;0;;
Q26;2013;910803543;910017615;M1010;1;0;;
Q26;2013;910805357;910001643;N2000;1;;;
Q26;2013;910811322;830013678;N1000;0;1;920300464;
Q26;2013;910811322;830013678;N2000;1;1;910150028;
Q26;2013;910811322;830013678;N4000;1;0;;
Q26;2013;910811322;830013678;N5000;1;0;;
Q26;2013;910813732;750813321;M1000;0;1;140000639;370000481
Q26;2013;910813732;750813321;N4000;0;1;910000306;
Q26;2013;910813732;750813321;N5000;0;1;910000306;
Q26;2013;910813963;940000060;N2000;1;0;;
Q26;2013;920000460;750813321;M1000;0;1;920000650;780002697
Q26;2013;920000460;750813321;M2000;0;1;920000650;780110052
Q26;2013;920000460;750813321;N1000;1;0;;
Q26;2013;920000460;750813321;N2000;1;0;;
Q26;2013;920000460;750813321;N4000;1;0;;
Q26;2013;920000460;750813321;N5000;1;0;;
Q26;2013;920000569;920026374;N2000;1;0;;
Q26;2013;920000577;920110020;M1000;1;;;
Q26;2013;920000577;920110020;N2000;1;;;
Q26;2013;920000585;920026374;M1000;0;1;750803454;
Q26;2013;920000585;920026374;M2000;0;1;920000650;
Q26;2013;920000585;920026374;M3000;0;1;780000410;
Q26;2013;920000585;920026374;N2000;1;0;;
Q26;2013;920000593;920026374;N2000;1;0;;
Q26;2013;920000601;920110053;M1000;1;;;
Q26;2013;920000601;920110053;M1010;1;;;
Q26;2013;920000601;920110053;M3000;1;1;020000063;920000650
Q26;2013;920000601;920110053;N2000;1;0;;
Q26;2013;920000601;920110053;N4000;1;0;;
Q26;2013;920000601;920110053;N5000;1;0;;
Q26;2013;920000619;920009909;N2000;1;0;;
Q26;2013;920000627;920009909;N2000;1;0;;
Q26;2013;920000635;920150026;N5000;1;0;;
Q26;2013;920000643;920150034;M1010;1;;;
Q26;2013;920000643;920150034;M2000;;1;920000650;
Q26;2013;920000643;920150034;N1000;1;;;
Q26;2013;920000643;920150034;N2000;1;;;
Q26;2013;920000650;920150059;N2000;1;;;
Q26;2013;920000684;920150091;N1000;1;;;
Q26;2013;920000684;920150091;N2000;1;;;
Q26;2013;920000684;920150091;N4000;1;;;
Q26;2013;920000684;920150091;N5000;1;;;
Q26;2013;920001096;;N2000;1;0;;
Q26;2013;920001369;920710654;N2000;1;;;
Q26;2013;920002177;920804465;N1000;1;0;;
Q26;2013;920003811;940000060;N2000;1;0;;
Q26;2013;920004058;920004009;N2000;1;0;;
Q26;2013;920007408;950140012;M3000;1;0;;
Q26;2013;920007408;950140012;N2000;0;1;210780607;600100028
Q26;2013;920007408;950140012;N5000;1;0;;
Q26;2013;920014099;750043994;M1000;1;0;;
Q26;2013;920014099;750043994;M1010;1;0;;
Q26;2013;920014099;750043994;N2000;1;0;;
Q26;2013;920022605;750831059;N2000;1;;;
Q26;2013;920024205;920808037;N2000;1;0;;
Q26;2013;920100013;750712184;N2000;1;1;920100054;
Q26;2013;920100013;750712184;N4000;1;0;;
Q26;2013;920120011;750821092;N2000;1;;;
Q26;2013;920140027;750720575;M3000;0;1;920023868;
Q26;2013;920140027;750720575;N2000;1;0;;
Q26;2013;920140027;750720575;N5000;1;0;;
Q26;2013;920150075;780020715;N2000;1;0;;
Q26;2013;920170024;940809452;N1000;1;;;
Q26;2013;920170024;940809452;N2000;1;;;
Q26;2013;920170024;940809452;N5000;1;;;
Q26;2013;920170081;750721391;M3000;1;1;940140049;
Q26;2013;920170081;750721391;N5000;1;0;;
Q26;2013;920170115;920718053;N1000;1;0;;
Q26;2013;920170115;920718053;N5000;1;0;;
Q26;2013;920300043;920001526;N2000;1;;;
Q26;2013;920300183;920000759;N2000;1;0;;
Q26;2013;920300191;920000767;N2000;1;0;;
Q26;2013;920300258;920000809;N1000;;1;920300043;
Q26;2013;920300258;920000809;N2000;;1;920300043;
Q26;2013;920300266;920000940;N2000;1;0;;
Q26;2013;920300423;750043994;M1010;1;0;;
Q26;2013;920300423;750043994;N2000;1;0;;
Q26;2013;920300464;910014919;M1000;0;1;920000650;
Q26;2013;920300464;910014919;M2000;0;1;950110015;
Q26;2013;920300480;920000924;N2000;1;0;;
Q26;2013;920300563;920000932;N2000;1;0;;
Q26;2013;920300597;920000940;N2000;1;0;;
Q26;2013;920300670;920000965;N2000;1;0;;
Q26;2013;920300787;920000981;N2000;1;0;;
Q26;2013;920300837;920001005;N2000;1;0;;
Q26;2013;920300845;780020715;N2000;1;0;;
Q26;2013;920300936;920006848;N2000;1;;;
Q26;2013;920300985;920810330;N2000;1;;;
Q26;2013;920310026;920001070;N2000;1;0;;
Q26;2013;920310034;920001088;N2000;1;0;;
Q26;2013;920600012;750042590;N2000;1;;;
Q26;2013;920600061;920001146;N2000;1;0;;
Q26;2013;920690278;920718202;N3000;1;;;
Q26;2013;920690278;920718202;N5000;1;;;
Q26;2013;920700010;770700029;N2000;1;0;;
Q26;2013;920700010;770700029;N5000;1;0;;
Q26;2013;920711512;920013448;N2000;1;0;;
Q26;2013;920711512;920013448;N5000;1;0;;
Q26;2013;920803798;920002037;N2000;1;;;
Q26;2013;920811635;780140059;N2000;1;0;;
Q26;2013;920811775;940000060;N2000;1;0;;
Q26;2013;920813623;920002862;N1000;1;0;;
Q26;2013;920813623;920002862;N2000;1;0;;
Q26;2013;920813623;920002862;N3000;1;0;;
Q26;2013;920813623;920002862;N4000;1;0;;
Q26;2013;920813623;920002862;N5000;1;0;;
Q26;2013;930000286;930021480;N2000;1;;;
Q26;2013;930000302;930110036;M1000;;1;920026374;
Q26;2013;930000302;930110036;M1010;1;0;;
Q26;2013;930000302;930110036;M2000;;1;930110069;930100045
Q26;2013;930000302;930110036;M3000;1;1;750000549;750712184
Q26;2013;930000302;930110036;N1000;0;1;750034308;780001236
Q26;2013;930000302;930110036;N2000;1;;;
Q26;2013;930000328;930110051;N2000;1;0;;
Q26;2013;930000328;930110051;N5000;1;;;
Q26;2013;930000336;930110069;M2000;1;;;
Q26;2013;930000336;930110069;N2000;1;0;;
Q26;2013;930001433;930110051;N2000;1;;;
Q26;2013;930001433;930110051;N5000;1;;;
Q26;2013;930003942;940000060;N2000;1;0;;
Q26;2013;930004288;750720922;N3000;1;;;
Q26;2013;930004288;750720922;N5000;1;;;
Q26;2013;930006648;750721235;M1010;1;;;
Q26;2013;930006648;750721235;N1000;1;;;
Q26;2013;930006648;750721235;N2000;1;;;
Q26;2013;930006648;750721235;N4000;1;;;
Q26;2013;930006648;750721235;N5000;1;;;
Q26;2013;930011788;930017199;N1000;;1;930017512;
Q26;2013;930013818;930024427;N2000;1;0;;
Q26;2013;930013818;930024427;N4000;1;0;;
Q26;2013;930017512;930019948;N2000;1;0;;
Q26;2013;930018460;940000060;N2000;1;0;;
Q26;2013;930021001;930021373;N2000;1;0;;
Q26;2013;930022603;940000060;N2000;1;0;;
Q26;2013;930023692;750052219;N2000;1;;;
Q26;2013;930100011;750712184;N2000;1;0;;
Q26;2013;930100037;750712184;N2000;1;0;;
Q26;2013;930100045;750712184;N2000;1;0;;
Q26;2013;930150057;750808529;N2000;1;0;;
Q26;2013;930300025;930000393;N2000;1;0;;
Q26;2013;930300066;930000401;M3000;1;;;
Q26;2013;930300066;930000401;N1000;1;;;
Q26;2013;930300066;930000401;N4000;1;;;
Q26;2013;930300066;930000401;N5000;1;;;
Q26;2013;930300504;930000609;N2000;1;0;;
Q26;2013;930300546;930008008;M1000;1;0;;
Q26;2013;930300546;930008008;N1000;0;1;930300645;
Q26;2013;930300546;930008008;N2000;1;0;;
Q26;2013;930300553;930000633;N4000;1;;;
Q26;2013;930300553;930000633;N5000;1;;;
Q26;2013;930300587;930000641;N5000;1;0;;
Q26;2013;930300645;930000682;N2000;1;0;;
Q26;2013;930300686;930008099;N2000;1;0;;
Q26;2013;930600010;750042590;N2000;1;;;
Q26;2013;930700018;750040628;N2000;1;0;;
Q26;2013;930706239;930110051;N2000;1;;;
Q26;2013;930706239;930110051;N5000;1;;;
Q26;2013;930813910;750806853;N2000;0;1;930110036;
Q26;2013;930815501;750034308;M3000;0;1;750023749;
Q26;2013;930815501;750034308;N2000;1;0;;
Q26;2013;940000078;940000060;N2000;1;0;;
Q26;2013;940000573;940110018;N2000;1;0;;
Q26;2013;940000573;940110018;N4000;1;0;;
Q26;2013;940000599;940110042;M1000;1;;;
Q26;2013;940000599;940110042;M1010;1;;;
Q26;2013;940000607;940140015;M3000;;1;780140059;940140049
Q26;2013;940000607;940140015;N2000;1;;;
Q26;2013;940000615;940140023;M1000;0;1;530000173;
Q26;2013;940000615;940140023;M3000;0;1;940000649;
Q26;2013;940000615;940140023;N2000;1;0;;
Q26;2013;940000615;940140023;N3000;1;0;;
Q26;2013;940000649;940150014;M1000;1;0;;
Q26;2013;940000649;940150014;M3000;1;1;940000615;
Q26;2013;940000649;940150014;N1000;0;1;940000615;
Q26;2013;940000649;940150014;N2000;1;1;940000615;
Q26;2013;940000649;940150014;N4000;1;0;;
Q26;2013;940000649;940150014;N5000;1;0;;
Q26;2013;940000656;940150022;M1000;;1;940000664;
Q26;2013;940000656;940150022;M3000;;1;940000664;
Q26;2013;940000656;940150022;N2000;;1;940000664;
Q26;2013;940000656;940150022;N4000;;1;940000664;
Q26;2013;940000664;940160013;N1000;1;;;
Q26;2013;940000664;940160013;N2000;1;;;
Q26;2013;940000664;940160013;N4000;1;;;
Q26;2013;940008139;750047979;N2000;1;0;;
Q26;2013;940008139;750047979;N3000;1;0;;
Q26;2013;940016868;940016819;N2000;1;0;;
Q26;2013;940019375;940000060;N2000;1;0;;
Q26;2013;940100035;750712184;M3000;;1;060785003;
Q26;2013;940100035;750712184;N2000;1;0;;
Q26;2013;940170012;940000672;N1000;1;0;;
Q26;2013;940300031;940000706;N2000;1;0;;
Q26;2013;940300080;940000722;N2000;1;0;;
Q26;2013;940300080;940000722;N5000;1;0;;
Q26;2013;940300270;940000771;N2000;1;0;;
Q26;2013;940300379;940000805;N1000;1;0;;
Q26;2013;940300379;940000805;N2000;1;0;;
Q26;2013;940300569;940000912;N2000;1;0;;
Q26;2013;940700032;940001027;N1000;1;;;
Q26;2013;940700032;940001027;N2000;1;;;
Q26;2013;940700032;940001027;N5000;1;;;
Q26;2013;940700040;940809361;N2000;1;0;;
Q26;2013;940700040;940809361;N4000;1;0;;
Q26;2013;940700040;940809361;N5000;1;0;;
Q26;2013;940807654;;N2000;1;0;;
Q26;2013;940813017;940000060;N2000;1;0;;
Q26;2013;940813033;940001894;N2000;1;;;
Q26;2013;940813090;750043994;M1010;1;0;;
Q26;2013;940813090;750043994;N3000;1;0;;
Q26;2013;940814460;940000060;N2000;1;0;;
Q26;2013;950000307;950110015;M1000;0;1;950000364;920000650
Q26;2013;950000307;950110015;N2000;1;0;;
Q26;2013;950000307;950110015;N4000;1;0;;
Q26;2013;950000323;950013870;M1000;0;1;950110015;950110080
Q26;2013;950000323;950013870;M1010;0;1;950000315;
Q26;2013;950000323;950013870;M2000;0;1;950110015;950110080
Q26;2013;950000331;950110049;N2000;1;0;;
Q26;2013;950000364;950110080;M1000;0;1;950001370;950015289
Q26;2013;950000364;950110080;M1010;0;1;950015289;950001370
Q26;2013;950000364;950110080;M2000;0;1;950013870;
Q26;2013;950000364;950110080;M3000;0;1;770000172;
Q26;2013;950000364;950110080;N2000;1;;;
Q26;2013;950000398;950140012;M1010;1;0;;
Q26;2013;950000398;950140012;N5000;1;0;;
Q26;2013;950006908;750719270;N1000;1;;;
Q26;2013;950150011;940016249;M1000;1;1;950000315;
Q26;2013;950150011;940016249;M1010;0;1;950000364;
Q26;2013;950150011;940016249;N2000;1;0;;
Q26;2013;950150052;750720575;M1000;0;1;950110080;
Q26;2013;950150052;750720575;N5000;0;1;750720575;
Q26;2013;950170019;750721342;N1000;1;;;
Q26;2013;950300095;950000455;N2000;1;0;;
Q26;2013;950300095;950000455;N5000;0;1;920300365;
Q26;2013;950300137;950000471;N1000;1;0;;
Q26;2013;950300152;950000489;N4000;1;0;;
Q26;2013;950300244;950000539;N2000;1;0;;
Q26;2013;950300277;950000547;N1000;1;;;
Q26;2013;950300277;950000547;N2000;1;;;
