BOR;AN;FI;FI_EJ;PHARMA_A1;PHARMA_A2;PHARMA_A3;PHARMA_A4;PHARMA_A5;PHARMA_A6;PHARMA_A7;PHARMA_B7;PHARMA_C7;PHARMA_D7;PHARMA_E7;PHARMA_A8;PHARMA_B8;PHARMA_C8;PHARMA_D8;PHARMA_E8;PHARMA_A9;PHARMA_B9;PHARMA_C9;PHARMA_D9;PHARMA_E9;PHARMA_A10;PHARMA_A11;PHARMA_A12;PHARMA_A13;PHARMA_A14;PHARMA_A15;PHARMA_A16;PHARMA_A17;PHARMA_A18;PHARMA_A19;PHARMA_A20;PHARMA_A21;PHARMA_A22;PHARMA_A23;PHARMA_A24;PHARMA_A25;PHARMA_A26;PHARMA_A27;PHARMA_A28;PHARMA_A29;PHARMA_A30;PHARMA_A31;PHARMA_A32;PHARMA_A33;PHARMA_A34;PHARMA_A35;PHARMA_B29;PHARMA_B30;PHARMA_B31;PHARMA_B32;PHARMA_B33;PHARMA_B34;PHARMA_B35;PHARMA_C29;PHARMA_C30;PHARMA_C31;PHARMA_C32;PHARMA_C33;PHARMA_C34;PHARMA_C35;PHARMA_D29;PHARMA_E29
PHARMA;2013;640017646;640017638;0;;;;1;0;70;;;;;0;0;0;0;0;0;0;0;0;0;140374;1;70;;58;1;0;0;0;1;0;1;0;;;1;0;0;1;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0.67;0;0;0;0.67;0;0;0;0
PHARMA;2013;640780185;640000089;0;;;;0;0;;;80;;;0;0;0;0;0;0;0;0;0;0;121900;1;80;80;80;1;0;0;0;0;1;0;0;;;0;0;0;0;;;;;;;;2;;;;1;;;1.13;;;;0.47;;;0;0
PHARMA;2013;640780227;330056540;1;3;0;;0;0;;;45;;;0;0;1;0;0;0;0;0;0;0;49728;1;100;45;45;1;0;0;0;0;1;0;0;;;0;0;0;0;;;;;;;;1;;;;;;;0.79;;;;;;;0;0
PHARMA;2013;640780268;640000113;0;;;;0;0;28;;;;;0;0;0;0;0;0;0;0;0;0;;1;100;28;28;1;0;0;0;1;1;1;0;;;1;0;0;2;1;;;;4;1;1;;;;;;;;1.2;;;;3.66;1;0.97;0;1
PHARMA;2013;640780334;640000147;0;;;;;;;60;;;;1;1;1;1;1;0;0;0;0;0;47318;1;100;100;0;0;0;0;0;0;1;0;0;;;0;0;0;1;;;;;;;;1;;;;;;;0.5;;;;;;;0;0
PHARMA;2013;640780409;640000154;0;;;;0;0;;49;;;;0;0;0;0;0;0;0;0;0;0;82057;1;100;49;49;0;;;;0;1;0;0;;;0;0;0;1;;;;;;;;1;;;;;;;0.5;;;;;;;0;0
PHARMA;2013;640780433;640012209;0;;;;1;0;104;;;;;1;1;1;1;1;0;0;0;0;0;650000;1;100;104;0;1;0;0;0;1;1;0;0;;;1;0;0;2;;;;;5;;;1;1;;;;;;0.95;0.05;;0;3.37;;0;0;0
PHARMA;2013;640780482;640012209;1;1;0;1;0;0;118;;;;;1;1;1;1;1;0;0;0;0;0;;1;100;106;0;1;0;0;0;1;1;1;0;;;1;0;0;1;;;;1;1;3;1;2;1;;;1;1;;1;0.2;;0.3;1.88;3.2;1;0;0
PHARMA;2013;640780490;640000212;0;;;;0;0;109;;;;;0;0;0;0;0;0;0;0;0;0;387254;1;109;109;39;1;1;0;0;1;1;1;0;;;1;1;0;2;1;;;;4;1;;;;;;;;;1;;;;3.76;1;;0;1
PHARMA;2013;640780557;640000238;0;;;;1;0;7;;140;;;0;0;0;0;0;0;0;0;0;0;213552;1;100;147;147;1;0;0;0;0;1;0;0;;;0;0;0;;1;;;;;;;;;;;;1;;0.73;;;;;0.5;;0;0
PHARMA;2013;640780581;640000253;0;;;;0;0;;;76;;;0;0;0;0;0;0;0;0;0;0;8749;1;100;76;76;1;0;0;0;0;0;0;0;;;0;0;0;2;;;;;;;;1;;;;;;;0.8;;;;;;;0;0
PHARMA;2013;640780623;640000287;0;;;;0;0;10;;57;;;0;0;0;0;0;0;0;0;0;0;157409;1;100;67;67;1;0;0;0;0;1;0;0;;;0;0;0;0;;;;;1;;;1;0;0;;;;;0.86;0;0;;1;;;0;0
PHARMA;2013;640780631;640000295;0;;;;0;0;;;115;;;0;0;0;0;0;0;0;0;0;0;169100;1;100;100;100;0;0;0;0;0;1;0;0;;;0;0;0;0;;;;;1;;;1;;;;;3;1;0.76;;;;1;0.3;0.15;0;0
PHARMA;2013;640780649;640000303;0;;;;0;0;;;64;;;0;0;0;0;0;0;0;0;0;0;;1;;64;64;0;0;0;0;0;1;0;0;;;0;0;0;1;;;;;;;;1;;;;1;;;0.8;;;;0.25;;;0;0
PHARMA;2013;640780672;640000337;0;;;;0;0;;;103;;;0;0;0;0;0;0;0;0;0;0;267364;1;100;103;103;0;0;0;0;0;1;0;0;;;0;0;0;0;;;;;;;;1;;;;1;;;0.86;;;;0.24;;;0;0
PHARMA;2013;640780714;750720427;0;;;;0;0;;;39;;;1;1;1;1;1;0;0;0;0;0;67497;1;100;39;39;1;0;0;0;0;0;0;0;;;0;0;0;1;;;;;;;;1;;;;1;;;0.58;;;;0.21;;;0;0
PHARMA;2013;640780748;640000360;;;;;;;72;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;4;;;1;;;;2;;;1.67;;;;5.57;;;;
PHARMA;2013;640780789;640012209;0;;;;0;0;45;0;10;;;1;1;1;1;1;0;0;0;0;0;341215;1;100;56;;1;1;0;0;1;1;0;0;;;1;0;0;0;1;;;;4;;;;;;;;;;1;;;;3.77;;;0;0
PHARMA;2013;640780938;640000451;0;;;;0;0;140;;;;;1;1;1;1;1;0;0;0;0;0;4379006;1;14;140;140;1;1;0;0;1;1;0;0;;;0;0;0;0;1;;;;5;;;1;;;;1;;;1.5;;;;5.8;;;0;0
PHARMA;2013;640780946;640000469;0;;;;0;0;178;;;;;1;1;1;1;1;0;1;1;0;0;608072;1;100;178;0;1;0;0;0;1;1;0;0;;;1;0;0;2;1;;;;;;;1;1;;;2;1;;1.4;0.2;;;1.5;0.6;;0;0
PHARMA;2013;640780987;640000493;0;;;;0;0;54;;;;;1;1;1;1;1;0;0;0;0;0;73000;1;100;100;0;1;0;0;0;1;1;0;0;;;1;0;0;1;1;;;;1;;;;;;;;;;1;;;;1;;;0;1
PHARMA;2013;640781225;640000568;0;;;;0;0;147;;30;;;0;0;0;0;0;0;0;0;0;0;;1;100;30;0;1;0;0;0;1;1;0;0;;;1;0;0;2;;;;;1;;;1;;;;;;;0.79;;;;1;;;0;0
PHARMA;2013;640781332;640017612;1;;1;;1;1;39;;;;;1;1;1;1;1;0;0;0;0;0;527397;1;100;56;56;1;0;0;0;0;1;1;1;5;5;0;0;0;2;;;;;;;;1;;;;;;;0.67;;;;;;;0;0
PHARMA;2013;640781399;640000683;0;;;;0;0;;;;;;0;0;0;0;0;0;0;0;0;0;64015;1;100;51;51;1;0;0;0;0;1;0;0;;;0;0;0;0;;;;;;;;1;;;;;;;0.59;;;;;;;0;0
PHARMA;2013;640787149;640001681;0;;;;0;0;;;60;;;0;0;1;0;0;0;0;0;0;0;57923;1;100;60;60;0;0;0;0;0;1;0;0;;;0;0;0;1;;;;;;;;1;0;;;;;;0.64;;;;;;;0;0
PHARMA;2013;640787156;640001699;0;;;;0;0;14;0;19;0;94;0;0;0;0;0;0;0;0;0;0;48000;0;;33;33;1;0;0;0;1;0;0;0;;;0;0;0;1;;;;;;;;1;;;;;;;0.5;;;;;;;0;0
PHARMA;2013;640790150;750712184;0;;;;0;0;;;320;;;0;0;0;0;0;1;1;0;0;0;228800;1;100;320;40;1;0;0;0;0;1;0;0;;;0;0;0;;2;0;0;0;1;0;0;1;0;0;0;1;0;0;2.3;0;0;0;1.8;0;0;0;0
PHARMA;2013;650000045;650780158;0;;;;1;0;;;;;;0;0;0;0;0;0;0;0;0;0;1645347;1;96;100;100;1;1;0;0;1;1;1;0;;;1;0;0;2;1;1;1;1;6;2;1;2;1;2;0;0;0;0;2.3;0.2;0.5;0.15;5.2;2;1;0;1
PHARMA;2013;650000052;650780166;0;;;;1;1;25;;161;36;;1;1;1;1;1;0;0;0;0;0;69735;1;100;100;125;1;0;0;0;0;1;1;0;;;0;0;0;;1;;;;1;;1;;;;;4;;;1.15;;;;5.55;;1;0;0
PHARMA;2013;650000078;650780190;0;;;;0;0;;;;;;0;0;0;0;0;0;0;0;0;0;84329;1;100;88;88;1;0;0;0;0;1;0;0;;;0;0;0;1;1;;;;1;;;1;;;;1;;;1.15;;;;1.5;;;0;0
PHARMA;2013;650000417;650783160;0;;;;1;0;345;0;90;148;334;0;0;0;0;0;0;0;0;0;0;8280487;1;93;883;828;1;1;0;0;1;1;1;1;30;0;1;1;0;2;4;;;1;17;13;2;;1;1;;3;3;2;4;0.25;0.4;1;18.85;15.42;3.16;0;1
PHARMA;2013;650002579;650000243;1;3;0;;0;0;115;;35;;;0;0;0;0;0;0;0;0;0;0;567324;1;100;150;138;1;0;;;1;1;0;0;;;1;0;1;0;;;;;3;;;3;1;;;1;1;;1.3;0.5;;;3.5;0.4;;0;0
PHARMA;2013;650780398;750005068;0;;;;0;0;;;96;;;1;1;1;1;1;0;0;0;0;0;118400;1;100;96;96;0;0;0;0;0;0;0;0;;;0;0;0;0;1;;;;2;;;1;;;;;;;0.57;;;;2.28;;;0;0
PHARMA;2013;650780679;650000243;1;3;0;;0;0;153;;;;;0;0;0;0;0;0;0;0;0;0;5161446;1;100;153;147;1;1;0;0;1;1;1;0;;;1;0;0;0;;;;;4;;;3;1;1;;;;;1.3;0.5;0.8;;4;;;0;0
PHARMA;2013;650780729;650000276;0;;;;0;0;;49;;;;0;0;0;0;0;0;0;0;0;0;58199;1;49;49;49;0;0;0;0;0;1;0;0;;;0;0;0;1;;;;;;;;1;;;;2;;;0.58;;;;0.15;;;0;0
PHARMA;2013;650784218;650780174;0;;;;1;0;49;282;;66;169;0;0;0;0;0;0;0;0;0;0;1189000;1;100;49;552;1;0;0;0;1;1;1;0;;;1;0;0;0;;;;1;6;3;1;3;;;;4;;;1.88;;;0.92;7.74;3.46;0.9;0;1
PHARMA;2013;660000084;660780180;0;;;;0;0;;;;;;0;0;0;0;0;0;0;0;0;0;27024445;1;62;1013;828;1;1;0;0;1;1;1;0;;;1;1;1;0;4;;;2;27;24;3;7;;;;8;;1;9.7;;;1.5;33.07;23.33;3.52;0;1
PHARMA;2013;660000092;660780198;1;1;0;3;0;1;;246;;;388;1;1;1;1;1;0;0;0;0;0;999817;1;100;634;240;0;0;0;0;0;1;0;0;;;0;0;0;1;3;;;1;4;;;;;;;3;;;3;;;1;5.98;;;0;1
PHARMA;2013;660000142;;0;;;;1;0;;102;;;;1;1;1;1;1;0;0;0;0;0;129645;1;100;102;102;0;0;0;0;0;0;0;0;;;0;0;0;0;;;;;;;;1;;;;;;;0.57;;;;;;;0;0
PHARMA;2013;660000167;660780271;1;1;0;2;0;0;20;;20;40;100;1;1;1;1;1;0;0;0;0;0;106078;1;100;180;180;0;0;0;0;0;1;0;0;;;0;0;0;2;;;;;1;;;1;;;;2;;;0.7;;;;1.75;;;0;0
PHARMA;2013;660000365;;1;3;1;;0;0;;79;;;;0;0;0;0;0;0;0;0;0;0;;1;100;79;79;0;0;0;0;0;1;0;0;;;0;0;0;0;;;;;;;;1;;;;;;;0.67;;;;;;;0;0
PHARMA;2013;660000605;660786799;0;;;;1;1;;;251;;88;0;0;0;0;0;0;0;0;0;0;330000;1;100;339;339;0;0;0;0;0;1;0;0;;;0;0;0;0;;;;;3;;;2;;;;2;;;1;;;;4.4;;;0;0
PHARMA;2013;660006305;660006297;0;;;;0;0;;;;;;0;0;0;0;0;0;0;0;0;0;1037814;1;75;120;38;1;0;0;0;0;1;0;0;;;1;0;0;0;0;;;;1;;;1;;;;1;;;1;;;;2;;;0;0
PHARMA;2013;660006990;340019363;0;;;;0;1;15;;;15;75;0;0;0;0;0;1;1;1;1;1;58800;1;100;105;105;1;0;0;0;0;1;1;0;;;0;0;0;0;;;;;;;;1;;;;;;;0.95;;;;;;;0;0
PHARMA;2013;660007006;340019363;0;;;;0;0;;;57;;43;0;0;0;0;0;1;1;1;1;0;116400;1;100;100;100;0;0;0;0;0;1;0;0;;;0;0;0;0;1;;;;;;;2;;;;;;;1.2;;;;;;;0;0
PHARMA;2013;660780099;660000043;0;;;;0;0;;;53;;;0;0;0;0;0;0;0;0;0;0;62868;1;100;53;53;0;0;0;0;0;1;0;0;;;0;0;0;0;;;;;;;;1;;;;;;;0.5;;;;;;;1;1
PHARMA;2013;660780156;340015171;0;;;;0;0;;;96;;;0;0;0;0;0;0;0;0;0;0;114044;1;100;96;96;0;0;0;0;0;1;0;0;;;0;0;0;1;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0.97;0;0;0;1;0;0;0;0
PHARMA;2013;660780172;660786799;0;;;;0;0;;;51;;88;0;0;0;0;0;0;0;0;0;0;66000;1;100;139;139;1;0;0;0;0;1;0;0;;;0;0;0;0;;;;;;;;;;;;;;;0;;;;0;;;0;0
PHARMA;2013;660780214;660000118;0;;;;1;0;;60;;;;1;1;1;1;1;0;0;0;0;0;100185;1;100;60;60;0;0;0;0;0;1;0;0;;;0;0;0;0;;;;1;;;;1;;;;1;;;0.55;;;0.7;0.4;;;0;0
PHARMA;2013;660780321;590799730;0;;;;0;0;;;96;;70;0;0;0;0;0;0;0;0;0;0;144119;1;100;100;100;0;0;0;0;0;1;1;0;;;0;0;0;1;;;;;;;;1;;;;;;1;0.7;;;;;;0.25;0;0
PHARMA;2013;660780347;660000183;0;;;;0;0;;;110;;;1;1;1;1;1;0;0;0;0;0;91833;1;100;110;110;0;0;0;0;0;1;0;0;;;0;0;0;0;;;;;;;;1;;;;1;;;0.5;;;;0.5;;;0;0
PHARMA;2013;660780628;660000282;0;;;;0;0;57;;;;;0;0;0;0;0;0;0;0;0;0;79388;1;100;100;100;1;0;0;0;1;1;0;0;;;0;0;0;0;1;;;;;;;;;;;1;;;1;;;;0.8;;;0;0
PHARMA;2013;660780636;660000290;0;;;;0;0;;;152;;;0;0;1;0;0;0;0;0;0;0;207482;1;100;152;152;1;0;0;0;0;1;0;0;;;0;0;0;;;;;;;;;1;;;;2;;;0.8;;;;1;;;0;0
PHARMA;2013;660780669;660000324;0;;;;0;0;78;;;;;0;0;0;0;0;0;0;0;0;0;221901;1;10;30;78;1;0;0;0;1;1;0;0;;;1;0;0;2;1;;;;1;;;;;;;;;1;0.8;;;;1;;0.5;0;0
PHARMA;2013;660780743;660000373;0;;;;0;0;;;98;;;0;0;1;0;0;0;0;0;0;0;142552;1;100;98;98;0;0;0;0;0;0;0;0;;;0;0;0;0;;;;;;;;1;;;;;;;0.5;;;;;;;0;0
PHARMA;2013;660780776;660000399;0;;;;0;0;55;0;0;0;0;1;1;1;1;1;0;0;0;0;0;130000;1;8;47;47;1;0;0;0;1;1;0;0;;;1;0;0;0;;;;;1;;;1;;;;;;;1;;;;1;;;0;0
PHARMA;2013;660780784;660000407;0;;;;0;0;255;;;;;0;0;0;0;0;0;0;0;0;0;5868018;1;34;86;15;1;1;0;0;1;1;1;0;;;1;1;0;2;2;;1;;5;12;;1;1;;;1;5;;2.5;0.1;1;;5.8;14.8;;0;0
PHARMA;2013;660780800;660000415;0;;;;0;0;;;80;;;1;1;1;1;1;0;0;0;0;0;;1;100;80;80;0;0;0;0;0;1;0;0;;;0;0;0;1;;;;;;;;1;;;;1;;;0.5;;;;0.4;;;0;0
PHARMA;2013;660780842;660000431;0;;;;0;0;;;60;;;1;1;1;1;1;0;0;0;0;0;44972;1;100;60;60;0;0;0;0;0;1;0;0;;;0;0;0;0;;;;;;;;1;;;;;;;0.5;;;;;;;0;0
PHARMA;2013;660781097;660000506;0;;;;0;0;;;42;;;0;0;0;0;0;0;0;0;0;0;53451;1;100;42;42;0;0;0;0;0;1;0;0;;;0;0;0;0;;;;;;;;1;0;0;;;;;0.5;;;;;;;1;1
PHARMA;2013;660790163;660790155;0;;;;0;0;;;185;;;0;0;0;0;0;0;0;0;0;0;221600;1;100;185;185;1;0;0;0;0;1;0;0;;;0;0;0;0;;;;;;;;2;;;;2;;;1.17;;;;1;;;0;0
PHARMA;2013;660790387;660790379;0;;;;0;0;223;0;8;0;0;1;1;1;1;1;0;0;0;0;0;;1;32;340;261;1;;;;1;1;0;1;45;0;1;1;0;0;1;;;;4;1;;2;;;;2;;;1.95;;;;5.42;1;;0;0
PHARMA;2013;670000025;670780055;0;;;;1;1;815;83;0;0;0;0;0;0;0;0;0;0;0;0;0;;1;80;;0;1;1;0;1;1;1;1;0;;;1;1;1;0;7;;1;0;39;30;0;3;1;2;0;7;2;1;7.8;0.5;1.9;0;43.23;28.59;1.03;0;1
PHARMA;2013;670000033;670780063;0;;;;0;0;;;;;;0;0;0;0;0;0;0;0;0;0;;1;80;35;35;1;1;0;0;1;1;1;0;;;1;0;0;0;2;;2;;7;3;;3;1;2;;4;;1;3.7;0.8;2.9;;9.41;2;0.97;0;0
PHARMA;2013;670000041;670780071;0;;;;0;0;;;10;30;90;1;1;1;1;1;0;0;0;0;0;84127;1;100;130;130;0;0;0;0;0;1;0;0;;;0;0;0;0;;;;;2;;;1;;;;;;;0.5;;;;2;;;0;0
PHARMA;2013;670000058;670013366;0;;;;1;0;;;;;;1;0;0;1;1;0;0;0;0;0;738000;1;100;608;0;1;0;0;0;0;1;1;0;;;0;0;0;;1;;;1;2;1;1;3;;;;3;;;2.6;;;1;3.95;1;1;0;0
PHARMA;2013;670000082;670780147;0;;;;0;0;111;;;;;1;1;1;1;1;0;0;0;0;0;1477361;1;80;111;111;1;0;0;0;1;1;0;0;;;1;1;0;0;;;;;2;5;;2;1;;;;;;1.7;0.3;;;2;5;;0;0
PHARMA;2013;670000157;670780337;0;;;;0;0;431;;30;31;;0;0;0;0;0;0;0;0;0;0;2748200;1;;72;739;1;1;0;0;1;1;1;0;;;1;1;0;1;6;;;1;7;17;1;;1;1;1;4;3;2;6;0.8;0.7;1;10.86;19.02;2.9;0;1
PHARMA;2013;670000165;670780345;0;;;;0;0;278;;26;30;88;1;1;1;1;1;0;0;0;0;0;1899400;1;83;324;0;1;1;0;0;1;1;1;0;;;1;0;0;2;4;1;1;2;3;10;1;;;;;4;1;;4;0.5;0.5;2;5.95;10.55;1;0;1
PHARMA;2013;670000215;680000643;0;;;;1;0;35;55;60;;;0;0;0;0;0;0;0;0;0;0;110081;1;100;95;60;1;0;0;0;0;1;1;0;;;0;0;0;0;;;;;;;;1;;;;2;;;0.6;;;;1.6;;;0;0
PHARMA;2013;670000272;670780543;0;;;;0;1;97;;25;;197;0;0;0;0;0;0;0;0;0;0;378031;1;57;137;197;1;0;0;0;1;1;1;0;;;1;0;0;0;2;1;;;2;2;;;;;;2;1;1;2;0.1;;;2.85;1.93;0.75;0;0
PHARMA;2013;670000306;670780584;0;;;;0;1;17;0;44;104;471;1;1;1;1;1;0;0;0;0;0;612235;1;100;636;471;1;0;0;0;0;1;0;0;;;0;0;0;2;3;;;;7;;1;;;;;;1;;1.77;;;;7.16;0.68;1;0;0
PHARMA;2013;670000397;670780691;0;;;;1;1;208;0;0;45;63;0;0;0;0;0;1;1;1;1;1;8313771;1;96;278;0;1;1;0;0;1;1;1;0;;;1;0;0;2;2;1;;0;4;4;1;1;;1;0;3;3;;2.8;0.5;0.5;0;6.3;6.55;1;0;1
PHARMA;2013;670000405;670780709;1;1;1;;1;0;39;0;50;30;327;0;0;0;0;0;0;0;0;0;0;286410;1;100;446;142;1;0;0;0;0;1;1;0;0;0;0;0;0;2;1;0;0;0;2;1;0;2;0;0;0;3;1;0;2.3;0;0;0;4.5;1.5;0;0;0
PHARMA;2013;670000603;670781152;1;1;1;1;1;0;0;227;25;40;112;1;1;1;1;1;0;0;0;0;0;349810;1;100;404;404;0;0;0;0;0;1;1;0;;;0;0;0;0;1;;;0;4;2;1;1;;;0;1;2;1;1.8;;;0;3.8;1.7;1;0;0
PHARMA;2013;670005479;670000652;0;;;;1;1;;;;;;0;1;0;0;0;0;1;0;0;0;463932;0;;67;67;1;0;0;0;0;1;0;1;67;259;0;0;0;1;1;;;;4;;;2;;;;;;;1.99;;;;2.85;;;0;0
PHARMA;2013;670008838;670000785;0;;;;0;0;;;;;;0;0;0;0;0;0;0;0;0;0;140921;0;;100;100;1;0;0;0;0;1;0;1;60;60;0;0;0;1;;;;;;;;1;;;;1;;;0.8;;;;0.8;;;0;0
PHARMA;2013;670009109;670780055;0;;;;1;1;89;;;;;0;0;0;0;0;0;0;0;0;0;;1;0;;;1;0;0;1;1;1;1;0;;;1;0;1;2;1;;;0;1;6;0;;1;;0;0;0;0;0.45;0.45;;0;1;4.64;0;0;1
PHARMA;2013;670013341;670013333;0;;;;0;0;0;0;;;;0;0;0;0;0;0;0;0;0;0;;0;;0;0;1;1;0;0;0;0;0;0;;;0;0;0;0;0;;;;;;;0;;;;;;;0;;;;;;;0;0
PHARMA;2013;670013754;;0;;;;1;0;4;50;864;;80;0;0;0;0;0;0;0;0;0;0;1784500;1;100;998;0;0;0;0;0;0;1;0;0;;;0;0;0;0;4;;;;4;2;1;1;;;;2;;;4.8;;;;5.6;2;1;0;0
PHARMA;2013;670014992;670780139;0;;;;0;0;;;39;30;176;0;0;0;0;0;0;0;0;0;0;142772;1;100;39;39;0;0;0;0;0;1;0;0;;;0;0;0;1;0;;;;;;;1;;;;1;;;0.5;;;;0.5;;;0;1
PHARMA;2013;670016237;670016211;0;;;;0;0;109;;60;;;1;1;1;1;1;0;0;0;0;0;624019;1;100;169;169;1;0;0;0;1;1;0;0;;;1;1;0;2;1;1;;;3;11;;1;;;;;;;1.4;1;;;3;11;;0;0
PHARMA;2013;670780113;670780055;0;;;;1;1;90;;;;;0;0;0;0;0;0;0;0;0;0;;1;0;;;1;0;0;1;1;1;0;0;;;1;0;1;2;;;;;;;;;;;;;;;;;;;;;;0;1
PHARMA;2013;670780162;670000108;0;;;;0;0;100;;;;300;1;1;1;1;1;0;0;0;0;0;558958;1;100;;;1;0;0;0;0;1;0;0;;;1;1;0;2;1;;;;4;1;;2;;;;;;;2.72;;;;4;1;;0;0
PHARMA;2013;670780170;670000116;0;;;;0;0;162;;;;;1;1;1;1;1;0;0;0;0;0;805462;1;36;59;0;1;1;0;0;1;1;0;0;;;1;1;0;1;1;;1;0;6;3;;2;1;1;0;;;;2.6;0.5;1.3;0;6;3;;0;0
PHARMA;2013;670780212;670014604;0;;;;1;0;;;;;;0;0;0;0;0;0;0;0;0;0;8553524;1;26;153;0;1;1;0;0;1;1;0;0;20;;1;1;0;1;6;;1;2;12;13;;2;1;;;1;2;;7.1;1;1;1.58;14.18;14.28;;0;1
PHARMA;2013;670780378;670000785;0;;;;0;0;72;;;;;0;0;0;0;0;0;0;0;0;0;313600;1;100;15;0;1;0;0;0;0;1;0;0;;;1;1;0;0;0;;;;2;;;1;;;;2;;;0.5;;;;3.3;;;0;0
PHARMA;2013;670780386;670000199;1;3;0;;0;0;111;;;;;1;1;1;1;1;0;0;0;0;0;1009352;1;93;93;24;1;0;0;0;1;1;0;0;;;1;0;0;2;1;;;;1;;1;;;;;1;;;1;;;;1.8;;1;0;1
PHARMA;2013;670780600;750050759;0;;;;0;0;;;60;;;1;1;1;1;1;0;0;0;0;0;63440;1;100;60;60;0;0;0;0;0;1;0;0;;;0;0;0;1;;;;;;;;2;;;;2;;;0.93;;;;1;;;0;0
PHARMA;2013;670781574;670000652;0;;;;1;1;;;;;;0;1;0;0;0;0;1;0;0;0;2857730;1;70;840;840;1;0;0;0;0;1;0;1;67;259;0;0;0;1;;;;;;12;;3;;;;2;;;1.25;;;;0.68;11.92;;0;0
PHARMA;2013;670783133;670780055;0;;;;1;1;;;94;;;0;0;0;0;0;0;0;0;0;0;;1;100;;;1;0;0;1;1;1;0;0;;;1;0;1;2;;;;;;;;;;;;;;;;;;;;;;0;1
PHARMA;2013;670783273;670780055;0;;;;1;1;872;;;;;0;0;0;0;0;0;0;0;0;0;;1;18;;;1;0;0;1;1;1;1;0;;;1;0;1;2;10;;1;0;43;30;3;2;1;;0;6;3;0;10.48;0.5;1;0;42.36;33.27;2.23;0;1
PHARMA;2013;670798420;670792340;0;;;;0;0;;;;;;0;0;0;0;0;0;0;0;0;0;;0;;;;0;;;;0;1;0;0;;;0;0;0;;;;;;;;;1;;;;;;;0.03;;;;;;;0;0
PHARMA;2013;670799550;670780055;0;;;;1;1;10;;;124;100;0;0;0;0;0;0;0;0;0;0;;1;100;;;1;0;0;1;1;1;0;0;;;1;0;1;2;0;;;;;;;;;;;;;;;;;;;;;0;1
PHARMA;2013;670799675;680000643;0;;;;1;0;;;;45;136;0;0;0;0;0;0;0;0;0;0;83438;0;;180;180;1;0;0;0;0;1;1;0;;;0;0;0;0;;;;;;;;1;;;;2;;;0.4;;;;1.4;;;0;0
PHARMA;2013;670799691;670780139;0;;;;1;0;;;39;30;176;1;1;1;1;1;0;0;0;0;0;44379;1;100;30;30;0;0;0;;0;1;0;0;;;0;0;0;1;;;;;;;;1;;;;1;;;0.2;;;;0.25;;;0;1
PHARMA;2013;680000031;680000171;0;;;;0;0;;;26;;167;0;0;0;0;0;0;0;0;0;0;89347;1;193;77;;0;0;0;0;0;1;0;0;;;0;0;0;2;;;;;1;;;1;;;;;;;0.8;;;;1;;;0;0
PHARMA;2013;680000130;680000353;0;;;;0;0;;;72;;;0;0;0;0;0;0;0;0;0;0;140919;1;100;72;72;0;0;0;0;0;1;0;0;;;0;0;0;0;;;;;;;;1;;;;4;;;0.59;;;;1.87;;;0;0
PHARMA;2013;680000197;680000049;0;;;;0;0;125;;30;;;0;0;0;0;0;0;0;0;0;0;1840950;1;38;59;0;1;1;0;0;1;1;1;0;;;1;0;0;0;1;;;;1;3;;;;;;1;2;;1;;;;1.5;4;;0;0
PHARMA;2013;680000221;670781293;0;;;;0;0;;;30;;;0;0;0;0;0;0;0;0;0;0;43284;1;30;30;30;0;0;0;0;0;1;0;0;;;0;0;0;0;;;;;;;;1;;;;1;;;0.2;;;;0.48;;;0;0
PHARMA;2013;680000312;680015963;0;;;;0;0;;;;;;0;0;0;0;0;0;0;0;0;0;27400;1;100;45;45;0;0;0;0;0;1;0;0;;;0;0;0;0;;;;;;;;1;;;;1;;;0.36;;;;0.5;;;0;0
PHARMA;2013;680000320;680000643;0;;;;0;0;;;;;;1;1;1;1;1;0;0;0;0;0;;1;100;234;0;1;0;0;0;1;1;1;0;;;1;1;0;1;1;;;;;3;1;;;;;2;1;;1;;;;1.2;3.5;1;0;1
PHARMA;2013;680000338;680000114;0;;;;0;0;;;;;;0;0;0;0;0;0;0;0;0;0;;1;100;100;100;1;0;0;0;0;1;0;0;;;0;0;0;0;;;;;;;;1;;;;;;;0.5;;;;;;;0;0
PHARMA;2013;680000494;680000643;0;;;;0;1;446;;90;;;0;0;0;0;0;1;1;1;1;1;;1;90;191;0;1;0;0;0;1;1;1;0;;;1;0;0;1;4;;;;3;2;1;;1;;;;;;4;1;;;3;2;1;0;1
PHARMA;2013;680000544;680000395;1;3;1;;0;0;114;;25;25;186;0;0;0;1;1;1;0;0;0;0;988500;1;85;235;155;1;1;0;0;1;1;1;0;;;1;0;1;1;2;;;;2;;1;1;1;1;;2;;;2.2;0.1;0.5;;3.3;;1;0;1
PHARMA;2013;680000577;680000411;0;;;;1;0;47;;25;;110;1;1;1;1;1;0;0;0;0;1;89487;1;72;72;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;1;;;;1;;;1;;;;2;;;1.5;;;;2.14;;;0;0
