BOR;AN;FI;FI_EJ;PERSO;EFFPLS;EFFPAS;ETPS;NBLIB
HAD_P;2013;610005837;610005811;Ncoor;2;;0.97;
HAD_P;2013;610005837;610005811;M9999;;1;0.5;64
HAD_P;2013;610006256;610006769;M3050;;;;25
HAD_P;2013;610006256;610006769;M9999;;2;0.46;25
HAD_P;2013;610006256;610006769;Mcoor;;2;0.46;
HAD_P;2013;610006256;610006769;N2120;1;;1;
HAD_P;2013;610006256;610006769;N2210;;;;34
HAD_P;2013;610006256;610006769;N2410;;;;5
HAD_P;2013;610006256;610006769;N2510;11;;9.42;
HAD_P;2013;610006256;610006769;N2710;;1;0.12;
HAD_P;2013;610006256;610006769;N3120;;1;0.43;
HAD_P;2013;610006256;610006769;N9999;16;3;14.07;39
HAD_P;2013;610006256;610006769;NAUT;3;1;2.1;
HAD_P;2013;610006256;610006769;Ncoor;1;;1;
HAD_P;2013;610006256;610006769;M9999;;2;0.46;25
HAD_P;2013;620003889;620003848;M3050;;1;0.3;
HAD_P;2013;620003889;620003848;M9999;;3;1;
HAD_P;2013;620003889;620003848;MAUT;;1;0.2;
HAD_P;2013;620003889;620003848;Mcoor;;1;0.5;
HAD_P;2013;620003889;620003848;N2120;1;1;1.8;
HAD_P;2013;620003889;620003848;N2210;15;2;16;92
HAD_P;2013;620003889;620003848;N2410;;;;67
HAD_P;2013;620003889;620003848;N2460;;;;2
HAD_P;2013;620003889;620003848;N2510;7;1;7.5;
HAD_P;2013;620003889;620003848;N2710;;1;0.4;
HAD_P;2013;620003889;620003848;N3120;;2;1.2;
HAD_P;2013;620003889;620003848;N9999;28;13;35.96;164
HAD_P;2013;620003889;620003848;NAUT;4;4;7.06;3
HAD_P;2013;620003889;620003848;Ncoor;1;2;2;
HAD_P;2013;620003889;620003848;M9999;;3;1;
HAD_P;2013;620010348;620018473;M3050;0;1;0.5;
HAD_P;2013;620010348;620018473;M9999;1;2;2;
HAD_P;2013;620010348;620018473;Mcoor;1;1;1.5;
HAD_P;2013;620010348;620018473;N2120;2;1;2.6;
HAD_P;2013;620010348;620018473;N2210;23;1;23.8;
HAD_P;2013;620010348;620018473;N2510;16;2;17.13;
HAD_P;2013;620010348;620018473;N2710;0;1;0.5;
HAD_P;2013;620010348;620018473;N3120;1;1;1.8;
HAD_P;2013;620010348;620018473;N9999;51;8;55.53;
HAD_P;2013;620010348;620018473;NAUT;5;2;5.7;
HAD_P;2013;620010348;620018473;Ncoor;4;0;4;
HAD_P;2013;620010348;620018473;M9999;1;2;2;
HAD_P;2013;620010389;590799995;M3050;;1;0.5;
HAD_P;2013;620010389;590799995;M9999;;3;1.25;
HAD_P;2013;620010389;590799995;Mcoor;;2;0.75;
HAD_P;2013;620010389;590799995;N2120;2;1;2.5;
HAD_P;2013;620010389;590799995;N2210;15;;15;154
HAD_P;2013;620010389;590799995;N2410;;;;53
HAD_P;2013;620010389;590799995;N2510;20;;20;
HAD_P;2013;620010389;590799995;N2710;;1;0.6;
HAD_P;2013;620010389;590799995;N3120;1;;1;
HAD_P;2013;620010389;590799995;N9999;44;3;45.6;207
HAD_P;2013;620010389;590799995;NAUT;2;1;2.5;
HAD_P;2013;620010389;590799995;Ncoor;4;;4;
HAD_P;2013;620010389;590799995;M9999;;3;1.25;
HAD_P;2013;620013649;620013599;M3050;;1;0.2;
HAD_P;2013;620013649;620013599;M9999;;8;4;
HAD_P;2013;620013649;620013599;MAUT;;4;2;
HAD_P;2013;620013649;620013599;Mcoor;;3;1.8;
HAD_P;2013;620013649;620013599;N2120;3;;3;
HAD_P;2013;620013649;620013599;N2210;32;2;33.6;
HAD_P;2013;620013649;620013599;N2510;22;6;26.8;
HAD_P;2013;620013649;620013599;N2710;1;1;1.3;
HAD_P;2013;620013649;620013599;N3120;3;;3;
HAD_P;2013;620013649;620013599;N9999;81;17;92.5;
HAD_P;2013;620013649;620013599;NAUT;16;8;20.8;
HAD_P;2013;620013649;620013599;Ncoor;4;;4;
HAD_P;2013;620013649;620013599;M9999;;8;4;
HAD_P;2013;620105981;620000968;M9999;;2;0.8;
HAD_P;2013;620105981;620000968;Mcoor;;2;0.8;
HAD_P;2013;620105981;620000968;N2210;25;;25;229
HAD_P;2013;620105981;620000968;N2410;;;;125
HAD_P;2013;620105981;620000968;N2510;21;;21;
HAD_P;2013;620105981;620000968;N2710;1;;1;
HAD_P;2013;620105981;620000968;N3120;2;;2;
HAD_P;2013;620105981;620000968;N9999;58;;58;354
HAD_P;2013;620105981;620000968;Ncoor;9;;9;
HAD_P;2013;620105981;620000968;M9999;;2;0.8;
HAD_P;2013;630008118;630011153;M3050;;1;0.9;134
HAD_P;2013;630008118;630011153;M9999;1;2;2.12;270
HAD_P;2013;630008118;630011153;MAUT;;;;136
HAD_P;2013;630008118;630011153;Mcoor;1;1;1.22;
HAD_P;2013;630008118;630011153;N2120;1;;1;
HAD_P;2013;630008118;630011153;N2210;;;;270
HAD_P;2013;630008118;630011153;N2410;;;;154
HAD_P;2013;630008118;630011153;N2710;;1;0.5;
HAD_P;2013;630008118;630011153;N3120;;1;0.7;
HAD_P;2013;630008118;630011153;N9999;17;4;19.96;600
HAD_P;2013;630008118;630011153;NAUT;9;1;9.86;176
HAD_P;2013;630008118;630011153;Ncoor;7;1;7.9;
HAD_P;2013;630008118;630011153;M9999;1;2;2.12;270
HAD_P;2013;630010296;630010270;M9999;;2;1.3;
HAD_P;2013;630010296;630010270;Mcoor;;2;1.3;
HAD_P;2013;630010296;630010270;N2120;1;;1;
HAD_P;2013;630010296;630010270;N2210;5;;5;
HAD_P;2013;630010296;630010270;N2510;3;;3;
HAD_P;2013;630010296;630010270;N2710;;1;0.5;
HAD_P;2013;630010296;630010270;N3120;;2;1;
HAD_P;2013;630010296;630010270;N9999;14;3;15.5;
HAD_P;2013;630010296;630010270;Ncoor;5;;5;
HAD_P;2013;630010296;630010270;M9999;;2;1.3;
HAD_P;2013;630010528;630000990;M9999;;2;0.68;
HAD_P;2013;630010528;630000990;Mcoor;;2;0.68;
HAD_P;2013;630010528;630000990;N2120;1;;1;
HAD_P;2013;630010528;630000990;N2510;3;1;3.32;
HAD_P;2013;630010528;630000990;N3120;;1;0.4;
HAD_P;2013;630010528;630000990;N9999;8;3;9.26;
HAD_P;2013;630010528;630000990;NAUT;2;1;2.54;
HAD_P;2013;630010528;630000990;Ncoor;2;;2;
HAD_P;2013;630010528;630000990;M9999;;2;0.68;
HAD_P;2013;640000162;640780417;N9999;3;3;4.55;
HAD_P;2013;640000162;640780417;NAUT;3;3;4.55;
HAD_P;2013;640000162;640780417;N9999;3;3;4.55;
HAD_P;2013;640000402;640780813;M9999;1;;0.6;
HAD_P;2013;640000402;640780813;Mcoor;1;;0.6;
HAD_P;2013;640000402;640780813;N2120;1;0;1;
HAD_P;2013;640000402;640780813;N2210;12;1;13;
HAD_P;2013;640000402;640780813;N2510;6;0;5.99;
HAD_P;2013;640000402;640780813;N9999;20;1;20.89;
HAD_P;2013;640000402;640780813;NAUT;1;;0.9;
HAD_P;2013;640000402;640780813;M9999;1;;0.6;
HAD_P;2013;640000600;640781290;M9999;1;;1;
HAD_P;2013;640000600;640781290;Mcoor;1;;1;
HAD_P;2013;640000600;640781290;N2120;1;;1;
HAD_P;2013;640000600;640781290;N2210;8;5;11.27;
HAD_P;2013;640000600;640781290;N3120;;1;0.3;
HAD_P;2013;640000600;640781290;N9999;10;6;13.57;
HAD_P;2013;640000600;640781290;NAUT;1;;1;
HAD_P;2013;640000600;640781290;M9999;1;;1;
HAD_P;2013;640013298;640011508;M3050;;;;19
HAD_P;2013;640013298;640011508;M9999;;2;0.7;22
HAD_P;2013;640013298;640011508;MAUT;;;;3
HAD_P;2013;640013298;640011508;Mcoor;;2;0.7;
HAD_P;2013;640013298;640011508;N2120;1;;0.3;
HAD_P;2013;640013298;640011508;N2210;4;9;9.89;93
HAD_P;2013;640013298;640011508;N2410;;;;43
HAD_P;2013;640013298;640011508;N2510;1;5;5.5;
HAD_P;2013;640013298;640011508;N2710;;1;0.33;1
HAD_P;2013;640013298;640011508;N3120;;1;0.8;
HAD_P;2013;640013298;640011508;N9999;8;16;18.82;141
HAD_P;2013;640013298;640011508;NAUT;;;;4
HAD_P;2013;640013298;640011508;Ncoor;2;;2;
HAD_P;2013;640013298;640011508;M9999;;2;0.7;22
HAD_P;2013;640789699;640003570;M3050;;1;0.17;136
HAD_P;2013;640789699;640003570;M9999;;6;2.15;136
HAD_P;2013;640789699;640003570;Mcoor;;5;1.98;
HAD_P;2013;640789699;640003570;N2120;;6;2.58;
HAD_P;2013;640789699;640003570;N2210;;60;31.35;59
HAD_P;2013;640789699;640003570;N2410;;3;1.62;156
HAD_P;2013;640789699;640003570;N2460;;1;0.29;
HAD_P;2013;640789699;640003570;N2510;;113;20.92;
HAD_P;2013;640789699;640003570;N2710;;3;1;
HAD_P;2013;640789699;640003570;N3120;;2;1.2;
HAD_P;2013;640789699;640003570;N9999;;195;64.69;229
HAD_P;2013;640789699;640003570;NAUT;;1;0.23;14
HAD_P;2013;640789699;640003570;Ncoor;;6;5.5;
HAD_P;2013;640789699;640003570;M9999;;6;2.15;136
HAD_P;2013;650001779;650001738;M9999;;3;0.8;
HAD_P;2013;650001779;650001738;Mcoor;;3;0.8;
HAD_P;2013;650001779;650001738;N2120;1;;1;
HAD_P;2013;650001779;650001738;N2210;9;1;9.8;
HAD_P;2013;650001779;650001738;N2510;7;1;7.8;
HAD_P;2013;650001779;650001738;N3120;;2;1.2;
HAD_P;2013;650001779;650001738;N9999;17;4;19.8;
HAD_P;2013;650001779;650001738;M9999;;3;0.8;
HAD_P;2013;660000084;660780180;M9999;3;;1.3;
HAD_P;2013;660000084;660780180;Mcoor;3;;1.3;
HAD_P;2013;660000084;660780180;N2120;1;;0.5;
HAD_P;2013;660000084;660780180;N2210;9;;8.42;
HAD_P;2013;660000084;660780180;N2510;10;;10;
HAD_P;2013;660000084;660780180;N2710;1;;0.5;
HAD_P;2013;660000084;660780180;N9999;22;;20.42;
HAD_P;2013;660000084;660780180;NAUT;1;;1;
HAD_P;2013;660000084;660780180;M9999;3;;1.3;
HAD_P;2013;660006172;660790379;M9999;;2;1;
HAD_P;2013;660006172;660790379;Mcoor;;2;1;
HAD_P;2013;660006172;660790379;N2120;;1;0.85;
HAD_P;2013;660006172;660790379;N2210;4;2;5.93;
HAD_P;2013;660006172;660790379;N2510;1;2;2.17;
HAD_P;2013;660006172;660790379;N9999;7;5;10.95;
HAD_P;2013;660006172;660790379;NAUT;1;;1;
HAD_P;2013;660006172;660790379;Ncoor;1;;1;
HAD_P;2013;660006172;660790379;M9999;;2;1;
HAD_P;2013;670005479;670000652;M3050;1;2;1.88;
HAD_P;2013;670005479;670000652;M9999;2;3;3.65;792
HAD_P;2013;670005479;670000652;MAUT;;;;792
HAD_P;2013;670005479;670000652;Mcoor;1;1;1.77;
HAD_P;2013;670005479;670000652;N2120;4;;4.31;
HAD_P;2013;670005479;670000652;N2210;13;3;13.96;592
HAD_P;2013;670005479;670000652;N2410;;;;527
HAD_P;2013;670005479;670000652;N2510;5;;5;
HAD_P;2013;670005479;670000652;N2710;;1;0.02;1
HAD_P;2013;670005479;670000652;N3120;1;2;1.72;
HAD_P;2013;670005479;670000652;N9999;23;6;25.01;1158
HAD_P;2013;670005479;670000652;NAUT;;;;38
HAD_P;2013;670005479;670000652;M9999;2;3;3.65;792
HAD_P;2013;670008838;670000785;M3050;0;1;0.8;
HAD_P;2013;670008838;670000785;M9999;1;1;1.8;
HAD_P;2013;670008838;670000785;Mcoor;1;0;1;
HAD_P;2013;670008838;670000785;N2120;1;0;1;
HAD_P;2013;670008838;670000785;N2210;4;0;4;135
HAD_P;2013;670008838;670000785;N2410;;;;56
HAD_P;2013;670008838;670000785;N3120;;1;0.5;
HAD_P;2013;670008838;670000785;N9999;8;4;10.9;191
HAD_P;2013;670008838;670000785;NAUT;2;1;2.8;
HAD_P;2013;670008838;670000785;Ncoor;1;2;2.6;
HAD_P;2013;670008838;670000785;M9999;1;1;1.8;
HAD_P;2013;670780113;670780055;M9999;2;;0.3;
HAD_P;2013;670780113;670780055;MAUT;1;;0.1;
HAD_P;2013;670780113;670780055;Mcoor;1;;0.2;
HAD_P;2013;670780113;670780055;N9999;4;4;6.89;
HAD_P;2013;670780113;670780055;NAUT;4;4;6.89;
HAD_P;2013;670780113;670780055;M9999;2;;0.3;
HAD_P;2013;670798636;670014604;M9999;;1;0.21;
HAD_P;2013;670798636;670014604;Mcoor;;1;0.21;
HAD_P;2013;670798636;670014604;N2210;7;;5.21;
HAD_P;2013;670798636;670014604;N9999;9;;7.21;
HAD_P;2013;670798636;670014604;NAUT;1;;1;
HAD_P;2013;670798636;670014604;Ncoor;1;;1;
HAD_P;2013;670798636;670014604;M9999;;1;0.21;
HAD_P;2013;680007648;680007598;M9999;0;2;0.64;0
HAD_P;2013;680007648;680007598;Mcoor;0;2;0.64;
HAD_P;2013;680007648;680007598;N2120;1;0;1;
HAD_P;2013;680007648;680007598;N2210;4;2;5.72;0
HAD_P;2013;680007648;680007598;N2510;3;1;3.8;
HAD_P;2013;680007648;680007598;N3120;0;1;0.38;
HAD_P;2013;680007648;680007598;N9999;10;5;13.7;0
HAD_P;2013;680007648;680007598;Ncoor;2;1;2.8;
HAD_P;2013;680007648;680007598;M9999;0;2;0.64;
HAD_P;2013;680017829;680017811;M9999;;4;1.45;
HAD_P;2013;680017829;680017811;MAUT;;2;0.35;
HAD_P;2013;680017829;680017811;Mcoor;;2;1.1;
HAD_P;2013;680017829;680017811;N2120;2;;2;
HAD_P;2013;680017829;680017811;N2210;13;3;15.3;
HAD_P;2013;680017829;680017811;N2460;1;;0.2;
HAD_P;2013;680017829;680017811;N2510;8;3;10.5;
HAD_P;2013;680017829;680017811;N2710;1;;1;
HAD_P;2013;680017829;680017811;N3120;1;;0.8;
HAD_P;2013;680017829;680017811;N9999;35;7;39.1;
HAD_P;2013;680017829;680017811;NAUT;9;1;9.3;
HAD_P;2013;680017829;680017811;M9999;;4;1.45;
HAD_P;2013;690000880;690783220;M3050;0;0;0;640
HAD_P;2013;690000880;690783220;M9999;6;3;6.93;640
HAD_P;2013;690000880;690783220;Mcoor;6;3;6.93;
HAD_P;2013;690000880;690783220;N2120;3;0;2.97;
HAD_P;2013;690000880;690783220;N2210;0;0;0;1577
HAD_P;2013;690000880;690783220;N2410;0;0;0;272
HAD_P;2013;690000880;690783220;N2710;0;0;0;17
HAD_P;2013;690000880;690783220;N3120;4;0;3.82;
HAD_P;2013;690000880;690783220;N9999;25;3;25.95;2371
HAD_P;2013;690000880;690783220;NAUT;8;1;7.6;505
HAD_P;2013;690000880;690783220;Ncoor;10;2;11.56;
HAD_P;2013;690000880;690783220;M9999;6;3;6.93;640
HAD_P;2013;690019799;690007182;M3050;0;0;0;77
HAD_P;2013;690019799;690007182;M9999;0;4;1.47;173
HAD_P;2013;690019799;690007182;MAUT;0;0;0;96
HAD_P;2013;690019799;690007182;Mcoor;0;4;1.47;
HAD_P;2013;690019799;690007182;N2120;1;0;1;
HAD_P;2013;690019799;690007182;N2210;9;0;9;44
HAD_P;2013;690019799;690007182;N2410;0;0;0;77
HAD_P;2013;690019799;690007182;N2470;0;0;0;1
HAD_P;2013;690019799;690007182;N2710;0;2;1;0
HAD_P;2013;690019799;690007182;N3120;1;0;1;
HAD_P;2013;690019799;690007182;N9999;13;2;13;139
HAD_P;2013;690019799;690007182;NAUT;0;0;0;17
HAD_P;2013;690019799;690007182;Ncoor;2;;1;
HAD_P;2013;690019799;690007182;M9999;0;4;1.47;173
HAD_P;2013;690788930;690001623;M3050;2;1;2.57;
HAD_P;2013;690788930;690001623;M9999;5;4;7.72;
HAD_P;2013;690788930;690001623;MAUT;0;1;0.7;
HAD_P;2013;690788930;690001623;Mcoor;3;2;4.45;
HAD_P;2013;690788930;690001623;N2120;8;0;8;
HAD_P;2013;690788930;690001623;N2210;0;6;4.1;
HAD_P;2013;690788930;690001623;N2710;3;1;3.8;
HAD_P;2013;690788930;690001623;N3120;2;4;4.2;
HAD_P;2013;690788930;690001623;N9999;71;23;85.3;
HAD_P;2013;690788930;690001623;NAUT;44;12;51.2;
HAD_P;2013;690788930;690001623;Ncoor;14;0;14;
HAD_P;2013;690788930;690001623;M9999;5;4;7.72;
HAD_P;2013;700000698;250017803;M9999;;1;0.5;
HAD_P;2013;700000698;250017803;Mcoor;;1;0.5;
HAD_P;2013;700000698;250017803;N2210;3;3;5.78;
HAD_P;2013;700000698;250017803;N2510;6;1;5.75;
HAD_P;2013;700000698;250017803;N2710;;1;0.01;
HAD_P;2013;700000698;250017803;N3120;;1;0.39;
HAD_P;2013;700000698;250017803;N9999;9;8;12.92;
HAD_P;2013;700000698;250017803;Ncoor;;2;0.99;
HAD_P;2013;700000698;250017803;M9999;;1;0.5;
HAD_P;2013;710010067;710780644;M9999;1;;0.5;
HAD_P;2013;710010067;710780644;Mcoor;1;;0.5;
HAD_P;2013;710010067;710780644;N2210;3;2;4.87;
HAD_P;2013;710010067;710780644;N2510;1;3;3.26;
HAD_P;2013;710010067;710780644;N9999;5;6;9.63;
HAD_P;2013;710010067;710780644;NAUT;;1;0.5;
HAD_P;2013;710010067;710780644;Ncoor;1;;1;
HAD_P;2013;710010067;710780644;M9999;1;;0.5;
HAD_P;2013;710780917;710000274;M9999;;1;0.3;
HAD_P;2013;710780917;710000274;Mcoor;;1;0.3;
HAD_P;2013;710780917;710000274;N9999;1;;1;
HAD_P;2013;710780917;710000274;NAUT;1;;1;
HAD_P;2013;710780917;710000274;M9999;;1;0.3;
HAD_P;2013;710978263;710780958;M3050;;1;0.5;
HAD_P;2013;710978263;710780958;M9999;;2;0.8;
HAD_P;2013;710978263;710780958;Mcoor;;1;0.3;
HAD_P;2013;710978263;710780958;N2120;1;0;1;
HAD_P;2013;710978263;710780958;N2210;5;0;4.99;
HAD_P;2013;710978263;710780958;N2510;0;4;3.61;
HAD_P;2013;710978263;710780958;N9999;7;5;10.1;
HAD_P;2013;710978263;710780958;NAUT;1;1;0.5;
HAD_P;2013;710978263;710780958;M9999;;2;0.8;
HAD_P;2013;710978289;710780263;M9999;1;1;0.95;
HAD_P;2013;710978289;710780263;MAUT;1;1;0.95;
HAD_P;2013;710978289;710780263;N2120;1;;1;
HAD_P;2013;710978289;710780263;N2210;9;6;13.3;
HAD_P;2013;710978289;710780263;N3120;;1;0.5;
HAD_P;2013;710978289;710780263;N9999;10;8;15.2;
HAD_P;2013;710978289;710780263;NAUT;;1;0.4;
HAD_P;2013;710978289;710780263;M9999;1;1;0.95;
HAD_P;2013;710978347;710781204;M3050;1;;0.25;
HAD_P;2013;710978347;710781204;M9999;1;1;0.95;
HAD_P;2013;710978347;710781204;Mcoor;;1;0.7;
HAD_P;2013;710978347;710781204;N2120;1;;1;
HAD_P;2013;710978347;710781204;N2210;6;1;6.02;
HAD_P;2013;710978347;710781204;N2410;1;1;0.83;
HAD_P;2013;710978347;710781204;N2510;15;1;10.97;
HAD_P;2013;710978347;710781204;N9999;29;3;22.74;
HAD_P;2013;710978347;710781204;NAUT;6;;3.92;
HAD_P;2013;710978347;710781204;M9999;1;1;0.95;
HAD_P;2013;720000124;720000066;M9999;2;;0.8;
HAD_P;2013;720000124;720000066;Mcoor;2;;0.8;
HAD_P;2013;720000124;720000066;N2120;1;;0.5;
HAD_P;2013;720000124;720000066;N2210;9;1;8.46;
HAD_P;2013;720000124;720000066;N2460;1;;0.08;
HAD_P;2013;720000124;720000066;N2510;6;2;7.24;
HAD_P;2013;720000124;720000066;N2710;;1;0.19;
HAD_P;2013;720000124;720000066;N9999;20;4;18.56;
HAD_P;2013;720000124;720000066;NAUT;3;;2.09;
HAD_P;2013;720000124;720000066;M9999;2;;0.8;
HAD_P;2013;720016856;720008390;M3050;0;1;0.1;30
HAD_P;2013;720016856;720008390;M9999;0;4;0.91;30
HAD_P;2013;720016856;720008390;Mcoor;0;3;0.81;
HAD_P;2013;720016856;720008390;N2120;1;1;1.67;
HAD_P;2013;720016856;720008390;N2210;12;19;24.23;50
HAD_P;2013;720016856;720008390;N2410;0;0;0;20
HAD_P;2013;720016856;720008390;N2510;5;12;13.41;
HAD_P;2013;720016856;720008390;N2710;0;3;1.11;0
HAD_P;2013;720016856;720008390;N3120;0;2;1;
HAD_P;2013;720016856;720008390;N9999;18;39;43.02;70
HAD_P;2013;720016856;720008390;Ncoor;0;2;1.6;
HAD_P;2013;720016856;720008390;M9999;0;4;0.91;30
HAD_P;2013;730000031;730000015;N2120;1;1;1.18;
HAD_P;2013;730000031;730000015;N2210;9;4;11.11;
HAD_P;2013;730000031;730000015;N2510;5;6;7.65;
HAD_P;2013;730000031;730000015;N2710;;1;0.78;
HAD_P;2013;730000031;730000015;N9999;17;15;23.41;
HAD_P;2013;730000031;730000015;NAUT;2;3;2.69;
HAD_P;2013;730000031;730000015;N9999;17;15;23.41;
HAD_P;2013;730000080;730780103;M9999;;1;0.6;
HAD_P;2013;730000080;730780103;Mcoor;;1;0.6;
HAD_P;2013;730000080;730780103;N2120;1;;0.5;
HAD_P;2013;730000080;730780103;N2210;4;2;4.48;37
HAD_P;2013;730000080;730780103;N2510;2;;2;
HAD_P;2013;730000080;730780103;N2710;1;;0.5;
HAD_P;2013;730000080;730780103;N3120;1;;0.5;
HAD_P;2013;730000080;730780103;N9999;10;4;9.73;37
HAD_P;2013;730000080;730780103;NAUT;;2;1.25;
HAD_P;2013;730000080;730780103;Ncoor;1;;0.5;
HAD_P;2013;730000080;730780103;M9999;;1;0.6;
HAD_P;2013;740000237;740781133;M9999;2;1;1.1;63
HAD_P;2013;740000237;740781133;MAUT;1;1;0.4;63
HAD_P;2013;740000237;740781133;Mcoor;1;0;0.7;
HAD_P;2013;740000237;740781133;N2120;1;0;1;
HAD_P;2013;740000237;740781133;N2210;8;4;11.29;143
HAD_P;2013;740000237;740781133;N2410;0;0;0;61
HAD_P;2013;740000237;740781133;N2510;5;0;4.97;
HAD_P;2013;740000237;740781133;N2710;0;1;0.5;0
HAD_P;2013;740000237;740781133;N3120;1;0;1;
HAD_P;2013;740000237;740781133;N9999;17;6;21.08;212
HAD_P;2013;740000237;740781133;NAUT;2;1;2.32;8
HAD_P;2013;740000237;740781133;M9999;2;1;1.1;63
HAD_P;2013;740000302;740781216;M9999;0;1;0.5;
HAD_P;2013;740000302;740781216;Mcoor;0;1;0.5;
HAD_P;2013;740000302;740781216;N2120;0;1;0.8;
HAD_P;2013;740000302;740781216;N2210;1;3;3.3;0
HAD_P;2013;740000302;740781216;N2510;2;1;2.8;
HAD_P;2013;740000302;740781216;N3120;0;1;0.5;
HAD_P;2013;740000302;740781216;N9999;3;7;7.9;0
HAD_P;2013;740000302;740781216;NAUT;0;1;0.5;0
HAD_P;2013;740000302;740781216;M9999;0;1;0.5;
HAD_P;2013;740000328;740790381;M9999;;2;1;
HAD_P;2013;740000328;740790381;Mcoor;;2;1;
HAD_P;2013;740000328;740790381;N2120;1;;1;
HAD_P;2013;740000328;740790381;N2210;;;;80
HAD_P;2013;740000328;740790381;N2410;;;;42
HAD_P;2013;740000328;740790381;N2510;;2;1.2;
HAD_P;2013;740000328;740790381;N2710;;1;0.3;
HAD_P;2013;740000328;740790381;N3120;;2;1;
HAD_P;2013;740000328;740790381;N9999;3;12;11.1;122
HAD_P;2013;740000328;740790381;NAUT;;3;2.7;
HAD_P;2013;740000328;740790381;Ncoor;2;4;4.9;
HAD_P;2013;740000328;740790381;M9999;;2;1;
HAD_P;2013;740010475;740000203;M3050;0;1;0.8;0
HAD_P;2013;740010475;740000203;M9999;0;4;1.8;1
HAD_P;2013;740010475;740000203;MAUT;;1;0.1;1
HAD_P;2013;740010475;740000203;Mcoor;0;2;0.9;
HAD_P;2013;740010475;740000203;N2120;1;0;1;
HAD_P;2013;740010475;740000203;N2210;9;5;12.7;
HAD_P;2013;740010475;740000203;N2410;0;1;0.1;
HAD_P;2013;740010475;740000203;N2510;6;3;7.8;
HAD_P;2013;740010475;740000203;N2710;0;1;0.5;0
HAD_P;2013;740010475;740000203;N3120;1;0;1;
HAD_P;2013;740010475;740000203;N9999;19;10;25.1;0
HAD_P;2013;740010475;740000203;Ncoor;2;0;2;
HAD_P;2013;740010475;740000203;M9999;0;4;1.8;1
HAD_P;2013;740781141;740790258;M9999;1;1;1.08;
HAD_P;2013;740781141;740790258;MAUT;1;1;1.08;
HAD_P;2013;740781141;740790258;N2210;7;3;7.94;
HAD_P;2013;740781141;740790258;N2510;2;1;3.87;
HAD_P;2013;740781141;740790258;N2710;0;1;0.1;
HAD_P;2013;740781141;740790258;N9999;11;5;13.8;
HAD_P;2013;740781141;740790258;NAUT;2;0;1.89;
HAD_P;2013;740781141;740790258;M9999;1;1;1.08;
HAD_P;2013;740781224;740001839;M9999;2;;1;
HAD_P;2013;740781224;740001839;Mcoor;2;;1;
HAD_P;2013;740781224;740001839;N2120;1;;0.75;
HAD_P;2013;740781224;740001839;N2210;4;2;5.5;
HAD_P;2013;740781224;740001839;N2510;5;1;5.38;
HAD_P;2013;740781224;740001839;N2710;1;1;1.04;
HAD_P;2013;740781224;740001839;N3120;1;;0.47;
HAD_P;2013;740781224;740001839;N9999;14;4;14.37;
HAD_P;2013;740781224;740001839;NAUT;2;;1.23;
HAD_P;2013;740781224;740001839;M9999;2;;1;
HAD_P;2013;750042459;750712341;M3050;;1;0.5;
HAD_P;2013;750042459;750712341;M9999;;5;4.4;97
HAD_P;2013;750042459;750712341;MAUT;;;;97
HAD_P;2013;750042459;750712341;Mcoor;;4;3.9;
HAD_P;2013;750042459;750712341;N2120;13;1;13.4;
HAD_P;2013;750042459;750712341;N2210;79;8;86.5;40
HAD_P;2013;750042459;750712341;N2410;;;;30
HAD_P;2013;750042459;750712341;N2470;;;;1
HAD_P;2013;750042459;750712341;N2510;25;2;26.3;
HAD_P;2013;750042459;750712341;N2710;2;1;2.8;
HAD_P;2013;750042459;750712341;N3120;2;2;3.4;
HAD_P;2013;750042459;750712341;N9999;140;27;161;84
HAD_P;2013;750042459;750712341;NAUT;14;8;19.3;13
HAD_P;2013;750042459;750712341;Ncoor;5;5;9.3;
HAD_P;2013;750042459;750712341;M9999;;5;4.4;97
HAD_P;2013;750806226;750712184;M3050;5;1;5.7;
HAD_P;2013;750806226;750712184;M9999;11;11;16.1;
HAD_P;2013;750806226;750712184;MAUT;2;3;3.3;
HAD_P;2013;750806226;750712184;Mcoor;4;7;7.1;
HAD_P;2013;750806226;750712184;N2120;25;0;25;
HAD_P;2013;750806226;750712184;N2210;188;35;215.9;
HAD_P;2013;750806226;750712184;N2410;4;1;4.86;
HAD_P;2013;750806226;750712184;N2460;5;0;5;
HAD_P;2013;750806226;750712184;N2470;1;0;1;
HAD_P;2013;750806226;750712184;N2510;126;10;133.43;
HAD_P;2013;750806226;750712184;N2710;4;0;4;
HAD_P;2013;750806226;750712184;N3120;18;2;19.63;
HAD_P;2013;750806226;750712184;N9999;613;86;681.43;
HAD_P;2013;750806226;750712184;NAUT;211;32;236.81;
HAD_P;2013;750806226;750712184;Ncoor;31;6;35.8;
HAD_P;2013;750806226;750712184;M9999;11;11;16.1;
HAD_P;2013;760000463;760024042;M9999;;2;1;
HAD_P;2013;760000463;760024042;MAUT;;2;1;
HAD_P;2013;760000463;760024042;N2210;10;5;14.36;
HAD_P;2013;760000463;760024042;N2510;11;5;13.22;
HAD_P;2013;760000463;760024042;N2710;0;1;0.5;
HAD_P;2013;760000463;760024042;N3120;0;2;0.5;
HAD_P;2013;760000463;760024042;N9999;22;13;29.58;
HAD_P;2013;760000463;760024042;NAUT;1;0;1;
HAD_P;2013;760000463;760024042;M9999;;2;1;
