BOR;AN;FI;FI_EJ;EQUIPSSR;EQPL;EQAU
SSR2;2013;890000292;890006315;PISCIN;;1
SSR2;2013;890000292;890006315;SALINT;;1
SSR2;2013;890000292;890006315;SIMESP;;1
SSR2;2013;890000292;890006315;STICON;;1
SSR2;2013;890000292;890006315;VEHADP;;1
SSR2;2013;890000300;890000193;APTAUT;;1
SSR2;2013;890000300;890000193;ASSMAR;;1
SSR2;2013;890000300;890000193;ASSMEM;;1
SSR2;2013;890000300;890000193;EXPEQU;;1
SSR2;2013;890000300;890000193;EXPURO;;1
SSR2;2013;890000300;890000193;IDRACH;;1
SSR2;2013;890000300;890000193;ISOCIN;;1
SSR2;2013;890000300;890000193;LABMAR;;1
SSR2;2013;890000300;890000193;PISCIN;;1
SSR2;2013;890000300;890000193;SALINT;;1
SSR2;2013;890000300;890000193;SIMESP;;1
SSR2;2013;890000300;890000193;STICON;;1
SSR2;2013;890000300;890000193;VEHADP;;1
SSR2;2013;890973258;890970569;APTAUT;1;
SSR2;2013;890973258;890970569;EXPEQU;1;
SSR2;2013;890973258;890970569;EXPURO;;1
SSR2;2013;890973258;890970569;SIMESP;1;
SSR2;2013;890975501;890000466;APTAUT;;1
SSR2;2013;890975501;890000466;ASSMAR;;1
SSR2;2013;890975501;890000466;ASSMEM;;1
SSR2;2013;890975501;890000466;EXPEQU;;1
SSR2;2013;890975501;890000466;EXPURO;;1
SSR2;2013;890975501;890000466;IDRACH;;1
SSR2;2013;890975501;890000466;ISOCIN;;1
SSR2;2013;890975501;890000466;LABMAR;;1
SSR2;2013;890975501;890000466;PISCIN;;1
SSR2;2013;890975501;890000466;SALINT;;1
SSR2;2013;890975501;890000466;SIMESP;;1
SSR2;2013;890975501;890000466;STICON;;1
SSR2;2013;890975501;890000466;VEHADP;;1
SSR2;2013;890975568;890000433;ASSMEM;1;
SSR2;2013;890975568;890000433;EXPEQU;1;
SSR2;2013;890975568;890000433;EXPURO;1;
SSR2;2013;890975568;890000433;LABMAR;;1
SSR2;2013;890975568;890000433;PISCIN;1;
SSR2;2013;890975568;890000433;SIMESP;1;
SSR2;2013;890975568;890000433;STICON;;1
SSR2;2013;890975568;890000433;VEHADP;;1
SSR2;2013;900003070;900000365;EXPURO;;1
SSR2;2013;900003070;900000365;ISOCIN;;1
SSR2;2013;900003070;900000365;LABMAR;;1
SSR2;2013;900003070;900000365;SIMESP;1;
SSR2;2013;910000298;910110055;APTAUT;;1
SSR2;2013;910000298;910110055;ASSMAR;;1
SSR2;2013;910000298;910110055;ASSMEM;;1
SSR2;2013;910000298;910110055;EXPEQU;;1
SSR2;2013;910000298;910110055;EXPURO;;1
SSR2;2013;910000298;910110055;IDRACH;;1
SSR2;2013;910000298;910110055;ISOCIN;;1
SSR2;2013;910000298;910110055;LABMAR;;1
SSR2;2013;910000298;910110055;PISCIN;;1
SSR2;2013;910000298;910110055;SALINT;;1
SSR2;2013;910000298;910110055;SIMESP;;1
SSR2;2013;910000298;910110055;STICON;;1
SSR2;2013;910000298;910110055;VEHADP;;1
SSR2;2013;910000306;910110063;APTAUT;1;
SSR2;2013;910000306;910110063;SIMESP;1;
SSR2;2013;910009919;910009869;EXPEQU;1;
SSR2;2013;910009919;910009869;EXPURO;;1
SSR2;2013;910009919;910009869;PISCIN;1;
SSR2;2013;910009919;910009869;SALINT;;1
SSR2;2013;910009919;910009869;SIMESP;1;
SSR2;2013;910009919;910009869;STICON;;1
SSR2;2013;910009919;910009869;VEHADP;;1
SSR2;2013;910015965;750043994;APTAUT;;1
SSR2;2013;910015965;750043994;ASSMAR;;1
SSR2;2013;910015965;750043994;ASSMEM;;1
SSR2;2013;910015965;750043994;EXPEQU;1;
SSR2;2013;910015965;750043994;EXPURO;;1
SSR2;2013;910015965;750043994;IDRACH;;1
SSR2;2013;910015965;750043994;ISOCIN;;1
SSR2;2013;910015965;750043994;LABMAR;;1
SSR2;2013;910015965;750043994;PISCIN;1;
SSR2;2013;910015965;750043994;SALINT;;1
SSR2;2013;910015965;750043994;SIMESP;;1
SSR2;2013;910015965;750043994;STICON;;1
SSR2;2013;910015965;750043994;VEHADP;;1
SSR2;2013;910018423;910019454;APTAUT;;1
SSR2;2013;910018423;910019454;ASSMAR;;1
SSR2;2013;910018423;910019454;ASSMEM;;1
SSR2;2013;910018423;910019454;EXPEQU;;1
SSR2;2013;910018423;910019454;EXPURO;;1
SSR2;2013;910018423;910019454;IDRACH;;1
SSR2;2013;910018423;910019454;ISOCIN;;1
SSR2;2013;910018423;910019454;LABMAR;;1
SSR2;2013;910018423;910019454;PISCIN;;1
SSR2;2013;910018423;910019454;SALINT;;1
SSR2;2013;910018423;910019454;SIMESP;;1
SSR2;2013;910018423;910019454;STICON;;1
SSR2;2013;910018423;910019454;VEHADP;;1
SSR2;2013;910019298;940110042;EXPURO;;1
SSR2;2013;910019298;940110042;SALINT;;1
SSR2;2013;910020254;910002773;ASSMEM;1;
SSR2;2013;910020254;910002773;EXPEQU;1;
SSR2;2013;910020254;910002773;ISOCIN;1;
SSR2;2013;910020254;910002773;LABMAR;;1
SSR2;2013;910020254;910002773;PISCIN;1;
SSR2;2013;910100015;750712184;APTAUT;1;
SSR2;2013;910100015;750712184;EXPURO;1;
SSR2;2013;910100023;750712184;EXPEQU;1;
SSR2;2013;910100023;750712184;EXPURO;1;
SSR2;2013;910100023;750712184;LABMAR;1;
SSR2;2013;910100023;750712184;SIMESP;1;
SSR2;2013;910100023;750712184;VEHADP;1;
SSR2;2013;910150077;750720575;APTAUT;1;
SSR2;2013;910150077;750720575;ASSMAR;;1
SSR2;2013;910150077;750720575;ASSMEM;;1
SSR2;2013;910150077;750720575;EXPEQU;1;
SSR2;2013;910150077;750720575;EXPURO;1;
SSR2;2013;910150077;750720575;IDRACH;;1
SSR2;2013;910150077;750720575;ISOCIN;;1
SSR2;2013;910150077;750720575;LABMAR;;1
SSR2;2013;910150077;750720575;PISCIN;1;
SSR2;2013;910150077;750720575;SALINT;;1
SSR2;2013;910150077;750720575;SIMESP;1;
SSR2;2013;910150077;750720575;STICON;;1
SSR2;2013;910150077;750720575;VEHADP;1;
SSR2;2013;910150085;910009539;PISCIN;1;
SSR2;2013;910300029;910000355;EXPURO;;1
SSR2;2013;910300029;910000355;LABMAR;;1
SSR2;2013;910300029;910000355;SALINT;;1
SSR2;2013;910300029;910000355;SIMESP;1;
SSR2;2013;910300045;910002419;PISCIN;1;
SSR2;2013;910300151;310021308;APTAUT;;1
SSR2;2013;910300151;310021308;ASSMAR;;1
SSR2;2013;910300151;310021308;ASSMEM;;1
SSR2;2013;910300151;310021308;EXPEQU;;1
SSR2;2013;910300151;310021308;EXPURO;;1
SSR2;2013;910300151;310021308;IDRACH;;1
SSR2;2013;910300151;310021308;ISOCIN;;1
SSR2;2013;910300151;310021308;LABMAR;;1
SSR2;2013;910300151;310021308;PISCIN;1;
SSR2;2013;910300151;310021308;SALINT;;1
SSR2;2013;910300151;310021308;SIMESP;;1
SSR2;2013;910300151;310021308;STICON;;1
SSR2;2013;910300151;310021308;VEHADP;;1
SSR2;2013;910300219;910003888;PISCIN;1;
SSR2;2013;910300219;910003888;SIMESP;1;
SSR2;2013;910300276;910019702;APTAUT;;1
SSR2;2013;910300276;910019702;ASSMAR;1;
SSR2;2013;910300276;910019702;ASSMEM;1;
SSR2;2013;910300276;910019702;EXPEQU;;1
SSR2;2013;910300276;910019702;EXPURO;;1
SSR2;2013;910300276;910019702;IDRACH;;1
SSR2;2013;910300276;910019702;ISOCIN;;1
SSR2;2013;910300276;910019702;LABMAR;;1
SSR2;2013;910300276;910019702;PISCIN;1;
SSR2;2013;910300276;910019702;SALINT;;1
SSR2;2013;910300276;910019702;SIMESP;1;
SSR2;2013;910300276;910019702;STICON;;1
SSR2;2013;910300276;910019702;VEHADP;;1
SSR2;2013;920000569;920026374;PISCIN;1;
SSR2;2013;920000569;920026374;SIMESP;1;
SSR2;2013;920000601;920110053;APTAUT;1;
SSR2;2013;920000601;920110053;EXPEQU;1;
SSR2;2013;920000601;920110053;ISOCIN;1;
SSR2;2013;920000601;920110053;PISCIN;1;
SSR2;2013;920016698;930019484;APTAUT;1;
SSR2;2013;920016698;930019484;ASSMAR;;1
SSR2;2013;920016698;930019484;ASSMEM;;1
SSR2;2013;920016698;930019484;EXPEQU;1;
SSR2;2013;920016698;930019484;EXPURO;1;
SSR2;2013;920016698;930019484;IDRACH;;1
SSR2;2013;920016698;930019484;ISOCIN;1;
SSR2;2013;920016698;930019484;LABMAR;;1
SSR2;2013;920016698;930019484;PISCIN;1;
SSR2;2013;920016698;930019484;SALINT;;1
SSR2;2013;920016698;930019484;SIMESP;1;
SSR2;2013;920016698;930019484;VEHADP;;1
SSR2;2013;920024205;920808037;ASSMAR;;1
SSR2;2013;920024205;920808037;ASSMEM;;1
SSR2;2013;920024205;920808037;EXPEQU;;1
SSR2;2013;920024205;920808037;EXPURO;;1
SSR2;2013;920024205;920808037;LABMAR;;1
SSR2;2013;920024205;920808037;PISCIN;;1
SSR2;2013;920024205;920808037;SALINT;;1
SSR2;2013;920100047;750712184;EXPEQU;1;
SSR2;2013;920100054;750712184;APTAUT;1;
SSR2;2013;920100054;750712184;LABMAR;1;
SSR2;2013;920100054;750712184;PISCIN;1;
SSR2;2013;920100062;750712184;EXPEQU;1;
SSR2;2013;920100062;750712184;EXPURO;1;
SSR2;2013;920100062;750712184;ISOCIN;1;
SSR2;2013;920100062;750712184;LABMAR;1;
SSR2;2013;920100062;750712184;SIMESP;1;
SSR2;2013;920120011;750821092;APTAUT;1;
SSR2;2013;920120011;750821092;EXPURO;;1
SSR2;2013;920120011;750821092;ISOCIN;1;
SSR2;2013;920120011;750821092;PISCIN;1;
SSR2;2013;920120011;750821092;SIMESP;1;
SSR2;2013;920300266;920000940;EXPEQU;1;
SSR2;2013;920300381;920005378;APTAUT;;1
SSR2;2013;920300381;920005378;ASSMAR;;1
SSR2;2013;920300381;920005378;ASSMEM;;1
SSR2;2013;920300381;920005378;EXPEQU;;1
SSR2;2013;920300381;920005378;EXPURO;;1
SSR2;2013;920300381;920005378;IDRACH;;1
SSR2;2013;920300381;920005378;ISOCIN;;1
SSR2;2013;920300381;920005378;LABMAR;;1
SSR2;2013;920300381;920005378;PISCIN;;1
SSR2;2013;920300381;920005378;SALINT;;1
SSR2;2013;920300381;920005378;SIMESP;;1
SSR2;2013;920300381;920005378;STICON;;1
SSR2;2013;920300381;920005378;VEHADP;;1
SSR2;2013;920300464;910014919;ISOCIN;1;
SSR2;2013;920300464;910014919;PISCIN;1;
SSR2;2013;920300563;920000932;PISCIN;1;
SSR2;2013;920600012;750042590;PISCIN;1;
SSR2;2013;920700010;770700029;EXPURO;;1
SSR2;2013;920700010;770700029;LABMAR;;1
SSR2;2013;930000302;930110036;EXPURO;1;
SSR2;2013;930000328;930110051;APTAUT;;1
SSR2;2013;930000328;930110051;ASSMAR;;1
SSR2;2013;930000328;930110051;ASSMEM;;1
SSR2;2013;930000328;930110051;EXPEQU;1;
SSR2;2013;930000328;930110051;EXPURO;1;
SSR2;2013;930000328;930110051;IDRACH;;1
SSR2;2013;930000328;930110051;ISOCIN;1;
SSR2;2013;930000328;930110051;LABMAR;1;
SSR2;2013;930000328;930110051;PISCIN;;1
SSR2;2013;930000328;930110051;SALINT;1;
SSR2;2013;930000328;930110051;SIMESP;;1
SSR2;2013;930000328;930110051;STICON;;1
SSR2;2013;930000328;930110051;VEHADP;;1
SSR2;2013;930006648;750721235;EXPEQU;1;
SSR2;2013;930006648;750721235;ISOCIN;1;
SSR2;2013;930006648;750721235;PISCIN;1;
SSR2;2013;930006648;750721235;SIMESP;1;
SSR2;2013;930006648;750721235;VEHADP;1;
SSR2;2013;930009188;930009139;APTAUT;;1
SSR2;2013;930009188;930009139;ASSMAR;1;
SSR2;2013;930009188;930009139;ASSMEM;1;
SSR2;2013;930009188;930009139;EXPEQU;;1
SSR2;2013;930009188;930009139;EXPURO;;1
SSR2;2013;930009188;930009139;IDRACH;;1
SSR2;2013;930009188;930009139;ISOCIN;;1
SSR2;2013;930009188;930009139;LABMAR;;1
SSR2;2013;930009188;930009139;PISCIN;1;
SSR2;2013;930009188;930009139;SALINT;;1
SSR2;2013;930009188;930009139;SIMESP;;1
SSR2;2013;930009188;930009139;STICON;;1
SSR2;2013;930009188;930009139;VEHADP;;1
SSR2;2013;930011788;930017199;APTAUT;;1
SSR2;2013;930011788;930017199;ASSMAR;;1
SSR2;2013;930011788;930017199;ASSMEM;;1
SSR2;2013;930011788;930017199;EXPEQU;;1
SSR2;2013;930011788;930017199;EXPURO;;1
SSR2;2013;930011788;930017199;IDRACH;;1
SSR2;2013;930011788;930017199;ISOCIN;;1
SSR2;2013;930011788;930017199;LABMAR;;1
SSR2;2013;930011788;930017199;PISCIN;;1
SSR2;2013;930011788;930017199;SALINT;;1
SSR2;2013;930011788;930017199;SIMESP;;1
SSR2;2013;930011788;930017199;STICON;;1
SSR2;2013;930011788;930017199;VEHADP;;1
SSR2;2013;930013818;930024427;EXPEQU;1;
SSR2;2013;930013818;930024427;LABMAR;1;
SSR2;2013;930013818;930024427;PISCIN;1;
SSR2;2013;930017512;930019948;EXPURO;;1
SSR2;2013;930017512;930019948;ISOCIN;1;
SSR2;2013;930017512;930019948;LABMAR;;1
SSR2;2013;930017512;930019948;PISCIN;1;
SSR2;2013;930017512;930019948;SALINT;;1
SSR2;2013;930017512;930019948;SIMESP;1;
SSR2;2013;930017512;930019948;STICON;;1
SSR2;2013;930019203;750043994;APTAUT;;1
SSR2;2013;930019203;750043994;ASSMAR;;1
SSR2;2013;930019203;750043994;ASSMEM;;1
SSR2;2013;930019203;750043994;EXPEQU;1;
SSR2;2013;930019203;750043994;EXPURO;;1
SSR2;2013;930019203;750043994;IDRACH;;1
SSR2;2013;930019203;750043994;ISOCIN;1;
SSR2;2013;930019203;750043994;LABMAR;;1
SSR2;2013;930019203;750043994;PISCIN;1;
SSR2;2013;930019203;750043994;SALINT;;1
SSR2;2013;930019203;750043994;SIMESP;1;
SSR2;2013;930019203;750043994;STICON;;1
SSR2;2013;930019203;750043994;VEHADP;;1
SSR2;2013;930021001;930021373;PISCIN;1;
SSR2;2013;930021001;930021373;VEHADP;1;
SSR2;2013;930023692;750052219;APTAUT;1;
SSR2;2013;930023692;750052219;ASSMEM;1;
SSR2;2013;930023692;750052219;LABMAR;;1
SSR2;2013;930023692;750052219;PISCIN;1;
SSR2;2013;930100011;750712184;APTAUT;;1
SSR2;2013;930100011;750712184;ASSMAR;;1
SSR2;2013;930100011;750712184;ASSMEM;;1
SSR2;2013;930100011;750712184;EXPEQU;1;
SSR2;2013;930100011;750712184;EXPURO;;1
SSR2;2013;930100011;750712184;IDRACH;;1
SSR2;2013;930100011;750712184;ISOCIN;;1
SSR2;2013;930100011;750712184;LABMAR;;1
SSR2;2013;930100011;750712184;PISCIN;;1
SSR2;2013;930100011;750712184;SALINT;;1
SSR2;2013;930100011;750712184;SIMESP;1;
SSR2;2013;930100011;750712184;STICON;;1
SSR2;2013;930100011;750712184;VEHADP;1;
SSR2;2013;930100037;750712184;APTAUT;;1
SSR2;2013;930100037;750712184;ASSMAR;;1
SSR2;2013;930100037;750712184;ASSMEM;;1
SSR2;2013;930100037;750712184;EXPEQU;;1
SSR2;2013;930100037;750712184;EXPURO;;1
SSR2;2013;930100037;750712184;IDRACH;;1
SSR2;2013;930100037;750712184;ISOCIN;;1
SSR2;2013;930100037;750712184;LABMAR;;1
SSR2;2013;930100037;750712184;PISCIN;;1
SSR2;2013;930100037;750712184;SALINT;;1
SSR2;2013;930100037;750712184;SIMESP;1;
SSR2;2013;930100037;750712184;STICON;;1
SSR2;2013;930100037;750712184;VEHADP;1;
SSR2;2013;930150057;750808529;PISCIN;1;
SSR2;2013;930300124;750054272;ISOCIN;;1
SSR2;2013;930300280;310021274;APTAUT;;1
SSR2;2013;930300280;310021274;ASSMAR;;1
SSR2;2013;930300280;310021274;ASSMEM;;1
SSR2;2013;930300280;310021274;EXPEQU;;1
SSR2;2013;930300280;310021274;EXPURO;;1
SSR2;2013;930300280;310021274;IDRACH;;1
SSR2;2013;930300280;310021274;ISOCIN;;1
SSR2;2013;930300280;310021274;LABMAR;;1
SSR2;2013;930300280;310021274;PISCIN;;1
SSR2;2013;930300280;310021274;SALINT;;1
SSR2;2013;930300280;310021274;SIMESP;;1
SSR2;2013;930300280;310021274;STICON;;1
SSR2;2013;930300280;310021274;VEHADP;;1
SSR2;2013;930300553;930000633;PISCIN;1;
SSR2;2013;930300553;930000633;SALINT;1;
SSR2;2013;930500012;750720534;APTAUT;;1
SSR2;2013;930500012;750720534;ASSMAR;;1
SSR2;2013;930500012;750720534;ASSMEM;;1
SSR2;2013;930500012;750720534;EXPEQU;;1
SSR2;2013;930500012;750720534;EXPURO;;1
SSR2;2013;930500012;750720534;IDRACH;;1
SSR2;2013;930500012;750720534;ISOCIN;;1
SSR2;2013;930500012;750720534;LABMAR;;1
SSR2;2013;930500012;750720534;PISCIN;;1
SSR2;2013;930500012;750720534;SALINT;;1
SSR2;2013;930500012;750720534;SIMESP;;1
SSR2;2013;930500012;750720534;STICON;;1
SSR2;2013;930500012;750720534;VEHADP;;1
SSR2;2013;930700018;750040628;PISCIN;1;
SSR2;2013;930700018;750040628;SIMESP;1;
SSR2;2013;930700018;750040628;VEHADP;1;
SSR2;2013;930706239;930110051;APTAUT;;1
SSR2;2013;930706239;930110051;ASSMAR;;1
SSR2;2013;930706239;930110051;ASSMEM;;1
SSR2;2013;930706239;930110051;EXPEQU;1;
SSR2;2013;930706239;930110051;EXPURO;1;
SSR2;2013;930706239;930110051;IDRACH;;1
SSR2;2013;930706239;930110051;ISOCIN;1;
SSR2;2013;930706239;930110051;LABMAR;1;
SSR2;2013;930706239;930110051;PISCIN;;1
SSR2;2013;930706239;930110051;SALINT;1;
SSR2;2013;930706239;930110051;SIMESP;;1
SSR2;2013;930706239;930110051;STICON;;1
SSR2;2013;930706239;930110051;VEHADP;;1
SSR2;2013;940008139;750047979;EXPEQU;1;
SSR2;2013;940008139;750047979;EXPURO;;1
SSR2;2013;940008139;750047979;ISOCIN;1;
SSR2;2013;940008139;750047979;LABMAR;;1
SSR2;2013;940008139;750047979;PISCIN;1;
SSR2;2013;940016868;940016819;APTAUT;1;
SSR2;2013;940016868;940016819;ASSMAR;1;
SSR2;2013;940016868;940016819;ASSMEM;1;
SSR2;2013;940016868;940016819;EXPEQU;1;
SSR2;2013;940016868;940016819;EXPURO;;1
SSR2;2013;940016868;940016819;IDRACH;1;
SSR2;2013;940016868;940016819;ISOCIN;1;
SSR2;2013;940016868;940016819;LABMAR;1;
SSR2;2013;940016868;940016819;PISCIN;1;
SSR2;2013;940016868;940016819;SALINT;;1
SSR2;2013;940016868;940016819;SIMESP;1;
SSR2;2013;940016868;940016819;STICON;1;
SSR2;2013;940016868;940016819;VEHADP;;1
SSR2;2013;940100027;750712184;APTAUT;1;
SSR2;2013;940100027;750712184;EXPURO;1;
SSR2;2013;940100027;750712184;ISOCIN;1;
SSR2;2013;940100027;750712184;LABMAR;1;
SSR2;2013;940100027;750712184;PISCIN;1;
SSR2;2013;940100027;750712184;SIMESP;1;
SSR2;2013;940100035;750712184;APTAUT;;1
SSR2;2013;940100035;750712184;ASSMAR;;1
SSR2;2013;940100035;750712184;ASSMEM;;1
SSR2;2013;940100035;750712184;EXPEQU;;1
SSR2;2013;940100035;750712184;EXPURO;;1
SSR2;2013;940100035;750712184;IDRACH;;1
SSR2;2013;940100035;750712184;ISOCIN;;1
SSR2;2013;940100035;750712184;LABMAR;;1
SSR2;2013;940100035;750712184;PISCIN;;1
SSR2;2013;940100035;750712184;SALINT;;1
SSR2;2013;940100035;750712184;SIMESP;;1
SSR2;2013;940100035;750712184;STICON;;1
SSR2;2013;940100035;750712184;VEHADP;;1
SSR2;2013;940100043;750712184;EXPEQU;;1
SSR2;2013;940100043;750712184;EXPURO;1;
SSR2;2013;940100043;750712184;LABMAR;1;
SSR2;2013;940100043;750712184;PISCIN;1;
SSR2;2013;940100043;750712184;SALINT;1;
SSR2;2013;940100043;750712184;SIMESP;1;
SSR2;2013;940100050;750712184;EXPURO;1;
SSR2;2013;940100050;750712184;SIMESP;1;
SSR2;2013;940100068;750712184;APTAUT;1;
SSR2;2013;940100068;750712184;ASSMAR;;1
SSR2;2013;940100068;750712184;ASSMEM;1;
SSR2;2013;940100068;750712184;EXPEQU;1;
SSR2;2013;940100068;750712184;EXPURO;1;
SSR2;2013;940100068;750712184;IDRACH;;1
SSR2;2013;940100068;750712184;ISOCIN;;1
SSR2;2013;940100068;750712184;LABMAR;;1
SSR2;2013;940100068;750712184;PISCIN;;1
SSR2;2013;940100068;750712184;SALINT;;1
SSR2;2013;940100068;750712184;SIMESP;1;
SSR2;2013;940100068;750712184;STICON;;1
SSR2;2013;940100068;750712184;VEHADP;;1
SSR2;2013;940300445;940000854;APTAUT;;1
SSR2;2013;940300445;940000854;ASSMAR;;1
SSR2;2013;940300445;940000854;ASSMEM;;1
SSR2;2013;940300445;940000854;EXPEQU;;1
SSR2;2013;940300445;940000854;EXPURO;;1
SSR2;2013;940300445;940000854;IDRACH;;1
SSR2;2013;940300445;940000854;ISOCIN;;1
SSR2;2013;940300445;940000854;LABMAR;;1
SSR2;2013;940300445;940000854;PISCIN;;1
SSR2;2013;940300445;940000854;SALINT;;1
SSR2;2013;940300445;940000854;SIMESP;;1
SSR2;2013;940300445;940000854;STICON;;1
SSR2;2013;940300445;940000854;VEHADP;;1
SSR2;2013;940300452;940000862;LABMAR;1;
SSR2;2013;940300452;940000862;PISCIN;1;
SSR2;2013;940700032;940001027;IDRACH;;1
SSR2;2013;940700032;940001027;ISOCIN;1;
SSR2;2013;940700032;940001027;LABMAR;1;
SSR2;2013;940700032;940001027;PISCIN;1;
SSR2;2013;940700040;940809361;EXPEQU;1;
SSR2;2013;940700040;940809361;ISOCIN;1;
SSR2;2013;940700040;940809361;LABMAR;;1
SSR2;2013;940700040;940809361;PISCIN;1;
SSR2;2013;950000307;950110015;APTAUT;1;
SSR2;2013;950000307;950110015;EXPURO;1;
SSR2;2013;950000307;950110015;PISCIN;1;
SSR2;2013;950000315;950001370;APTAUT;;1
SSR2;2013;950000315;950001370;ASSMAR;;1
SSR2;2013;950000315;950001370;ASSMEM;;1
SSR2;2013;950000315;950001370;EXPEQU;;1
SSR2;2013;950000315;950001370;EXPURO;1;
SSR2;2013;950000315;950001370;IDRACH;;1
SSR2;2013;950000315;950001370;ISOCIN;;1
SSR2;2013;950000315;950001370;LABMAR;;1
SSR2;2013;950000315;950001370;PISCIN;;1
SSR2;2013;950000315;950001370;SALINT;;1
SSR2;2013;950000315;950001370;SIMESP;;1
SSR2;2013;950000315;950001370;STICON;;1
SSR2;2013;950000315;950001370;VEHADP;;1
SSR2;2013;950000323;950013870;APTAUT;1;
SSR2;2013;950000323;950013870;EXPEQU;1;
SSR2;2013;950000323;950013870;EXPURO;1;
SSR2;2013;950000323;950013870;ISOCIN;1;
SSR2;2013;950000323;950013870;LABMAR;;1
SSR2;2013;950000323;950013870;PISCIN;1;
SSR2;2013;950000331;950110049;EXPURO;1;
SSR2;2013;950000331;950110049;ISOCIN;;1
SSR2;2013;950000331;950110049;LABMAR;;1
SSR2;2013;950000331;950110049;PISCIN;1;
SSR2;2013;950000364;950110080;APTAUT;1;
SSR2;2013;950000364;950110080;ASSMAR;;1
SSR2;2013;950000364;950110080;ASSMEM;;1
SSR2;2013;950000364;950110080;EXPEQU;;1
SSR2;2013;950000364;950110080;EXPURO;;1
SSR2;2013;950000364;950110080;IDRACH;;1
SSR2;2013;950000364;950110080;ISOCIN;;1
SSR2;2013;950000364;950110080;LABMAR;;1
SSR2;2013;950000364;950110080;PISCIN;;1
SSR2;2013;950000364;950110080;SALINT;;1
SSR2;2013;950000364;950110080;SIMESP;;1
SSR2;2013;950000364;950110080;STICON;;1
SSR2;2013;950000364;950110080;VEHADP;;1
SSR2;2013;950000695;950500033;ASSMAR;1;
SSR2;2013;950000695;950500033;SIMESP;1;
SSR2;2013;950000695;950500033;VEHADP;1;
SSR2;2013;950016139;950015289;ASSMAR;;1
SSR2;2013;950016139;950015289;EXPEQU;;1
SSR2;2013;950016139;950015289;EXPURO;;1
SSR2;2013;950016139;950015289;ISOCIN;;1
SSR2;2013;950016139;950015289;PISCIN;;1
SSR2;2013;950016139;950015289;SIMESP;;1
SSR2;2013;950016139;950015289;VEHADP;;1
SSR2;2013;950100016;750712184;APTAUT;;1
SSR2;2013;950100016;750712184;ASSMAR;;1
SSR2;2013;950100016;750712184;ASSMEM;;1
SSR2;2013;950100016;750712184;EXPEQU;;1
SSR2;2013;950100016;750712184;EXPURO;;1
SSR2;2013;950100016;750712184;IDRACH;;1
SSR2;2013;950100016;750712184;ISOCIN;;1
SSR2;2013;950100016;750712184;LABMAR;;1
SSR2;2013;950100016;750712184;PISCIN;;1
SSR2;2013;950100016;750712184;SALINT;;1
SSR2;2013;950100016;750712184;SIMESP;;1
SSR2;2013;950100016;750712184;STICON;;1
SSR2;2013;950100016;750712184;VEHADP;;1
SSR2;2013;950150052;750720575;PISCIN;1;
SSR2;2013;950300152;950000489;APTAUT;;1
SSR2;2013;950300152;950000489;ASSMAR;1;
SSR2;2013;950300152;950000489;ASSMEM;;1
SSR2;2013;950300152;950000489;EXPEQU;1;
SSR2;2013;950300152;950000489;EXPURO;;1
SSR2;2013;950300152;950000489;IDRACH;;1
SSR2;2013;950300152;950000489;ISOCIN;;1
SSR2;2013;950300152;950000489;LABMAR;1;
SSR2;2013;950300152;950000489;PISCIN;1;
SSR2;2013;950300152;950000489;SALINT;;1
SSR2;2013;950300152;950000489;SIMESP;;1
SSR2;2013;950300152;950000489;STICON;;1
SSR2;2013;950300152;950000489;VEHADP;;1
SSR2;2013;950300277;950000547;PISCIN;1;
SSR2;2013;950300301;950000562;APTAUT;;1
SSR2;2013;950300301;950000562;ASSMAR;;1
SSR2;2013;950300301;950000562;ASSMEM;;1
SSR2;2013;950300301;950000562;EXPEQU;;1
SSR2;2013;950300301;950000562;EXPURO;;1
SSR2;2013;950300301;950000562;IDRACH;;1
SSR2;2013;950300301;950000562;ISOCIN;;1
SSR2;2013;950300301;950000562;LABMAR;;1
SSR2;2013;950300301;950000562;PISCIN;1;
SSR2;2013;950300301;950000562;SALINT;;1
SSR2;2013;950300301;950000562;SIMESP;;1
SSR2;2013;950300301;950000562;STICON;;1
SSR2;2013;950300301;950000562;VEHADP;;1
SSR2;2013;950300327;750043994;EXPEQU;1;
SSR2;2013;950300327;750043994;ISOCIN;1;
SSR2;2013;950300327;750043994;PISCIN;1;
SSR2;2013;950300376;750043994;APTAUT;;1
SSR2;2013;950300376;750043994;ASSMAR;;1
SSR2;2013;950300376;750043994;ASSMEM;;1
SSR2;2013;950300376;750043994;EXPEQU;;1
SSR2;2013;950300376;750043994;EXPURO;;1
SSR2;2013;950300376;750043994;IDRACH;;1
SSR2;2013;950300376;750043994;ISOCIN;;1
